Model,MSO64
-1.94678594e-07,3.26718750e-04
-1.94638594e-07,3.06796875e-04
-1.94598594e-07,3.12109375e-04
-1.94558594e-07,3.47968750e-04
-1.94518594e-07,3.86484375e-04
-1.94478594e-07,3.85156250e-04
-1.94438594e-07,3.20078125e-04
-1.94398594e-07,2.04531250e-04
-1.94358594e-07,8.63281250e-05
-1.94318594e-07,7.96875000e-06
-1.94278594e-07,-2.39062500e-05
-1.94238594e-07,-3.32031250e-05
-1.94198594e-07,-4.25000000e-05
-1.94158594e-07,-4.64843750e-05
-1.94118594e-07,-1.19531250e-05
-1.94078594e-07,8.63281250e-05
-1.94038594e-07,2.31093750e-04
-1.93998594e-07,3.59921875e-04
-1.93958594e-07,4.15703125e-04
-1.93918594e-07,3.83828125e-04
-1.93878594e-07,3.18750000e-04
-1.93838594e-07,2.93515625e-04
-1.93798594e-07,3.43984375e-04
-1.93758594e-07,4.36953125e-04
-1.93718594e-07,4.98046875e-04
-1.93678594e-07,4.76796875e-04
-1.93638594e-07,3.97109375e-04
-1.93598594e-07,3.33359375e-04
-1.93558594e-07,3.57265625e-04
-1.93518594e-07,4.68828125e-04
-1.93478594e-07,5.88359375e-04
-1.93438594e-07,6.14921875e-04
-1.93398594e-07,4.95390625e-04
-1.93358594e-07,2.73593750e-04
-1.93318594e-07,5.31250000e-05
-1.93278594e-07,-5.57812500e-05
-1.93238594e-07,-1.06250000e-05
-1.93198594e-07,1.51406250e-04
-1.93158594e-07,3.38671875e-04
-1.93118594e-07,4.56875000e-04
-1.93078594e-07,4.54218750e-04
-1.93038594e-07,3.37343750e-04
-1.92998594e-07,1.64687500e-04
-1.92958594e-07,1.85937500e-05
-1.92918594e-07,-3.85156250e-05
-1.92878594e-07,1.06250000e-05
-1.92838594e-07,1.27500000e-04
-1.92798594e-07,2.47031250e-04
-1.92758594e-07,3.13437500e-04
-1.92718594e-07,3.14765625e-04
-1.92678594e-07,2.81562500e-04
-1.92638594e-07,2.56328125e-04
-1.92598594e-07,2.58984375e-04
-1.92558594e-07,2.81562500e-04
-1.92518594e-07,3.09453125e-04
-1.92478594e-07,3.43984375e-04
-1.92438594e-07,4.01093750e-04
-1.92398594e-07,4.84765625e-04
-1.92358594e-07,5.65781250e-04
-1.92318594e-07,5.88359375e-04
-1.92278594e-07,5.17968750e-04
-1.92238594e-07,3.83828125e-04
-1.92198594e-07,2.68281250e-04
-1.92158594e-07,2.52343750e-04
-1.92118594e-07,3.38671875e-04
-1.92078594e-07,4.38281250e-04
-1.92038594e-07,4.31640625e-04
-1.91998594e-07,2.58984375e-04
-1.91958594e-07,-1.06250000e-05
-1.91918594e-07,-2.20468750e-04
-1.91878594e-07,-2.28437500e-04
-1.91838594e-07,-5.31250000e-06
-1.91798594e-07,3.34687500e-04
-1.91758594e-07,6.08281250e-04
-1.91718594e-07,6.80000000e-04
-1.91678594e-07,5.35234375e-04
-1.91638594e-07,2.80234375e-04
-1.91598594e-07,6.37500000e-05
-1.91558594e-07,-5.31250000e-06
-1.91518594e-07,9.56250000e-05
-1.91478594e-07,3.01484375e-04
-1.91438594e-07,5.07343750e-04
-1.91398594e-07,6.21562500e-04
-1.91358594e-07,5.96328125e-04
-1.91318594e-07,4.55546875e-04
-1.91278594e-07,2.77578125e-04
-1.91238594e-07,1.54062500e-04
-1.91198594e-07,1.38125000e-04
-1.91158594e-07,2.09843750e-04
-1.91118594e-07,2.82890625e-04
-1.91078594e-07,2.72265625e-04
-1.91038594e-07,1.54062500e-04
-1.90998594e-07,-1.06250000e-05
-1.90958594e-07,-1.15546875e-04
-1.90918594e-07,-8.50000000e-05
-1.90878594e-07,7.03906250e-05
-1.90838594e-07,2.60312500e-04
-1.90798594e-07,3.86484375e-04
-1.90758594e-07,4.07734375e-04
-1.90718594e-07,3.58593750e-04
-1.90678594e-07,3.10781250e-04
-1.90638594e-07,3.10781250e-04
-1.90598594e-07,3.50625000e-04
-1.90558594e-07,3.85156250e-04
-1.90518594e-07,3.79843750e-04
-1.90478594e-07,3.43984375e-04
-1.90438594e-07,3.17421875e-04
-1.90398594e-07,3.25390625e-04
-1.90358594e-07,3.57265625e-04
-1.90318594e-07,3.75859375e-04
-1.90278594e-07,3.55937500e-04
-1.90238594e-07,3.13437500e-04
-1.90198594e-07,2.90859375e-04
-1.90158594e-07,3.20078125e-04
-1.90118594e-07,3.82500000e-04
-1.90078594e-07,4.13046875e-04
-1.90038594e-07,3.55937500e-04
-1.89998594e-07,2.09843750e-04
-1.89958594e-07,4.25000000e-05
-1.89918594e-07,-5.44531250e-05
-1.89878594e-07,-2.78906250e-05
-1.89838594e-07,9.69531250e-05
-1.89798594e-07,2.36406250e-04
-1.89758594e-07,3.04140625e-04
-1.89718594e-07,2.69609375e-04
-1.89678594e-07,1.76640625e-04
-1.89638594e-07,1.04921875e-04
-1.89598594e-07,1.20859375e-04
-1.89558594e-07,2.31093750e-04
-1.89518594e-07,3.82500000e-04
-1.89478594e-07,4.83437500e-04
-1.89438594e-07,4.68828125e-04
-1.89398594e-07,3.32031250e-04
-1.89358594e-07,1.42109375e-04
-1.89318594e-07,2.65625000e-06
-1.89278594e-07,-7.96875000e-06
-1.89238594e-07,1.14218750e-04
-1.89198594e-07,2.82890625e-04
-1.89158594e-07,3.79843750e-04
-1.89118594e-07,3.37343750e-04
-1.89078594e-07,1.95234375e-04
-1.89038594e-07,7.70312500e-05
-1.88998594e-07,1.03593750e-04
-1.88958594e-07,2.93515625e-04
-1.88918594e-07,5.40546875e-04
-1.88878594e-07,6.78671875e-04
-1.88838594e-07,6.00312500e-04
-1.88798594e-07,3.34687500e-04
-1.88758594e-07,3.05468750e-05
-1.88718594e-07,-1.50078125e-04
-1.88678594e-07,-1.40781250e-04
-1.88638594e-07,-6.64062500e-06
-1.88598594e-07,1.24843750e-04
-1.88558594e-07,1.73984375e-04
-1.88518594e-07,1.63359375e-04
-1.88478594e-07,1.83281250e-04
-1.88438594e-07,2.93515625e-04
-1.88398594e-07,4.48906250e-04
-1.88358594e-07,5.27265625e-04
-1.88318594e-07,4.28984375e-04
-1.88278594e-07,1.79296875e-04
-1.88238594e-07,-7.83593750e-05
-1.88198594e-07,-1.85937500e-04
-1.88158594e-07,-9.29687500e-05
-1.88118594e-07,1.07578125e-04
-1.88078594e-07,2.53671875e-04
-1.88038594e-07,2.55000000e-04
-1.87998594e-07,1.62031250e-04
-1.87958594e-07,1.10234375e-04
-1.87918594e-07,1.95234375e-04
-1.87878594e-07,3.83828125e-04
-1.87838594e-07,5.43203125e-04
-1.87798594e-07,5.69765625e-04
-1.87758594e-07,4.82109375e-04
-1.87718594e-07,4.03750000e-04
-1.87678594e-07,4.46250000e-04
-1.87638594e-07,5.95000000e-04
-1.87598594e-07,7.10546875e-04
-1.87558594e-07,6.48125000e-04
-1.87518594e-07,3.98437500e-04
-1.87478594e-07,1.08906250e-04
-1.87438594e-07,-1.85937500e-05
-1.87398594e-07,1.10234375e-04
-1.87358594e-07,4.10390625e-04
-1.87318594e-07,6.82656250e-04
-1.87278594e-07,7.67656250e-04
-1.87238594e-07,6.49453125e-04
-1.87198594e-07,4.47578125e-04
-1.87158594e-07,3.04140625e-04
-1.87118594e-07,2.76250000e-04
-1.87078594e-07,3.13437500e-04
-1.87038594e-07,3.33359375e-04
-1.86998594e-07,2.97500000e-04
-1.86958594e-07,2.39062500e-04
-1.86918594e-07,2.17812500e-04
-1.86878594e-07,2.48359375e-04
-1.86838594e-07,2.85546875e-04
-1.86798594e-07,2.72265625e-04
-1.86758594e-07,2.00546875e-04
-1.86718594e-07,1.23515625e-04
-1.86678594e-07,1.20859375e-04
-1.86638594e-07,2.17812500e-04
-1.86598594e-07,3.63906250e-04
-1.86558594e-07,4.60859375e-04
-1.86518594e-07,4.46250000e-04
-1.86478594e-07,3.40000000e-04
-1.86438594e-07,2.40390625e-04
-1.86398594e-07,2.35078125e-04
-1.86358594e-07,3.37343750e-04
-1.86318594e-07,4.62187500e-04
-1.86278594e-07,4.91406250e-04
-1.86238594e-07,3.66562500e-04
-1.86198594e-07,1.40781250e-04
-1.86158594e-07,-4.38281250e-05
-1.86118594e-07,-5.97656250e-05
-1.86078594e-07,1.20859375e-04
-1.86038594e-07,3.95781250e-04
-1.85998594e-07,6.04296875e-04
-1.85958594e-07,6.32187500e-04
-1.85918594e-07,4.79453125e-04
-1.85878594e-07,2.52343750e-04
-1.85838594e-07,8.50000000e-05
-1.85798594e-07,5.57812500e-05
-1.85758594e-07,1.50078125e-04
-1.85718594e-07,2.93515625e-04
-1.85678594e-07,4.06406250e-04
-1.85638594e-07,4.42265625e-04
-1.85598594e-07,4.01093750e-04
-1.85558594e-07,3.17421875e-04
-1.85518594e-07,2.32421875e-04
-1.85478594e-07,1.87265625e-04
-1.85438594e-07,2.15156250e-04
-1.85398594e-07,3.13437500e-04
-1.85358594e-07,4.48906250e-04
-1.85318594e-07,5.55156250e-04
-1.85278594e-07,5.77734375e-04
-1.85238594e-07,5.06015625e-04
-1.85198594e-07,3.90468750e-04
-1.85158594e-07,3.01484375e-04
-1.85118594e-07,2.85546875e-04
-1.85078594e-07,3.24062500e-04
-1.85038594e-07,3.47968750e-04
-1.84998594e-07,2.92187500e-04
-1.84958594e-07,1.50078125e-04
-1.84918594e-07,-1.85937500e-05
-1.84878594e-07,-1.28828125e-04
-1.84838594e-07,-1.28828125e-04
-1.84798594e-07,-3.85156250e-05
-1.84758594e-07,7.83593750e-05
-1.84718594e-07,1.60703125e-04
-1.84678594e-07,2.01875000e-04
-1.84638594e-07,2.39062500e-04
-1.84598594e-07,3.09453125e-04
-1.84558594e-07,4.05078125e-04
-1.84518594e-07,4.64843750e-04
-1.84478594e-07,4.31640625e-04
-1.84438594e-07,2.98828125e-04
-1.84398594e-07,1.34140625e-04
-1.84358594e-07,3.45312500e-05
-1.84318594e-07,5.31250000e-05
-1.84278594e-07,1.56718750e-04
-1.84238594e-07,2.57656250e-04
-1.84198594e-07,2.74921875e-04
-1.84158594e-07,2.04531250e-04
-1.84118594e-07,1.11562500e-04
-1.84078594e-07,6.77343750e-05
-1.84038594e-07,9.42968750e-05
-1.83998594e-07,1.52734375e-04
-1.83958594e-07,1.83281250e-04
-1.83918594e-07,1.71328125e-04
-1.83878594e-07,1.54062500e-04
-1.83838594e-07,1.85937500e-04
-1.83798594e-07,2.76250000e-04
-1.83758594e-07,3.77187500e-04
-1.83718594e-07,4.21015625e-04
-1.83678594e-07,3.82500000e-04
-1.83638594e-07,2.94843750e-04
-1.83598594e-07,2.25781250e-04
-1.83558594e-07,2.19140625e-04
-1.83518594e-07,2.62968750e-04
-1.83478594e-07,3.13437500e-04
-1.83438594e-07,3.33359375e-04
-1.83398594e-07,3.33359375e-04
-1.83358594e-07,3.40000000e-04
-1.83318594e-07,3.67890625e-04
-1.83278594e-07,3.90468750e-04
-1.83238594e-07,3.67890625e-04
-1.83198594e-07,2.85546875e-04
-1.83158594e-07,1.77968750e-04
-1.83118594e-07,1.00937500e-04
-1.83078594e-07,8.63281250e-05
-1.83038594e-07,1.14218750e-04
-1.82998594e-07,1.38125000e-04
-1.82958594e-07,1.32812500e-04
-1.82918594e-07,1.23515625e-04
-1.82878594e-07,1.60703125e-04
-1.82838594e-07,2.69609375e-04
-1.82798594e-07,4.17031250e-04
-1.82758594e-07,5.36562500e-04
-1.82718594e-07,5.75078125e-04
-1.82678594e-07,5.36562500e-04
-1.82638594e-07,4.71484375e-04
-1.82598594e-07,4.25000000e-04
-1.82558594e-07,4.05078125e-04
-1.82518594e-07,3.79843750e-04
-1.82478594e-07,3.08125000e-04
-1.82438594e-07,1.81953125e-04
-1.82398594e-07,3.32031250e-05
-1.82358594e-07,-8.76562500e-05
-1.82318594e-07,-1.40781250e-04
-1.82278594e-07,-1.07578125e-04
-1.82238594e-07,5.31250000e-06
-1.82198594e-07,1.76640625e-04
-1.82158594e-07,3.67890625e-04
-1.82118594e-07,5.23281250e-04
-1.82078594e-07,5.89687500e-04
-1.82038594e-07,5.48515625e-04
-1.81998594e-07,4.32968750e-04
-1.81958594e-07,3.17421875e-04
-1.81918594e-07,2.68281250e-04
-1.81878594e-07,3.04140625e-04
-1.81838594e-07,3.77187500e-04
-1.81798594e-07,4.17031250e-04
-1.81758594e-07,3.89140625e-04
-1.81718594e-07,3.17421875e-04
-1.81678594e-07,2.68281250e-04
-1.81638594e-07,2.86875000e-04
-1.81598594e-07,3.59921875e-04
-1.81558594e-07,4.22343750e-04
-1.81518594e-07,4.15703125e-04
-1.81478594e-07,3.32031250e-04
-1.81438594e-07,2.27109375e-04
-1.81398594e-07,1.63359375e-04
-1.81358594e-07,1.64687500e-04
-1.81318594e-07,1.99218750e-04
-1.81278594e-07,2.16484375e-04
-1.81238594e-07,1.96562500e-04
-1.81198594e-07,1.70000000e-04
-1.81158594e-07,1.73984375e-04
-1.81118594e-07,2.16484375e-04
-1.81078594e-07,2.53671875e-04
-1.81038594e-07,2.36406250e-04
-1.80998594e-07,1.70000000e-04
-1.80958594e-07,1.12890625e-04
-1.80918594e-07,1.42109375e-04
-1.80878594e-07,2.68281250e-04
-1.80838594e-07,4.19687500e-04
-1.80798594e-07,4.96718750e-04
-1.80758594e-07,4.56875000e-04
-1.80718594e-07,3.62578125e-04
-1.80678594e-07,3.30703125e-04
-1.80638594e-07,4.30312500e-04
-1.80598594e-07,6.09609375e-04
-1.80558594e-07,7.29140625e-04
-1.80518594e-07,6.61406250e-04
-1.80478594e-07,4.03750000e-04
-1.80438594e-07,9.29687500e-05
-1.80398594e-07,-9.29687500e-05
-1.80358594e-07,-5.57812500e-05
-1.80318594e-07,1.55390625e-04
-1.80278594e-07,3.87812500e-04
-1.80238594e-07,4.96718750e-04
-1.80198594e-07,4.31640625e-04
-1.80158594e-07,2.64296875e-04
-1.80118594e-07,1.12890625e-04
-1.80078594e-07,6.64062500e-05
-1.80038594e-07,1.30156250e-04
-1.79998594e-07,2.45703125e-04
-1.79958594e-07,3.38671875e-04
-1.79918594e-07,3.73203125e-04
-1.79878594e-07,3.59921875e-04
-1.79838594e-07,3.33359375e-04
-1.79798594e-07,3.22734375e-04
-1.79758594e-07,3.37343750e-04
-1.79718594e-07,3.59921875e-04
-1.79678594e-07,3.70546875e-04
-1.79638594e-07,3.59921875e-04
-1.79598594e-07,3.34687500e-04
-1.79558594e-07,3.14765625e-04
-1.79518594e-07,3.17421875e-04
-1.79478594e-07,3.43984375e-04
-1.79438594e-07,3.73203125e-04
-1.79398594e-07,3.71875000e-04
-1.79358594e-07,3.18750000e-04
-1.79318594e-07,2.17812500e-04
-1.79278594e-07,9.96093750e-05
-1.79238594e-07,3.98437500e-06
-1.79198594e-07,-4.51562500e-05
-1.79158594e-07,-5.44531250e-05
-1.79118594e-07,-4.38281250e-05
-1.79078594e-07,-2.52343750e-05
-1.79038594e-07,1.06250000e-05
-1.78998594e-07,8.23437500e-05
-1.78958594e-07,1.95234375e-04
-1.78918594e-07,3.21406250e-04
-1.78878594e-07,4.11718750e-04
-1.78838594e-07,4.26328125e-04
-1.78798594e-07,3.74531250e-04
-1.78758594e-07,3.08125000e-04
-1.78718594e-07,2.88203125e-04
-1.78678594e-07,3.32031250e-04
-1.78638594e-07,3.99765625e-04
-1.78598594e-07,4.26328125e-04
-1.78558594e-07,3.74531250e-04
-1.78518594e-07,2.68281250e-04
-1.78478594e-07,1.83281250e-04
-1.78438594e-07,1.81953125e-04
-1.78398594e-07,2.61640625e-04
-1.78358594e-07,3.57265625e-04
-1.78318594e-07,3.90468750e-04
-1.78278594e-07,3.28046875e-04
-1.78238594e-07,2.01875000e-04
-1.78198594e-07,8.10156250e-05
-1.78158594e-07,1.19531250e-05
-1.78118594e-07,-1.19531250e-05
-1.78078594e-07,-2.78906250e-05
-1.78038594e-07,-5.57812500e-05
-1.77998594e-07,-7.17187500e-05
-1.77958594e-07,-3.58593750e-05
-1.77918594e-07,5.84375000e-05
-1.77878594e-07,1.66015625e-04
-1.77838594e-07,2.15156250e-04
-1.77798594e-07,1.75312500e-04
-1.77758594e-07,8.89843750e-05
-1.77718594e-07,5.04687500e-05
-1.77678594e-07,1.22187500e-04
-1.77638594e-07,2.86875000e-04
-1.77598594e-07,4.52890625e-04
-1.77558594e-07,5.21953125e-04
-1.77518594e-07,4.70156250e-04
-1.77478594e-07,3.57265625e-04
-1.77438594e-07,2.78906250e-04
-1.77398594e-07,2.86875000e-04
-1.77358594e-07,3.55937500e-04
-1.77318594e-07,4.10390625e-04
-1.77278594e-07,3.99765625e-04
-1.77238594e-07,3.34687500e-04
-1.77198594e-07,2.76250000e-04
-1.77158594e-07,2.86875000e-04
-1.77118594e-07,3.77187500e-04
-1.77078594e-07,4.96718750e-04
-1.77038594e-07,5.77734375e-04
-1.76998594e-07,5.77734375e-04
-1.76958594e-07,5.02031250e-04
-1.76918594e-07,3.95781250e-04
-1.76878594e-07,3.10781250e-04
-1.76838594e-07,2.77578125e-04
-1.76798594e-07,2.97500000e-04
-1.76758594e-07,3.46640625e-04
-1.76718594e-07,3.86484375e-04
-1.76678594e-07,3.86484375e-04
-1.76638594e-07,3.43984375e-04
-1.76598594e-07,2.89531250e-04
-1.76558594e-07,2.68281250e-04
-1.76518594e-07,3.09453125e-04
-1.76478594e-07,3.91796875e-04
-1.76438594e-07,4.47578125e-04
-1.76398594e-07,4.09062500e-04
-1.76358594e-07,2.70937500e-04
-1.76318594e-07,1.12890625e-04
-1.76278594e-07,4.78125000e-05
-1.76238594e-07,1.43437500e-04
-1.76198594e-07,3.63906250e-04
-1.76158594e-07,5.84375000e-04
-1.76118594e-07,6.86640625e-04
-1.76078594e-07,6.36171875e-04
-1.76038594e-07,4.98046875e-04
-1.75998594e-07,3.74531250e-04
-1.75958594e-07,3.18750000e-04
-1.75918594e-07,2.96171875e-04
-1.75878594e-07,2.37734375e-04
-1.75838594e-07,1.16875000e-04
-1.75798594e-07,-1.19531250e-05
-1.75758594e-07,-5.84375000e-05
-1.75718594e-07,2.92187500e-05
-1.75678594e-07,2.01875000e-04
-1.75638594e-07,3.50625000e-04
-1.75598594e-07,3.89140625e-04
-1.75558594e-07,3.17421875e-04
-1.75518594e-07,2.15156250e-04
-1.75478594e-07,1.73984375e-04
-1.75438594e-07,2.17812500e-04
-1.75398594e-07,2.89531250e-04
-1.75358594e-07,3.20078125e-04
-1.75318594e-07,2.86875000e-04
-1.75278594e-07,2.41718750e-04
-1.75238594e-07,2.57656250e-04
-1.75198594e-07,3.50625000e-04
-1.75158594e-07,4.50234375e-04
-1.75118594e-07,4.59531250e-04
-1.75078594e-07,3.32031250e-04
-1.75038594e-07,1.36796875e-04
-1.74998594e-07,1.46093750e-05
-1.74958594e-07,8.10156250e-05
-1.74918594e-07,3.26718750e-04
-1.74878594e-07,6.16250000e-04
-1.74838594e-07,7.70312500e-04
-1.74798594e-07,6.85312500e-04
-1.74758594e-07,4.03750000e-04
-1.74718594e-07,7.70312500e-05
-1.74678594e-07,-1.28828125e-04
-1.74638594e-07,-1.30156250e-04
-1.74598594e-07,4.11718750e-05
-1.74558594e-07,2.85546875e-04
-1.74518594e-07,5.00703125e-04
-1.74478594e-07,6.25546875e-04
-1.74438594e-07,6.54765625e-04
-1.74398594e-07,6.08281250e-04
-1.74358594e-07,5.13984375e-04
-1.74318594e-07,3.93125000e-04
-1.74278594e-07,2.72265625e-04
-1.74238594e-07,1.75312500e-04
-1.74198594e-07,1.11562500e-04
-1.74158594e-07,7.70312500e-05
-1.74118594e-07,5.44531250e-05
-1.74078594e-07,3.18750000e-05
-1.74038594e-07,2.25781250e-05
-1.73998594e-07,4.51562500e-05
-1.73958594e-07,1.14218750e-04
-1.73918594e-07,2.15156250e-04
-1.73878594e-07,3.10781250e-04
-1.73838594e-07,3.67890625e-04
-1.73798594e-07,3.77187500e-04
-1.73758594e-07,3.61250000e-04
-1.73718594e-07,3.45312500e-04
-1.73678594e-07,3.43984375e-04
-1.73638594e-07,3.49296875e-04
-1.73598594e-07,3.38671875e-04
-1.73558594e-07,3.09453125e-04
-1.73518594e-07,2.73593750e-04
-1.73478594e-07,2.51015625e-04
-1.73438594e-07,2.48359375e-04
-1.73398594e-07,2.47031250e-04
-1.73358594e-07,2.19140625e-04
-1.73318594e-07,1.51406250e-04
-1.73278594e-07,5.71093750e-05
-1.73238594e-07,-2.12500000e-05
-1.73198594e-07,-3.98437500e-05
-1.73158594e-07,1.85937500e-05
-1.73118594e-07,1.28828125e-04
-1.73078594e-07,2.40390625e-04
-1.73038594e-07,2.97500000e-04
-1.72998594e-07,2.74921875e-04
-1.72958594e-07,1.89921875e-04
-1.72918594e-07,9.03125000e-05
-1.72878594e-07,3.18750000e-05
-1.72838594e-07,3.71875000e-05
-1.72798594e-07,9.16406250e-05
-1.72758594e-07,1.56718750e-04
-1.72718594e-07,1.93906250e-04
-1.72678594e-07,1.92578125e-04
-1.72638594e-07,1.80625000e-04
-1.72598594e-07,1.92578125e-04
-1.72558594e-07,2.51015625e-04
-1.72518594e-07,3.37343750e-04
-1.72478594e-07,4.11718750e-04
-1.72438594e-07,4.30312500e-04
-1.72398594e-07,3.86484375e-04
-1.72358594e-07,3.16093750e-04
-1.72318594e-07,2.73593750e-04
-1.72278594e-07,2.97500000e-04
-1.72238594e-07,3.70546875e-04
-1.72198594e-07,4.34296875e-04
-1.72158594e-07,4.26328125e-04
-1.72118594e-07,3.36015625e-04
-1.72078594e-07,2.31093750e-04
-1.72038594e-07,2.12500000e-04
-1.71998594e-07,3.41328125e-04
-1.71958594e-07,5.77734375e-04
-1.71918594e-07,7.90234375e-04
-1.71878594e-07,8.36718750e-04
-1.71838594e-07,6.68046875e-04
-1.71798594e-07,3.67890625e-04
-1.71758594e-07,1.14218750e-04
-1.71718594e-07,5.31250000e-05
-1.71678594e-07,2.13828125e-04
-1.71638594e-07,4.80781250e-04
-1.71598594e-07,6.76015625e-04
-1.71558594e-07,6.73359375e-04
-1.71518594e-07,4.72812500e-04
-1.71478594e-07,1.97890625e-04
-1.71438594e-07,1.19531250e-05
-1.71398594e-07,1.46093750e-05
-1.71358594e-07,1.91250000e-04
-1.71318594e-07,4.28984375e-04
-1.71278594e-07,5.88359375e-04
-1.71238594e-07,5.95000000e-04
-1.71198594e-07,4.74140625e-04
-1.71158594e-07,3.29375000e-04
-1.71118594e-07,2.68281250e-04
-1.71078594e-07,3.34687500e-04
-1.71038594e-07,4.79453125e-04
-1.70998594e-07,6.01640625e-04
-1.70958594e-07,6.16250000e-04
