Model,MSO64
1.46484375e-09,4.09275000e-02
1.50484375e-09,3.98343750e-02
1.54484375e-09,3.87093750e-02
1.58484375e-09,3.76462500e-02
1.62484375e-09,3.67406250e-02
1.66484375e-09,3.60300000e-02
1.70484375e-09,3.54675000e-02
1.74484375e-09,3.49237500e-02
1.78484375e-09,3.42600000e-02
1.82484375e-09,3.34031250e-02
1.86484375e-09,3.23981250e-02
1.90484375e-09,3.13818750e-02
1.94484375e-09,3.05137500e-02
1.98484375e-09,2.98818750e-02
2.02484375e-09,2.94468750e-02
2.06484375e-09,2.90756250e-02
2.10484375e-09,2.86106250e-02
2.14484375e-09,2.79562500e-02
2.18484375e-09,2.71162500e-02
2.22484375e-09,2.61693750e-02
2.26484375e-09,2.52112500e-02
2.30484375e-09,2.43000000e-02
2.34484375e-09,2.34525000e-02
2.38484375e-09,2.26443750e-02
2.42484375e-09,2.18325000e-02
2.46484375e-09,2.09587500e-02
2.50484375e-09,1.99743750e-02
2.54484375e-09,1.88662500e-02
2.58484375e-09,1.77075000e-02
2.62484375e-09,1.66443750e-02
2.66484375e-09,1.58512500e-02
2.70484375e-09,1.54200000e-02
2.74484375e-09,1.52756250e-02
2.78484375e-09,1.52043750e-02
2.82484375e-09,1.49606250e-02
2.86484375e-09,1.44262500e-02
2.90484375e-09,1.36743750e-02
2.94484375e-09,1.29075000e-02
2.98484375e-09,1.23056250e-02
3.02484375e-09,1.18987500e-02
3.06484375e-09,1.15556250e-02
3.10484375e-09,1.10925000e-02
3.14484375e-09,1.04137500e-02
3.18484375e-09,9.57375000e-03
3.22484375e-09,8.71687500e-03
3.26484375e-09,7.96125000e-03
3.30484375e-09,7.31812500e-03
3.34484375e-09,6.72187500e-03
3.38484375e-09,6.11250000e-03
3.42484375e-09,5.50687500e-03
3.46484375e-09,4.99312500e-03
3.50484375e-09,4.65000000e-03
3.54484375e-09,4.48125000e-03
3.58484375e-09,4.40625000e-03
3.62484375e-09,4.32937500e-03
3.66484375e-09,4.21125000e-03
3.70484375e-09,4.08937500e-03
3.74484375e-09,4.03687500e-03
3.78484375e-09,4.07625000e-03
3.82484375e-09,4.15687500e-03
3.86484375e-09,4.18500000e-03
3.90484375e-09,4.09875000e-03
3.94484375e-09,3.91500000e-03
3.98484375e-09,3.71437500e-03
4.02484375e-09,3.57562500e-03
4.06484375e-09,3.51000000e-03
4.10484375e-09,3.44812500e-03
4.14484375e-09,3.28687500e-03
4.18484375e-09,2.97562500e-03
4.22484375e-09,2.55375000e-03
4.26484375e-09,2.14875000e-03
4.30484375e-09,1.87687500e-03
4.34484375e-09,1.79062500e-03
4.38484375e-09,1.82625000e-03
4.42484375e-09,1.87500000e-03
4.46484375e-09,1.86000000e-03
4.50484375e-09,1.79062500e-03
4.54484375e-09,1.76062500e-03
4.58484375e-09,1.85062500e-03
4.62484375e-09,2.05875000e-03
4.66484375e-09,2.28000000e-03
4.70484375e-09,2.39062500e-03
4.74484375e-09,2.34000000e-03
4.78484375e-09,2.20687500e-03
4.82484375e-09,2.14125000e-03
4.86484375e-09,2.24062500e-03
4.90484375e-09,2.45250000e-03
4.94484375e-09,2.59875000e-03
4.98484375e-09,2.49000000e-03
5.02484375e-09,2.07750000e-03
5.06484375e-09,1.50187500e-03
5.10484375e-09,1.01250000e-03
5.14484375e-09,7.95000000e-04
5.18484375e-09,8.58750000e-04
5.22484375e-09,1.02750000e-03
5.26484375e-09,1.08750000e-03
5.30484375e-09,9.35625000e-04
5.34484375e-09,6.50625000e-04
5.38484375e-09,4.25625000e-04
5.42484375e-09,4.25625000e-04
5.46484375e-09,6.67500000e-04
5.50484375e-09,1.02000000e-03
5.54484375e-09,1.31062500e-03
5.58484375e-09,1.44375000e-03
5.62484375e-09,1.43812500e-03
5.66484375e-09,1.38937500e-03
5.70484375e-09,1.37812500e-03
5.74484375e-09,1.41375000e-03
5.78484375e-09,1.45312500e-03
5.82484375e-09,1.45312500e-03
5.86484375e-09,1.41562500e-03
5.90484375e-09,1.38000000e-03
5.94484375e-09,1.37812500e-03
5.98484375e-09,1.40812500e-03
6.02484375e-09,1.43437500e-03
6.06484375e-09,1.41562500e-03
6.10484375e-09,1.33125000e-03
6.14484375e-09,1.20000000e-03
6.18484375e-09,1.05750000e-03
6.22484375e-09,9.52500000e-04
6.26484375e-09,9.26250000e-04
6.30484375e-09,9.93750000e-04
6.34484375e-09,1.13062500e-03
6.38484375e-09,1.28437500e-03
6.42484375e-09,1.39125000e-03
6.46484375e-09,1.41750000e-03
6.50484375e-09,1.39125000e-03
6.54484375e-09,1.37437500e-03
6.58484375e-09,1.41937500e-03
6.62484375e-09,1.53000000e-03
6.66484375e-09,1.66312500e-03
6.70484375e-09,1.76625000e-03
6.74484375e-09,1.81875000e-03
6.78484375e-09,1.83000000e-03
6.82484375e-09,1.80562500e-03
6.86484375e-09,1.72500000e-03
6.90484375e-09,1.54875000e-03
6.94484375e-09,1.27125000e-03
6.98484375e-09,9.56250000e-04
7.02484375e-09,7.12500000e-04
7.06484375e-09,6.22500000e-04
7.10484375e-09,6.67500000e-04
7.14484375e-09,7.44375000e-04
7.18484375e-09,7.40625000e-04
7.22484375e-09,6.30000000e-04
7.26484375e-09,5.11875000e-04
7.30484375e-09,5.26875000e-04
7.34484375e-09,7.44375000e-04
7.38484375e-09,1.08562500e-03
7.42484375e-09,1.38375000e-03
7.46484375e-09,1.50375000e-03
7.50484375e-09,1.44750000e-03
7.54484375e-09,1.33687500e-03
7.58484375e-09,1.29937500e-03
7.62484375e-09,1.35750000e-03
7.66484375e-09,1.40062500e-03
7.70484375e-09,1.30687500e-03
7.74484375e-09,1.05937500e-03
7.78484375e-09,7.91250000e-04
7.82484375e-09,6.86250000e-04
7.86484375e-09,8.26875000e-04
7.90484375e-09,1.12125000e-03
7.94484375e-09,1.37062500e-03
7.98484375e-09,1.43062500e-03
8.02484375e-09,1.32750000e-03
8.06484375e-09,1.21500000e-03
8.10484375e-09,1.23375000e-03
8.14484375e-09,1.37437500e-03
8.18484375e-09,1.48687500e-03
8.22484375e-09,1.43437500e-03
8.26484375e-09,1.22625000e-03
8.30484375e-09,1.03500000e-03
8.34484375e-09,1.04625000e-03
8.38484375e-09,1.29187500e-03
8.42484375e-09,1.60687500e-03
8.46484375e-09,1.75500000e-03
8.50484375e-09,1.62000000e-03
8.54484375e-09,1.31062500e-03
8.58484375e-09,1.05750000e-03
8.62484375e-09,1.02375000e-03
8.66484375e-09,1.16625000e-03
8.70484375e-09,1.28625000e-03
8.74484375e-09,1.21687500e-03
8.78484375e-09,9.69375000e-04
8.82484375e-09,7.35000000e-04
8.86484375e-09,7.08750000e-04
8.90484375e-09,9.13125000e-04
8.94484375e-09,1.17187500e-03
8.98484375e-09,1.24500000e-03
9.02484375e-09,1.04062500e-03
9.06484375e-09,6.90000000e-04
9.10484375e-09,4.50000000e-04
9.14484375e-09,5.06250000e-04
9.18484375e-09,8.36250000e-04
9.22484375e-09,1.23375000e-03
9.26484375e-09,1.48687500e-03
9.30484375e-09,1.52250000e-03
9.34484375e-09,1.43437500e-03
9.38484375e-09,1.36500000e-03
9.42484375e-09,1.38000000e-03
9.46484375e-09,1.41187500e-03
9.50484375e-09,1.34812500e-03
9.54484375e-09,1.14375000e-03
9.58484375e-09,8.86875000e-04
9.62484375e-09,7.33125000e-04
9.66484375e-09,7.87500000e-04
9.70484375e-09,1.02375000e-03
9.74484375e-09,1.30500000e-03
9.78484375e-09,1.47000000e-03
9.82484375e-09,1.44375000e-03
9.86484375e-09,1.26375000e-03
9.90484375e-09,1.03875000e-03
9.94484375e-09,8.73750000e-04
9.98484375e-09,8.15625000e-04
1.00248437e-08,8.45625000e-04
1.00648438e-08,9.09375000e-04
1.01048437e-08,9.52500000e-04
1.01448437e-08,9.48750000e-04
1.01848437e-08,9.00000000e-04
1.02248437e-08,8.40000000e-04
1.02648437e-08,8.15625000e-04
1.03048437e-08,8.60625000e-04
1.03448437e-08,9.80625000e-04
1.03848437e-08,1.13437500e-03
1.04248437e-08,1.26187500e-03
1.04648437e-08,1.31062500e-03
1.05048437e-08,1.26562500e-03
1.05448438e-08,1.14937500e-03
1.05848437e-08,1.00500000e-03
1.06248437e-08,8.73750000e-04
1.06648437e-08,7.89375000e-04
1.07048437e-08,7.59375000e-04
1.07448437e-08,7.74375000e-04
1.07848437e-08,8.08125000e-04
1.08248437e-08,8.21250000e-04
1.08648437e-08,7.98750000e-04
1.09048437e-08,7.65000000e-04
1.09448437e-08,7.87500000e-04
1.09848437e-08,9.13125000e-04
1.10248438e-08,1.12687500e-03
1.10648437e-08,1.32937500e-03
1.11048437e-08,1.39125000e-03
1.11448437e-08,1.26187500e-03
1.11848437e-08,1.01812500e-03
1.12248437e-08,8.26875000e-04
1.12648437e-08,8.28750000e-04
1.13048437e-08,1.02937500e-03
1.13448437e-08,1.28250000e-03
1.13848437e-08,1.40625000e-03
1.14248437e-08,1.31250000e-03
1.14648437e-08,1.07062500e-03
1.15048438e-08,8.47500000e-04
1.15448437e-08,7.72500000e-04
1.15848437e-08,8.38125000e-04
1.16248437e-08,9.35625000e-04
1.16648437e-08,9.50625000e-04
1.17048437e-08,8.71875000e-04
1.17448437e-08,7.87500000e-04
1.17848437e-08,8.02500000e-04
1.18248437e-08,9.37500000e-04
1.18648437e-08,1.11375000e-03
1.19048437e-08,1.21500000e-03
1.19448437e-08,1.19062500e-03
1.19848437e-08,1.07812500e-03
1.20248437e-08,9.63750000e-04
1.20648437e-08,9.01875000e-04
1.21048437e-08,8.81250000e-04
1.21448437e-08,8.51250000e-04
1.21848437e-08,7.95000000e-04
1.22248437e-08,7.46250000e-04
1.22648437e-08,7.57500000e-04
1.23048437e-08,8.41875000e-04
1.23448437e-08,9.48750000e-04
1.23848437e-08,9.93750000e-04
1.24248437e-08,9.16875000e-04
1.24648437e-08,7.27500000e-04
1.25048437e-08,4.95000000e-04
1.25448437e-08,3.01875000e-04
1.25848437e-08,2.10000000e-04
1.26248437e-08,2.40000000e-04
1.26648437e-08,3.76875000e-04
1.27048437e-08,5.62500000e-04
1.27448437e-08,7.10625000e-04
1.27848437e-08,7.36875000e-04
1.28248437e-08,6.09375000e-04
1.28648437e-08,3.91875000e-04
1.29048437e-08,2.25000000e-04
1.29448437e-08,2.53125000e-04
1.29848437e-08,5.11875000e-04
1.30248437e-08,9.01875000e-04
1.30648437e-08,1.23562500e-03
1.31048437e-08,1.35750000e-03
1.31448437e-08,1.25437500e-03
1.31848437e-08,1.04625000e-03
1.32248437e-08,9.01875000e-04
1.32648437e-08,9.15000000e-04
1.33048437e-08,1.04625000e-03
1.33448437e-08,1.15500000e-03
1.33848437e-08,1.11375000e-03
1.34248437e-08,8.88750000e-04
1.34648437e-08,5.71875000e-04
1.35048437e-08,3.05625000e-04
1.35448437e-08,2.06250000e-04
1.35848437e-08,2.92500000e-04
1.36248437e-08,4.89375000e-04
1.36648437e-08,6.80625000e-04
1.37048437e-08,7.68750000e-04
1.37448437e-08,7.29375000e-04
1.37848437e-08,6.07500000e-04
1.38248437e-08,4.87500000e-04
1.38648437e-08,4.38750000e-04
1.39048437e-08,4.76250000e-04
1.39448437e-08,5.64375000e-04
1.39848437e-08,6.41250000e-04
1.40248437e-08,6.61875000e-04
1.40648437e-08,6.33750000e-04
1.41048437e-08,6.05625000e-04
1.41448437e-08,6.24375000e-04
1.41848437e-08,6.97500000e-04
1.42248437e-08,7.76250000e-04
1.42648437e-08,8.00625000e-04
1.43048437e-08,7.50000000e-04
1.43448437e-08,6.71250000e-04
1.43848437e-08,6.37500000e-04
1.44248437e-08,6.88125000e-04
1.44648437e-08,7.93125000e-04
1.45048437e-08,8.68125000e-04
1.45448437e-08,8.55000000e-04
1.45848437e-08,7.65000000e-04
1.46248437e-08,6.67500000e-04
1.46648437e-08,6.39375000e-04
1.47048437e-08,6.97500000e-04
1.47448437e-08,7.98750000e-04
1.47848437e-08,8.90625000e-04
1.48248437e-08,9.61875000e-04
1.48648437e-08,1.03875000e-03
1.49048437e-08,1.13625000e-03
1.49448437e-08,1.21312500e-03
1.49848438e-08,1.18875000e-03
1.50248437e-08,1.01250000e-03
1.50648437e-08,7.46250000e-04
1.51048437e-08,5.36250000e-04
1.51448437e-08,5.26875000e-04
1.51848437e-08,7.40625000e-04
1.52248437e-08,1.03125000e-03
1.52648438e-08,1.18312500e-03
1.53048437e-08,1.05937500e-03
1.53448437e-08,7.14375000e-04
1.53848437e-08,3.63750000e-04
1.54248437e-08,2.36250000e-04
1.54648437e-08,4.08750000e-04
1.55048437e-08,7.53750000e-04
1.55448438e-08,1.03125000e-03
1.55848437e-08,1.07062500e-03
1.56248437e-08,8.77500000e-04
1.56648438e-08,6.11250000e-04
1.57048437e-08,4.61250000e-04
1.57448437e-08,5.10000000e-04
1.57848437e-08,6.95625000e-04
1.58248438e-08,8.94375000e-04
1.58648437e-08,1.01062500e-03
1.59048437e-08,1.03125000e-03
1.59448438e-08,9.93750000e-04
1.59848437e-08,9.30000000e-04
1.60248437e-08,8.40000000e-04
1.60648437e-08,7.23750000e-04
1.61048437e-08,6.22500000e-04
1.61448437e-08,6.05625000e-04
1.61848437e-08,7.08750000e-04
1.62248438e-08,8.86875000e-04
1.62648437e-08,1.01625000e-03
1.63048437e-08,9.90000000e-04
1.63448437e-08,7.96875000e-04
1.63848437e-08,5.43750000e-04
1.64248437e-08,3.84375000e-04
1.64648437e-08,3.95625000e-04
1.65048438e-08,5.25000000e-04
1.65448437e-08,6.41250000e-04
1.65848437e-08,6.45000000e-04
1.66248438e-08,5.55000000e-04
1.66648437e-08,4.95000000e-04
1.67048437e-08,5.83125000e-04
1.67448437e-08,8.30625000e-04
1.67848438e-08,1.11562500e-03
1.68248437e-08,1.27500000e-03
1.68648437e-08,1.22062500e-03
1.69048438e-08,9.93750000e-04
1.69448437e-08,7.31250000e-04
1.69848437e-08,5.60625000e-04
1.70248437e-08,5.15625000e-04
1.70648437e-08,5.45625000e-04
1.71048437e-08,5.68125000e-04
1.71448437e-08,5.47500000e-04
1.71848438e-08,5.02500000e-04
1.72248437e-08,4.59375000e-04
1.72648437e-08,4.25625000e-04
1.73048437e-08,3.84375000e-04
1.73448437e-08,3.52500000e-04
1.73848437e-08,3.93750000e-04
1.74248437e-08,5.85000000e-04
1.74648438e-08,9.24375000e-04
1.75048437e-08,1.28250000e-03
1.75448437e-08,1.45125000e-03
1.75848437e-08,1.29375000e-03
1.76248437e-08,8.66250000e-04
1.76648437e-08,4.20000000e-04
1.77048437e-08,2.40000000e-04
1.77448438e-08,4.44375000e-04
1.77848437e-08,8.73750000e-04
1.78248437e-08,1.19812500e-03
1.78648438e-08,1.15125000e-03
1.79048437e-08,7.33125000e-04
1.79448437e-08,2.13750000e-04
1.79848437e-08,-6.37500000e-05
1.80248437e-08,6.93750000e-05
1.80648437e-08,4.83750000e-04
1.81048437e-08,8.73750000e-04
1.81448438e-08,9.86250000e-04
1.81848437e-08,8.08125000e-04
1.82248437e-08,5.43750000e-04
1.82648437e-08,4.29375000e-04
1.83048437e-08,5.49375000e-04
1.83448437e-08,7.89375000e-04
1.83848437e-08,9.45000000e-04
1.84248438e-08,8.96250000e-04
1.84648437e-08,6.91875000e-04
1.85048437e-08,4.76250000e-04
1.85448437e-08,3.63750000e-04
1.85848437e-08,3.61875000e-04
1.86248437e-08,4.05000000e-04
1.86648437e-08,4.44375000e-04
1.87048438e-08,4.96875000e-04
1.87448437e-08,6.09375000e-04
1.87848437e-08,7.87500000e-04
1.88248438e-08,9.48750000e-04
1.88648437e-08,9.88125000e-04
1.89048437e-08,8.58750000e-04
1.89448437e-08,6.30000000e-04
1.89848437e-08,4.46250000e-04
1.90248437e-08,4.08750000e-04
1.90648437e-08,5.06250000e-04
1.91048438e-08,6.26250000e-04
1.91448437e-08,6.58125000e-04
1.91848437e-08,5.79375000e-04
1.92248437e-08,4.76250000e-04
1.92648437e-08,4.65000000e-04
1.93048437e-08,6.00000000e-04
1.93448437e-08,8.15625000e-04
1.93848438e-08,9.80625000e-04
1.94248437e-08,9.91875000e-04
1.94648437e-08,8.51250000e-04
1.95048437e-08,6.63750000e-04
1.95448437e-08,5.66250000e-04
1.95848437e-08,6.31875000e-04
1.96248437e-08,8.13750000e-04
1.96648438e-08,9.84375000e-04
1.97048437e-08,1.01625000e-03
1.97448437e-08,8.68125000e-04
1.97848437e-08,6.13125000e-04
1.98248437e-08,3.88125000e-04
1.98648437e-08,3.11250000e-04
1.99048437e-08,4.14375000e-04
1.99448437e-08,6.30000000e-04
1.99848437e-08,8.47500000e-04
2.00248437e-08,9.73125000e-04
2.00648438e-08,9.82500000e-04
2.01048437e-08,9.05625000e-04
2.01448437e-08,8.02500000e-04
2.01848437e-08,7.14375000e-04
2.02248437e-08,6.60000000e-04
2.02648437e-08,6.39375000e-04
2.03048437e-08,6.52500000e-04
2.03448438e-08,6.97500000e-04
2.03848437e-08,7.65000000e-04
2.04248437e-08,8.26875000e-04
2.04648437e-08,8.56875000e-04
2.05048437e-08,8.41875000e-04
2.05448437e-08,7.98750000e-04
2.05848437e-08,7.57500000e-04
2.06248438e-08,7.36875000e-04
2.06648437e-08,7.36875000e-04
2.07048437e-08,7.46250000e-04
2.07448437e-08,7.48125000e-04
2.07848437e-08,7.48125000e-04
2.08248437e-08,7.53750000e-04
2.08648437e-08,7.68750000e-04
2.09048437e-08,7.96875000e-04
2.09448437e-08,8.36250000e-04
2.09848437e-08,8.79375000e-04
2.10248438e-08,9.15000000e-04
2.10648437e-08,9.11250000e-04
2.11048437e-08,8.43750000e-04
2.11448437e-08,7.16250000e-04
2.11848437e-08,5.81250000e-04
2.12248437e-08,5.15625000e-04
2.12648437e-08,5.75625000e-04
2.13048438e-08,7.42500000e-04
2.13448437e-08,9.28125000e-04
2.13848437e-08,1.02937500e-03
2.14248437e-08,1.01062500e-03
2.14648437e-08,9.30000000e-04
2.15048437e-08,8.86875000e-04
2.15448437e-08,9.35625000e-04
2.15848438e-08,1.02187500e-03
2.16248437e-08,1.02750000e-03
2.16648437e-08,8.64375000e-04
2.17048437e-08,5.60625000e-04
2.17448437e-08,2.60625000e-04
2.17848437e-08,1.33125000e-04
2.18248437e-08,2.47500000e-04
2.18648437e-08,5.36250000e-04
2.19048437e-08,8.32500000e-04
2.19448437e-08,1.00312500e-03
2.19848438e-08,1.02000000e-03
2.20248437e-08,9.61875000e-04
2.20648437e-08,9.28125000e-04
2.21048437e-08,9.46875000e-04
2.21448437e-08,9.60000000e-04
2.21848437e-08,8.79375000e-04
2.22248437e-08,6.84375000e-04
2.22648438e-08,4.48125000e-04
2.23048437e-08,3.03750000e-04
2.23448437e-08,3.50625000e-04
2.23848437e-08,5.71875000e-04
2.24248437e-08,8.49375000e-04
2.24648437e-08,1.02937500e-03
2.25048437e-08,1.02562500e-03
2.25448438e-08,8.71875000e-04
2.25848437e-08,6.80625000e-04
2.26248437e-08,5.62500000e-04
2.26648437e-08,5.43750000e-04
2.27048437e-08,5.64375000e-04
2.27448437e-08,5.41875000e-04
2.27848437e-08,4.46250000e-04
2.28248437e-08,3.33750000e-04
2.28648437e-08,3.07500000e-04
2.29048437e-08,4.18125000e-04
2.29448437e-08,6.07500000e-04
2.29848437e-08,7.31250000e-04
2.30248437e-08,6.63750000e-04
2.30648437e-08,4.01250000e-04
2.31048437e-08,8.25000000e-05
2.31448437e-08,-9.56250000e-05
2.31848437e-08,-9.37500000e-06
2.32248438e-08,2.98125000e-04
2.32648437e-08,6.56250000e-04
2.33048437e-08,8.73750000e-04
2.33448437e-08,8.66250000e-04
2.33848437e-08,6.88125000e-04
2.34248437e-08,4.81875000e-04
2.34648437e-08,3.69375000e-04
2.35048438e-08,3.93750000e-04
2.35448437e-08,5.06250000e-04
2.35848437e-08,6.22500000e-04
2.36248437e-08,6.80625000e-04
2.36648437e-08,6.52500000e-04
2.37048437e-08,5.58750000e-04
2.37448437e-08,4.38750000e-04
2.37848437e-08,3.54375000e-04
2.38248437e-08,3.52500000e-04
2.38648437e-08,4.40625000e-04
2.39048437e-08,5.71875000e-04
2.39448437e-08,6.54375000e-04
2.39848437e-08,6.20625000e-04
2.40248437e-08,4.76250000e-04
2.40648437e-08,3.11250000e-04
2.41048437e-08,2.32500000e-04
2.41448437e-08,2.81250000e-04
2.41848438e-08,4.10625000e-04
2.42248437e-08,5.23125000e-04
2.42648437e-08,5.60625000e-04
2.43048437e-08,5.47500000e-04
2.43448437e-08,5.60625000e-04
2.43848437e-08,6.43125000e-04
2.44248437e-08,7.48125000e-04
2.44648438e-08,7.83750000e-04
2.45048437e-08,6.93750000e-04
2.45448437e-08,5.25000000e-04
2.45848437e-08,4.05000000e-04
2.46248437e-08,4.35000000e-04
2.46648437e-08,6.00000000e-04
2.47048437e-08,7.83750000e-04
2.47448437e-08,8.51250000e-04
2.47848437e-08,7.68750000e-04
2.48248437e-08,6.18750000e-04
2.48648437e-08,5.30625000e-04
2.49048437e-08,5.68125000e-04
2.49448437e-08,6.90000000e-04
2.49848437e-08,7.96875000e-04
2.50248437e-08,8.26875000e-04
2.50648437e-08,8.08125000e-04
2.51048437e-08,8.15625000e-04
2.51448437e-08,8.94375000e-04
2.51848437e-08,9.97500000e-04
2.52248437e-08,1.01625000e-03
2.52648437e-08,8.83125000e-04
2.53048437e-08,6.39375000e-04
2.53448437e-08,4.18125000e-04
2.53848437e-08,3.60000000e-04
2.54248438e-08,4.85625000e-04
2.54648437e-08,6.82500000e-04
2.55048437e-08,7.76250000e-04
2.55448437e-08,6.60000000e-04
2.55848437e-08,3.76875000e-04
2.56248437e-08,9.37500000e-05
2.56648437e-08,-3.75000000e-06
2.57048437e-08,1.65000000e-04
2.57448437e-08,5.26875000e-04
2.57848437e-08,9.11250000e-04
2.58248437e-08,1.16062500e-03
2.58648437e-08,1.21312500e-03
2.59048437e-08,1.11937500e-03
2.59448437e-08,9.86250000e-04
2.59848437e-08,8.94375000e-04
2.60248437e-08,8.60625000e-04
2.60648437e-08,8.45625000e-04
2.61048437e-08,7.95000000e-04
2.61448437e-08,6.93750000e-04
2.61848437e-08,5.66250000e-04
2.62248437e-08,4.65000000e-04
2.62648437e-08,4.33125000e-04
2.63048437e-08,4.72500000e-04
2.63448437e-08,5.53125000e-04
2.63848438e-08,6.33750000e-04
2.64248437e-08,6.90000000e-04
2.64648437e-08,7.18125000e-04
2.65048437e-08,7.36875000e-04
2.65448437e-08,7.51875000e-04
2.65848437e-08,7.51875000e-04
