Model,MSO64
Channel,CH1,,Channel,CH2,,Channel,CH3
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,5000,,Record Length,5000,,Record Length,5000
Zero Index,449.92578125,,Zero Index,449.92578125,,Zero Index,449.92578125
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2,CH3
-1.53970312e-08,4.81250000e-04,2.02187500e-02,-9.92187500e-05
-1.53570313e-08,4.71875000e-04,2.01706250e-02,-7.81250000e-05
-1.53170312e-08,4.12500000e-04,2.00393750e-02,-2.89062500e-05
-1.52770312e-08,3.40625000e-04,1.99175000e-02,7.03125000e-06
-1.52370313e-08,2.87500000e-04,1.98937500e-02,7.03125000e-06
-1.51970312e-08,2.76562500e-04,1.99931250e-02,-1.95312500e-05
-1.51570312e-08,3.20312500e-04,2.01581250e-02,-4.14062500e-05
-1.51170312e-08,4.12500000e-04,2.02875000e-02,-3.35937500e-05
-1.50770312e-08,5.18750000e-04,2.03075000e-02,3.12500000e-06
-1.50370312e-08,5.76562500e-04,2.02143750e-02,4.37500000e-05
-1.49970312e-08,5.29687500e-04,2.00762500e-02,6.32812500e-05
-1.49570313e-08,3.64062500e-04,1.99850000e-02,5.07812500e-05
-1.49170312e-08,1.45312500e-04,1.99975000e-02,2.03125000e-05
-1.48770312e-08,-1.40625000e-05,2.01031250e-02,-7.81250000e-06
-1.48370312e-08,-2.34375000e-05,2.02337500e-02,-1.40625000e-05
-1.47970312e-08,1.20312500e-04,2.03075000e-02,4.68750000e-06
-1.47570312e-08,3.21875000e-04,2.02793750e-02,4.21875000e-05
-1.47170312e-08,4.57812500e-04,2.01612500e-02,8.90625000e-05
-1.46770312e-08,4.57812500e-04,2.00137500e-02,1.32812500e-04
-1.46370312e-08,3.45312500e-04,1.99137500e-02,1.63281250e-04
-1.45970312e-08,2.18750000e-04,1.99112500e-02,1.73437500e-04
-1.45570312e-08,1.64062500e-04,2.00068750e-02,1.54687500e-04
-1.45170312e-08,1.93750000e-04,2.01518750e-02,1.07812500e-04
-1.44770312e-08,2.46875000e-04,2.02718750e-02,4.37500000e-05
-1.44370312e-08,2.46875000e-04,2.03012500e-02,-1.87500000e-05
-1.43970312e-08,1.68750000e-04,2.02193750e-02,-5.62500000e-05
-1.43570312e-08,6.25000000e-05,2.00637500e-02,-5.46875000e-05
-1.43170312e-08,2.81250000e-05,1.99118750e-02,-2.10937500e-05
-1.42770312e-08,1.32812500e-04,1.98406250e-02,2.26562500e-05
-1.42370312e-08,3.57812500e-04,1.98862500e-02,4.76562500e-05
-1.41970312e-08,6.00000000e-04,2.00200000e-02,3.75000000e-05
-1.41570312e-08,7.26562500e-04,2.01706250e-02,-7.81250000e-07
-1.41170312e-08,6.64062500e-04,2.02662500e-02,-4.21875000e-05
-1.40770312e-08,4.56250000e-04,2.02762500e-02,-6.09375000e-05
-1.40370312e-08,2.35937500e-04,2.02256250e-02,-4.14062500e-05
-1.39970312e-08,1.37500000e-04,2.01700000e-02,1.56250000e-05
-1.39570312e-08,2.10937500e-04,2.01581250e-02,9.68750000e-05
-1.39170312e-08,3.81250000e-04,2.01975000e-02,1.82031250e-04
-1.38770312e-08,5.07812500e-04,2.02525000e-02,2.48437500e-04
-1.38370312e-08,4.87500000e-04,2.02687500e-02,2.68750000e-04
-1.37970312e-08,3.21875000e-04,2.02118750e-02,2.24218750e-04
-1.37570312e-08,1.14062500e-04,2.00862500e-02,1.17968750e-04
-1.37170312e-08,-1.25000000e-05,1.99337500e-02,-1.25000000e-05
-1.36770312e-08,-3.12500000e-06,1.98118750e-02,-1.07031250e-04
-1.36370312e-08,1.06250000e-04,1.97643750e-02,-1.17187500e-04
-1.35970312e-08,2.28125000e-04,1.98012500e-02,-3.98437500e-05
-1.35570312e-08,3.03125000e-04,1.99018750e-02,7.81250000e-05
-1.35170312e-08,3.39062500e-04,2.00268750e-02,1.62500000e-04
-1.34770312e-08,3.78125000e-04,2.01406250e-02,1.67187500e-04
-1.34370312e-08,4.46875000e-04,2.02237500e-02,1.03906250e-04
-1.33970312e-08,5.23437500e-04,2.02718750e-02,2.89062500e-05
-1.33570312e-08,5.68750000e-04,2.02875000e-02,3.90625000e-06
-1.33170312e-08,5.73437500e-04,2.02700000e-02,4.45312500e-05
-1.32770312e-08,5.73437500e-04,2.02187500e-02,1.12500000e-04
-1.32370312e-08,6.06250000e-04,2.01375000e-02,1.53125000e-04
-1.31970312e-08,6.51562500e-04,2.00437500e-02,1.35937500e-04
-1.31570312e-08,6.17187500e-04,1.99668750e-02,7.81250000e-05
-1.31170312e-08,4.15625000e-04,1.99306250e-02,2.10937500e-05
-1.30770312e-08,5.93750000e-05,1.99437500e-02,-7.81250000e-06
-1.30370312e-08,-2.90625000e-04,1.99900000e-02,-1.56250000e-05
-1.29970312e-08,-4.14062500e-04,2.00387500e-02,-2.73437500e-05
-1.29570312e-08,-1.93750000e-04,2.00606250e-02,-5.46875000e-05
-1.29170312e-08,2.78125000e-04,2.00406250e-02,-8.12500000e-05
-1.28770312e-08,7.26562500e-04,1.99881250e-02,-8.35937500e-05
-1.28370312e-08,8.81250000e-04,1.99318750e-02,-5.62500000e-05
-1.27970312e-08,6.67187500e-04,1.99068750e-02,-2.50000000e-05
-1.27570312e-08,2.62500000e-04,1.99368750e-02,-1.17187500e-05
-1.27170312e-08,-3.75000000e-05,2.00212500e-02,-1.01562500e-05
-1.26770312e-08,-3.75000000e-05,2.01306250e-02,2.18750000e-05
-1.26370312e-08,2.18750000e-04,2.02125000e-02,1.21093750e-04
-1.25970312e-08,5.00000000e-04,2.02225000e-02,2.72656250e-04
-1.25570312e-08,5.73437500e-04,2.01468750e-02,4.05468750e-04
-1.25170312e-08,3.89062500e-04,2.00175000e-02,4.44531250e-04
-1.24770312e-08,1.00000000e-04,1.98975000e-02,3.71875000e-04
-1.24370312e-08,-7.96875000e-05,1.98450000e-02,2.48437500e-04
-1.23970312e-08,-4.06250000e-05,1.98812500e-02,1.65625000e-04
-1.23570312e-08,1.45312500e-04,1.99812500e-02,1.64843750e-04
-1.23170312e-08,3.01562500e-04,2.00931250e-02,2.00781250e-04
-1.22770312e-08,3.10937500e-04,2.01737500e-02,1.85156250e-04
-1.22370312e-08,1.96875000e-04,2.02081250e-02,6.56250000e-05
-1.21970312e-08,9.53125000e-05,2.02087500e-02,-1.10937500e-04
-1.21570312e-08,1.25000000e-04,2.01956250e-02,-2.25781250e-04
-1.21170312e-08,3.01562500e-04,2.01781250e-02,-1.81250000e-04
-1.20770312e-08,5.26562500e-04,2.01575000e-02,2.10937500e-05
-1.20370312e-08,6.76562500e-04,2.01375000e-02,2.73437500e-04
-1.19970312e-08,6.96875000e-04,2.01287500e-02,4.39062500e-04
-1.19570313e-08,6.09375000e-04,2.01400000e-02,4.45312500e-04
-1.19170312e-08,4.81250000e-04,2.01650000e-02,3.28125000e-04
-1.18770312e-08,3.54687500e-04,2.01793750e-02,1.91406250e-04
-1.18370312e-08,2.40625000e-04,2.01618750e-02,1.20312500e-04
-1.17970312e-08,1.45312500e-04,2.01187500e-02,1.28906250e-04
-1.17570312e-08,9.68750000e-05,2.00906250e-02,1.61718750e-04
-1.17170312e-08,1.32812500e-04,2.01187500e-02,1.56250000e-04
-1.16770312e-08,2.51562500e-04,2.02087500e-02,1.00000000e-04
-1.16370312e-08,3.96875000e-04,2.03106250e-02,3.90625000e-05
-1.15970312e-08,4.76562500e-04,2.03450000e-02,3.28125000e-05
-1.15570312e-08,4.45312500e-04,2.02662500e-02,1.05468750e-04
-1.15170312e-08,3.29687500e-04,2.01018750e-02,2.24218750e-04
-1.14770313e-08,2.15625000e-04,1.99468750e-02,3.19531250e-04
-1.14370312e-08,1.73437500e-04,1.98993750e-02,3.41406250e-04
-1.13970312e-08,2.00000000e-04,1.99918750e-02,2.85937500e-04
-1.13570312e-08,2.28125000e-04,2.01650000e-02,1.92187500e-04
-1.13170312e-08,1.96875000e-04,2.03075000e-02,1.06250000e-04
-1.12770312e-08,1.14062500e-04,2.03306250e-02,4.53125000e-05
-1.12370312e-08,4.68750000e-05,2.02262500e-02,-2.34375000e-06
-1.11970313e-08,6.25000000e-05,2.00662500e-02,-5.62500000e-05
-1.11570312e-08,1.56250000e-04,1.99462500e-02,-1.14843750e-04
-1.11170312e-08,2.60937500e-04,1.99268750e-02,-1.53906250e-04
-1.10770312e-08,3.07812500e-04,2.00006250e-02,-1.50000000e-04
-1.10370312e-08,2.93750000e-04,2.01118750e-02,-1.10156250e-04
-1.09970313e-08,2.87500000e-04,2.02043750e-02,-7.57812500e-05
-1.09570312e-08,3.53125000e-04,2.02493750e-02,-9.14062500e-05
-1.09170312e-08,4.82812500e-04,2.02562500e-02,-1.62500000e-04
-1.08770312e-08,5.82812500e-04,2.02475000e-02,-2.36718750e-04
-1.08370312e-08,5.59375000e-04,2.02400000e-02,-2.39062500e-04
-1.07970312e-08,3.98437500e-04,2.02381250e-02,-1.30468750e-04
-1.07570312e-08,2.01562500e-04,2.02400000e-02,4.84375000e-05
-1.07170313e-08,1.17187500e-04,2.02462500e-02,1.94531250e-04
-1.06770312e-08,2.20312500e-04,2.02562500e-02,2.07031250e-04
-1.06370312e-08,4.57812500e-04,2.02643750e-02,6.95312500e-05
-1.05970312e-08,6.84375000e-04,2.02600000e-02,-1.35156250e-04
-1.05570312e-08,7.67187500e-04,2.02331250e-02,-2.73437500e-04
-1.05170313e-08,6.82812500e-04,2.01868750e-02,-2.53906250e-04
-1.04770312e-08,5.15625000e-04,2.01381250e-02,-9.37500000e-05
-1.04370312e-08,3.82812500e-04,2.01087500e-02,1.03125000e-04
-1.03970312e-08,3.53125000e-04,2.01112500e-02,2.16406250e-04
-1.03570312e-08,4.09375000e-04,2.01450000e-02,1.89062500e-04
-1.03170312e-08,4.82812500e-04,2.01950000e-02,5.54687500e-05
-1.02770312e-08,5.10937500e-04,2.02443750e-02,-1.00781250e-04
-1.02370313e-08,4.78125000e-04,2.02768750e-02,-2.06250000e-04
-1.01970312e-08,4.03125000e-04,2.02812500e-02,-2.32812500e-04
-1.01570312e-08,3.17187500e-04,2.02512500e-02,-1.90625000e-04
-1.01170312e-08,2.45312500e-04,2.01893750e-02,-1.03906250e-04
-1.00770312e-08,2.06250000e-04,2.01137500e-02,5.46875000e-06
-1.00370313e-08,2.14062500e-04,2.00512500e-02,1.08593750e-04
-9.99703125e-09,2.70312500e-04,2.00218750e-02,1.60156250e-04
-9.95703125e-09,3.43750000e-04,2.00275000e-02,1.20312500e-04
-9.91703125e-09,3.90625000e-04,2.00487500e-02,-7.81250000e-06
-9.87703125e-09,3.79687500e-04,2.00618750e-02,-1.64062500e-04
-9.83703125e-09,3.28125000e-04,2.00600000e-02,-2.54687500e-04
-9.79703125e-09,2.93750000e-04,2.00593750e-02,-2.16406250e-04
-9.75703125e-09,3.26562500e-04,2.00825000e-02,-6.32812500e-05
-9.71703125e-09,4.20312500e-04,2.01343750e-02,1.20312500e-04
-9.67703125e-09,5.03125000e-04,2.01856250e-02,2.42968750e-04
-9.63703125e-09,5.06250000e-04,2.01918750e-02,2.73437500e-04
-9.59703125e-09,4.21875000e-04,2.01275000e-02,2.56250000e-04
-9.55703125e-09,3.23437500e-04,2.00150000e-02,2.61718750e-04
-9.51703125e-09,3.01562500e-04,1.99137500e-02,3.15625000e-04
-9.47703125e-09,3.79687500e-04,1.98856250e-02,3.75000000e-04
-9.43703125e-09,4.81250000e-04,1.99481250e-02,3.67187500e-04
-9.39703125e-09,4.90625000e-04,2.00637500e-02,2.63281250e-04
-9.35703125e-09,3.53125000e-04,2.01593750e-02,1.11718750e-04
-9.31703125e-09,1.35937500e-04,2.01806250e-02,7.03125000e-06
-9.27703125e-09,-7.81250000e-06,2.01225000e-02,8.59375000e-06
-9.23703125e-09,4.21875000e-05,2.00306250e-02,8.59375000e-05
-9.19703125e-09,2.82812500e-04,1.99687500e-02,1.42968750e-04
-9.15703125e-09,5.89062500e-04,1.99762500e-02,1.04687500e-04
-9.11703125e-09,7.93750000e-04,2.00487500e-02,-1.71875000e-05
-9.07703125e-09,8.00000000e-04,2.01406250e-02,-1.24218750e-04
-9.03703125e-09,6.31250000e-04,2.01962500e-02,-1.23437500e-04
-8.99703125e-09,4.00000000e-04,2.01756250e-02,-7.03125000e-06
-8.95703125e-09,2.23437500e-04,2.00737500e-02,1.28125000e-04
-8.91703125e-09,1.60937500e-04,1.99225000e-02,1.66406250e-04
-8.87703125e-09,1.90625000e-04,1.97831250e-02,7.26562500e-05
-8.83703125e-09,2.46875000e-04,1.97181250e-02,-7.50000000e-05
-8.79703125e-09,2.62500000e-04,1.97643750e-02,-1.50781250e-04
-8.75703125e-09,2.09375000e-04,1.99081250e-02,-9.29687500e-05
-8.71703125e-09,1.03125000e-04,2.00843750e-02,3.90625000e-05
-8.67703125e-09,-6.25000000e-06,2.02050000e-02,1.19531250e-04
-8.63703125e-09,-6.71875000e-05,2.02100000e-02,7.03125000e-05
-8.59703125e-09,-5.15625000e-05,2.01037500e-02,-6.56250000e-05
-8.55703125e-09,2.96875000e-05,1.99562500e-02,-1.56250000e-04
-8.51703125e-09,1.31250000e-04,1.98587500e-02,-1.00000000e-04
-8.47703125e-09,2.12500000e-04,1.98656250e-02,8.04687500e-05
-8.43703125e-09,2.65625000e-04,1.99581250e-02,2.50000000e-04
-8.39703125e-09,3.23437500e-04,2.00631250e-02,2.73437500e-04
-8.35703125e-09,4.28125000e-04,2.01031250e-02,1.25781250e-04
-8.31703125e-09,5.79687500e-04,2.00512500e-02,-7.96875000e-05
-8.27703125e-09,7.17187500e-04,1.99443750e-02,-1.87500000e-04
-8.23703125e-09,7.54687500e-04,1.98556250e-02,-1.21875000e-04
-8.19703125e-09,6.51562500e-04,1.98368750e-02,5.85937500e-05
-8.15703125e-09,4.54687500e-04,1.98856250e-02,2.13281250e-04
-8.11703125e-09,2.82812500e-04,1.99531250e-02,2.35156250e-04
-8.07703125e-09,2.45312500e-04,1.99893750e-02,1.25781250e-04
-8.03703125e-09,3.53125000e-04,1.99800000e-02,-1.87500000e-05
-7.99703125e-09,5.14062500e-04,1.99593750e-02,-9.53125000e-05
-7.95703125e-09,6.01562500e-04,1.99793750e-02,-7.42187500e-05
-7.91703125e-09,5.50000000e-04,2.00568750e-02,-6.25000000e-06
-7.87703125e-09,4.10937500e-04,2.01537500e-02,3.98437500e-05
-7.83703125e-09,2.95312500e-04,2.01981250e-02,3.67187500e-05
-7.79703125e-09,2.81250000e-04,2.01381250e-02,1.71875000e-05
-7.75703125e-09,3.39062500e-04,1.99906250e-02,2.89062500e-05
-7.71703125e-09,3.60937500e-04,1.98400000e-02,8.20312500e-05
-7.67703125e-09,2.59375000e-04,1.97837500e-02,1.40625000e-04
-7.63703125e-09,6.25000000e-05,1.98637500e-02,1.53125000e-04
-7.59703125e-09,-1.00000000e-04,2.00343750e-02,1.07031250e-04
-7.55703125e-09,-9.68750000e-05,2.01937500e-02,3.90625000e-05
-7.51703125e-09,1.01562500e-04,2.02518750e-02,3.90625000e-06
-7.47703125e-09,3.79687500e-04,2.01906250e-02,2.89062500e-05
-7.43703125e-09,5.57812500e-04,2.00687500e-02,9.06250000e-05
-7.39703125e-09,5.29687500e-04,1.99725000e-02,1.37500000e-04
-7.35703125e-09,3.28125000e-04,1.99543750e-02,1.35937500e-04
-7.31703125e-09,1.04687500e-04,2.00062500e-02,9.45312500e-05
-7.27703125e-09,1.25000000e-05,2.00781250e-02,5.07812500e-05
-7.23703125e-09,9.84375000e-05,2.01268750e-02,3.43750000e-05
-7.19703125e-09,2.90625000e-04,2.01393750e-02,4.37500000e-05
-7.15703125e-09,4.64062500e-04,2.01312500e-02,5.23437500e-05
-7.11703125e-09,5.45312500e-04,2.01175000e-02,3.35937500e-05
-7.07703125e-09,5.48437500e-04,2.00987500e-02,-1.09375000e-05
-7.03703125e-09,5.48437500e-04,2.00650000e-02,-5.15625000e-05
-6.99703125e-09,6.00000000e-04,2.00187500e-02,-4.68750000e-05
-6.95703125e-09,6.82812500e-04,1.99806250e-02,2.34375000e-05
-6.91703125e-09,7.28125000e-04,1.99781250e-02,1.45312500e-04
-6.87703125e-09,6.78125000e-04,2.00187500e-02,2.69531250e-04
-6.83703125e-09,5.46875000e-04,2.00812500e-02,3.39062500e-04
-6.79703125e-09,4.01562500e-04,2.01243750e-02,3.18750000e-04
-6.75703125e-09,3.12500000e-04,2.01231250e-02,2.17187500e-04
-6.71703125e-09,2.81250000e-04,2.00856250e-02,8.82812500e-05
-6.67703125e-09,2.54687500e-04,2.00462500e-02,0.00000000e+00
-6.63703125e-09,1.73437500e-04,2.00418750e-02,-3.12500000e-06
-6.59703125e-09,5.00000000e-05,2.00831250e-02,6.95312500e-05
-6.55703125e-09,-2.96875000e-05,2.01500000e-02,1.62500000e-04
-6.51703125e-09,2.96875000e-05,2.02100000e-02,2.10156250e-04
-6.47703125e-09,2.39062500e-04,2.02418750e-02,1.82031250e-04
-6.43703125e-09,4.95312500e-04,2.02462500e-02,1.03906250e-04
-6.39703125e-09,6.37500000e-04,2.02425000e-02,3.28125000e-05
-6.35703125e-09,5.67187500e-04,2.02500000e-02,1.48437500e-05
-6.31703125e-09,3.21875000e-04,2.02800000e-02,5.39062500e-05
-6.27703125e-09,5.93750000e-05,2.03368750e-02,1.12500000e-04
-6.23703125e-09,-5.46875000e-05,2.04187500e-02,1.45312500e-04
-6.19703125e-09,3.90625000e-05,2.05150000e-02,1.27343750e-04
-6.15703125e-09,2.59375000e-04,2.06000000e-02,6.64062500e-05
-6.11703125e-09,4.40625000e-04,2.06275000e-02,-1.25000000e-05
-6.07703125e-09,4.51562500e-04,2.05550000e-02,-8.35937500e-05
-6.03703125e-09,2.76562500e-04,2.03725000e-02,-1.28125000e-04
-5.99703125e-09,1.87500000e-05,2.01287500e-02,-1.33593750e-04
-5.95703125e-09,-1.71875000e-04,1.99181250e-02,-1.00000000e-04
-5.91703125e-09,-1.84375000e-04,1.98306250e-02,-4.14062500e-05
-5.87703125e-09,0.00000000e+00,1.98968750e-02,3.90625000e-06
-5.83703125e-09,3.03125000e-04,2.00606250e-02,-3.12500000e-06
-5.79703125e-09,5.93750000e-04,2.02143750e-02,-7.26562500e-05
-5.75703125e-09,7.45312500e-04,2.02675000e-02,-1.66406250e-04
-5.71703125e-09,6.96875000e-04,2.02093750e-02,-2.14062500e-04
-5.67703125e-09,4.87500000e-04,2.01100000e-02,-1.60937500e-04
-5.63703125e-09,2.40625000e-04,2.00681250e-02,-1.64062500e-05
-5.59703125e-09,1.04687500e-04,2.01356250e-02,1.42968750e-04
-5.55703125e-09,1.59375000e-04,2.02775000e-02,2.28906250e-04
-5.51703125e-09,3.67187500e-04,2.04025000e-02,2.04687500e-04
-5.47703125e-09,5.84375000e-04,2.04256250e-02,1.10937500e-04
-5.43703125e-09,6.56250000e-04,2.03350000e-02,3.20312500e-05
-5.39703125e-09,5.21875000e-04,2.01906250e-02,2.34375000e-05
-5.35703125e-09,2.60937500e-04,2.00825000e-02,7.57812500e-05
-5.31703125e-09,3.75000000e-05,2.00656250e-02,1.35937500e-04
-5.27703125e-09,-1.87500000e-05,2.01243750e-02,1.66406250e-04
-5.23703125e-09,1.00000000e-04,2.01962500e-02,1.75781250e-04
-5.19703125e-09,2.81250000e-04,2.02168750e-02,1.98437500e-04
-5.15703125e-09,3.84375000e-04,2.01612500e-02,2.41406250e-04
-5.11703125e-09,3.53125000e-04,2.00543750e-02,2.55468750e-04
-5.07703125e-09,2.46875000e-04,1.99481250e-02,1.78125000e-04
-5.03703125e-09,1.90625000e-04,1.98893750e-02,3.90625000e-06
-4.99703125e-09,2.65625000e-04,1.98987500e-02,-1.83593750e-04
-4.95703125e-09,4.42187500e-04,1.99687500e-02,-2.61718750e-04
-4.91703125e-09,6.03125000e-04,2.00662500e-02,-1.65625000e-04
-4.87703125e-09,6.29687500e-04,2.01412500e-02,5.07812500e-05
-4.83703125e-09,4.87500000e-04,2.01475000e-02,2.48437500e-04
-4.79703125e-09,2.56250000e-04,2.00618750e-02,3.13281250e-04
-4.75703125e-09,6.56250000e-05,1.99112500e-02,2.42968750e-04
-4.71703125e-09,2.03125000e-05,1.97656250e-02,1.40625000e-04
-4.67703125e-09,1.32812500e-04,1.97075000e-02,1.14843750e-04
-4.63703125e-09,3.25000000e-04,1.97768750e-02,1.83593750e-04
-4.59703125e-09,4.85937500e-04,1.99412500e-02,2.57812500e-04
-4.55703125e-09,5.45312500e-04,2.01118750e-02,2.28125000e-04
-4.51703125e-09,5.00000000e-04,2.02025000e-02,7.42187500e-05
-4.47703125e-09,4.07812500e-04,2.01912500e-02,-1.08593750e-04
-4.43703125e-09,3.39062500e-04,2.01368750e-02,-1.78125000e-04
-4.39703125e-09,3.34375000e-04,2.01281250e-02,-6.48437500e-05
-4.35703125e-09,3.82812500e-04,2.02137500e-02,1.65625000e-04
-4.31703125e-09,4.45312500e-04,2.03543750e-02,3.60156250e-04
-4.27703125e-09,4.84375000e-04,2.04518750e-02,3.89843750e-04
-4.23703125e-09,4.90625000e-04,2.04200000e-02,2.39062500e-04
-4.19703125e-09,4.75000000e-04,2.02525000e-02,7.81250000e-07
-4.15703125e-09,4.51562500e-04,2.00325000e-02,-1.97656250e-04
-4.11703125e-09,4.25000000e-04,1.98712500e-02,-2.85937500e-04
-4.07703125e-09,3.87500000e-04,1.98350000e-02,-2.69531250e-04
-4.03703125e-09,3.37500000e-04,1.99068750e-02,-1.97656250e-04
-3.99703125e-09,2.82812500e-04,2.00093750e-02,-1.10156250e-04
-3.95703125e-09,2.37500000e-04,2.00706250e-02,-1.79687500e-05
-3.91703125e-09,2.04687500e-04,2.00675000e-02,7.42187500e-05
-3.87703125e-09,1.82812500e-04,2.00293750e-02,1.42968750e-04
-3.83703125e-09,1.68750000e-04,1.99956250e-02,1.54687500e-04
-3.79703125e-09,1.71875000e-04,1.99831250e-02,1.00781250e-04
