Model,MSO64
-6.66343750e-09,3.95625000e-04
-6.62343750e-09,3.56250000e-04
-6.58343750e-09,2.25000000e-04
-6.54343750e-09,6.37500000e-05
-6.50343750e-09,-6.00000000e-05
-6.46343750e-09,-1.05000000e-04
-6.42343750e-09,-7.12500000e-05
-6.38343750e-09,1.68750000e-05
-6.34343750e-09,1.50000000e-04
-6.30343750e-09,3.13125000e-04
-6.26343750e-09,4.81875000e-04
-6.22343750e-09,5.98125000e-04
-6.18343750e-09,6.07500000e-04
-6.14343750e-09,4.87500000e-04
-6.10343750e-09,2.88750000e-04
-6.06343750e-09,1.03125000e-04
-6.02343750e-09,1.31250000e-05
-5.98343750e-09,4.12500000e-05
-5.94343750e-09,1.40625000e-04
-5.90343750e-09,2.55000000e-04
-5.86343750e-09,3.46875000e-04
-5.82343750e-09,4.14375000e-04
-5.78343750e-09,4.65000000e-04
-5.74343750e-09,4.74375000e-04
-5.70343750e-09,3.99375000e-04
-5.66343750e-09,2.17500000e-04
-5.62343750e-09,-2.81250000e-05
-5.58343750e-09,-2.36250000e-04
-5.54343750e-09,-2.96250000e-04
-5.50343750e-09,-1.61250000e-04
-5.46343750e-09,1.27500000e-04
-5.42343750e-09,4.50000000e-04
-5.38343750e-09,6.80625000e-04
-5.34343750e-09,7.42500000e-04
-5.30343750e-09,6.31875000e-04
-5.26343750e-09,4.05000000e-04
-5.22343750e-09,1.57500000e-04
-5.18343750e-09,-2.25000000e-05
-5.14343750e-09,-8.81250000e-05
-5.10343750e-09,-3.37500000e-05
-5.06343750e-09,9.37500000e-05
-5.02343750e-09,2.40000000e-04
-4.98343750e-09,3.65625000e-04
-4.94343750e-09,4.50000000e-04
-4.90343750e-09,4.93125000e-04
-4.86343750e-09,4.81875000e-04
-4.82343750e-09,4.05000000e-04
-4.78343750e-09,2.71875000e-04
-4.74343750e-09,1.25625000e-04
-4.70343750e-09,3.56250000e-05
-4.66343750e-09,5.06250000e-05
-4.62343750e-09,1.65000000e-04
-4.58343750e-09,3.09375000e-04
-4.54343750e-09,3.99375000e-04
-4.50343750e-09,3.97500000e-04
-4.46343750e-09,3.30000000e-04
-4.42343750e-09,2.55000000e-04
-4.38343750e-09,2.19375000e-04
-4.34343750e-09,2.26875000e-04
-4.30343750e-09,2.56875000e-04
-4.26343750e-09,2.90625000e-04
-4.22343750e-09,3.37500000e-04
-4.18343750e-09,4.14375000e-04
-4.14343750e-09,5.11875000e-04
-4.10343750e-09,5.94375000e-04
-4.06343750e-09,6.16875000e-04
-4.02343750e-09,5.60625000e-04
-3.98343750e-09,4.51875000e-04
-3.94343750e-09,3.28125000e-04
-3.90343750e-09,2.15625000e-04
-3.86343750e-09,1.06875000e-04
-3.82343750e-09,-1.87500000e-06
-3.78343750e-09,-9.37500000e-05
-3.74343750e-09,-1.18125000e-04
-3.70343750e-09,-4.31250000e-05
-3.66343750e-09,1.08750000e-04
-3.62343750e-09,2.66250000e-04
-3.58343750e-09,3.50625000e-04
-3.54343750e-09,3.56250000e-04
-3.50343750e-09,3.39375000e-04
-3.46343750e-09,3.76875000e-04
-3.42343750e-09,4.72500000e-04
-3.38343750e-09,5.51250000e-04
-3.34343750e-09,5.17500000e-04
-3.30343750e-09,3.50625000e-04
-3.26343750e-09,1.36875000e-04
-3.22343750e-09,1.50000000e-05
-3.18343750e-09,4.68750000e-05
-3.14343750e-09,1.63125000e-04
-3.10343750e-09,2.28750000e-04
-3.06343750e-09,1.59375000e-04
-3.02343750e-09,1.68750000e-05
-2.98343750e-09,-4.31250000e-05
-2.94343750e-09,9.18750000e-05
-2.90343750e-09,3.69375000e-04
-2.86343750e-09,6.03750000e-04
-2.82343750e-09,6.13125000e-04
-2.78343750e-09,3.86250000e-04
-2.74343750e-09,9.37500000e-05
-2.70343750e-09,-4.68750000e-05
-2.66343750e-09,5.06250000e-05
-2.62343750e-09,2.70000000e-04
-2.58343750e-09,3.97500000e-04
-2.54343750e-09,3.11250000e-04
-2.50343750e-09,7.87500000e-05
-2.46343750e-09,-9.00000000e-05
-2.42343750e-09,-3.93750000e-05
-2.38343750e-09,2.08125000e-04
-2.34343750e-09,4.70625000e-04
-2.30343750e-09,5.55000000e-04
-2.26343750e-09,4.23750000e-04
-2.22343750e-09,2.08125000e-04
-2.18343750e-09,8.43750000e-05
-2.14343750e-09,1.25625000e-04
-2.10343750e-09,2.41875000e-04
-2.06343750e-09,2.86875000e-04
-2.02343750e-09,1.89375000e-04
-1.98343750e-09,3.18750000e-05
-1.94343750e-09,-3.18750000e-05
-1.90343750e-09,8.25000000e-05
-1.86343750e-09,3.13125000e-04
-1.82343750e-09,4.93125000e-04
-1.78343750e-09,4.93125000e-04
-1.74343750e-09,3.26250000e-04
-1.70343750e-09,1.40625000e-04
-1.66343750e-09,9.37500000e-05
-1.62343750e-09,2.41875000e-04
-1.58343750e-09,4.98750000e-04
-1.54343750e-09,7.16250000e-04
-1.50343750e-09,8.00625000e-04
-1.46343750e-09,7.65000000e-04
-1.42343750e-09,6.97500000e-04
-1.38343750e-09,6.80625000e-04
-1.34343750e-09,7.29375000e-04
-1.30343750e-09,7.91250000e-04
-1.26343750e-09,8.13750000e-04
-1.22343750e-09,7.89375000e-04
-1.18343750e-09,7.65000000e-04
-1.14343750e-09,8.11875000e-04
-1.10343750e-09,9.60000000e-04
-1.06343750e-09,1.17375000e-03
-1.02343750e-09,1.34812500e-03
-9.83437500e-10,1.36875000e-03
-9.43437500e-10,1.18500000e-03
-9.03437500e-10,8.66250000e-04
-8.63437500e-10,5.96250000e-04
-8.23437500e-10,5.71875000e-04
-7.83437500e-10,8.77500000e-04
-7.43437500e-10,1.40062500e-03
-7.03437500e-10,1.87500000e-03
-6.63437500e-10,2.05125000e-03
-6.23437500e-10,1.87125000e-03
-5.83437500e-10,1.54125000e-03
-5.43437500e-10,1.40812500e-03
-5.03437500e-10,1.74375000e-03
-4.63437500e-10,2.57250000e-03
-4.23437500e-10,3.69375000e-03
-3.83437500e-10,4.83750000e-03
-3.43437500e-10,5.83125000e-03
-3.03437500e-10,6.65812500e-03
-2.63437500e-10,7.36312500e-03
-2.23437500e-10,7.98187500e-03
-1.83437500e-10,8.56125000e-03
-1.43437500e-10,9.27937500e-03
-1.03437500e-10,1.05056250e-02
-6.34375000e-11,1.27368750e-02
-2.34375000e-11,1.63631250e-02
1.65625000e-11,2.15043750e-02
5.65625000e-11,2.79956250e-02
9.65625000e-11,3.55237500e-02
1.36562500e-10,4.37325000e-02
1.76562500e-10,5.21831250e-02
2.16562500e-10,6.02043750e-02
2.56562500e-10,6.68381250e-02
2.96562500e-10,7.10700000e-02
3.36562500e-10,7.22681250e-02
3.76562500e-10,7.05487500e-02
4.16562500e-10,6.67912500e-02
4.56562500e-10,6.22462500e-02
4.96562500e-10,5.79862500e-02
5.36562500e-10,5.45381250e-02
5.76562500e-10,5.18981250e-02
6.16562500e-10,4.98206250e-02
6.56562500e-10,4.81162500e-02
6.96562500e-10,4.67606250e-02
7.36562500e-10,4.57893750e-02
7.76562500e-10,4.51500000e-02
8.16562500e-10,4.46681250e-02
8.56562500e-10,4.41431250e-02
8.96562500e-10,4.34681250e-02
9.36562500e-10,4.26618750e-02
9.76562500e-10,4.17881250e-02
1.01656250e-09,4.08637500e-02
1.05656250e-09,3.98437500e-02
1.09656250e-09,3.87112500e-02
1.13656250e-09,3.75543750e-02
1.17656250e-09,3.65550000e-02
1.21656250e-09,3.58462500e-02
1.25656250e-09,3.53962500e-02
1.29656250e-09,3.49800000e-02
1.33656250e-09,3.43368750e-02
1.37656250e-09,3.33618750e-02
1.41656250e-09,3.22106250e-02
1.45656250e-09,3.11981250e-02
1.49656250e-09,3.05718750e-02
1.53656250e-09,3.03262500e-02
1.57656250e-09,3.01968750e-02
1.61656250e-09,2.98406250e-02
1.65656250e-09,2.90681250e-02
1.69656250e-09,2.79525000e-02
1.73656250e-09,2.67450000e-02
1.77656250e-09,2.56931250e-02
1.81656250e-09,2.48737500e-02
1.85656250e-09,2.41800000e-02
1.89656250e-09,2.34262500e-02
1.93656250e-09,2.24906250e-02
1.97656250e-09,2.13862500e-02
2.01656250e-09,2.02312500e-02
2.05656250e-09,1.91587500e-02
2.09656250e-09,1.82475000e-02
2.13656250e-09,1.75012500e-02
2.17656250e-09,1.68731250e-02
2.21656250e-09,1.63012500e-02
2.25656250e-09,1.57331250e-02
2.29656250e-09,1.51406250e-02
2.33656250e-09,1.45275000e-02
2.37656250e-09,1.39350000e-02
2.41656250e-09,1.34231250e-02
2.45656250e-09,1.30275000e-02
2.49656250e-09,1.27312500e-02
2.53656250e-09,1.24406250e-02
2.57656250e-09,1.20318750e-02
2.61656250e-09,1.14300000e-02
2.65656250e-09,1.06537500e-02
2.69656250e-09,9.82312500e-03
2.73656250e-09,9.06750000e-03
2.77656250e-09,8.45062500e-03
2.81656250e-09,7.92562500e-03
2.85656250e-09,7.38562500e-03
2.89656250e-09,6.75750000e-03
2.93656250e-09,6.06750000e-03
2.97656250e-09,5.41687500e-03
3.01656250e-09,4.91062500e-03
3.05656250e-09,4.58250000e-03
3.09656250e-09,4.39125000e-03
3.13656250e-09,4.27875000e-03
3.17656250e-09,4.22812500e-03
3.21656250e-09,4.25437500e-03
3.25656250e-09,4.35375000e-03
3.29656250e-09,4.45875000e-03
3.33656250e-09,4.46625000e-03
3.37656250e-09,4.31250000e-03
3.41656250e-09,4.04812500e-03
3.45656250e-09,3.80062500e-03
3.49656250e-09,3.68625000e-03
3.53656250e-09,3.69750000e-03
3.57656250e-09,3.72187500e-03
3.61656250e-09,3.62812500e-03
3.65656250e-09,3.38437500e-03
3.69656250e-09,3.09000000e-03
3.73656250e-09,2.87250000e-03
3.77656250e-09,2.76750000e-03
3.81656250e-09,2.68687500e-03
3.85656250e-09,2.49937500e-03
3.89656250e-09,2.17875000e-03
3.93656250e-09,1.85625000e-03
3.97656250e-09,1.73062500e-03
4.01656250e-09,1.90312500e-03
4.05656250e-09,2.27062500e-03
4.09656250e-09,2.57812500e-03
4.13656250e-09,2.61562500e-03
4.17656250e-09,2.37000000e-03
4.21656250e-09,2.03437500e-03
4.25656250e-09,1.84312500e-03
4.29656250e-09,1.89937500e-03
4.33656250e-09,2.09625000e-03
4.37656250e-09,2.23125000e-03
4.41656250e-09,2.17312500e-03
4.45656250e-09,1.96125000e-03
4.49656250e-09,1.75312500e-03
4.53656250e-09,1.66875000e-03
4.57656250e-09,1.67625000e-03
4.61656250e-09,1.63312500e-03
4.65656250e-09,1.41937500e-03
4.69656250e-09,1.06875000e-03
4.73656250e-09,7.53750000e-04
4.77656250e-09,6.58125000e-04
4.81656250e-09,8.15625000e-04
4.85656250e-09,1.08000000e-03
4.89656250e-09,1.23187500e-03
4.93656250e-09,1.16437500e-03
4.97656250e-09,9.69375000e-04
5.01656250e-09,8.60625000e-04
5.05656250e-09,9.93750000e-04
5.09656250e-09,1.33312500e-03
5.13656250e-09,1.67250000e-03
5.17656250e-09,1.80562500e-03
5.21656250e-09,1.68937500e-03
5.25656250e-09,1.47937500e-03
5.29656250e-09,1.38750000e-03
5.33656250e-09,1.50375000e-03
5.37656250e-09,1.72500000e-03
5.41656250e-09,1.84125000e-03
5.45656250e-09,1.72312500e-03
5.49656250e-09,1.41750000e-03
5.53656250e-09,1.11187500e-03
5.57656250e-09,9.60000000e-04
5.61656250e-09,9.67500000e-04
5.65656250e-09,1.00875000e-03
5.69656250e-09,9.48750000e-04
5.73656250e-09,7.74375000e-04
5.77656250e-09,6.00000000e-04
5.81656250e-09,5.51250000e-04
5.85656250e-09,6.52500000e-04
5.89656250e-09,8.06250000e-04
5.93656250e-09,8.85000000e-04
5.97656250e-09,8.53125000e-04
6.01656250e-09,8.06250000e-04
6.05656250e-09,8.71875000e-04
6.09656250e-09,1.10062500e-03
6.13656250e-09,1.40250000e-03
6.17656250e-09,1.61625000e-03
6.21656250e-09,1.64437500e-03
6.25656250e-09,1.51687500e-03
6.29656250e-09,1.36312500e-03
6.33656250e-09,1.29375000e-03
6.37656250e-09,1.31062500e-03
6.41656250e-09,1.31625000e-03
6.45656250e-09,1.22437500e-03
6.49656250e-09,1.03875000e-03
6.53656250e-09,8.53125000e-04
6.57656250e-09,7.66875000e-04
6.61656250e-09,7.81875000e-04
6.65656250e-09,8.04375000e-04
6.69656250e-09,7.31250000e-04
6.73656250e-09,5.51250000e-04
6.77656250e-09,3.67500000e-04
6.81656250e-09,3.13125000e-04
6.85656250e-09,4.42500000e-04
6.89656250e-09,6.86250000e-04
6.93656250e-09,9.01875000e-04
6.97656250e-09,9.95625000e-04
7.01656250e-09,9.88125000e-04
7.05656250e-09,9.80625000e-04
7.09656250e-09,1.06125000e-03
7.13656250e-09,1.22625000e-03
7.17656250e-09,1.39500000e-03
7.21656250e-09,1.47937500e-03
7.25656250e-09,1.45687500e-03
7.29656250e-09,1.38375000e-03
7.33656250e-09,1.32750000e-03
7.37656250e-09,1.30500000e-03
7.41656250e-09,1.26750000e-03
7.45656250e-09,1.16062500e-03
7.49656250e-09,9.90000000e-04
7.53656250e-09,8.28750000e-04
7.57656250e-09,7.68750000e-04
7.61656250e-09,8.36250000e-04
7.65656250e-09,9.67500000e-04
7.69656250e-09,1.04625000e-03
7.73656250e-09,9.99375000e-04
7.77656250e-09,8.70000000e-04
7.81656250e-09,7.81875000e-04
7.85656250e-09,8.56875000e-04
7.89656250e-09,1.10437500e-03
7.93656250e-09,1.40250000e-03
7.97656250e-09,1.58250000e-03
8.01656250e-09,1.55250000e-03
8.05656250e-09,1.36500000e-03
8.09656250e-09,1.17000000e-03
8.13656250e-09,1.10625000e-03
8.17656250e-09,1.19250000e-03
8.21656250e-09,1.32375000e-03
8.25656250e-09,1.36125000e-03
8.29656250e-09,1.25812500e-03
8.33656250e-09,1.08562500e-03
8.37656250e-09,9.69375000e-04
8.41656250e-09,9.73125000e-04
8.45656250e-09,1.05187500e-03
8.49656250e-09,1.08937500e-03
8.53656250e-09,1.01625000e-03
8.57656250e-09,8.75625000e-04
8.61656250e-09,7.89375000e-04
8.65656250e-09,8.55000000e-04
8.69656250e-09,1.06125000e-03
8.73656250e-09,1.29562500e-03
8.77656250e-09,1.43812500e-03
8.81656250e-09,1.45125000e-03
8.85656250e-09,1.40062500e-03
8.89656250e-09,1.37812500e-03
8.93656250e-09,1.41750000e-03
8.97656250e-09,1.46812500e-03
9.01656250e-09,1.46062500e-03
9.05656250e-09,1.38375000e-03
9.09656250e-09,1.30875000e-03
9.13656250e-09,1.32750000e-03
9.17656250e-09,1.46812500e-03
9.21656250e-09,1.64625000e-03
9.25656250e-09,1.73625000e-03
9.29656250e-09,1.65562500e-03
9.33656250e-09,1.43625000e-03
9.37656250e-09,1.18875000e-03
9.41656250e-09,1.01625000e-03
9.45656250e-09,9.39375000e-04
9.49656250e-09,9.03750000e-04
9.53656250e-09,8.45625000e-04
9.57656250e-09,7.66875000e-04
9.61656250e-09,7.14375000e-04
9.65656250e-09,7.38750000e-04
9.69656250e-09,8.30625000e-04
9.73656250e-09,9.35625000e-04
9.77656250e-09,1.00687500e-03
9.81656250e-09,1.05750000e-03
9.85656250e-09,1.14562500e-03
9.89656250e-09,1.30500000e-03
9.93656250e-09,1.49062500e-03
9.97656250e-09,1.59375000e-03
1.00165625e-08,1.53000000e-03
1.00565625e-08,1.32187500e-03
1.00965625e-08,1.09312500e-03
1.01365625e-08,9.80625000e-04
1.01765625e-08,1.02000000e-03
1.02165625e-08,1.11937500e-03
1.02565625e-08,1.12312500e-03
1.02965625e-08,9.58125000e-04
1.03365625e-08,6.86250000e-04
1.03765625e-08,4.63125000e-04
1.04165625e-08,4.08750000e-04
1.04565625e-08,5.21250000e-04
1.04965625e-08,6.86250000e-04
1.05365625e-08,7.78125000e-04
1.05765625e-08,7.68750000e-04
1.06165625e-08,7.29375000e-04
1.06565625e-08,7.51875000e-04
1.06965625e-08,8.62500000e-04
1.07365625e-08,9.97500000e-04
1.07765625e-08,1.06687500e-03
1.08165625e-08,1.02562500e-03
1.08565625e-08,9.09375000e-04
1.08965625e-08,7.85625000e-04
1.09365625e-08,7.01250000e-04
1.09765625e-08,6.63750000e-04
1.10165625e-08,6.71250000e-04
1.10565625e-08,7.35000000e-04
1.10965625e-08,8.73750000e-04
1.11365625e-08,1.06125000e-03
1.11765625e-08,1.20562500e-03
1.12165625e-08,1.19062500e-03
1.12565625e-08,9.75000000e-04
1.12965625e-08,6.39375000e-04
1.13365625e-08,3.71250000e-04
1.13765625e-08,3.35625000e-04
1.14165625e-08,5.60625000e-04
1.14565625e-08,8.92500000e-04
1.14965625e-08,1.10812500e-03
1.15365625e-08,1.05750000e-03
1.15765625e-08,7.66875000e-04
1.16165625e-08,4.21875000e-04
1.16565625e-08,2.26875000e-04
1.16965625e-08,2.71875000e-04
1.17365625e-08,4.87500000e-04
1.17765625e-08,7.05000000e-04
1.18165625e-08,8.00625000e-04
1.18565625e-08,7.65000000e-04
1.18965625e-08,6.99375000e-04
1.19365625e-08,7.12500000e-04
1.19765625e-08,8.19375000e-04
1.20165625e-08,9.35625000e-04
1.20565625e-08,9.39375000e-04
1.20965625e-08,7.89375000e-04
1.21365625e-08,5.53125000e-04
1.21765625e-08,3.61875000e-04
1.22165625e-08,3.07500000e-04
1.22565625e-08,3.76875000e-04
1.22965625e-08,4.65000000e-04
1.23365625e-08,4.65000000e-04
1.23765625e-08,3.58125000e-04
1.24165625e-08,2.17500000e-04
1.24565625e-08,1.53750000e-04
1.24965625e-08,2.25000000e-04
1.25365625e-08,4.03125000e-04
1.25765625e-08,6.07500000e-04
1.26165625e-08,7.72500000e-04
1.26565625e-08,8.81250000e-04
1.26965625e-08,9.56250000e-04
1.27365625e-08,1.00500000e-03
1.27765625e-08,1.01250000e-03
1.28165625e-08,9.52500000e-04
1.28565625e-08,8.34375000e-04
1.28965625e-08,7.10625000e-04
1.29365625e-08,6.50625000e-04
1.29765625e-08,6.73125000e-04
1.30165625e-08,7.35000000e-04
1.30565625e-08,7.70625000e-04
1.30965625e-08,7.40625000e-04
1.31365625e-08,6.78750000e-04
1.31765625e-08,6.41250000e-04
1.32165625e-08,6.58125000e-04
1.32565625e-08,6.84375000e-04
1.32965625e-08,6.48750000e-04
1.33365625e-08,5.19375000e-04
1.33765625e-08,3.56250000e-04
1.34165625e-08,2.73750000e-04
1.34565625e-08,3.58125000e-04
1.34965625e-08,5.86875000e-04
1.35365625e-08,8.36250000e-04
1.35765625e-08,9.69375000e-04
1.36165625e-08,9.37500000e-04
1.36565625e-08,8.06250000e-04
1.36965625e-08,7.10625000e-04
1.37365625e-08,7.35000000e-04
1.37765625e-08,8.62500000e-04
1.38165625e-08,9.90000000e-04
1.38565625e-08,1.02562500e-03
1.38965625e-08,9.60000000e-04
1.39365625e-08,8.68125000e-04
1.39765625e-08,8.38125000e-04
1.40165625e-08,8.98125000e-04
1.40565625e-08,9.91875000e-04
1.40965625e-08,1.02750000e-03
1.41365625e-08,9.54375000e-04
1.41765625e-08,8.11875000e-04
1.42165625e-08,6.95625000e-04
1.42565625e-08,6.97500000e-04
1.42965625e-08,8.36250000e-04
1.43365625e-08,1.04625000e-03
1.43765625e-08,1.22250000e-03
1.44165625e-08,1.28062500e-03
1.44565625e-08,1.19812500e-03
1.44965625e-08,1.02750000e-03
1.45365625e-08,8.58750000e-04
1.45765625e-08,7.78125000e-04
1.46165625e-08,8.21250000e-04
1.46565625e-08,9.50625000e-04
1.46965625e-08,1.06687500e-03
1.47365625e-08,1.06312500e-03
1.47765625e-08,9.01875000e-04
1.48165625e-08,6.46875000e-04
1.48565625e-08,4.42500000e-04
1.48965625e-08,4.20000000e-04
1.49365625e-08,5.90625000e-04
1.49765625e-08,8.38125000e-04
1.50165625e-08,9.84375000e-04
1.50565625e-08,9.26250000e-04
1.50965625e-08,7.18125000e-04
1.51365625e-08,5.38125000e-04
1.51765625e-08,5.49375000e-04
1.52165625e-08,7.72500000e-04
1.52565625e-08,1.06500000e-03
1.52965625e-08,1.22250000e-03
1.53365625e-08,1.13062500e-03
1.53765625e-08,8.55000000e-04
1.54165625e-08,5.83125000e-04
1.54565625e-08,4.89375000e-04
1.54965625e-08,6.18750000e-04
1.55365625e-08,8.64375000e-04
1.55765625e-08,1.05937500e-03
1.56165625e-08,1.09500000e-03
1.56565625e-08,9.88125000e-04
1.56965625e-08,8.47500000e-04
1.57365625e-08,7.91250000e-04
1.57765625e-08,8.53125000e-04
1.58165625e-08,9.78750000e-04
1.58565625e-08,1.06687500e-03
1.58965625e-08,1.03687500e-03
1.59365625e-08,8.90625000e-04
1.59765625e-08,6.91875000e-04
1.60165625e-08,5.21250000e-04
1.60565625e-08,4.33125000e-04
1.60965625e-08,4.25625000e-04
1.61365625e-08,4.70625000e-04
1.61765625e-08,5.49375000e-04
1.62165625e-08,6.67500000e-04
1.62565625e-08,8.32500000e-04
1.62965625e-08,1.00875000e-03
1.63365625e-08,1.11562500e-03
1.63765625e-08,1.07062500e-03
1.64165625e-08,8.70000000e-04
1.64565625e-08,6.24375000e-04
1.64965625e-08,4.93125000e-04
1.65365625e-08,5.83125000e-04
1.65765625e-08,8.36250000e-04
1.66165625e-08,1.05562500e-03
1.66565625e-08,1.04250000e-03
1.66965625e-08,7.46250000e-04
1.67365625e-08,3.22500000e-04
1.67765625e-08,2.43750000e-05
1.68165625e-08,1.87500000e-05
1.68565625e-08,2.75625000e-04
1.68965625e-08,6.00000000e-04
1.69365625e-08,7.83750000e-04
1.69765625e-08,7.65000000e-04
1.70165625e-08,6.35625000e-04
1.70565625e-08,5.47500000e-04
1.70965625e-08,5.70000000e-04
1.71365625e-08,6.54375000e-04
1.71765625e-08,7.05000000e-04
1.72165625e-08,6.80625000e-04
1.72565625e-08,6.24375000e-04
1.72965625e-08,6.13125000e-04
1.73365625e-08,6.61875000e-04
1.73765625e-08,7.08750000e-04
1.74165625e-08,6.73125000e-04
1.74565625e-08,5.51250000e-04
1.74965625e-08,4.40625000e-04
1.75365625e-08,4.65000000e-04
1.75765625e-08,6.65625000e-04
1.76165625e-08,9.48750000e-04
1.76565625e-08,1.14000000e-03
1.76965625e-08,1.12125000e-03
1.77365625e-08,9.09375000e-04
1.77765625e-08,6.46875000e-04
1.78165625e-08,4.93125000e-04
1.78565625e-08,5.11875000e-04
1.78965625e-08,6.41250000e-04
1.79365625e-08,7.55625000e-04
1.79765625e-08,7.63125000e-04
1.80165625e-08,6.58125000e-04
1.80565625e-08,5.06250000e-04
1.80965625e-08,3.86250000e-04
