Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,2500
Zero Index,249.84765625
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
1.59260937e-08,1.16875000e-04
1.59660937e-08,1.97890625e-04
1.60060938e-08,3.46640625e-04
1.60460937e-08,4.99375000e-04
1.60860937e-08,6.13593750e-04
1.61260937e-08,6.80000000e-04
1.61660937e-08,7.01250000e-04
1.62060937e-08,6.72031250e-04
1.62460937e-08,5.89687500e-04
1.62860938e-08,4.70156250e-04
1.63260937e-08,3.51953125e-04
1.63660937e-08,2.78906250e-04
1.64060937e-08,2.70937500e-04
1.64460937e-08,3.08125000e-04
1.64860937e-08,3.45312500e-04
1.65260937e-08,3.49296875e-04
1.65660938e-08,3.21406250e-04
1.66060937e-08,2.93515625e-04
1.66460937e-08,2.93515625e-04
1.66860938e-08,3.24062500e-04
1.67260937e-08,3.54609375e-04
1.67660937e-08,3.53281250e-04
1.68060937e-08,3.16093750e-04
1.68460938e-08,2.82890625e-04
1.68860937e-08,3.06796875e-04
1.69260937e-08,4.14375000e-04
1.69660938e-08,5.77734375e-04
1.70060937e-08,7.17187500e-04
1.70460937e-08,7.53046875e-04
1.70860937e-08,6.52109375e-04
1.71260937e-08,4.60859375e-04
1.71660937e-08,2.76250000e-04
1.72060937e-08,2.01875000e-04
1.72460938e-08,2.78906250e-04
1.72860937e-08,4.63515625e-04
1.73260937e-08,6.52109375e-04
1.73660937e-08,7.41093750e-04
1.74060937e-08,6.86640625e-04
1.74460937e-08,5.21953125e-04
1.74860937e-08,3.37343750e-04
1.75260938e-08,2.13828125e-04
1.75660937e-08,1.89921875e-04
1.76060937e-08,2.41718750e-04
1.76460937e-08,3.13437500e-04
1.76860937e-08,3.59921875e-04
1.77260937e-08,3.65234375e-04
1.77660937e-08,3.41328125e-04
1.78060938e-08,3.10781250e-04
1.78460937e-08,2.93515625e-04
1.78860937e-08,2.96171875e-04
1.79260938e-08,3.21406250e-04
1.79660937e-08,3.74531250e-04
1.80060937e-08,4.55546875e-04
1.80460937e-08,5.55156250e-04
1.80860937e-08,6.50781250e-04
1.81260937e-08,7.18515625e-04
1.81660937e-08,7.37109375e-04
1.82060938e-08,7.02578125e-04
1.82460937e-08,6.24218750e-04
1.82860937e-08,5.28593750e-04
1.83260937e-08,4.42265625e-04
1.83660937e-08,3.83828125e-04
1.84060937e-08,3.53281250e-04
1.84460937e-08,3.38671875e-04
1.84860938e-08,3.24062500e-04
1.85260937e-08,3.02812500e-04
1.85660937e-08,2.82890625e-04
1.86060937e-08,2.82890625e-04
1.86460937e-08,3.10781250e-04
1.86860937e-08,3.51953125e-04
1.87260937e-08,3.74531250e-04
1.87660938e-08,3.50625000e-04
1.88060937e-08,2.76250000e-04
1.88460937e-08,1.77968750e-04
1.88860938e-08,9.42968750e-05
1.89260937e-08,4.64843750e-05
1.89660937e-08,3.18750000e-05
1.90060937e-08,4.11718750e-05
1.90460937e-08,7.03906250e-05
1.90860937e-08,1.26171875e-04
1.91260937e-08,2.13828125e-04
