Model,MSO64
-1.14710156e-07,-1.67343750e-04
-1.14670156e-07,-1.59375000e-04
-1.14630156e-07,1.75312500e-04
-1.14590156e-07,5.89687500e-04
-1.14550156e-07,7.75625000e-04
-1.14510156e-07,6.00312500e-04
-1.14470156e-07,1.93906250e-04
-1.14430156e-07,-1.40781250e-04
-1.14390156e-07,-1.67343750e-04
-1.14350156e-07,1.30156250e-04
-1.14310156e-07,5.36562500e-04
-1.14270156e-07,7.72968750e-04
-1.14230156e-07,6.80000000e-04
-1.14190156e-07,3.24062500e-04
-1.14150156e-07,-6.90625000e-05
-1.14110156e-07,-2.70937500e-04
-1.14070156e-07,-1.96562500e-04
-1.14030156e-07,7.96875000e-05
-1.13990156e-07,3.77187500e-04
-1.13950156e-07,5.65781250e-04
-1.13910156e-07,6.21562500e-04
-1.13870156e-07,6.21562500e-04
-1.13830156e-07,6.61406250e-04
-1.13790156e-07,7.54375000e-04
-1.13750156e-07,8.18125000e-04
-1.13710156e-07,7.49062500e-04
-1.13670156e-07,5.10000000e-04
-1.13630156e-07,1.80625000e-04
-1.13590156e-07,-7.70312500e-05
-1.13550156e-07,-1.48750000e-04
-1.13510156e-07,-4.51562500e-05
-1.13470156e-07,9.03125000e-05
-1.13430156e-07,1.11562500e-04
-1.13390156e-07,-2.12500000e-05
-1.13350156e-07,-1.85937500e-04
-1.13310156e-07,-2.04531250e-04
-1.13270156e-07,1.32812500e-05
-1.13230156e-07,3.66562500e-04
-1.13190156e-07,6.37500000e-04
-1.13150156e-07,6.50781250e-04
-1.13110156e-07,4.19687500e-04
-1.13070156e-07,1.43437500e-04
-1.13030156e-07,5.31250000e-05
-1.12990156e-07,2.20468750e-04
-1.12950156e-07,5.02031250e-04
-1.12910156e-07,6.58750000e-04
-1.12870156e-07,5.57812500e-04
-1.12830156e-07,2.73593750e-04
-1.12790156e-07,4.25000000e-05
-1.12750156e-07,5.84375000e-05
-1.12710156e-07,3.37343750e-04
-1.12670156e-07,6.90625000e-04
-1.12630156e-07,8.87187500e-04
-1.12590156e-07,8.10156250e-04
-1.12550156e-07,5.49843750e-04
-1.12510156e-07,3.24062500e-04
-1.12470156e-07,3.10781250e-04
-1.12430156e-07,5.23281250e-04
-1.12390156e-07,8.07500000e-04
-1.12350156e-07,9.45625000e-04
-1.12310156e-07,8.10156250e-04
-1.12270156e-07,4.46250000e-04
-1.12230156e-07,4.78125000e-05
-1.12190156e-07,-1.64687500e-04
-1.12150156e-07,-7.70312500e-05
-1.12110156e-07,2.25781250e-04
-1.12070156e-07,5.23281250e-04
-1.12030156e-07,5.92343750e-04
-1.11990156e-07,3.63906250e-04
-1.11950156e-07,-2.12500000e-05
-1.11910156e-07,-3.02812500e-04
-1.11870156e-07,-2.76250000e-04
-1.11830156e-07,4.78125000e-05
-1.11790156e-07,4.56875000e-04
-1.11750156e-07,6.82656250e-04
-1.11710156e-07,6.02968750e-04
-1.11670156e-07,3.29375000e-04
-1.11630156e-07,1.06250000e-04
-1.11590156e-07,1.08906250e-04
-1.11550156e-07,3.10781250e-04
-1.11510156e-07,5.20625000e-04
-1.11470156e-07,5.65781250e-04
-1.11430156e-07,4.35625000e-04
-1.11390156e-07,2.86875000e-04
-1.11350156e-07,2.92187500e-04
-1.11310156e-07,4.62187500e-04
-1.11270156e-07,6.48125000e-04
-1.11230156e-07,6.72031250e-04
-1.11190156e-07,4.94062500e-04
-1.11150156e-07,2.70937500e-04
-1.11110156e-07,2.12500000e-04
-1.11070156e-07,3.85156250e-04
-1.11030156e-07,6.45468750e-04
-1.10990156e-07,7.57031250e-04
-1.10950156e-07,5.89687500e-04
-1.10910156e-07,2.41718750e-04
-1.10870156e-07,-2.39062500e-05
-1.10830156e-07,6.93889390e-18
-1.10790156e-07,3.13437500e-04
-1.10750156e-07,7.01250000e-04
-1.10710156e-07,9.11093750e-04
-1.10670156e-07,8.31406250e-04
-1.10630156e-07,5.55156250e-04
-1.10590156e-07,2.73593750e-04
-1.10550156e-07,1.30156250e-04
-1.10510156e-07,1.11562500e-04
-1.10470156e-07,1.22187500e-04
-1.10430156e-07,7.17187500e-05
-1.10390156e-07,-2.92187500e-05
-1.10350156e-07,-1.03593750e-04
-1.10310156e-07,-8.76562500e-05
-1.10270156e-07,-1.06250000e-05
-1.10230156e-07,5.04687500e-05
-1.10190156e-07,3.18750000e-05
-1.10150156e-07,-3.18750000e-05
-1.10110156e-07,-3.45312500e-05
-1.10070156e-07,1.22187500e-04
-1.10030156e-07,4.19687500e-04
-1.09990156e-07,7.30468750e-04
-1.09950156e-07,8.95156250e-04
-1.09910156e-07,8.50000000e-04
-1.09870156e-07,6.74687500e-04
-1.09830156e-07,5.41875000e-04
-1.09790156e-07,5.71093750e-04
-1.09750156e-07,7.41093750e-04
-1.09710156e-07,8.95156250e-04
-1.09670156e-07,8.79218750e-04
-1.09630156e-07,6.77343750e-04
-1.09590156e-07,4.32968750e-04
-1.09550156e-07,3.34687500e-04
-1.09510156e-07,4.59531250e-04
-1.09470156e-07,6.87968750e-04
-1.09430156e-07,7.96875000e-04
-1.09390156e-07,6.50781250e-04
-1.09350156e-07,3.18750000e-04
-1.09310156e-07,3.98437500e-05
-1.09270156e-07,2.65625000e-05
-1.09230156e-07,2.76250000e-04
-1.09190156e-07,5.65781250e-04
-1.09150156e-07,6.32187500e-04
-1.09110156e-07,3.85156250e-04
-1.09070156e-07,2.65625000e-06
-1.09030156e-07,-2.12500000e-04
-1.08990156e-07,-7.96875000e-05
-1.08950156e-07,3.05468750e-04
-1.08910156e-07,6.48125000e-04
-1.08870156e-07,6.87968750e-04
-1.08830156e-07,4.06406250e-04
-1.08790156e-07,5.04687500e-05
-1.08750156e-07,-7.17187500e-05
-1.08710156e-07,1.72656250e-04
-1.08670156e-07,6.34843750e-04
-1.08630156e-07,1.00937500e-03
-1.08590156e-07,1.05984375e-03
-1.08550156e-07,7.86250000e-04
-1.08510156e-07,4.03750000e-04
-1.08470156e-07,1.75312500e-04
-1.08430156e-07,2.15156250e-04
-1.08390156e-07,4.30312500e-04
-1.08350156e-07,6.26875000e-04
-1.08310156e-07,6.64062500e-04
-1.08270156e-07,5.39218750e-04
-1.08230156e-07,3.79843750e-04
-1.08190156e-07,2.97500000e-04
-1.08150156e-07,3.29375000e-04
-1.08110156e-07,4.19687500e-04
-1.08070156e-07,5.12656250e-04
-1.08030156e-07,6.05625000e-04
-1.07990156e-07,7.19843750e-04
-1.07950156e-07,8.42031250e-04
-1.07910156e-07,8.81875000e-04
-1.07870156e-07,7.19843750e-04
-1.07830156e-07,3.34687500e-04
-1.07790156e-07,-1.40781250e-04
-1.07750156e-07,-4.80781250e-04
-1.07710156e-07,-5.15312500e-04
-1.07670156e-07,-2.65625000e-04
-1.07630156e-07,7.17187500e-05
-1.07590156e-07,2.76250000e-04
-1.07550156e-07,2.65625000e-04
-1.07510156e-07,1.48750000e-04
-1.07470156e-07,1.19531250e-04
-1.07430156e-07,2.89531250e-04
-1.07390156e-07,5.89687500e-04
-1.07350156e-07,8.42031250e-04
-1.07310156e-07,9.05781250e-04
-1.07270156e-07,7.91562500e-04
-1.07230156e-07,6.21562500e-04
-1.07190156e-07,5.15312500e-04
-1.07150156e-07,4.70156250e-04
-1.07110156e-07,3.87812500e-04
-1.07070156e-07,1.80625000e-04
-1.07030156e-07,-1.03593750e-04
-1.06990156e-07,-2.92187500e-04
-1.06950156e-07,-2.31093750e-04
-1.06910156e-07,7.43750000e-05
-1.06870156e-07,4.40937500e-04
-1.06830156e-07,6.32187500e-04
-1.06790156e-07,5.49843750e-04
-1.06750156e-07,3.08125000e-04
-1.06710156e-07,1.54062500e-04
-1.06670156e-07,2.60312500e-04
-1.06630156e-07,5.81718750e-04
-1.06590156e-07,8.92500000e-04
-1.06550156e-07,9.66875000e-04
-1.06510156e-07,7.38437500e-04
-1.06470156e-07,3.45312500e-04
-1.06430156e-07,7.96875000e-06
-1.06390156e-07,-1.46093750e-04
-1.06350156e-07,-1.35468750e-04
-1.06310156e-07,-6.10937500e-05
-1.06270156e-07,2.65625000e-06
-1.06230156e-07,7.43750000e-05
-1.06190156e-07,2.09843750e-04
-1.06150156e-07,4.17031250e-04
-1.06110156e-07,6.26875000e-04
-1.06070156e-07,7.46406250e-04
-1.06030156e-07,7.51718750e-04
-1.05990156e-07,7.03906250e-04
-1.05950156e-07,6.90625000e-04
-1.05910156e-07,7.33125000e-04
-1.05870156e-07,7.57031250e-04
-1.05830156e-07,6.61406250e-04
-1.05790156e-07,4.35625000e-04
-1.05750156e-07,1.83281250e-04
-1.05710156e-07,5.57812500e-05
-1.05670156e-07,1.27500000e-04
-1.05630156e-07,3.21406250e-04
-1.05590156e-07,4.62187500e-04
-1.05550156e-07,4.03750000e-04
-1.05510156e-07,1.54062500e-04
-1.05470156e-07,-1.32812500e-04
-1.05430156e-07,-2.73593750e-04
-1.05390156e-07,-1.75312500e-04
-1.05350156e-07,9.56250000e-05
-1.05310156e-07,3.69218750e-04
-1.05270156e-07,4.96718750e-04
-1.05230156e-07,4.27656250e-04
-1.05190156e-07,2.44375000e-04
-1.05150156e-07,7.70312500e-05
-1.05110156e-07,2.92187500e-05
-1.05070156e-07,1.22187500e-04
-1.05030156e-07,2.94843750e-04
-1.04990156e-07,4.46250000e-04
-1.04950156e-07,4.86093750e-04
-1.04910156e-07,3.87812500e-04
-1.04870156e-07,1.99218750e-04
-1.04830156e-07,2.12500000e-05
-1.04790156e-07,-3.45312500e-05
-1.04750156e-07,1.00937500e-04
-1.04710156e-07,3.95781250e-04
-1.04670156e-07,7.19843750e-04
-1.04630156e-07,9.05781250e-04
-1.04590156e-07,8.36718750e-04
-1.04550156e-07,5.25937500e-04
-1.04510156e-07,1.19531250e-04
-1.04470156e-07,-1.67343750e-04
-1.04430156e-07,-1.62031250e-04
-1.04390156e-07,1.48750000e-04
-1.04350156e-07,6.13593750e-04
-1.04310156e-07,9.90781250e-04
-1.04270156e-07,1.09171875e-03
-1.04230156e-07,8.79218750e-04
-1.04190156e-07,4.96718750e-04
-1.04150156e-07,1.77968750e-04
-1.04110156e-07,1.06250000e-04
-1.04070156e-07,3.16093750e-04
-1.04030156e-07,6.58750000e-04
-1.03990156e-07,9.03125000e-04
-1.03950156e-07,8.73906250e-04
-1.03910156e-07,5.55156250e-04
-1.03870156e-07,1.11562500e-04
-1.03830156e-07,-2.15156250e-04
-1.03790156e-07,-2.49687500e-04
-1.03750156e-07,1.06250000e-05
-1.03710156e-07,3.85156250e-04
-1.03670156e-07,6.40156250e-04
-1.03630156e-07,6.29531250e-04
-1.03590156e-07,3.95781250e-04
-1.03550156e-07,1.30156250e-04
-1.03510156e-07,3.18750000e-05
-1.03470156e-07,1.75312500e-04
-1.03430156e-07,4.51562500e-04
-1.03390156e-07,6.56093750e-04
-1.03350156e-07,6.26875000e-04
-1.03310156e-07,3.58593750e-04
-1.03270156e-07,5.31250000e-06
-1.03230156e-07,-2.17812500e-04
-1.03190156e-07,-1.72656250e-04
-1.03150156e-07,1.30156250e-04
-1.03110156e-07,5.33906250e-04
-1.03070156e-07,8.36718750e-04
-1.03030156e-07,8.97812500e-04
-1.02990156e-07,7.06562500e-04
-1.02950156e-07,3.93125000e-04
-1.02910156e-07,1.32812500e-04
-1.02870156e-07,7.43750000e-05
-1.02830156e-07,2.33750000e-04
-1.02790156e-07,4.91406250e-04
-1.02750156e-07,6.77343750e-04
-1.02710156e-07,6.64062500e-04
-1.02670156e-07,4.48906250e-04
-1.02630156e-07,1.59375000e-04
-1.02590156e-07,-3.71875000e-05
-1.02550156e-07,-3.18750000e-05
-1.02510156e-07,1.62031250e-04
-1.02470156e-07,4.38281250e-04
-1.02430156e-07,6.69375000e-04
-1.02390156e-07,7.86250000e-04
-1.02350156e-07,7.91562500e-04
-1.02310156e-07,7.27812500e-04
-1.02270156e-07,6.53437500e-04
-1.02230156e-07,6.10937500e-04
-1.02190156e-07,6.29531250e-04
-1.02150156e-07,7.03906250e-04
-1.02110156e-07,7.94218750e-04
-1.02070156e-07,8.15468750e-04
-1.02030156e-07,6.95937500e-04
-1.01990156e-07,4.27656250e-04
-1.01950156e-07,1.08906250e-04
-1.01910156e-07,-9.56250000e-05
-1.01870156e-07,-6.10937500e-05
-1.01830156e-07,1.91250000e-04
-1.01790156e-07,5.02031250e-04
-1.01750156e-07,6.64062500e-04
-1.01710156e-07,5.68437500e-04
-1.01670156e-07,2.78906250e-04
-1.01630156e-07,-2.12500000e-05
-1.01590156e-07,-1.64687500e-04
-1.01550156e-07,-1.22187500e-04
-1.01510156e-07,-2.65625000e-06
-1.01470156e-07,6.37500000e-05
-1.01430156e-07,2.65625000e-05
-1.01390156e-07,-4.51562500e-05
-1.01350156e-07,-3.45312500e-05
-1.01310156e-07,9.56250000e-05
-1.01270156e-07,2.65625000e-04
-1.01230156e-07,3.26718750e-04
-1.01190156e-07,2.04531250e-04
-1.01150156e-07,-3.18750000e-05
-1.01110156e-07,-2.01875000e-04
-1.01070156e-07,-1.40781250e-04
-1.01030156e-07,1.67343750e-04
-1.00990156e-07,5.79062500e-04
-1.00950156e-07,8.89843750e-04
-1.00910156e-07,9.85468750e-04
-1.00870156e-07,9.00468750e-04
-1.00830156e-07,7.83593750e-04
-1.00790156e-07,7.57031250e-04
-1.00750156e-07,8.07500000e-04
-1.00710156e-07,8.23437500e-04
-1.00670156e-07,6.90625000e-04
-1.00630156e-07,4.11718750e-04
-1.00590156e-07,1.22187500e-04
-1.00550156e-07,-2.65625000e-06
-1.00510156e-07,1.16875000e-04
-1.00470156e-07,4.03750000e-04
-1.00430156e-07,6.87968750e-04
-1.00390156e-07,8.18125000e-04
-1.00350156e-07,7.65000000e-04
-1.00310156e-07,6.10937500e-04
-1.00270156e-07,4.64843750e-04
-1.00230156e-07,3.82500000e-04
-1.00190156e-07,3.47968750e-04
-1.00150156e-07,3.16093750e-04
-1.00110156e-07,2.60312500e-04
-1.00070156e-07,1.83281250e-04
-1.00030156e-07,9.03125000e-05
-9.99901562e-08,-7.96875000e-06
-9.99501562e-08,-9.56250000e-05
-9.99101562e-08,-1.30156250e-04
-9.98701562e-08,-4.51562500e-05
-9.98301562e-08,1.88593750e-04
-9.97901562e-08,5.02031250e-04
-9.97501562e-08,7.54375000e-04
-9.97101562e-08,8.23437500e-04
-9.96701562e-08,7.19843750e-04
-9.96301562e-08,5.81718750e-04
-9.95901562e-08,5.71093750e-04
-9.95501562e-08,7.22500000e-04
-9.95101562e-08,8.89843750e-04
-9.94701562e-08,8.55312500e-04
-9.94301562e-08,5.23281250e-04
-9.93901562e-08,5.31250000e-05
-9.93501562e-08,-2.47031250e-04
-9.93101562e-08,-1.56718750e-04
-9.92701562e-08,2.68281250e-04
-9.92301562e-08,7.11875000e-04
-9.91901562e-08,8.47343750e-04
-9.91501562e-08,5.97656250e-04
-9.91101562e-08,2.15156250e-04
-9.90701562e-08,6.37500000e-05
-9.90301562e-08,3.26718750e-04
-9.89901562e-08,8.36718750e-04
-9.89501562e-08,1.21125000e-03
-9.89101562e-08,1.15546875e-03
-9.88701562e-08,6.90625000e-04
-9.88301562e-08,1.16875000e-04
-9.87901562e-08,-2.17812500e-04
-9.87501562e-08,-1.77968750e-04
-9.87101562e-08,1.06250000e-04
-9.86701562e-08,3.85156250e-04
-9.86301562e-08,5.10000000e-04
-9.85901562e-08,4.91406250e-04
-9.85501562e-08,4.35625000e-04
-9.85101562e-08,4.06406250e-04
-9.84701562e-08,3.69218750e-04
-9.84301562e-08,2.73593750e-04
-9.83901562e-08,1.27500000e-04
-9.83501562e-08,3.18750000e-05
-9.83101562e-08,6.10937500e-05
-9.82701562e-08,1.83281250e-04
-9.82301562e-08,2.44375000e-04
-9.81901562e-08,1.16875000e-04
-9.81501562e-08,-1.93906250e-04
-9.81101562e-08,-5.17968750e-04
-9.80701562e-08,-6.34843750e-04
-9.80301562e-08,-4.48906250e-04
-9.79901562e-08,-4.51562500e-05
-9.79501562e-08,3.66562500e-04
-9.79101562e-08,6.16250000e-04
-9.78701562e-08,6.82656250e-04
-9.78301562e-08,6.64062500e-04
-9.77901562e-08,6.72031250e-04
-9.77501562e-08,7.33125000e-04
-9.77101562e-08,7.78281250e-04
-9.76701562e-08,7.17187500e-04
-9.76301562e-08,5.23281250e-04
-9.75901563e-08,2.57656250e-04
-9.75501562e-08,2.12500000e-05
-9.75101562e-08,-1.16875000e-04
-9.74701562e-08,-1.43437500e-04
-9.74301562e-08,-8.23437500e-05
-9.73901562e-08,4.51562500e-05
-9.73501562e-08,2.31093750e-04
-9.73101563e-08,4.56875000e-04
-9.72701562e-08,6.66718750e-04
-9.72301562e-08,7.70312500e-04
-9.71901562e-08,7.14531250e-04
-9.71501562e-08,5.15312500e-04
-9.71101562e-08,2.84218750e-04
-9.70701562e-08,1.67343750e-04
-9.70301563e-08,2.55000000e-04
-9.69901562e-08,5.20625000e-04
-9.69501562e-08,8.18125000e-04
-9.69101562e-08,9.74843750e-04
-9.68701562e-08,8.87187500e-04
-9.68301562e-08,5.89687500e-04
-9.67901562e-08,2.49687500e-04
-9.67501563e-08,4.78125000e-05
-9.67101562e-08,7.96875000e-05
-9.66701562e-08,2.92187500e-04
-9.66301562e-08,5.17968750e-04
-9.65901562e-08,6.00312500e-04
-9.65501562e-08,4.80781250e-04
-9.65101562e-08,2.39062500e-04
-9.64701563e-08,1.85937500e-05
-9.64301562e-08,-9.03125000e-05
-9.63901562e-08,-8.50000000e-05
-9.63501562e-08,-3.45312500e-05
-9.63101562e-08,-5.31250000e-06
-9.62701562e-08,-5.31250000e-06
-9.62301562e-08,-1.06250000e-05
-9.61901563e-08,5.31250000e-06
-9.61501562e-08,1.59375000e-05
-9.61101562e-08,-1.06250000e-05
-9.60701562e-08,-6.64062500e-05
-9.60301562e-08,-8.23437500e-05
-9.59901562e-08,1.59375000e-05
-9.59501562e-08,2.41718750e-04
-9.59101562e-08,5.12656250e-04
-9.58701562e-08,7.03906250e-04
-9.58301562e-08,7.51718750e-04
-9.57901562e-08,6.98593750e-04
-9.57501562e-08,6.64062500e-04
-9.57101562e-08,7.11875000e-04
-9.56701562e-08,7.88906250e-04
-9.56301562e-08,7.65000000e-04
-9.55901562e-08,5.39218750e-04
-9.55501562e-08,1.77968750e-04
-9.55101562e-08,-1.19531250e-04
-9.54701562e-08,-1.54062500e-04
-9.54301562e-08,1.14218750e-04
-9.53901562e-08,5.20625000e-04
-9.53501562e-08,8.02187500e-04
-9.53101562e-08,7.88906250e-04
-9.52701562e-08,5.07343750e-04
-9.52301562e-08,1.48750000e-04
-9.51901562e-08,-9.03125000e-05
-9.51501562e-08,-1.27500000e-04
-9.51101562e-08,-2.65625000e-05
-9.50701562e-08,9.29687500e-05
-9.50301562e-08,1.64687500e-04
-9.49901562e-08,1.93906250e-04
-9.49501562e-08,2.01875000e-04
-9.49101562e-08,1.70000000e-04
-9.48701562e-08,6.37500000e-05
-9.48301562e-08,-1.06250000e-04
-9.47901562e-08,-2.25781250e-04
-9.47501562e-08,-1.32812500e-04
-9.47101562e-08,2.47031250e-04
-9.46701562e-08,8.15468750e-04
-9.46301562e-08,1.30687500e-03
-9.45901562e-08,1.46890625e-03
-9.45501562e-08,1.22453125e-03
-9.45101562e-08,7.33125000e-04
-9.44701562e-08,2.62968750e-04
-9.44301562e-08,1.85937500e-05
-9.43901562e-08,1.59375000e-05
-9.43501562e-08,1.24843750e-04
-9.43101562e-08,1.96562500e-04
-9.42701562e-08,1.99218750e-04
-9.42301562e-08,2.01875000e-04
-9.41901562e-08,3.05468750e-04
-9.41501562e-08,5.17968750e-04
-9.41101562e-08,7.51718750e-04
-9.40701562e-08,8.71250000e-04
-9.40301562e-08,7.88906250e-04
-9.39901562e-08,5.15312500e-04
-9.39501562e-08,1.43437500e-04
-9.39101562e-08,-1.99218750e-04
-9.38701562e-08,-4.01093750e-04
-9.38301562e-08,-4.01093750e-04
-9.37901562e-08,-2.04531250e-04
-9.37501563e-08,1.06250000e-04
-9.37101562e-08,4.01093750e-04
-9.36701562e-08,5.63125000e-04
-9.36301562e-08,5.44531250e-04
-9.35901562e-08,4.03750000e-04
-9.35501562e-08,2.41718750e-04
-9.35101562e-08,1.43437500e-04
-9.34701563e-08,1.11562500e-04
-9.34301562e-08,9.56250000e-05
-9.33901562e-08,6.64062500e-05
-9.33501562e-08,5.84375000e-05
-9.33101562e-08,1.40781250e-04
-9.32701562e-08,3.34687500e-04
-9.32301562e-08,5.49843750e-04
-9.31901563e-08,6.29531250e-04
-9.31501562e-08,4.54218750e-04
-9.31101562e-08,5.04687500e-05
-9.30701562e-08,-3.98437500e-04
-9.30301562e-08,-6.85312500e-04
-9.29901562e-08,-6.87968750e-04
-9.29501562e-08,-4.48906250e-04
-9.29101563e-08,-1.06250000e-04
-9.28701562e-08,1.93906250e-04
-9.28301562e-08,3.93125000e-04
-9.27901562e-08,5.04687500e-04
-9.27501562e-08,5.76406250e-04
-9.27101562e-08,6.42812500e-04
-9.26701562e-08,7.09218750e-04
-9.26301563e-08,7.72968750e-04
-9.25901562e-08,8.12812500e-04
-9.25501562e-08,8.07500000e-04
-9.25101562e-08,7.25156250e-04
-9.24701562e-08,5.68437500e-04
-9.24301562e-08,3.85156250e-04
-9.23901562e-08,2.65625000e-04
-9.23501563e-08,2.81562500e-04
-9.23101562e-08,4.30312500e-04
-9.22701562e-08,6.16250000e-04
-9.22301562e-08,7.17187500e-04
-9.21901562e-08,6.77343750e-04
-9.21501562e-08,5.47187500e-04
-9.21101562e-08,4.43593750e-04
-9.20701563e-08,4.40937500e-04
-9.20301562e-08,5.04687500e-04
-9.19901562e-08,5.17968750e-04
-9.19501562e-08,3.79843750e-04
-9.19101562e-08,1.06250000e-04
-9.18701562e-08,-1.67343750e-04
-9.18301562e-08,-2.70937500e-04
-9.17901563e-08,-1.43437500e-04
-9.17501562e-08,1.38125000e-04
-9.17101562e-08,3.85156250e-04
-9.16701562e-08,4.59531250e-04
-9.16301562e-08,3.47968750e-04
-9.15901562e-08,1.75312500e-04
-9.15501562e-08,9.56250000e-05
-9.15101562e-08,1.91250000e-04
-9.14701562e-08,3.98437500e-04
-9.14301562e-08,5.84375000e-04
-9.13901562e-08,6.18906250e-04
-9.13501562e-08,4.80781250e-04
-9.13101562e-08,2.44375000e-04
-9.12701562e-08,4.25000000e-05
-9.12301562e-08,-3.45312500e-05
-9.11901562e-08,2.65625000e-05
-9.11501562e-08,1.72656250e-04
-9.11101562e-08,3.13437500e-04
