Model,MSO64
-3.46276563e-08,3.43984375e-04
-3.45876562e-08,3.53281250e-04
-3.45476562e-08,2.76250000e-04
-3.45076562e-08,1.92578125e-04
-3.44676562e-08,1.91250000e-04
-3.44276562e-08,2.88203125e-04
-3.43876563e-08,4.03750000e-04
-3.43476562e-08,4.23671875e-04
-3.43076562e-08,2.96171875e-04
-3.42676562e-08,7.96875000e-05
-3.42276562e-08,-9.29687500e-05
-3.41876562e-08,-1.18203125e-04
-3.41476562e-08,1.32812500e-06
-3.41076563e-08,1.68671875e-04
-3.40676562e-08,2.73593750e-04
-3.40276562e-08,2.90859375e-04
-3.39876562e-08,2.85546875e-04
-3.39476562e-08,3.46640625e-04
-3.39076562e-08,4.94062500e-04
-3.38676562e-08,6.52109375e-04
-3.38276563e-08,7.10546875e-04
-3.37876562e-08,6.25546875e-04
-3.37476562e-08,4.58203125e-04
-3.37076562e-08,3.26718750e-04
-3.36676562e-08,3.04140625e-04
-3.36276562e-08,3.55937500e-04
-3.35876562e-08,3.70546875e-04
-3.35476563e-08,2.69609375e-04
-3.35076562e-08,7.96875000e-05
-3.34676562e-08,-8.10156250e-05
-3.34276562e-08,-9.42968750e-05
-3.33876562e-08,5.04687500e-05
-3.33476562e-08,2.53671875e-04
-3.33076562e-08,3.86484375e-04
-3.32676563e-08,3.90468750e-04
-3.32276562e-08,3.20078125e-04
-3.31876562e-08,2.77578125e-04
-3.31476562e-08,3.20078125e-04
-3.31076562e-08,4.05078125e-04
-3.30676562e-08,4.34296875e-04
-3.30276563e-08,3.47968750e-04
-3.29876563e-08,1.79296875e-04
-3.29476562e-08,3.45312500e-05
-3.29076562e-08,3.98437500e-06
-3.28676562e-08,9.69531250e-05
-3.28276562e-08,2.31093750e-04
-3.27876562e-08,3.05468750e-04
-3.27476563e-08,2.72265625e-04
-3.27076563e-08,1.55390625e-04
-3.26676562e-08,2.12500000e-05
-3.26276562e-08,-7.17187500e-05
-3.25876562e-08,-9.42968750e-05
-3.25476562e-08,-3.85156250e-05
-3.25076562e-08,8.10156250e-05
-3.24676563e-08,2.27109375e-04
-3.24276562e-08,3.32031250e-04
-3.23876562e-08,3.22734375e-04
-3.23476562e-08,1.77968750e-04
-3.23076562e-08,-2.78906250e-05
-3.22676562e-08,-1.51406250e-04
-3.22276562e-08,-7.43750000e-05
-3.21876563e-08,1.93906250e-04
-3.21476562e-08,4.98046875e-04
-3.21076562e-08,6.44140625e-04
-3.20676562e-08,5.43203125e-04
-3.20276562e-08,2.92187500e-04
-3.19876562e-08,9.96093750e-05
-3.19476562e-08,1.23515625e-04
-3.19076563e-08,3.43984375e-04
-3.18676562e-08,5.76406250e-04
-3.18276562e-08,6.22890625e-04
-3.17876562e-08,4.34296875e-04
-3.17476562e-08,1.42109375e-04
-3.17076562e-08,-5.17968750e-05
-3.16676562e-08,-3.18750000e-05
-3.16276563e-08,1.44765625e-04
-3.15876562e-08,3.21406250e-04
-3.15476562e-08,3.71875000e-04
-3.15076562e-08,3.01484375e-04
-3.14676562e-08,2.15156250e-04
-3.14276562e-08,2.08515625e-04
-3.13876562e-08,2.76250000e-04
-3.13476563e-08,3.16093750e-04
-3.13076562e-08,2.36406250e-04
-3.12676562e-08,4.38281250e-05
-3.12276562e-08,-1.40781250e-04
-3.11876562e-08,-1.72656250e-04
-3.11476562e-08,6.64062500e-06
-3.11076563e-08,3.16093750e-04
-3.10676563e-08,5.87031250e-04
-3.10276562e-08,6.78671875e-04
-3.09876562e-08,5.60468750e-04
-3.09476562e-08,3.29375000e-04
-3.09076562e-08,1.30156250e-04
-3.08676562e-08,7.03906250e-05
-3.08276563e-08,1.54062500e-04
-3.07876563e-08,3.06796875e-04
-3.07476562e-08,4.22343750e-04
-3.07076562e-08,4.38281250e-04
-3.06676562e-08,3.69218750e-04
-3.06276562e-08,2.81562500e-04
-3.05876562e-08,2.49687500e-04
-3.05476563e-08,3.01484375e-04
-3.05076563e-08,3.97109375e-04
-3.04676562e-08,4.56875000e-04
-3.04276562e-08,4.21015625e-04
-3.03876562e-08,3.01484375e-04
-3.03476562e-08,1.81953125e-04
-3.03076562e-08,1.59375000e-04
-3.02676563e-08,2.73593750e-04
-3.02276562e-08,4.59531250e-04
-3.01876562e-08,5.91015625e-04
-3.01476562e-08,5.72421875e-04
-3.01076562e-08,4.17031250e-04
-3.00676562e-08,2.45703125e-04
-3.00276562e-08,1.99218750e-04
-2.99876563e-08,3.26718750e-04
-2.99476562e-08,5.41875000e-04
-2.99076562e-08,6.78671875e-04
-2.98676562e-08,6.08281250e-04
-2.98276562e-08,3.37343750e-04
-2.97876562e-08,2.65625000e-06
-2.97476562e-08,-2.13828125e-04
-2.97076562e-08,-2.12500000e-04
-2.96676562e-08,-2.78906250e-05
-2.96276562e-08,2.07187500e-04
-2.95876562e-08,3.49296875e-04
-2.95476562e-08,3.36015625e-04
-2.95076562e-08,2.04531250e-04
-2.94676562e-08,4.91406250e-05
-2.94276562e-08,-4.51562500e-05
-2.93876562e-08,-4.51562500e-05
-2.93476562e-08,2.78906250e-05
-2.93076562e-08,1.30156250e-04
-2.92676562e-08,2.20468750e-04
-2.92276562e-08,2.77578125e-04
-2.91876562e-08,2.85546875e-04
-2.91476562e-08,2.37734375e-04
-2.91076562e-08,1.38125000e-04
-2.90676562e-08,2.65625000e-05
-2.90276562e-08,-3.71875000e-05
-2.89876562e-08,6.64062500e-06
-2.89476562e-08,1.68671875e-04
-2.89076562e-08,3.91796875e-04
-2.88676562e-08,5.68437500e-04
-2.88276562e-08,6.09609375e-04
-2.87876562e-08,5.00703125e-04
-2.87476562e-08,3.17421875e-04
-2.87076562e-08,1.76640625e-04
-2.86676562e-08,1.58046875e-04
-2.86276562e-08,2.56328125e-04
-2.85876562e-08,3.85156250e-04
-2.85476562e-08,4.47578125e-04
-2.85076562e-08,4.09062500e-04
-2.84676562e-08,3.13437500e-04
-2.84276562e-08,2.51015625e-04
-2.83876562e-08,2.74921875e-04
-2.83476562e-08,3.65234375e-04
-2.83076562e-08,4.38281250e-04
-2.82676562e-08,4.23671875e-04
-2.82276562e-08,3.25390625e-04
-2.81876562e-08,2.28437500e-04
-2.81476562e-08,2.33750000e-04
-2.81076562e-08,3.69218750e-04
-2.80676562e-08,5.56484375e-04
-2.80276562e-08,6.54765625e-04
-2.79876562e-08,5.72421875e-04
-2.79476562e-08,3.38671875e-04
-2.79076562e-08,8.76562500e-05
-2.78676562e-08,-3.85156250e-05
-2.78276562e-08,1.32812500e-06
-2.77876562e-08,1.16875000e-04
-2.77476562e-08,1.66015625e-04
-2.77076562e-08,7.96875000e-05
-2.76676562e-08,-7.83593750e-05
-2.76276562e-08,-1.52734375e-04
-2.75876562e-08,-3.05468750e-05
-2.75476562e-08,2.61640625e-04
-2.75076562e-08,5.72421875e-04
-2.74676562e-08,7.35781250e-04
-2.74276562e-08,6.93281250e-04
-2.73876562e-08,5.32578125e-04
-2.73476562e-08,3.98437500e-04
-2.73076562e-08,3.82500000e-04
-2.72676562e-08,4.46250000e-04
-2.72276562e-08,4.82109375e-04
-2.71876562e-08,4.14375000e-04
-2.71476562e-08,2.69609375e-04
-2.71076562e-08,1.50078125e-04
-2.70676562e-08,1.34140625e-04
-2.70276562e-08,2.04531250e-04
-2.69876562e-08,2.69609375e-04
-2.69476562e-08,2.41718750e-04
-2.69076562e-08,1.27500000e-04
-2.68676562e-08,1.46093750e-05
-2.68276562e-08,-3.98437500e-06
-2.67876562e-08,8.76562500e-05
-2.67476562e-08,2.19140625e-04
-2.67076562e-08,2.98828125e-04
-2.66676562e-08,2.89531250e-04
-2.66276562e-08,2.28437500e-04
-2.65876563e-08,1.72656250e-04
-2.65476562e-08,1.40781250e-04
-2.65076562e-08,1.04921875e-04
-2.64676562e-08,3.58593750e-05
-2.64276562e-08,-3.71875000e-05
-2.63876562e-08,-4.11718750e-05
-2.63476562e-08,7.96875000e-05
-2.63076562e-08,2.92187500e-04
-2.62676562e-08,4.82109375e-04
-2.62276562e-08,5.32578125e-04
-2.61876562e-08,4.22343750e-04
-2.61476562e-08,2.40390625e-04
-2.61076562e-08,1.18203125e-04
-2.60676562e-08,1.24843750e-04
-2.60276562e-08,2.16484375e-04
-2.59876562e-08,2.85546875e-04
-2.59476562e-08,2.53671875e-04
-2.59076562e-08,1.40781250e-04
-2.58676562e-08,3.71875000e-05
-2.58276562e-08,3.18750000e-05
-2.57876562e-08,1.39453125e-04
-2.57476562e-08,2.93515625e-04
-2.57076562e-08,4.10390625e-04
-2.56676562e-08,4.40937500e-04
-2.56276563e-08,3.95781250e-04
-2.55876562e-08,3.25390625e-04
-2.55476562e-08,2.77578125e-04
-2.55076562e-08,2.80234375e-04
-2.54676562e-08,3.30703125e-04
-2.54276562e-08,4.01093750e-04
-2.53876562e-08,4.39609375e-04
-2.53476562e-08,3.90468750e-04
-2.53076562e-08,2.36406250e-04
-2.52676562e-08,2.78906250e-05
-2.52276562e-08,-1.19531250e-04
-2.51876562e-08,-9.56250000e-05
-2.51476562e-08,1.19531250e-04
-2.51076562e-08,4.21015625e-04
-2.50676562e-08,6.28203125e-04
-2.50276562e-08,6.08281250e-04
-2.49876562e-08,3.78515625e-04
-2.49476562e-08,9.56250000e-05
-2.49076562e-08,-5.57812500e-05
-2.48676562e-08,5.31250000e-06
-2.48276562e-08,2.04531250e-04
-2.47876562e-08,3.79843750e-04
-2.47476562e-08,4.09062500e-04
-2.47076562e-08,2.92187500e-04
-2.46676563e-08,1.28828125e-04
-2.46276562e-08,3.05468750e-05
-2.45876562e-08,2.65625000e-05
-2.45476562e-08,6.50781250e-05
-2.45076562e-08,7.96875000e-05
-2.44676562e-08,5.97656250e-05
-2.44276562e-08,5.71093750e-05
-2.43876563e-08,1.30156250e-04
-2.43476562e-08,2.73593750e-04
-2.43076562e-08,4.19687500e-04
-2.42676562e-08,4.80781250e-04
-2.42276562e-08,4.22343750e-04
-2.41876562e-08,2.86875000e-04
-2.41476562e-08,1.56718750e-04
-2.41076562e-08,8.23437500e-05
-2.40676562e-08,5.97656250e-05
-2.40276562e-08,5.44531250e-05
-2.39876562e-08,5.17968750e-05
-2.39476562e-08,7.96875000e-05
-2.39076562e-08,1.73984375e-04
-2.38676562e-08,3.26718750e-04
-2.38276562e-08,4.64843750e-04
-2.37876562e-08,4.96718750e-04
-2.37476562e-08,3.94453125e-04
-2.37076563e-08,2.20468750e-04
-2.36676562e-08,9.56250000e-05
-2.36276562e-08,1.00937500e-04
-2.35876562e-08,2.19140625e-04
-2.35476562e-08,3.47968750e-04
-2.35076562e-08,3.89140625e-04
-2.34676562e-08,3.25390625e-04
-2.34276563e-08,2.29765625e-04
-2.33876562e-08,1.93906250e-04
-2.33476562e-08,2.45703125e-04
-2.33076562e-08,3.32031250e-04
-2.32676562e-08,3.69218750e-04
-2.32276562e-08,3.25390625e-04
-2.31876562e-08,2.47031250e-04
-2.31476562e-08,2.08515625e-04
-2.31076562e-08,2.39062500e-04
-2.30676562e-08,3.00156250e-04
-2.30276562e-08,3.24062500e-04
-2.29876562e-08,2.84218750e-04
-2.29476562e-08,2.23125000e-04
-2.29076562e-08,2.07187500e-04
-2.28676562e-08,2.56328125e-04
-2.28276562e-08,3.12109375e-04
-2.27876562e-08,2.88203125e-04
-2.27476563e-08,1.54062500e-04
-2.27076562e-08,-1.59375000e-05
-2.26676562e-08,-1.00937500e-04
-2.26276562e-08,-2.78906250e-05
-2.25876562e-08,1.56718750e-04
-2.25476562e-08,3.16093750e-04
-2.25076562e-08,3.33359375e-04
-2.24676563e-08,2.09843750e-04
-2.24276562e-08,5.71093750e-05
-2.23876562e-08,1.06250000e-05
-2.23476562e-08,1.19531250e-04
-2.23076562e-08,3.06796875e-04
-2.22676562e-08,4.47578125e-04
-2.22276562e-08,4.60859375e-04
-2.21876562e-08,3.70546875e-04
-2.21476562e-08,2.65625000e-04
-2.21076562e-08,2.15156250e-04
-2.20676562e-08,2.16484375e-04
-2.20276562e-08,2.12500000e-04
-2.19876562e-08,1.60703125e-04
-2.19476562e-08,8.50000000e-05
-2.19076562e-08,5.57812500e-05
-2.18676562e-08,1.26171875e-04
-2.18276562e-08,2.74921875e-04
-2.17876563e-08,4.10390625e-04
-2.17476562e-08,4.32968750e-04
-2.17076562e-08,3.13437500e-04
-2.16676562e-08,1.08906250e-04
-2.16276562e-08,-6.90625000e-05
-2.15876562e-08,-1.31484375e-04
-2.15476562e-08,-7.17187500e-05
-2.15076563e-08,4.11718750e-05
-2.14676562e-08,1.04921875e-04
-2.14276562e-08,6.64062500e-05
-2.13876562e-08,-4.78125000e-05
-2.13476562e-08,-1.44765625e-04
-2.13076562e-08,-1.30156250e-04
-2.12676562e-08,1.99218750e-05
-2.12276563e-08,2.47031250e-04
-2.11876562e-08,4.42265625e-04
-2.11476562e-08,5.29921875e-04
-2.11076562e-08,5.13984375e-04
-2.10676562e-08,4.66171875e-04
-2.10276562e-08,4.64843750e-04
-2.09876562e-08,5.25937500e-04
-2.09476562e-08,5.81718750e-04
-2.09076562e-08,5.44531250e-04
-2.08676562e-08,3.85156250e-04
-2.08276563e-08,1.64687500e-04
-2.07876562e-08,3.46944695e-18
-2.07476562e-08,-1.59375000e-05
-2.07076562e-08,1.16875000e-04
-2.06676562e-08,3.14765625e-04
-2.06276562e-08,4.68828125e-04
-2.05876562e-08,5.17968750e-04
-2.05476563e-08,4.75468750e-04
-2.05076562e-08,4.01093750e-04
-2.04676562e-08,3.50625000e-04
-2.04276562e-08,3.38671875e-04
-2.03876562e-08,3.45312500e-04
-2.03476562e-08,3.51953125e-04
-2.03076562e-08,3.49296875e-04
-2.02676563e-08,3.43984375e-04
-2.02276562e-08,3.42656250e-04
-2.01876562e-08,3.41328125e-04
-2.01476562e-08,3.36015625e-04
-2.01076562e-08,3.32031250e-04
-2.00676562e-08,3.37343750e-04
-2.00276562e-08,3.55937500e-04
-1.99876562e-08,3.70546875e-04
-1.99476562e-08,3.63906250e-04
-1.99076562e-08,3.29375000e-04
-1.98676563e-08,2.90859375e-04
-1.98276562e-08,2.89531250e-04
-1.97876562e-08,3.46640625e-04
-1.97476562e-08,4.38281250e-04
-1.97076562e-08,5.10000000e-04
-1.96676562e-08,5.06015625e-04
-1.96276562e-08,4.17031250e-04
-1.95876563e-08,2.88203125e-04
-1.95476562e-08,1.89921875e-04
-1.95076562e-08,1.66015625e-04
-1.94676562e-08,2.13828125e-04
-1.94276562e-08,2.86875000e-04
-1.93876562e-08,3.29375000e-04
-1.93476562e-08,3.16093750e-04
-1.93076563e-08,2.60312500e-04
-1.92676562e-08,2.01875000e-04
-1.92276562e-08,1.79296875e-04
-1.91876562e-08,2.11171875e-04
-1.91476562e-08,2.82890625e-04
-1.91076562e-08,3.54609375e-04
-1.90676562e-08,3.85156250e-04
-1.90276563e-08,3.55937500e-04
-1.89876562e-08,2.80234375e-04
-1.89476562e-08,2.00546875e-04
-1.89076563e-08,1.56718750e-04
-1.88676562e-08,1.58046875e-04
-1.88276562e-08,1.76640625e-04
-1.87876562e-08,1.71328125e-04
-1.87476562e-08,1.23515625e-04
-1.87076562e-08,6.50781250e-05
-1.86676562e-08,5.57812500e-05
-1.86276563e-08,1.34140625e-04
-1.85876562e-08,2.84218750e-04
-1.85476562e-08,4.38281250e-04
-1.85076562e-08,5.23281250e-04
-1.84676562e-08,5.11328125e-04
-1.84276562e-08,4.35625000e-04
-1.83876562e-08,3.54609375e-04
-1.83476563e-08,3.01484375e-04
-1.83076562e-08,2.53671875e-04
-1.82676562e-08,1.73984375e-04
-1.82276562e-08,5.57812500e-05
-1.81876562e-08,-3.98437500e-05
-1.81476562e-08,-2.65625000e-05
-1.81076562e-08,1.32812500e-04
-1.80676563e-08,3.81171875e-04
-1.80276562e-08,5.83046875e-04
-1.79876562e-08,6.22890625e-04
-1.79476563e-08,4.87421875e-04
-1.79076562e-08,2.84218750e-04
-1.78676562e-08,1.54062500e-04
-1.78276562e-08,1.72656250e-04
-1.77876562e-08,2.90859375e-04
-1.77476562e-08,3.86484375e-04
-1.77076562e-08,3.61250000e-04
-1.76676563e-08,2.21796875e-04
-1.76276562e-08,6.10937500e-05
-1.75876562e-08,-2.39062500e-05
-1.75476562e-08,-5.31250000e-06
-1.75076562e-08,6.50781250e-05
-1.74676562e-08,1.19531250e-04
-1.74276562e-08,1.38125000e-04
-1.73876563e-08,1.63359375e-04
-1.73476562e-08,2.47031250e-04
-1.73076562e-08,3.85156250e-04
-1.72676562e-08,5.12656250e-04
-1.72276562e-08,5.48515625e-04
-1.71876562e-08,4.74140625e-04
-1.71476562e-08,3.51953125e-04
-1.71076563e-08,2.74921875e-04
-1.70676562e-08,2.97500000e-04
-1.70276562e-08,3.82500000e-04
-1.69876563e-08,4.34296875e-04
-1.69476562e-08,3.77187500e-04
-1.69076562e-08,2.16484375e-04
-1.68676562e-08,3.58593750e-05
-1.68276562e-08,-6.50781250e-05
-1.67876562e-08,-3.98437500e-05
-1.67476562e-08,8.36718750e-05
-1.67076563e-08,2.33750000e-04
-1.66676562e-08,3.43984375e-04
-1.66276562e-08,3.87812500e-04
-1.65876562e-08,3.58593750e-04
-1.65476562e-08,2.68281250e-04
-1.65076562e-08,1.32812500e-04
-1.64676562e-08,3.46944695e-18
-1.64276563e-08,-5.71093750e-05
-1.63876562e-08,2.25781250e-05
-1.63476562e-08,2.37734375e-04
-1.63076562e-08,4.94062500e-04
-1.62676562e-08,6.50781250e-04
-1.62276562e-08,6.14921875e-04
-1.61876562e-08,4.15703125e-04
-1.61476563e-08,1.91250000e-04
-1.61076562e-08,8.23437500e-05
-1.60676562e-08,1.36796875e-04
-1.60276563e-08,2.62968750e-04
-1.59876562e-08,3.22734375e-04
-1.59476562e-08,2.40390625e-04
-1.59076562e-08,7.96875000e-05
-1.58676563e-08,-1.72656250e-05
-1.58276562e-08,5.57812500e-05
-1.57876562e-08,2.70937500e-04
-1.57476563e-08,4.84765625e-04
-1.57076562e-08,5.55156250e-04
-1.56676562e-08,4.55546875e-04
-1.56276562e-08,2.96171875e-04
-1.55876562e-08,2.39062500e-04
-1.55476562e-08,3.66562500e-04
-1.55076562e-08,6.12265625e-04
-1.54676563e-08,8.11484375e-04
-1.54276562e-08,8.19453125e-04
-1.53876562e-08,6.12265625e-04
-1.53476562e-08,3.02812500e-04
-1.53076562e-08,6.24218750e-05
-1.52676562e-08,6.64062500e-06
-1.52276562e-08,1.34140625e-04
-1.51876563e-08,3.30703125e-04
-1.51476562e-08,4.56875000e-04
-1.51076562e-08,4.30312500e-04
-1.50676563e-08,2.73593750e-04
-1.50276562e-08,8.76562500e-05
-1.49876562e-08,-1.59375000e-05
-1.49476562e-08,1.19531250e-05
-1.49076563e-08,1.26171875e-04
-1.48676562e-08,2.25781250e-04
-1.48276562e-08,2.25781250e-04
-1.47876562e-08,1.23515625e-04
-1.47476562e-08,6.64062500e-06
-1.47076562e-08,-9.29687500e-06
-1.46676562e-08,1.31484375e-04
-1.46276562e-08,3.70546875e-04
-1.45876562e-08,5.73750000e-04
-1.45476562e-08,6.14921875e-04
-1.45076562e-08,4.60859375e-04
-1.44676562e-08,1.93906250e-04
-1.44276562e-08,-4.91406250e-05
-1.43876562e-08,-1.62031250e-04
-1.43476562e-08,-1.19531250e-04
-1.43076562e-08,1.99218750e-05
-1.42676562e-08,1.75312500e-04
-1.42276562e-08,2.85546875e-04
-1.41876562e-08,3.17421875e-04
-1.41476562e-08,2.64296875e-04
-1.41076562e-08,1.42109375e-04
-1.40676562e-08,-9.29687500e-06
-1.40276562e-08,-1.11562500e-04
-1.39876562e-08,-8.50000000e-05
-1.39476562e-08,1.03593750e-04
-1.39076562e-08,3.89140625e-04
-1.38676562e-08,6.26875000e-04
-1.38276562e-08,6.69375000e-04
-1.37876562e-08,4.72812500e-04
-1.37476562e-08,1.40781250e-04
-1.37076562e-08,-1.34140625e-04
-1.36676562e-08,-1.96562500e-04
-1.36276562e-08,-2.92187500e-05
-1.35876562e-08,2.39062500e-04
-1.35476562e-08,4.34296875e-04
-1.35076562e-08,4.64843750e-04
-1.34676562e-08,3.83828125e-04
-1.34276562e-08,3.32031250e-04
-1.33876562e-08,4.13046875e-04
-1.33476562e-08,6.10937500e-04
-1.33076562e-08,7.88906250e-04
-1.32676562e-08,8.04843750e-04
-1.32276562e-08,6.14921875e-04
-1.31876562e-08,3.13437500e-04
-1.31476562e-08,5.84375000e-05
-1.31076562e-08,-3.45312500e-05
-1.30676562e-08,3.85156250e-05
-1.30276562e-08,1.85937500e-04
-1.29876562e-08,2.97500000e-04
-1.29476562e-08,3.22734375e-04
-1.29076562e-08,2.81562500e-04
-1.28676562e-08,2.33750000e-04
-1.28276562e-08,2.24453125e-04
-1.27876562e-08,2.66953125e-04
-1.27476562e-08,3.45312500e-04
-1.27076562e-08,4.35625000e-04
-1.26676562e-08,5.17968750e-04
-1.26276562e-08,5.67109375e-04
-1.25876562e-08,5.57812500e-04
-1.25476562e-08,4.71484375e-04
-1.25076562e-08,3.17421875e-04
-1.24676562e-08,1.31484375e-04
-1.24276562e-08,-2.92187500e-05
-1.23876562e-08,-1.10234375e-04
-1.23476562e-08,-8.23437500e-05
-1.23076562e-08,4.91406250e-05
-1.22676562e-08,2.49687500e-04
-1.22276562e-08,4.68828125e-04
-1.21876562e-08,6.46796875e-04
-1.21476562e-08,7.34453125e-04
-1.21076562e-08,7.17187500e-04
-1.20676562e-08,6.13593750e-04
-1.20276562e-08,4.76796875e-04
-1.19876562e-08,3.65234375e-04
-1.19476562e-08,3.12109375e-04
-1.19076562e-08,3.12109375e-04
-1.18676562e-08,3.36015625e-04
-1.18276562e-08,3.54609375e-04
-1.17876562e-08,3.53281250e-04
-1.17476562e-08,3.40000000e-04
-1.17076562e-08,3.28046875e-04
-1.16676562e-08,3.25390625e-04
-1.16276562e-08,3.29375000e-04
-1.15876562e-08,3.41328125e-04
-1.15476562e-08,3.55937500e-04
-1.15076562e-08,3.62578125e-04
-1.14676562e-08,3.41328125e-04
-1.14276562e-08,2.62968750e-04
-1.13876562e-08,1.26171875e-04
-1.13476562e-08,-3.05468750e-05
-1.13076562e-08,-1.26171875e-04
-1.12676562e-08,-8.63281250e-05
-1.12276563e-08,1.04921875e-04
-1.11876562e-08,3.79843750e-04
-1.11476562e-08,6.21562500e-04
-1.11076562e-08,7.25156250e-04
-1.10676562e-08,6.62734375e-04
-1.10276562e-08,4.99375000e-04
-1.09876562e-08,3.42656250e-04
-1.09476562e-08,2.70937500e-04
