Model,MSO64
Channel,CH1,,Channel,CH2,,Channel,CH3
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,50000,,Record Length,50000,,Record Length,50000
Zero Index,4499.77734375,,Zero Index,4499.77734375,,Zero Index,4499.77734375
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2,CH3
-1.73311094e-07,7.57812500e-04,2.03156250e-02,1.26562500e-04
-1.73271094e-07,6.81250000e-04,2.03175000e-02,1.96875000e-04
-1.73231094e-07,5.65625000e-04,2.02412500e-02,1.57031250e-04
-1.73191094e-07,5.14062500e-04,2.01406250e-02,4.76562500e-05
-1.73151094e-07,5.57812500e-04,2.00712500e-02,-3.43750000e-05
-1.73111094e-07,6.48437500e-04,2.00543750e-02,-1.40625000e-05
-1.73071094e-07,7.04687500e-04,2.00806250e-02,1.03906250e-04
-1.73031094e-07,6.79687500e-04,2.01262500e-02,2.39062500e-04
-1.72991094e-07,5.75000000e-04,2.01756250e-02,2.97656250e-04
-1.72951094e-07,4.31250000e-04,2.02200000e-02,2.43750000e-04
-1.72911094e-07,2.95312500e-04,2.02506250e-02,1.18750000e-04
-1.72871094e-07,2.04687500e-04,2.02512500e-02,7.81250000e-07
-1.72831094e-07,1.75000000e-04,2.02143750e-02,-6.17187500e-05
-1.72791094e-07,2.12500000e-04,2.01550000e-02,-7.89062500e-05
-1.72751094e-07,3.10937500e-04,2.01100000e-02,-9.68750000e-05
-1.72711094e-07,4.40625000e-04,2.01175000e-02,-1.44531250e-04
-1.72671094e-07,5.60937500e-04,2.01843750e-02,-1.96875000e-04
-1.72631094e-07,6.23437500e-04,2.02756250e-02,-2.02343750e-04
-1.72591094e-07,5.96875000e-04,2.03325000e-02,-1.28906250e-04
-1.72551094e-07,4.81250000e-04,2.03143750e-02,-1.01562500e-05
-1.72511094e-07,3.07812500e-04,2.02262500e-02,7.96875000e-05
-1.72471094e-07,1.29687500e-04,2.01168750e-02,7.65625000e-05
-1.72431094e-07,1.56250000e-06,2.00493750e-02,-1.56250000e-05
-1.72391094e-07,-2.81250000e-05,2.00637500e-02,-1.30468750e-04
-1.72351094e-07,4.84375000e-05,2.01568750e-02,-1.88281250e-04
-1.72311094e-07,1.92187500e-04,2.02843750e-02,-1.57812500e-04
-1.72271094e-07,3.18750000e-04,2.03862500e-02,-7.57812500e-05
-1.72231094e-07,3.34375000e-04,2.04112500e-02,-8.59375000e-06
-1.72191094e-07,1.98437500e-04,2.03443750e-02,3.12500000e-06
-1.72151094e-07,-3.43750000e-05,2.02131250e-02,-2.50000000e-05
-1.72111094e-07,-2.32812500e-04,2.00837500e-02,-4.68750000e-05
-1.72071094e-07,-2.59375000e-04,2.00312500e-02,-3.12500000e-05
-1.72031094e-07,-7.03125000e-05,2.00918750e-02,2.34375000e-06
-1.71991094e-07,2.45312500e-04,2.02362500e-02,1.01562500e-05
-1.71951094e-07,5.18750000e-04,2.03750000e-02,-3.51562500e-05
-1.71911094e-07,6.12500000e-04,2.04112500e-02,-1.07031250e-04
-1.71871094e-07,5.17187500e-04,2.03106250e-02,-1.42187500e-04
-1.71831094e-07,3.45312500e-04,2.01368750e-02,-9.68750000e-05
-1.71791094e-07,2.43750000e-04,2.00150000e-02,1.40625000e-05
-1.71751094e-07,2.81250000e-04,2.00500000e-02,1.14062500e-04
-1.71711094e-07,4.04687500e-04,2.02450000e-02,1.25781250e-04
-1.71671094e-07,4.92187500e-04,2.04887500e-02,3.35937500e-05
-1.71631094e-07,4.53125000e-04,2.06331250e-02,-1.01562500e-04
-1.71591094e-07,3.01562500e-04,2.05918750e-02,-1.78906250e-04
-1.71551094e-07,1.39062500e-04,2.04050000e-02,-1.36718750e-04
-1.71511094e-07,6.87500000e-05,2.02087500e-02,8.59375000e-06
-1.71471094e-07,1.15625000e-04,2.01337500e-02,1.71875000e-04
-1.71431094e-07,2.18750000e-04,2.02162500e-02,2.66406250e-04
-1.71391094e-07,2.84375000e-04,2.03781250e-02,2.57031250e-04
-1.71351094e-07,2.60937500e-04,2.04975000e-02,1.78906250e-04
-1.71311094e-07,1.78125000e-04,2.04987500e-02,9.60937500e-05
-1.71271094e-07,1.15625000e-04,2.04006250e-02,5.54687500e-05
-1.71231094e-07,1.40625000e-04,2.02843750e-02,6.32812500e-05
-1.71191094e-07,2.60937500e-04,2.02200000e-02,9.45312500e-05
-1.71151094e-07,4.21875000e-04,2.02181250e-02,1.23437500e-04
-1.71111094e-07,5.43750000e-04,2.02375000e-02,1.37500000e-04
-1.71071094e-07,5.76562500e-04,2.02387500e-02,1.34375000e-04
-1.71031094e-07,5.23437500e-04,2.02231250e-02,1.03906250e-04
-1.70991094e-07,4.35937500e-04,2.02231250e-02,3.75000000e-05
-1.70951094e-07,3.76562500e-04,2.02581250e-02,-6.25000000e-05
-1.70911094e-07,3.81250000e-04,2.03037500e-02,-1.67187500e-04
-1.70871094e-07,4.50000000e-04,2.03068750e-02,-2.29687500e-04
-1.70831094e-07,5.48437500e-04,2.02356250e-02,-2.18750000e-04
-1.70791094e-07,6.32812500e-04,2.01168750e-02,-1.44531250e-04
-1.70751094e-07,6.70312500e-04,2.00250000e-02,-5.31250000e-05
-1.70711094e-07,6.59375000e-04,2.00250000e-02,2.34375000e-06
-1.70671094e-07,6.14062500e-04,2.01193750e-02,2.34375000e-06
-1.70631094e-07,5.73437500e-04,2.02462500e-02,-2.34375000e-05
-1.70591094e-07,5.62500000e-04,2.03300000e-02,-2.65625000e-05
-1.70551094e-07,5.93750000e-04,2.03362500e-02,2.03125000e-05
-1.70511094e-07,6.45312500e-04,2.02937500e-02,9.60937500e-05
-1.70471094e-07,6.75000000e-04,2.02556250e-02,1.42968750e-04
-1.70431094e-07,6.46875000e-04,2.02500000e-02,1.10937500e-04
-1.70391094e-07,5.51562500e-04,2.02543750e-02,-4.68750000e-06
-1.70351094e-07,4.26562500e-04,2.02225000e-02,-1.52343750e-04
-1.70311094e-07,3.31250000e-04,2.01375000e-02,-2.60937500e-04
-1.70271094e-07,3.20312500e-04,2.00350000e-02,-2.85156250e-04
-1.70231094e-07,4.04687500e-04,1.99818750e-02,-2.30468750e-04
-1.70191094e-07,5.43750000e-04,2.00218750e-02,-1.46875000e-04
-1.70151094e-07,6.65625000e-04,2.01381250e-02,-8.82812500e-05
-1.70111094e-07,7.06250000e-04,2.02593750e-02,-8.28125000e-05
-1.70071094e-07,6.48437500e-04,2.03118750e-02,-1.21093750e-04
-1.70031094e-07,5.25000000e-04,2.02706250e-02,-1.78125000e-04
-1.69991094e-07,4.04687500e-04,2.01718750e-02,-2.32031250e-04
-1.69951094e-07,3.45312500e-04,2.00775000e-02,-2.72656250e-04
-1.69911094e-07,3.68750000e-04,2.00331250e-02,-2.96093750e-04
-1.69871094e-07,4.50000000e-04,2.00406250e-02,-2.90625000e-04
-1.69831094e-07,5.23437500e-04,2.00737500e-02,-2.43750000e-04
-1.69791094e-07,5.26562500e-04,2.01068750e-02,-1.47656250e-04
-1.69751094e-07,4.29687500e-04,2.01331250e-02,-1.09375000e-05
-1.69711094e-07,2.64062500e-04,2.01575000e-02,1.32812500e-04
-1.69671094e-07,1.04687500e-04,2.01768750e-02,2.46875000e-04
-1.69631094e-07,3.43750000e-05,2.01725000e-02,3.01562500e-04
-1.69591094e-07,9.68750000e-05,2.01300000e-02,2.91406250e-04
-1.69551094e-07,2.59375000e-04,2.00643750e-02,2.35156250e-04
-1.69511094e-07,4.39062500e-04,2.00250000e-02,1.63281250e-04
-1.69471094e-07,5.45312500e-04,2.00637500e-02,1.04687500e-04
-1.69431094e-07,5.51562500e-04,2.01912500e-02,7.10937500e-05
-1.69391094e-07,5.01562500e-04,2.03537500e-02,5.39062500e-05
-1.69351094e-07,4.73437500e-04,2.04625000e-02,3.51562500e-05
-1.69311094e-07,5.12500000e-04,2.04506250e-02,5.46875000e-06
-1.69271094e-07,5.93750000e-04,2.03256250e-02,-2.18750000e-05
-1.69231094e-07,6.35937500e-04,2.01656250e-02,-2.26562500e-05
-1.69191094e-07,5.71875000e-04,2.00668750e-02,1.95312500e-05
-1.69151094e-07,4.07812500e-04,2.00737500e-02,8.82812500e-05
-1.69111094e-07,2.18750000e-04,2.01500000e-02,1.37500000e-04
-1.69071094e-07,1.00000000e-04,2.02131250e-02,1.23437500e-04
-1.69031094e-07,9.21875000e-05,2.02012500e-02,4.14062500e-05
-1.68991094e-07,1.67187500e-04,2.01225000e-02,-6.09375000e-05
-1.68951094e-07,2.59375000e-04,2.00437500e-02,-1.10156250e-04
-1.68911094e-07,3.18750000e-04,2.00375000e-02,-5.85937500e-05
-1.68871094e-07,3.48437500e-04,2.01193750e-02,8.04687500e-05
