Model,MSO64
Channel,CH1,,Channel,CH2,,Channel,CH3
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,50000,,Record Length,50000,,Record Length,50000
Zero Index,4499.32812500,,Zero Index,4499.32812500,,Zero Index,4499.32812500
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2,CH3
-1.78133125e-07,1.46875000e-04,2.08325000e-02,3.42187500e-04
-1.78093125e-07,2.03125000e-04,2.06200000e-02,2.47656250e-04
-1.78053125e-07,4.40625000e-04,2.04037500e-02,1.49218750e-04
-1.78013125e-07,6.48437500e-04,2.02493750e-02,6.09375000e-05
-1.77973125e-07,6.31250000e-04,2.01718750e-02,-2.65625000e-05
-1.77933125e-07,3.82812500e-04,2.01525000e-02,-1.17187500e-04
-1.77893125e-07,9.53125000e-05,2.01718750e-02,-1.83593750e-04
-1.77853125e-07,-1.56250000e-06,2.02300000e-02,-1.82812500e-04
-1.77813125e-07,1.60937500e-04,2.03356250e-02,-9.45312500e-05
-1.77773125e-07,4.32812500e-04,2.04787500e-02,4.76562500e-05
-1.77733125e-07,5.84375000e-04,2.06150000e-02,1.68750000e-04
-1.77693125e-07,4.95312500e-04,2.06868750e-02,2.03125000e-04
-1.77653125e-07,2.67187500e-04,2.06637500e-02,1.43750000e-04
-1.77613125e-07,1.29687500e-04,2.05668750e-02,4.92187500e-05
-1.77573125e-07,2.48437500e-04,2.04531250e-02,-6.25000000e-06
-1.77533125e-07,5.85937500e-04,2.03650000e-02,3.90625000e-06
-1.77493125e-07,9.40625000e-04,2.02962500e-02,4.06250000e-05
-1.77453125e-07,1.10156250e-03,2.02043750e-02,3.51562500e-05
-1.77413125e-07,1.01562500e-03,2.00587500e-02,-4.14062500e-05
-1.77373125e-07,7.93750000e-04,1.98937500e-02,-1.45312500e-04
-1.77333125e-07,6.06250000e-04,1.97956250e-02,-1.92968750e-04
-1.77293125e-07,5.31250000e-04,1.98437500e-02,-1.33593750e-04
-1.77253125e-07,5.25000000e-04,2.00393750e-02,3.90625000e-06
-1.77213125e-07,4.90625000e-04,2.02950000e-02,1.26562500e-04
-1.77173125e-07,3.98437500e-04,2.04900000e-02,1.53125000e-04
-1.77133125e-07,3.25000000e-04,2.05550000e-02,7.81250000e-05
-1.77093125e-07,3.79687500e-04,2.05131250e-02,-3.20312500e-05
-1.77053125e-07,5.93750000e-04,2.04437500e-02,-9.60937500e-05
-1.77013125e-07,8.65625000e-04,2.04056250e-02,-8.75000000e-05
-1.76973125e-07,1.02343750e-03,2.03843750e-02,-5.31250000e-05
-1.76933125e-07,9.50000000e-04,2.03125000e-02,-6.40625000e-05
-1.76893125e-07,6.85937500e-04,2.01468750e-02,-1.44531250e-04
-1.76853125e-07,4.01562500e-04,1.99318750e-02,-2.45312500e-04
-1.76813125e-07,2.78125000e-04,1.97862500e-02,-2.82031250e-04
-1.76773125e-07,3.81250000e-04,1.98262500e-02,-2.03125000e-04
-1.76733125e-07,6.21875000e-04,2.00731250e-02,-3.43750000e-05
-1.76693125e-07,8.32812500e-04,2.04306250e-02,1.41406250e-04
-1.76653125e-07,8.95312500e-04,2.07356250e-02,2.44531250e-04
-1.76613125e-07,8.14062500e-04,2.08631250e-02,2.52343750e-04
-1.76573125e-07,6.92187500e-04,2.07906250e-02,1.98437500e-04
-1.76533125e-07,6.29687500e-04,2.05950000e-02,1.35156250e-04
-1.76493125e-07,6.37500000e-04,2.03875000e-02,8.12500000e-05
-1.76453125e-07,6.31250000e-04,2.02418750e-02,1.64062500e-05
-1.76413125e-07,5.23437500e-04,2.01662500e-02,-8.51562500e-05
-1.76373125e-07,3.09375000e-04,2.01306250e-02,-2.10156250e-04
-1.76333125e-07,1.01562500e-04,2.01100000e-02,-3.00781250e-04
-1.76293125e-07,4.84375000e-05,2.01100000e-02,-2.83593750e-04
-1.76253125e-07,2.18750000e-04,2.01543750e-02,-1.32812500e-04
-1.76213125e-07,5.31250000e-04,2.02568750e-02,1.07812500e-04
-1.76173125e-07,8.03125000e-04,2.04000000e-02,3.38281250e-04
-1.76133125e-07,8.73437500e-04,2.05425000e-02,4.69531250e-04
-1.76093125e-07,7.15625000e-04,2.06443750e-02,4.68750000e-04
-1.76053125e-07,4.48437500e-04,2.06875000e-02,3.72656250e-04
-1.76013125e-07,2.45312500e-04,2.06737500e-02,2.51562500e-04
-1.75973125e-07,2.07812500e-04,2.06075000e-02,1.52343750e-04
-1.75933125e-07,3.09375000e-04,2.04843750e-02,7.57812500e-05
-1.75893125e-07,4.29687500e-04,2.02968750e-02,-1.32812500e-05
-1.75853125e-07,4.62500000e-04,2.00550000e-02,-1.36718750e-04
-1.75813125e-07,3.84375000e-04,1.98068750e-02,-2.71875000e-04
-1.75773125e-07,2.51562500e-04,1.96281250e-02,-3.51562500e-04
-1.75733125e-07,1.50000000e-04,1.95937500e-02,-3.07031250e-04
-1.75693125e-07,1.15625000e-04,1.97362500e-02,-1.27343750e-04
-1.75653125e-07,1.34375000e-04,2.00212500e-02,1.25000000e-04
-1.75613125e-07,1.76562500e-04,2.03568750e-02,3.41406250e-04
-1.75573125e-07,2.34375000e-04,2.06331250e-02,4.36718750e-04
-1.75533125e-07,3.23437500e-04,2.07681250e-02,4.03125000e-04
-1.75493125e-07,4.56250000e-04,2.07387500e-02,3.07812500e-04
-1.75453125e-07,5.96875000e-04,2.05856250e-02,2.35937500e-04
-1.75413125e-07,6.79687500e-04,2.03812500e-02,2.17187500e-04
-1.75373125e-07,6.45312500e-04,2.01918750e-02,2.00000000e-04
-1.75333125e-07,5.03125000e-04,2.00543750e-02,1.06250000e-04
-1.75293125e-07,3.28125000e-04,1.99700000e-02,-9.21875000e-05
-1.75253125e-07,2.20312500e-04,1.99325000e-02,-3.19531250e-04
-1.75213125e-07,2.43750000e-04,1.99443750e-02,-4.38281250e-04
-1.75173125e-07,3.85937500e-04,2.00237500e-02,-3.47656250e-04
-1.75133125e-07,5.70312500e-04,2.01800000e-02,-7.10937500e-05
-1.75093125e-07,7.12500000e-04,2.03887500e-02,2.47656250e-04
-1.75053125e-07,7.68750000e-04,2.05818750e-02,4.35156250e-04
-1.75013125e-07,7.57812500e-04,2.06756250e-02,4.06250000e-04
-1.74973125e-07,7.35937500e-04,2.06143750e-02,2.07812500e-04
-1.74933125e-07,7.54687500e-04,2.04081250e-02,-2.18750000e-05
-1.74893125e-07,8.23437500e-04,2.01306250e-02,-1.61718750e-04
-1.74853125e-07,9.09375000e-04,1.98818750e-02,-1.77343750e-04
-1.74813125e-07,9.59375000e-04,1.97368750e-02,-1.19531250e-04
-1.74773125e-07,9.35937500e-04,1.97137500e-02,-5.93750000e-05
-1.74733125e-07,8.39062500e-04,1.97812500e-02,-2.96875000e-05
-1.74693125e-07,7.03125000e-04,1.98906250e-02,-1.09375000e-05
-1.74653125e-07,5.68750000e-04,2.00112500e-02,2.57812500e-05
-1.74613125e-07,4.70312500e-04,2.01431250e-02,8.28125000e-05
-1.74573125e-07,4.29687500e-04,2.03006250e-02,1.30468750e-04
-1.74533125e-07,4.51562500e-04,2.04793750e-02,1.39062500e-04
-1.74493125e-07,5.28125000e-04,2.06456250e-02,1.13281250e-04
-1.74453125e-07,6.28125000e-04,2.07412500e-02,8.12500000e-05
-1.74413125e-07,7.03125000e-04,2.07206250e-02,6.32812500e-05
-1.74373125e-07,6.98437500e-04,2.05812500e-02,4.21875000e-05
-1.74333125e-07,5.98437500e-04,2.03668750e-02,-2.03125000e-05
-1.74293125e-07,4.46875000e-04,2.01475000e-02,-1.41406250e-04
-1.74253125e-07,3.32812500e-04,1.99856250e-02,-2.81250000e-04
-1.74213125e-07,3.29687500e-04,1.99118750e-02,-3.59375000e-04
-1.74173125e-07,4.31250000e-04,1.99293750e-02,-3.14062500e-04
-1.74133125e-07,5.48437500e-04,2.00262500e-02,-1.53125000e-04
-1.74093125e-07,5.59375000e-04,2.01856250e-02,3.82812500e-05
-1.74053125e-07,4.12500000e-04,2.03812500e-02,1.57812500e-04
-1.74013125e-07,1.67187500e-04,2.05693750e-02,1.53125000e-04
-1.73973125e-07,-4.68750000e-05,2.06931250e-02,5.62500000e-05
-1.73933125e-07,-1.15625000e-04,2.07037500e-02,-4.68750000e-05
-1.73893125e-07,-3.43750000e-05,2.05900000e-02,-8.43750000e-05
-1.73853125e-07,1.12500000e-04,2.03887500e-02,-4.76562500e-05
-1.73813125e-07,2.15625000e-04,2.01643750e-02,8.59375000e-06
-1.73773125e-07,2.42187500e-04,1.99725000e-02,1.25000000e-05
-1.73733125e-07,2.39062500e-04,1.98356250e-02,-6.56250000e-05
-1.73693125e-07,2.89062500e-04,1.97500000e-02,-1.95312500e-04
-1.73653125e-07,4.17187500e-04,1.97137500e-02,-2.97656250e-04
-1.73613125e-07,5.75000000e-04,1.97456250e-02,-2.96093750e-04
-1.73573125e-07,6.84375000e-04,1.98775000e-02,-1.60937500e-04
-1.73533125e-07,7.01562500e-04,2.01168750e-02,7.50000000e-05
-1.73493125e-07,6.53125000e-04,2.04118750e-02,3.24218750e-04
-1.73453125e-07,5.98437500e-04,2.06612500e-02,4.85937500e-04
-1.73413125e-07,5.62500000e-04,2.07618750e-02,5.00000000e-04
-1.73373125e-07,5.14062500e-04,2.06737500e-02,3.71093750e-04
-1.73333125e-07,4.04687500e-04,2.04481250e-02,1.69531250e-04
-1.73293125e-07,2.34375000e-04,2.02018750e-02,-1.09375000e-05
-1.73253125e-07,7.96875000e-05,2.00443750e-02,-1.10156250e-04
-1.73213125e-07,4.53125000e-05,2.00150000e-02,-1.22656250e-04
-1.73173125e-07,1.73437500e-04,2.00700000e-02,-8.98437500e-05
-1.73133125e-07,3.96875000e-04,2.01300000e-02,-5.15625000e-05
-1.73093125e-07,5.75000000e-04,2.01506250e-02,-1.32812500e-05
-1.73053125e-07,5.96875000e-04,2.01550000e-02,5.00000000e-05
-1.73013125e-07,4.65625000e-04,2.02081250e-02,1.61718750e-04
-1.72973125e-07,2.93750000e-04,2.03543750e-02,3.03125000e-04
-1.72933125e-07,2.14062500e-04,2.05618750e-02,4.15625000e-04
-1.72893125e-07,2.85937500e-04,2.07312500e-02,4.39062500e-04
-1.72853125e-07,4.48437500e-04,2.07575000e-02,3.53125000e-04
-1.72813125e-07,5.95312500e-04,2.06037500e-02,1.92187500e-04
-1.72773125e-07,6.56250000e-04,2.03250000e-02,1.64062500e-05
-1.72733125e-07,6.53125000e-04,2.00300000e-02,-1.28906250e-04
-1.72693125e-07,6.54687500e-04,1.98125000e-02,-2.33593750e-04
-1.72653125e-07,7.03125000e-04,1.97006250e-02,-3.05468750e-04
-1.72613125e-07,7.59375000e-04,1.96712500e-02,-3.45312500e-04
-1.72573125e-07,7.37500000e-04,1.96968750e-02,-3.30468750e-04
-1.72533125e-07,5.92187500e-04,1.97843750e-02,-2.39843750e-04
-1.72493125e-07,3.81250000e-04,1.99706250e-02,-8.67187500e-05
-1.72453125e-07,2.37500000e-04,2.02668750e-02,7.81250000e-05
-1.72413125e-07,2.82812500e-04,2.06162500e-02,1.90625000e-04
-1.72373125e-07,5.21875000e-04,2.08968750e-02,2.19531250e-04
-1.72333125e-07,8.35937500e-04,2.09887500e-02,1.85156250e-04
-1.72293125e-07,1.05625000e-03,2.08493750e-02,1.36718750e-04
-1.72253125e-07,1.08593750e-03,2.05487500e-02,1.02343750e-04
-1.72213125e-07,9.64062500e-04,2.02306250e-02,6.48437500e-05
-1.72173125e-07,8.23437500e-04,2.00293750e-02,-1.25000000e-05
-1.72133125e-07,7.85937500e-04,1.99912500e-02,-1.35937500e-04
-1.72093125e-07,8.62500000e-04,2.00687500e-02,-2.54687500e-04
-1.72053125e-07,9.57812500e-04,2.01681250e-02,-2.85156250e-04
-1.72013125e-07,9.45312500e-04,2.02250000e-02,-1.82031250e-04
-1.71973125e-07,7.89062500e-04,2.02456250e-02,1.71875000e-05
-1.71933125e-07,5.67187500e-04,2.02868750e-02,2.11718750e-04
-1.71893125e-07,4.29687500e-04,2.03931250e-02,3.07031250e-04
-1.71853125e-07,4.71875000e-04,2.05468750e-02,2.86718750e-04
-1.71813125e-07,6.62500000e-04,2.06643750e-02,2.09375000e-04
-1.71773125e-07,8.56250000e-04,2.06468750e-02,1.53125000e-04
-1.71733125e-07,9.07812500e-04,2.04493750e-02,1.39843750e-04
-1.71693125e-07,7.68750000e-04,2.01168750e-02,1.25781250e-04
-1.71653125e-07,5.29687500e-04,1.97687500e-02,5.54687500e-05
-1.71613125e-07,3.51562500e-04,1.95343750e-02,-6.95312500e-05
-1.71573125e-07,3.51562500e-04,1.94900000e-02,-1.71875000e-04
-1.71533125e-07,5.20312500e-04,1.96262500e-02,-1.62500000e-04
-1.71493125e-07,7.32812500e-04,1.98675000e-02,-2.18750000e-05
-1.71453125e-07,8.42187500e-04,2.01156250e-02,1.69531250e-04
-1.71413125e-07,7.82812500e-04,2.02981250e-02,2.88281250e-04
-1.71373125e-07,6.07812500e-04,2.03825000e-02,2.62500000e-04
-1.71333125e-07,4.39062500e-04,2.03756250e-02,1.30468750e-04
-1.71293125e-07,3.76562500e-04,2.03037500e-02,4.68750000e-06
-1.71253125e-07,4.25000000e-04,2.02018750e-02,-2.42187500e-05
-1.71213125e-07,5.09375000e-04,2.01043750e-02,3.90625000e-05
-1.71173125e-07,5.50000000e-04,2.00343750e-02,1.03906250e-04
-1.71133125e-07,5.35937500e-04,1.99956250e-02,8.20312500e-05
-1.71093125e-07,5.32812500e-04,1.99687500e-02,-3.67187500e-05
-1.71053125e-07,6.20312500e-04,1.99306250e-02,-1.67187500e-04
-1.71013125e-07,8.00000000e-04,1.98837500e-02,-1.95312500e-04
-1.70973125e-07,9.78125000e-04,1.98700000e-02,-7.03125000e-05
-1.70933125e-07,1.02812500e-03,1.99500000e-02,1.58593750e-04
-1.70893125e-07,8.87500000e-04,2.01531250e-02,3.84375000e-04
-1.70853125e-07,6.17187500e-04,2.04293750e-02,5.10156250e-04
-1.70813125e-07,3.67187500e-04,2.06600000e-02,5.09375000e-04
-1.70773125e-07,2.70312500e-04,2.07206250e-02,4.13281250e-04
-1.70733125e-07,3.53125000e-04,2.05718750e-02,2.71093750e-04
-1.70693125e-07,5.28125000e-04,2.02937500e-02,1.15625000e-04
-1.70653125e-07,6.67187500e-04,2.00437500e-02,-3.75000000e-05
-1.70613125e-07,6.93750000e-04,1.99475000e-02,-1.67968750e-04
-1.70573125e-07,6.31250000e-04,2.00162500e-02,-2.45312500e-04
-1.70533125e-07,5.57812500e-04,2.01512500e-02,-2.43750000e-04
-1.70493125e-07,5.39062500e-04,2.02312500e-02,-1.71093750e-04
-1.70453125e-07,5.76562500e-04,2.02175000e-02,-6.79687500e-05
-1.70413125e-07,6.29687500e-04,2.01837500e-02,2.03125000e-05
-1.70373125e-07,6.48437500e-04,2.02487500e-02,8.35937500e-05
-1.70333125e-07,6.25000000e-04,2.04625000e-02,1.52343750e-04
-1.70293125e-07,5.87500000e-04,2.07431250e-02,2.60156250e-04
-1.70253125e-07,5.70312500e-04,2.09225000e-02,3.92968750e-04
-1.70213125e-07,5.81250000e-04,2.08668750e-02,4.82812500e-04
-1.70173125e-07,6.04687500e-04,2.05793750e-02,4.49218750e-04
-1.70133125e-07,6.18750000e-04,2.01981250e-02,2.67968750e-04
-1.70093125e-07,6.14062500e-04,1.99000000e-02,3.90625000e-06
-1.70053125e-07,6.01562500e-04,1.97818750e-02,-2.25000000e-04
-1.70013125e-07,5.93750000e-04,1.98125000e-02,-3.22656250e-04
-1.69973125e-07,5.93750000e-04,1.98912500e-02,-2.79687500e-04
-1.69933125e-07,5.96875000e-04,1.99500000e-02,-1.67187500e-04
-1.69893125e-07,5.96875000e-04,2.00087500e-02,-7.26562500e-05
-1.69853125e-07,5.98437500e-04,2.01437500e-02,-2.57812500e-05
-1.69813125e-07,6.03125000e-04,2.03918750e-02,1.56250000e-05
-1.69773125e-07,6.09375000e-04,2.06900000e-02,1.14062500e-04
-1.69733125e-07,6.07812500e-04,2.08975000e-02,2.82812500e-04
-1.69693125e-07,5.95312500e-04,2.08956250e-02,4.48437500e-04
-1.69653125e-07,5.82812500e-04,2.06756250e-02,4.92968750e-04
-1.69613125e-07,5.84375000e-04,2.03450000e-02,3.44531250e-04
-1.69573125e-07,6.03125000e-04,2.00537500e-02,3.82812500e-05
-1.69533125e-07,6.26562500e-04,1.98937500e-02,-2.88281250e-04
-1.69493125e-07,6.25000000e-04,1.98550000e-02,-4.78125000e-04
-1.69453125e-07,5.92187500e-04,1.98700000e-02,-4.53125000e-04
-1.69413125e-07,5.53125000e-04,1.98881250e-02,-2.57031250e-04
-1.69373125e-07,5.48437500e-04,1.99268750e-02,-1.56250000e-05
-1.69333125e-07,6.00000000e-04,2.00437500e-02,1.46875000e-04
-1.69293125e-07,6.68750000e-04,2.02731250e-02,1.84375000e-04
-1.69253125e-07,6.71875000e-04,2.05700000e-02,1.35156250e-04
-1.69213125e-07,5.42187500e-04,2.08206250e-02,6.79687500e-05
-1.69173125e-07,2.78125000e-04,2.09056250e-02,2.73437500e-05
-1.69133125e-07,-1.71875000e-05,2.07706250e-02,0.00000000e+00
-1.69093125e-07,-2.00000000e-04,2.04575000e-02,-5.00000000e-05
-1.69053125e-07,-1.54687500e-04,2.00793750e-02,-1.40625000e-04
-1.69013125e-07,1.28125000e-04,1.97650000e-02,-2.44531250e-04
-1.68973125e-07,5.43750000e-04,1.96043750e-02,-3.07812500e-04
-1.68933125e-07,9.26562500e-04,1.96237500e-02,-2.91406250e-04
-1.68893125e-07,1.12812500e-03,1.97893750e-02,-2.03125000e-04
-1.68853125e-07,1.08281250e-03,2.00268750e-02,-8.82812500e-05
-1.68813125e-07,8.25000000e-04,2.02587500e-02,3.12500000e-06
-1.68773125e-07,4.73437500e-04,2.04306250e-02,4.84375000e-05
-1.68733125e-07,1.73437500e-04,2.05300000e-02,5.93750000e-05
-1.68693125e-07,5.00000000e-05,2.05762500e-02,6.01562500e-05
-1.68653125e-07,1.43750000e-04,2.05931250e-02,6.25000000e-05
-1.68613125e-07,3.98437500e-04,2.05768750e-02,5.15625000e-05
-1.68573125e-07,6.90625000e-04,2.04943750e-02,6.25000000e-06
-1.68533125e-07,8.90625000e-04,2.03106250e-02,-7.65625000e-05
-1.68493125e-07,9.43750000e-04,2.00375000e-02,-1.70312500e-04
-1.68453125e-07,8.89062500e-04,1.97550000e-02,-2.25781250e-04
-1.68413125e-07,8.20312500e-04,1.95825000e-02,-2.04687500e-04
-1.68373125e-07,8.07812500e-04,1.96112500e-02,-1.03125000e-04
-1.68333125e-07,8.43750000e-04,1.98387500e-02,4.21875000e-05
-1.68293125e-07,8.50000000e-04,2.01618750e-02,1.75000000e-04
-1.68253125e-07,7.60937500e-04,2.04337500e-02,2.55468750e-04
-1.68213125e-07,5.85937500e-04,2.05537500e-02,2.73437500e-04
-1.68173125e-07,4.17187500e-04,2.05206250e-02,2.53906250e-04
-1.68133125e-07,3.59375000e-04,2.04143750e-02,2.28125000e-04
-1.68093125e-07,4.45312500e-04,2.03275000e-02,2.11718750e-04
-1.68053125e-07,6.14062500e-04,2.02937500e-02,1.96093750e-04
-1.68013125e-07,7.50000000e-04,2.02737500e-02,1.53906250e-04
-1.67973125e-07,7.79687500e-04,2.02037500e-02,6.48437500e-05
-1.67933125e-07,7.15625000e-04,2.00606250e-02,-6.56250000e-05
-1.67893125e-07,6.35937500e-04,1.98937500e-02,-1.99218750e-04
-1.67853125e-07,6.07812500e-04,1.97943750e-02,-2.75781250e-04
-1.67813125e-07,6.31250000e-04,1.98343750e-02,-2.42968750e-04
-1.67773125e-07,6.51562500e-04,2.00168750e-02,-9.37500000e-05
-1.67733125e-07,6.18750000e-04,2.02718750e-02,1.21875000e-04
-1.67693125e-07,5.42187500e-04,2.05006250e-02,3.09375000e-04
-1.67653125e-07,4.84375000e-04,2.06287500e-02,3.79687500e-04
-1.67613125e-07,4.92187500e-04,2.06318750e-02,2.95312500e-04
-1.67573125e-07,5.48437500e-04,2.05312500e-02,9.76562500e-05
-1.67533125e-07,5.79687500e-04,2.03706250e-02,-1.16406250e-04
-1.67493125e-07,5.12500000e-04,2.01912500e-02,-2.52343750e-04
-1.67453125e-07,3.53125000e-04,2.00250000e-02,-2.71093750e-04
-1.67413125e-07,1.87500000e-04,1.98937500e-02,-2.03906250e-04
-1.67373125e-07,1.18750000e-04,1.98168750e-02,-1.15625000e-04
-1.67333125e-07,1.87500000e-04,1.98068750e-02,-5.70312500e-05
-1.67293125e-07,3.46875000e-04,1.98706250e-02,-2.65625000e-05
-1.67253125e-07,5.14062500e-04,2.00025000e-02,1.40625000e-05
-1.67213125e-07,6.32812500e-04,2.01825000e-02,1.01562500e-04
-1.67173125e-07,7.15625000e-04,2.03812500e-02,2.30468750e-04
-1.67133125e-07,8.04687500e-04,2.05631250e-02,3.55468750e-04
-1.67093125e-07,9.01562500e-04,2.06931250e-02,4.17187500e-04
-1.67053125e-07,9.56250000e-04,2.07462500e-02,3.85937500e-04
-1.67013125e-07,9.00000000e-04,2.07075000e-02,2.75000000e-04
-1.66973125e-07,7.25000000e-04,2.05768750e-02,1.25781250e-04
-1.66933125e-07,5.15625000e-04,2.03693750e-02,-2.18750000e-05
-1.66893125e-07,4.09375000e-04,2.01193750e-02,-1.51562500e-04
-1.66853125e-07,4.90625000e-04,1.98837500e-02,-2.63281250e-04
-1.66813125e-07,7.26562500e-04,1.97318750e-02,-3.50781250e-04
-1.66773125e-07,9.73437500e-04,1.97200000e-02,-3.91406250e-04
-1.66733125e-07,1.07500000e-03,1.98631250e-02,-3.54687500e-04
-1.66693125e-07,9.59375000e-04,2.01125000e-02,-2.34375000e-04
-1.66653125e-07,6.84375000e-04,2.03768750e-02,-7.03125000e-05
-1.66613125e-07,3.87500000e-04,2.05593750e-02,6.56250000e-05
-1.66573125e-07,2.03125000e-04,2.06087500e-02,1.10937500e-04
-1.66533125e-07,1.87500000e-04,2.05368750e-02,5.46875000e-05
-1.66493125e-07,3.07812500e-04,2.03943750e-02,-5.39062500e-05
-1.66453125e-07,4.87500000e-04,2.02312500e-02,-1.39843750e-04
-1.66413125e-07,6.48437500e-04,2.00700000e-02,-1.60937500e-04
-1.66373125e-07,7.51562500e-04,1.99156250e-02,-1.32031250e-04
-1.66333125e-07,7.78125000e-04,1.97843750e-02,-1.07812500e-04
-1.66293125e-07,7.31250000e-04,1.97168750e-02,-1.26562500e-04
-1.66253125e-07,6.25000000e-04,1.97625000e-02,-1.69531250e-04
-1.66213125e-07,4.93750000e-04,1.99343750e-02,-1.68750000e-04
-1.66173125e-07,3.87500000e-04,2.01831250e-02,-6.56250000e-05
-1.66133125e-07,3.51562500e-04,2.04175000e-02,1.32031250e-04
-1.66093125e-07,3.90625000e-04,2.05562500e-02,3.39062500e-04
-1.66053125e-07,4.70312500e-04,2.05787500e-02,4.50000000e-04
-1.66013125e-07,5.40625000e-04,2.05262500e-02,4.07812500e-04
-1.65973125e-07,5.73437500e-04,2.04618750e-02,2.50000000e-04
-1.65933125e-07,5.87500000e-04,2.04200000e-02,7.81250000e-05
-1.65893125e-07,6.31250000e-04,2.03862500e-02,-1.48437500e-05
-1.65853125e-07,7.37500000e-04,2.03268750e-02,-5.46875000e-06
-1.65813125e-07,8.85937500e-04,2.02331250e-02,5.15625000e-05
-1.65773125e-07,1.01406250e-03,2.01368750e-02,7.89062500e-05
