Model,MSO64
Channel,CH1,,Channel,CH2,,Channel,CH3
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,25000,,Record Length,25000,,Record Length,25000
Zero Index,2249.23046875,,Zero Index,2249.23046875,,Zero Index,2249.23046875
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2,CH3
-8.91692187e-08,2.57812500e-04,2.05556250e-02,1.89843750e-04
-8.91292187e-08,1.65625000e-04,2.04356250e-02,1.46875000e-04
-8.90892187e-08,9.84375000e-05,2.02643750e-02,1.22656250e-04
-8.90492187e-08,1.01562500e-04,2.01281250e-02,1.10937500e-04
-8.90092187e-08,2.01562500e-04,2.00850000e-02,9.53125000e-05
-8.89692187e-08,3.73437500e-04,2.01400000e-02,5.85937500e-05
-8.89292188e-08,5.29687500e-04,2.02562500e-02,-7.81250000e-07
-8.88892187e-08,5.81250000e-04,2.03793750e-02,-6.48437500e-05
-8.88492187e-08,4.95312500e-04,2.04662500e-02,-9.84375000e-05
-8.88092187e-08,3.34375000e-04,2.04956250e-02,-7.26562500e-05
-8.87692187e-08,2.18750000e-04,2.04681250e-02,1.48437500e-05
-8.87292187e-08,2.45312500e-04,2.04006250e-02,1.29687500e-04
-8.86892187e-08,4.06250000e-04,2.03225000e-02,2.21093750e-04
-8.86492187e-08,5.85937500e-04,2.02712500e-02,2.48437500e-04
-8.86092187e-08,6.37500000e-04,2.02750000e-02,2.08593750e-04
-8.85692187e-08,4.92187500e-04,2.03400000e-02,1.28906250e-04
-8.85292187e-08,2.21875000e-04,2.04375000e-02,4.45312500e-05
-8.84892187e-08,-6.25000000e-06,2.05168750e-02,-2.03125000e-05
-8.84492187e-08,-3.12500000e-05,2.05362500e-02,-5.93750000e-05
-8.84092187e-08,1.68750000e-04,2.04906250e-02,-7.10937500e-05
-8.83692187e-08,4.68750000e-04,2.04168750e-02,-5.39062500e-05
-8.83292187e-08,6.75000000e-04,2.03687500e-02,-7.03125000e-06
-8.82892187e-08,6.68750000e-04,2.03731250e-02,5.00000000e-05
-8.82492187e-08,4.92187500e-04,2.04137500e-02,8.20312500e-05
-8.82092187e-08,3.10937500e-04,2.04437500e-02,6.25000000e-05
-8.81692187e-08,2.89062500e-04,2.04293750e-02,5.46875000e-06
-8.81292187e-08,4.60937500e-04,2.03787500e-02,-3.35937500e-05
-8.80892187e-08,7.10937500e-04,2.03400000e-02,1.01562500e-05
-8.80492187e-08,8.65625000e-04,2.03568750e-02,1.46093750e-04
-8.80092187e-08,8.28125000e-04,2.04281250e-02,3.06250000e-04
-8.79692187e-08,6.40625000e-04,2.05000000e-02,3.78906250e-04
-8.79292187e-08,4.40625000e-04,2.05043750e-02,2.86718750e-04
-8.78892187e-08,3.46875000e-04,2.04112500e-02,5.62500000e-05
-8.78492187e-08,3.81250000e-04,2.02556250e-02,-1.94531250e-04
-8.78092187e-08,4.79687500e-04,2.01156250e-02,-3.32031250e-04
-8.77692187e-08,5.75000000e-04,2.00568750e-02,-2.94531250e-04
-8.77292187e-08,6.46875000e-04,2.00887500e-02,-1.34375000e-04
-8.76892187e-08,7.20312500e-04,2.01643750e-02,3.04687500e-05
-8.76492187e-08,8.06250000e-04,2.02193750e-02,1.00781250e-04
-8.76092187e-08,8.56250000e-04,2.02162500e-02,5.39062500e-05
-8.75692187e-08,8.01562500e-04,2.01637500e-02,-5.46875000e-05
-8.75292187e-08,6.26562500e-04,2.00987500e-02,-1.49218750e-04
-8.74892187e-08,4.12500000e-04,2.00518750e-02,-1.85937500e-04
-8.74492187e-08,2.92187500e-04,2.00343750e-02,-1.72656250e-04
-8.74092187e-08,3.45312500e-04,2.00400000e-02,-1.40625000e-04
-8.73692187e-08,5.25000000e-04,2.00631250e-02,-1.14843750e-04
-8.73292188e-08,6.73437500e-04,2.01012500e-02,-9.21875000e-05
-8.72892187e-08,6.34375000e-04,2.01487500e-02,-5.78125000e-05
-8.72492187e-08,3.75000000e-04,2.01893750e-02,-7.03125000e-06
-8.72092187e-08,1.56250000e-05,2.02043750e-02,4.60937500e-05
-8.71692187e-08,-2.42187500e-04,2.01868750e-02,7.50000000e-05
-8.71292187e-08,-2.53125000e-04,2.01581250e-02,6.48437500e-05
-8.70892187e-08,-1.40625000e-05,2.01556250e-02,2.18750000e-05
-8.70492188e-08,3.37500000e-04,2.02043750e-02,-2.57812500e-05
-8.70092187e-08,6.20312500e-04,2.02962500e-02,-5.00000000e-05
-8.69692187e-08,7.14062500e-04,2.03906250e-02,-3.82812500e-05
-8.69292187e-08,6.17187500e-04,2.04481250e-02,7.81250000e-07
-8.68892187e-08,4.25000000e-04,2.04581250e-02,3.98437500e-05
-8.68492187e-08,2.62500000e-04,2.04493750e-02,5.54687500e-05
-8.68092187e-08,2.15625000e-04,2.04631250e-02,3.82812500e-05
-8.67692188e-08,3.00000000e-04,2.05187500e-02,3.12500000e-06
-8.67292187e-08,4.64062500e-04,2.05950000e-02,-1.87500000e-05
-8.66892187e-08,6.14062500e-04,2.06443750e-02,1.56250000e-06
-8.66492187e-08,6.71875000e-04,2.06256250e-02,6.56250000e-05
-8.66092187e-08,6.04687500e-04,2.05331250e-02,1.42968750e-04
-8.65692187e-08,4.48437500e-04,2.04031250e-02,1.85937500e-04
-8.65292187e-08,2.81250000e-04,2.02887500e-02,1.60156250e-04
-8.64892188e-08,1.85937500e-04,2.02331250e-02,7.57812500e-05
-8.64492187e-08,1.95312500e-04,2.02493750e-02,-1.40625000e-05
-8.64092187e-08,2.75000000e-04,2.03206250e-02,-4.76562500e-05
-8.63692187e-08,3.46875000e-04,2.04106250e-02,-7.03125000e-06
-8.63292187e-08,3.46875000e-04,2.04787500e-02,6.87500000e-05
-8.62892187e-08,2.78125000e-04,2.04962500e-02,1.05468750e-04
-8.62492187e-08,1.92187500e-04,2.04568750e-02,5.62500000e-05
-8.62092188e-08,1.50000000e-04,2.03856250e-02,-5.00000000e-05
-8.61692187e-08,1.73437500e-04,2.03306250e-02,-1.26562500e-04
-8.61292187e-08,2.25000000e-04,2.03356250e-02,-9.45312500e-05
-8.60892187e-08,2.56250000e-04,2.04093750e-02,4.92187500e-05
-8.60492187e-08,2.56250000e-04,2.05106250e-02,2.14843750e-04
-8.60092187e-08,2.59375000e-04,2.05675000e-02,2.85937500e-04
-8.59692187e-08,3.15625000e-04,2.05262500e-02,2.08593750e-04
-8.59292188e-08,4.29687500e-04,2.03937500e-02,3.43750000e-05
-8.58892187e-08,5.50000000e-04,2.02406250e-02,-1.10156250e-04
-8.58492187e-08,6.01562500e-04,2.01606250e-02,-1.25781250e-04
-8.58092187e-08,5.56250000e-04,2.02043750e-02,-8.59375000e-06
-8.57692187e-08,4.53125000e-04,2.03437500e-02,1.47656250e-04
-8.57292187e-08,3.78125000e-04,2.04868750e-02,2.32812500e-04
-8.56892187e-08,3.84375000e-04,2.05443750e-02,2.08593750e-04
-8.56492188e-08,4.60937500e-04,2.04850000e-02,1.35156250e-04
-8.56092187e-08,5.40625000e-04,2.03531250e-02,1.13281250e-04
-8.55692187e-08,5.70312500e-04,2.02325000e-02,1.96093750e-04
-8.55292187e-08,5.46875000e-04,2.01862500e-02,3.40625000e-04
-8.54892187e-08,5.10937500e-04,2.02218750e-02,4.39062500e-04
-8.54492187e-08,5.00000000e-04,2.02950000e-02,4.07812500e-04
-8.54092187e-08,5.03125000e-04,2.03456250e-02,2.53906250e-04
-8.53692188e-08,4.75000000e-04,2.03406250e-02,6.95312500e-05
-8.53292187e-08,3.82812500e-04,2.02856250e-02,-3.59375000e-05
-8.52892187e-08,2.50000000e-04,2.02143750e-02,-1.95312500e-05
-8.52492187e-08,1.35937500e-04,2.01618750e-02,7.03125000e-05
-8.52092187e-08,9.84375000e-05,2.01475000e-02,1.38281250e-04
-8.51692187e-08,1.45312500e-04,2.01712500e-02,1.21093750e-04
-8.51292187e-08,2.35937500e-04,2.02212500e-02,3.12500000e-05
-8.50892188e-08,3.34375000e-04,2.02787500e-02,-6.17187500e-05
-8.50492187e-08,4.31250000e-04,2.03250000e-02,-9.06250000e-05
-8.50092187e-08,5.37500000e-04,2.03418750e-02,-4.45312500e-05
-8.49692187e-08,6.50000000e-04,2.03181250e-02,3.04687500e-05
-8.49292187e-08,7.25000000e-04,2.02618750e-02,7.26562500e-05
-8.48892187e-08,7.10937500e-04,2.02000000e-02,5.62500000e-05
-8.48492187e-08,6.01562500e-04,2.01712500e-02,7.03125000e-06
-8.48092188e-08,4.62500000e-04,2.01993750e-02,-2.65625000e-05
-8.47692187e-08,3.85937500e-04,2.02743750e-02,-1.40625000e-05
-8.47292187e-08,4.14062500e-04,2.03518750e-02,2.89062500e-05
-8.46892187e-08,4.92187500e-04,2.03793750e-02,5.46875000e-05
-8.46492187e-08,5.00000000e-04,2.03293750e-02,2.42187500e-05
-8.46092187e-08,3.65625000e-04,2.02293750e-02,-6.25000000e-05
-8.45692187e-08,1.28125000e-04,2.01431250e-02,-1.60937500e-04
-8.45292188e-08,-7.50000000e-05,2.01306250e-02,-2.16406250e-04
-8.44892187e-08,-1.12500000e-04,2.02025000e-02,-1.96875000e-04
-8.44492187e-08,3.59375000e-05,2.03093750e-02,-1.22656250e-04
-8.44092187e-08,2.73437500e-04,2.03762500e-02,-4.29687500e-05
-8.43692187e-08,4.70312500e-04,2.03593750e-02,-1.56250000e-06
-8.43292187e-08,5.73437500e-04,2.02818750e-02,7.81250000e-07
-8.42892187e-08,6.26562500e-04,2.02193750e-02,8.59375000e-06
-8.42492187e-08,7.07812500e-04,2.02481250e-02,7.26562500e-05
-8.42092187e-08,8.23437500e-04,2.03831250e-02,2.03125000e-04
-8.41692187e-08,8.96875000e-04,2.05606250e-02,3.49218750e-04
-8.41292187e-08,8.35937500e-04,2.06762500e-02,4.29687500e-04
-8.40892187e-08,6.34375000e-04,2.06525000e-02,3.91406250e-04
-8.40492187e-08,4.07812500e-04,2.04912500e-02,2.52343750e-04
-8.40092187e-08,3.06250000e-04,2.02737500e-02,8.98437500e-05
-8.39692187e-08,3.85937500e-04,2.01137500e-02,-1.25000000e-05
-8.39292187e-08,5.57812500e-04,2.00875000e-02,-2.57812500e-05
-8.38892187e-08,6.56250000e-04,2.01943750e-02,1.48437500e-05
-8.38492187e-08,5.70312500e-04,2.03656250e-02,4.45312500e-05
-8.38092187e-08,3.42187500e-04,2.05068750e-02,2.89062500e-05
-8.37692187e-08,1.32812500e-04,2.05568750e-02,-1.09375000e-05
-8.37292187e-08,9.06250000e-05,2.05137500e-02,-2.10937500e-05
-8.36892187e-08,2.35937500e-04,2.04300000e-02,3.20312500e-05
-8.36492187e-08,4.46875000e-04,2.03800000e-02,1.29687500e-04
-8.36092187e-08,5.54687500e-04,2.04125000e-02,2.12500000e-04
-8.35692187e-08,4.78125000e-04,2.05268750e-02,2.25000000e-04
-8.35292187e-08,2.67187500e-04,2.06687500e-02,1.55468750e-04
-8.34892188e-08,5.93750000e-05,2.07587500e-02,3.90625000e-05
-8.34492187e-08,-2.81250000e-05,2.07368750e-02,-7.18750000e-05
-8.34092187e-08,3.12500000e-05,2.05993750e-02,-1.39843750e-04
-8.33692187e-08,1.73437500e-04,2.04075000e-02,-1.57031250e-04
-8.33292187e-08,3.07812500e-04,2.02537500e-02,-1.29687500e-04
-8.32892187e-08,3.79687500e-04,2.02062500e-02,-6.79687500e-05
-8.32492187e-08,3.95312500e-04,2.02656250e-02,1.95312500e-05
-8.32092188e-08,3.90625000e-04,2.03643750e-02,1.10156250e-04
-8.31692187e-08,4.06250000e-04,2.04168750e-02,1.69531250e-04
-8.31292187e-08,4.53125000e-04,2.03781250e-02,1.67968750e-04
-8.30892187e-08,5.26562500e-04,2.02800000e-02,1.08593750e-04
-8.30492187e-08,6.09375000e-04,2.02043750e-02,3.43750000e-05
-8.30092187e-08,6.79687500e-04,2.02225000e-02,-7.81250000e-07
-8.29692187e-08,7.07812500e-04,2.03406250e-02,3.12500000e-05
-8.29292188e-08,6.70312500e-04,2.04975000e-02,1.03125000e-04
-8.28892187e-08,5.64062500e-04,2.06075000e-02,1.57031250e-04
-8.28492187e-08,4.21875000e-04,2.06218750e-02,1.50000000e-04
-8.28092187e-08,3.00000000e-04,2.05506250e-02,8.82812500e-05
-8.27692187e-08,2.50000000e-04,2.04462500e-02,1.71875000e-05
-8.27292187e-08,2.93750000e-04,2.03562500e-02,-2.57812500e-05
-8.26892187e-08,4.06250000e-04,2.02975000e-02,-5.07812500e-05
-8.26492188e-08,5.37500000e-04,2.02593750e-02,-9.76562500e-05
-8.26092187e-08,6.40625000e-04,2.02293750e-02,-1.89062500e-04
-8.25692187e-08,6.90625000e-04,2.02125000e-02,-2.85156250e-04
-8.25292187e-08,6.78125000e-04,2.02193750e-02,-3.00781250e-04
-8.24892187e-08,6.12500000e-04,2.02443750e-02,-1.82031250e-04
-8.24492187e-08,5.12500000e-04,2.02637500e-02,3.51562500e-05
-8.24092187e-08,4.12500000e-04,2.02506250e-02,2.32812500e-04
-8.23692188e-08,3.56250000e-04,2.02100000e-02,2.89843750e-04
-8.23292187e-08,3.73437500e-04,2.01812500e-02,1.84375000e-04
-8.22892187e-08,4.51562500e-04,2.02081250e-02,1.64062500e-05
-8.22492187e-08,5.28125000e-04,2.02943750e-02,-6.79687500e-05
-8.22092187e-08,5.26562500e-04,2.03906250e-02,4.68750000e-06
-8.21692187e-08,4.09375000e-04,2.04268750e-02,1.74218750e-04
-8.21292187e-08,2.20312500e-04,2.03718750e-02,2.95312500e-04
-8.20892188e-08,6.71875000e-05,2.02675000e-02,2.57812500e-04
-8.20492187e-08,5.15625000e-05,2.01987500e-02,8.12500000e-05
-8.20092187e-08,1.89062500e-04,2.02237500e-02,-9.68750000e-05
-8.19692187e-08,3.96875000e-04,2.03206250e-02,-1.30468750e-04
-8.19292187e-08,5.35937500e-04,2.04006250e-02,1.87500000e-05
-8.18892187e-08,5.12500000e-04,2.03781250e-02,2.51562500e-04
-8.18492187e-08,3.45312500e-04,2.02487500e-02,4.12500000e-04
-8.18092188e-08,1.51562500e-04,2.00981250e-02,4.04687500e-04
-8.17692187e-08,6.71875000e-05,2.00400000e-02,2.60937500e-04
-8.17292187e-08,1.54687500e-04,2.01281250e-02,1.07031250e-04
-8.16892187e-08,3.57812500e-04,2.03118750e-02,5.62500000e-05
-8.16492187e-08,5.50000000e-04,2.04743750e-02,1.31250000e-04
-8.16092187e-08,6.15625000e-04,2.05200000e-02,2.57812500e-04
-8.15692187e-08,5.26562500e-04,2.04368750e-02,3.32031250e-04
-8.15292188e-08,3.48437500e-04,2.02956250e-02,2.96875000e-04
-8.14892187e-08,1.85937500e-04,2.01881250e-02,1.72656250e-04
-8.14492187e-08,1.12500000e-04,2.01606250e-02,2.34375000e-05
-8.14092187e-08,1.32812500e-04,2.02000000e-02,-9.37500000e-05
-8.13692187e-08,1.95312500e-04,2.02568750e-02,-1.54687500e-04
-8.13292187e-08,2.40625000e-04,2.02937500e-02,-1.58593750e-04
-8.12892187e-08,2.39062500e-04,2.03018750e-02,-1.08593750e-04
-8.12492188e-08,2.01562500e-04,2.02918750e-02,-8.59375000e-06
-8.12092187e-08,1.60937500e-04,2.02725000e-02,1.20312500e-04
-8.11692187e-08,1.45312500e-04,2.02468750e-02,2.31250000e-04
-8.11292187e-08,1.59375000e-04,2.02225000e-02,2.72656250e-04
-8.10892187e-08,2.00000000e-04,2.02206250e-02,2.25781250e-04
-8.10492187e-08,2.57812500e-04,2.02618750e-02,1.31250000e-04
-8.10092187e-08,3.37500000e-04,2.03481250e-02,5.93750000e-05
-8.09692188e-08,4.37500000e-04,2.04481250e-02,6.09375000e-05
-8.09292187e-08,5.46875000e-04,2.05143750e-02,1.18750000e-04
-8.08892187e-08,6.29687500e-04,2.05187500e-02,1.63281250e-04
-8.08492187e-08,6.45312500e-04,2.04693750e-02,1.33593750e-04
-8.08092187e-08,5.71875000e-04,2.04050000e-02,3.51562500e-05
-8.07692187e-08,4.35937500e-04,2.03618750e-02,-5.93750000e-05
-8.07292187e-08,3.06250000e-04,2.03481250e-02,-7.34375000e-05
-8.06892188e-08,2.51562500e-04,2.03462500e-02,3.90625000e-06
-8.06492187e-08,3.00000000e-04,2.03356250e-02,9.76562500e-05
-8.06092187e-08,4.09375000e-04,2.03137500e-02,1.08593750e-04
-8.05692187e-08,5.00000000e-04,2.02962500e-02,7.81250000e-07
-8.05292187e-08,5.06250000e-04,2.02950000e-02,-1.63281250e-04
-8.04892187e-08,4.35937500e-04,2.03037500e-02,-2.65625000e-04
-8.04492187e-08,3.60937500e-04,2.03018750e-02,-2.28125000e-04
-8.04092188e-08,3.56250000e-04,2.02781250e-02,-7.65625000e-05
-8.03692187e-08,4.45312500e-04,2.02431250e-02,8.04687500e-05
-8.03292187e-08,5.67187500e-04,2.02218750e-02,1.41406250e-04
-8.02892187e-08,6.23437500e-04,2.02337500e-02,9.06250000e-05
-8.02492187e-08,5.54687500e-04,2.02693750e-02,1.56250000e-06
-8.02092187e-08,3.84375000e-04,2.02962500e-02,-3.43750000e-05
-8.01692187e-08,1.98437500e-04,2.02843750e-02,7.81250000e-06
-8.01292187e-08,8.90625000e-05,2.02331250e-02,6.56250000e-05
-8.00892187e-08,8.90625000e-05,2.01743750e-02,5.39062500e-05
-8.00492187e-08,1.68750000e-04,2.01543750e-02,-5.85937500e-05
-8.00092187e-08,2.68750000e-04,2.02018750e-02,-2.10937500e-04
-7.99692187e-08,3.57812500e-04,2.03050000e-02,-3.05468750e-04
-7.99292187e-08,4.40625000e-04,2.04175000e-02,-2.82812500e-04
-7.98892187e-08,5.29687500e-04,2.04856250e-02,-1.71093750e-04
-7.98492187e-08,6.23437500e-04,2.04768750e-02,-5.31250000e-05
-7.98092187e-08,6.87500000e-04,2.04050000e-02,6.25000000e-06
-7.97692187e-08,6.87500000e-04,2.03187500e-02,1.01562500e-05
-7.97292187e-08,6.23437500e-04,2.02725000e-02,1.32812500e-05
-7.96892187e-08,5.29687500e-04,2.02887500e-02,6.25000000e-05
-7.96492188e-08,4.46875000e-04,2.03425000e-02,1.47656250e-04
-7.96092187e-08,3.81250000e-04,2.03775000e-02,2.10156250e-04
-7.95692187e-08,3.04687500e-04,2.03456250e-02,1.98437500e-04
-7.95292187e-08,1.89062500e-04,2.02506250e-02,1.10937500e-04
-7.94892187e-08,5.31250000e-05,2.01481250e-02,-3.12500000e-06
-7.94492187e-08,-3.28125000e-05,2.01118750e-02,-8.98437500e-05
-7.94092187e-08,-1.56250000e-06,2.01812500e-02,-1.28906250e-04
-7.93692188e-08,1.51562500e-04,2.03300000e-02,-1.36718750e-04
-7.93292187e-08,3.46875000e-04,2.04825000e-02,-1.37500000e-04
-7.92892187e-08,4.64062500e-04,2.05637500e-02,-1.34375000e-04
-7.92492187e-08,4.46875000e-04,2.05468750e-02,-1.07031250e-04
-7.92092187e-08,3.35937500e-04,2.04631250e-02,-4.21875000e-05
-7.91692187e-08,2.50000000e-04,2.03775000e-02,4.68750000e-05
-7.91292187e-08,2.87500000e-04,2.03381250e-02,1.25781250e-04
-7.90892188e-08,4.35937500e-04,2.03525000e-02,1.71093750e-04
-7.90492187e-08,5.84375000e-04,2.03900000e-02,1.86718750e-04
-7.90092187e-08,6.03125000e-04,2.04181250e-02,1.93750000e-04
-7.89692187e-08,4.51562500e-04,2.04250000e-02,2.00000000e-04
-7.89292187e-08,2.15625000e-04,2.04256250e-02,1.83593750e-04
-7.88892187e-08,4.68750000e-05,2.04412500e-02,1.14843750e-04
-7.88492187e-08,4.84375000e-05,2.04750000e-02,-8.59375000e-06
-7.88092188e-08,2.07812500e-04,2.05031250e-02,-1.32031250e-04
-7.87692187e-08,4.15625000e-04,2.04962500e-02,-1.74218750e-04
-7.87292187e-08,5.48437500e-04,2.04418750e-02,-8.35937500e-05
-7.86892187e-08,5.64062500e-04,2.03593750e-02,1.11718750e-04
-7.86492187e-08,5.06250000e-04,2.02900000e-02,3.18750000e-04
-7.86092187e-08,4.56250000e-04,2.02643750e-02,4.34375000e-04
-7.85692187e-08,4.51562500e-04,2.02862500e-02,4.23437500e-04
-7.85292188e-08,4.60937500e-04,2.03293750e-02,3.31250000e-04
-7.84892187e-08,4.17187500e-04,2.03650000e-02,2.45312500e-04
-7.84492187e-08,2.96875000e-04,2.03825000e-02,2.18750000e-04
-7.84092187e-08,1.39062500e-04,2.03950000e-02,2.32031250e-04
-7.83692187e-08,2.81250000e-05,2.04200000e-02,2.21093750e-04
-7.83292187e-08,2.34375000e-05,2.04556250e-02,1.39062500e-04
-7.82892187e-08,1.21875000e-04,2.04768750e-02,7.81250000e-07
-7.82492188e-08,2.65625000e-04,2.04587500e-02,-1.22656250e-04
-7.82092187e-08,3.96875000e-04,2.04031250e-02,-1.63281250e-04
-7.81692187e-08,5.06250000e-04,2.03450000e-02,-1.07812500e-04
-7.81292187e-08,6.15625000e-04,2.03268750e-02,-5.46875000e-06
-7.80892187e-08,7.40625000e-04,2.03593750e-02,7.42187500e-05
-7.80492187e-08,8.54687500e-04,2.04087500e-02,8.82812500e-05
-7.80092187e-08,9.00000000e-04,2.04212500e-02,4.37500000e-05
-7.79692188e-08,8.40625000e-04,2.03681250e-02,-2.34375000e-05
-7.79292187e-08,7.18750000e-04,2.02768750e-02,-7.73437500e-05
-7.78892187e-08,6.26562500e-04,2.02162500e-02,-1.02343750e-04
-7.78492187e-08,6.43750000e-04,2.02450000e-02,-1.01562500e-04
-7.78092187e-08,7.59375000e-04,2.03600000e-02,-7.73437500e-05
-7.77692187e-08,8.76562500e-04,2.04937500e-02,-3.51562500e-05
-7.77292187e-08,8.71875000e-04,2.05568750e-02,1.48437500e-05
-7.76892188e-08,6.92187500e-04,2.05000000e-02,4.92187500e-05
-7.76492187e-08,4.06250000e-04,2.03531250e-02,4.29687500e-05
-7.76092187e-08,1.62500000e-04,2.02037500e-02,-1.25000000e-05
-7.75692187e-08,9.06250000e-05,2.01381250e-02,-9.21875000e-05
-7.75292187e-08,2.17187500e-04,2.01862500e-02,-1.54687500e-04
-7.74892187e-08,4.51562500e-04,2.03037500e-02,-1.64843750e-04
-7.74492187e-08,6.46875000e-04,2.04068750e-02,-1.26562500e-04
-7.74092188e-08,6.95312500e-04,2.04293750e-02,-7.26562500e-05
-7.73692187e-08,5.81250000e-04,2.03637500e-02,-4.21875000e-05
-7.73292187e-08,3.90625000e-04,2.02637500e-02,-4.53125000e-05
-7.72892187e-08,2.37500000e-04,2.02037500e-02,-5.70312500e-05
-7.72492187e-08,2.07812500e-04,2.02331250e-02,-4.21875000e-05
-7.72092187e-08,3.10937500e-04,2.03400000e-02,7.03125000e-06
-7.71692187e-08,4.78125000e-04,2.04612500e-02,6.32812500e-05
-7.71292188e-08,6.14062500e-04,2.05187500e-02,7.73437500e-05
-7.70892187e-08,6.40625000e-04,2.04643750e-02,2.42187500e-05
-7.70492187e-08,5.40625000e-04,2.03106250e-02,-7.26562500e-05
-7.70092187e-08,3.62500000e-04,2.01218750e-02,-1.53125000e-04
-7.69692187e-08,1.87500000e-04,1.99831250e-02,-1.62500000e-04
-7.69292187e-08,9.06250000e-05,1.99518750e-02,-9.37500000e-05
-7.68892187e-08,9.68750000e-05,2.00350000e-02,1.25000000e-05
-7.68492188e-08,1.82812500e-04,2.01875000e-02,9.53125000e-05
-7.68092187e-08,2.90625000e-04,2.03437500e-02,1.18750000e-04
-7.67692187e-08,3.81250000e-04,2.04506250e-02,8.98437500e-05
-7.67292187e-08,4.45312500e-04,2.04893750e-02,4.68750000e-05
-7.66892187e-08,5.01562500e-04,2.04750000e-02,2.73437500e-05
-7.66492187e-08,5.60937500e-04,2.04356250e-02,4.68750000e-05
-7.66092187e-08,6.04687500e-04,2.03925000e-02,9.76562500e-05
-7.65692188e-08,5.98437500e-04,2.03525000e-02,1.63281250e-04
-7.65292187e-08,5.26562500e-04,2.03125000e-02,2.25781250e-04
-7.64892187e-08,4.26562500e-04,2.02731250e-02,2.68750000e-04
-7.64492187e-08,3.62500000e-04,2.02406250e-02,2.75000000e-04
-7.64092187e-08,3.84375000e-04,2.02225000e-02,2.33593750e-04
-7.63692187e-08,4.70312500e-04,2.02206250e-02,1.50000000e-04
-7.63292187e-08,5.42187500e-04,2.02275000e-02,5.00000000e-05
-7.62892188e-08,5.21875000e-04,2.02350000e-02,-3.12500000e-05
-7.62492187e-08,4.09375000e-04,2.02437500e-02,-6.87500000e-05
-7.62092187e-08,2.81250000e-04,2.02681250e-02,-6.32812500e-05
-7.61692187e-08,2.42187500e-04,2.03206250e-02,-3.35937500e-05
-7.61292187e-08,3.31250000e-04,2.04000000e-02,0.00000000e+00
-7.60892188e-08,4.84375000e-04,2.04781250e-02,2.34375000e-05
-7.60492187e-08,5.89062500e-04,2.05143750e-02,3.67187500e-05
-7.60092188e-08,5.81250000e-04,2.04831250e-02,4.37500000e-05
-7.59692187e-08,5.00000000e-04,2.03962500e-02,5.15625000e-05
-7.59292187e-08,4.46875000e-04,2.03037500e-02,6.71875000e-05
-7.58892187e-08,4.92187500e-04,2.02606250e-02,1.03125000e-04
-7.58492187e-08,5.96875000e-04,2.02931250e-02,1.64062500e-04
-7.58092188e-08,6.37500000e-04,2.03750000e-02,2.39843750e-04
-7.57692187e-08,5.12500000e-04,2.04487500e-02,2.93750000e-04
-7.57292187e-08,2.48437500e-04,2.04687500e-02,2.85937500e-04
