Model,MSO64
Channel,CH1,,Channel,CH2,,Channel,CH3
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,5000,,Record Length,5000,,Record Length,5000
Zero Index,449.48828125,,Zero Index,449.48828125,,Zero Index,449.48828125
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2,CH3
-8.97953125e-09,3.68750000e-04,2.01018750e-02,1.72656250e-04
-8.93953125e-09,4.96875000e-04,2.01981250e-02,2.82812500e-04
-8.89953125e-09,5.92187500e-04,2.02343750e-02,3.21093750e-04
-8.85953125e-09,6.14062500e-04,2.01750000e-02,2.46093750e-04
-8.81953125e-09,5.64062500e-04,2.00618750e-02,9.29687500e-05
-8.77953125e-09,4.79687500e-04,1.99787500e-02,-4.92187500e-05
-8.73953125e-09,3.95312500e-04,1.99850000e-02,-1.00000000e-04
-8.69953125e-09,3.31250000e-04,2.00768750e-02,-3.98437500e-05
-8.65953125e-09,3.01562500e-04,2.01937500e-02,7.96875000e-05
-8.61953125e-09,3.21875000e-04,2.02725000e-02,1.83593750e-04
-8.57953125e-09,4.01562500e-04,2.02850000e-02,2.21875000e-04
-8.53953125e-09,5.25000000e-04,2.02531250e-02,1.95312500e-04
-8.49953125e-09,6.45312500e-04,2.02156250e-02,1.42968750e-04
-8.45953125e-09,7.09375000e-04,2.02006250e-02,1.04687500e-04
-8.41953125e-09,6.89062500e-04,2.02068750e-02,1.02343750e-04
-8.37953125e-09,6.06250000e-04,2.02181250e-02,1.32812500e-04
-8.33953125e-09,5.25000000e-04,2.02250000e-02,1.84375000e-04
-8.29953125e-09,4.98437500e-04,2.02343750e-02,2.39843750e-04
-8.25953125e-09,5.31250000e-04,2.02525000e-02,2.75000000e-04
-8.21953125e-09,5.76562500e-04,2.02725000e-02,2.64843750e-04
-8.17953125e-09,5.71875000e-04,2.02737500e-02,1.92968750e-04
-8.13953125e-09,4.95312500e-04,2.02381250e-02,6.64062500e-05
-8.09953125e-09,3.81250000e-04,2.01737500e-02,-7.26562500e-05
-8.05953125e-09,2.96875000e-04,2.01187500e-02,-1.69531250e-04
-8.01953125e-09,2.89062500e-04,2.01150000e-02,-1.85156250e-04
-7.97953125e-09,3.46875000e-04,2.01756250e-02,-1.24218750e-04
-7.93953125e-09,4.25000000e-04,2.02706250e-02,-3.20312500e-05
-7.89953125e-09,4.79687500e-04,2.03462500e-02,3.75000000e-05
-7.85953125e-09,5.06250000e-04,2.03643750e-02,5.39062500e-05
-7.81953125e-09,5.26562500e-04,2.03325000e-02,3.28125000e-05
-7.77953125e-09,5.56250000e-04,2.02962500e-02,1.64062500e-05
-7.73953125e-09,5.78125000e-04,2.03025000e-02,4.06250000e-05
-7.69953125e-09,5.57812500e-04,2.03600000e-02,1.07031250e-04
-7.65953125e-09,4.75000000e-04,2.04318750e-02,1.75781250e-04
-7.61953125e-09,3.53125000e-04,2.04612500e-02,1.96875000e-04
-7.57953125e-09,2.43750000e-04,2.04156250e-02,1.41406250e-04
-7.53953125e-09,1.78125000e-04,2.03137500e-02,2.73437500e-05
-7.49953125e-09,1.54687500e-04,2.02131250e-02,-8.59375000e-05
-7.45953125e-09,1.46875000e-04,2.01718750e-02,-1.34375000e-04
-7.41953125e-09,1.48437500e-04,2.02106250e-02,-8.43750000e-05
-7.37953125e-09,1.87500000e-04,2.03006250e-02,3.98437500e-05
-7.33953125e-09,3.06250000e-04,2.03850000e-02,1.66406250e-04
-7.29953125e-09,5.06250000e-04,2.04168750e-02,2.19531250e-04
-7.25953125e-09,7.17187500e-04,2.03893750e-02,1.64843750e-04
-7.21953125e-09,8.39062500e-04,2.03325000e-02,4.21875000e-05
-7.17953125e-09,8.10937500e-04,2.02925000e-02,-6.40625000e-05
-7.13953125e-09,6.73437500e-04,2.02962500e-02,-7.57812500e-05
-7.09953125e-09,5.42187500e-04,2.03381250e-02,1.64062500e-05
-7.05953125e-09,5.23437500e-04,2.03800000e-02,1.46093750e-04
-7.01953125e-09,6.35937500e-04,2.03806250e-02,2.14843750e-04
-6.97953125e-09,7.87500000e-04,2.03162500e-02,1.65625000e-04
-6.93953125e-09,8.48437500e-04,2.01981250e-02,2.10937500e-05
-6.89953125e-09,7.60937500e-04,2.00687500e-02,-1.33593750e-04
-6.85953125e-09,5.78125000e-04,1.99831250e-02,-2.17187500e-04
-6.81953125e-09,4.23437500e-04,1.99806250e-02,-2.14062500e-04
-6.77953125e-09,3.96875000e-04,2.00687500e-02,-1.70312500e-04
-6.73953125e-09,4.93750000e-04,2.02137500e-02,-1.46875000e-04
-6.69953125e-09,6.14062500e-04,2.03537500e-02,-1.60156250e-04
-6.65953125e-09,6.35937500e-04,2.04287500e-02,-1.67968750e-04
-6.61953125e-09,5.14062500e-04,2.04100000e-02,-1.17187500e-04
-6.57953125e-09,3.09375000e-04,2.03131250e-02,4.68750000e-06
-6.53953125e-09,1.43750000e-04,2.01943750e-02,1.47656250e-04
-6.49953125e-09,1.14062500e-04,2.01187500e-02,2.33593750e-04
-6.45953125e-09,2.35937500e-04,2.01268750e-02,2.18750000e-04
-6.41953125e-09,4.40625000e-04,2.02112500e-02,1.22656250e-04
-6.37953125e-09,6.25000000e-04,2.03175000e-02,1.01562500e-05
-6.33953125e-09,7.14062500e-04,2.03737500e-02,-5.78125000e-05
-6.29953125e-09,6.96875000e-04,2.03368750e-02,-6.56250000e-05
-6.25953125e-09,6.09375000e-04,2.02193750e-02,-3.59375000e-05
-6.21953125e-09,5.07812500e-04,2.00850000e-02,-6.25000000e-06
-6.17953125e-09,4.25000000e-04,2.00137500e-02,6.25000000e-06
-6.13953125e-09,3.64062500e-04,2.00481250e-02,7.81250000e-06
-6.09953125e-09,3.01562500e-04,2.01637500e-02,1.01562500e-05
-6.05953125e-09,2.18750000e-04,2.02831250e-02,1.64062500e-05
-6.01953125e-09,1.26562500e-04,2.03287500e-02,2.18750000e-05
-5.97953125e-09,6.87500000e-05,2.02743750e-02,1.95312500e-05
-5.93953125e-09,9.53125000e-05,2.01625000e-02,1.64062500e-05
-5.89953125e-09,2.18750000e-04,2.00743750e-02,2.57812500e-05
-5.85953125e-09,3.96875000e-04,2.00681250e-02,6.25000000e-05
-5.81953125e-09,5.48437500e-04,2.01431250e-02,1.28125000e-04
-5.77953125e-09,5.98437500e-04,2.02412500e-02,2.13281250e-04
-5.73953125e-09,5.28125000e-04,2.02950000e-02,2.98437500e-04
-5.69953125e-09,3.82812500e-04,2.02743750e-02,3.57031250e-04
-5.65953125e-09,2.34375000e-04,2.01993750e-02,3.61718750e-04
-5.61953125e-09,1.32812500e-04,2.01200000e-02,2.96093750e-04
-5.57953125e-09,8.90625000e-05,2.00743750e-02,1.68750000e-04
-5.53953125e-09,9.21875000e-05,2.00731250e-02,1.64062500e-05
-5.49953125e-09,1.35937500e-04,2.01025000e-02,-1.03906250e-04
-5.45953125e-09,2.32812500e-04,2.01493750e-02,-1.45312500e-04
-5.41953125e-09,3.79687500e-04,2.02056250e-02,-1.00781250e-04
-5.37953125e-09,5.28125000e-04,2.02693750e-02,-7.03125000e-06
-5.33953125e-09,5.96875000e-04,2.03268750e-02,7.89062500e-05
-5.29953125e-09,5.26562500e-04,2.03556250e-02,1.17187500e-04
-5.25953125e-09,3.45312500e-04,2.03400000e-02,1.09375000e-04
-5.21953125e-09,1.73437500e-04,2.02850000e-02,8.98437500e-05
-5.17953125e-09,1.37500000e-04,2.02168750e-02,8.90625000e-05
-5.13953125e-09,2.81250000e-04,2.01656250e-02,1.10937500e-04
-5.09953125e-09,5.12500000e-04,2.01468750e-02,1.28906250e-04
-5.05953125e-09,6.62500000e-04,2.01562500e-02,1.16406250e-04
-5.01953125e-09,6.14062500e-04,2.01800000e-02,7.42187500e-05
-4.97953125e-09,3.90625000e-04,2.02062500e-02,3.43750000e-05
-4.93953125e-09,1.42187500e-04,2.02287500e-02,3.75000000e-05
-4.89953125e-09,3.28125000e-05,2.02400000e-02,9.21875000e-05
-4.85953125e-09,1.17187500e-04,2.02306250e-02,1.68750000e-04
-4.81953125e-09,3.09375000e-04,2.01993750e-02,2.15625000e-04
-4.77953125e-09,4.56250000e-04,2.01643750e-02,1.98437500e-04
