Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,2500
Zero Index,249.73437500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-9.98937500e-09,4.05078125e-04
-9.94937500e-09,3.24062500e-04
-9.90937500e-09,2.88203125e-04
-9.86937500e-09,3.55937500e-04
-9.82937500e-09,4.72812500e-04
-9.78937500e-09,5.19296875e-04
-9.74937500e-09,4.03750000e-04
-9.70937500e-09,1.56718750e-04
-9.66937500e-09,-7.83593750e-05
-9.62937500e-09,-1.46093750e-04
-9.58937500e-09,2.65625000e-06
-9.54937500e-09,2.64296875e-04
-9.50937500e-09,4.56875000e-04
-9.46937500e-09,4.46250000e-04
-9.42937500e-09,2.45703125e-04
-9.38937500e-09,5.31250000e-06
-9.34937500e-09,-9.56250000e-05
-9.30937500e-09,1.46093750e-05
-9.26937500e-09,2.55000000e-04
-9.22937500e-09,4.47578125e-04
-9.18937500e-09,4.54218750e-04
-9.14937500e-09,2.72265625e-04
-9.10937500e-09,3.18750000e-05
-9.06937500e-09,-1.10234375e-04
-9.02937500e-09,-8.36718750e-05
-8.98937500e-09,4.11718750e-05
-8.94937500e-09,1.20859375e-04
-8.90937500e-09,6.50781250e-05
-8.86937500e-09,-8.63281250e-05
-8.82937500e-09,-1.87265625e-04
-8.78937500e-09,-1.03593750e-04
-8.74937500e-09,1.71328125e-04
-8.70937500e-09,4.95390625e-04
-8.66937500e-09,6.73359375e-04
-8.62937500e-09,5.96328125e-04
-8.58937500e-09,3.20078125e-04
-8.54937500e-09,2.52343750e-05
-8.50937500e-09,-1.16875000e-04
-8.46937500e-09,-5.31250000e-05
-8.42937500e-09,1.31484375e-04
-8.38937500e-09,2.97500000e-04
-8.34937500e-09,3.57265625e-04
-8.30937500e-09,3.20078125e-04
-8.26937500e-09,2.60312500e-04
-8.22937500e-09,2.40390625e-04
-8.18937500e-09,2.61640625e-04
-8.14937500e-09,2.69609375e-04
-8.10937500e-09,2.13828125e-04
-8.06937500e-09,9.16406250e-05
-8.02937500e-09,-4.91406250e-05
-7.98937500e-09,-1.50078125e-04
-7.94937500e-09,-1.76640625e-04
-7.90937500e-09,-1.34140625e-04
-7.86937500e-09,-5.84375000e-05
-7.82937500e-09,2.12500000e-05
-7.78937500e-09,8.63281250e-05
-7.74937500e-09,1.46093750e-04
-7.70937500e-09,2.17812500e-04
-7.66937500e-09,3.13437500e-04
-7.62937500e-09,4.27656250e-04
-7.58937500e-09,5.31250000e-04
-7.54937500e-09,5.81718750e-04
-7.50937500e-09,5.49843750e-04
-7.46937500e-09,4.44921875e-04
-7.42937500e-09,3.24062500e-04
-7.38937500e-09,2.57656250e-04
-7.34937500e-09,2.84218750e-04
-7.30937500e-09,3.75859375e-04
-7.26937500e-09,4.44921875e-04
-7.22937500e-09,4.06406250e-04
-7.18937500e-09,2.43046875e-04
-7.14937500e-09,3.05468750e-05
-7.10937500e-09,-1.08906250e-04
-7.06937500e-09,-9.82812500e-05
-7.02937500e-09,4.11718750e-05
-6.98937500e-09,1.93906250e-04
-6.94937500e-09,2.45703125e-04
-6.90937500e-09,1.67343750e-04
-6.86937500e-09,4.25000000e-05
-6.82937500e-09,3.46944695e-18
-6.78937500e-09,1.08906250e-04
-6.74937500e-09,3.18750000e-04
-6.70937500e-09,4.95390625e-04
-6.66937500e-09,5.13984375e-04
-6.62937500e-09,3.57265625e-04
-6.58937500e-09,1.18203125e-04
-6.54937500e-09,-6.64062500e-05
-6.50937500e-09,-1.15546875e-04
-6.46937500e-09,-4.91406250e-05
-6.42937500e-09,4.25000000e-05
-6.38937500e-09,7.43750000e-05
-6.34937500e-09,2.52343750e-05
-6.30937500e-09,-5.31250000e-05
-6.26937500e-09,-8.76562500e-05
-6.22937500e-09,-3.18750000e-05
-6.18937500e-09,1.00937500e-04
-6.14937500e-09,2.56328125e-04
-6.10937500e-09,3.74531250e-04
-6.06937500e-09,4.21015625e-04
-6.02937500e-09,3.93125000e-04
-5.98937500e-09,3.13437500e-04
-5.94937500e-09,2.15156250e-04
-5.90937500e-09,1.20859375e-04
-5.86937500e-09,4.51562500e-05
-5.82937500e-09,-9.29687500e-06
-5.78937500e-09,-4.64843750e-05
-5.74937500e-09,-6.37500000e-05
-5.70937500e-09,-4.78125000e-05
-5.66937500e-09,1.19531250e-05
-5.62937500e-09,1.16875000e-04
-5.58937500e-09,2.44375000e-04
-5.54937500e-09,3.43984375e-04
-5.50937500e-09,3.69218750e-04
-5.46937500e-09,2.96171875e-04
-5.42937500e-09,1.55390625e-04
-5.38937500e-09,7.96875000e-06
-5.34937500e-09,-7.57031250e-05
-5.30937500e-09,-6.64062500e-05
-5.26937500e-09,5.31250000e-06
-5.22937500e-09,6.90625000e-05
-5.18937500e-09,6.64062500e-05
-5.14937500e-09,-5.31250000e-06
-5.10937500e-09,-8.10156250e-05
-5.06937500e-09,-6.90625000e-05
-5.02937500e-09,7.03906250e-05
-4.98937500e-09,2.90859375e-04
-4.94937500e-09,4.66171875e-04
-4.90937500e-09,4.86093750e-04
-4.86937500e-09,3.36015625e-04
-4.82937500e-09,1.26171875e-04
-4.78937500e-09,2.52343750e-05
-4.74937500e-09,1.32812500e-04
-4.70937500e-09,3.99765625e-04
