Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,50000
Zero Index,2999.23828125
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-1.19969531e-07,1.31250000e-05
-1.19929531e-07,3.37500000e-05
-1.19889531e-07,3.00000000e-05
-1.19849531e-07,-1.50000000e-05
-1.19809531e-07,-6.00000000e-05
-1.19769531e-07,-6.00000000e-05
-1.19729531e-07,-9.37500000e-06
-1.19689531e-07,4.31250000e-05
-1.19649531e-07,3.93750000e-05
-1.19609531e-07,-2.06250000e-05
-1.19569531e-07,-7.87500000e-05
-1.19529531e-07,-6.93750000e-05
-1.19489531e-07,1.50000000e-05
-1.19449531e-07,1.03125000e-04
-1.19409531e-07,1.05000000e-04
-1.19369531e-07,-7.50000000e-06
-1.19329531e-07,-1.65000000e-04
-1.19289531e-07,-2.43750000e-04
-1.19249531e-07,-1.72500000e-04
-1.19209531e-07,1.12500000e-05
-1.19169531e-07,1.87500000e-04
-1.19129531e-07,2.56875000e-04
-1.19089531e-07,2.25000000e-04
-1.19049531e-07,1.74375000e-04
-1.19009531e-07,1.89375000e-04
-1.18969531e-07,2.60625000e-04
-1.18929531e-07,2.90625000e-04
-1.18889531e-07,1.91250000e-04
-1.18849531e-07,-2.43750000e-05
-1.18809531e-07,-2.26875000e-04
-1.18769531e-07,-2.70000000e-04
-1.18729531e-07,-1.14375000e-04
-1.18689531e-07,1.44375000e-04
-1.18649531e-07,3.31875000e-04
-1.18609531e-07,3.39375000e-04
-1.18569531e-07,1.89375000e-04
-1.18529531e-07,1.31250000e-05
-1.18489531e-07,-6.18750000e-05
-1.18449531e-07,1.87500000e-06
-1.18409531e-07,1.40625000e-04
-1.18369531e-07,2.56875000e-04
-1.18329531e-07,2.96250000e-04
-1.18289531e-07,2.79375000e-04
-1.18249531e-07,2.60625000e-04
-1.18209531e-07,2.81250000e-04
-1.18169531e-07,3.20625000e-04
-1.18129531e-07,3.35625000e-04
-1.18089531e-07,2.96250000e-04
-1.18049531e-07,2.08125000e-04
-1.18009531e-07,1.18125000e-04
-1.17969531e-07,5.81250000e-05
-1.17929531e-07,3.00000000e-05
-1.17889531e-07,3.75000000e-06
-1.17849531e-07,-3.93750000e-05
-1.17809531e-07,-8.62500000e-05
-1.17769531e-07,-8.25000000e-05
-1.17729531e-07,1.31250000e-05
-1.17689531e-07,1.87500000e-04
-1.17649531e-07,3.71250000e-04
-1.17609531e-07,4.61250000e-04
-1.17569531e-07,4.03125000e-04
-1.17529531e-07,2.26875000e-04
-1.17489531e-07,2.43750000e-05
-1.17449531e-07,-1.03125000e-04
-1.17409531e-07,-1.12500000e-04
-1.17369531e-07,-3.18750000e-05
-1.17329531e-07,6.18750000e-05
-1.17289531e-07,1.12500000e-04
-1.17249531e-07,1.12500000e-04
-1.17209531e-07,9.18750000e-05
-1.17169531e-07,7.87500000e-05
-1.17129531e-07,7.50000000e-05
-1.17089531e-07,5.81250000e-05
-1.17049531e-07,1.50000000e-05
-1.17009531e-07,-3.93750000e-05
-1.16969531e-07,-7.50000000e-05
-1.16929531e-07,-8.43750000e-05
-1.16889531e-07,-9.56250000e-05
-1.16849531e-07,-1.57500000e-04
-1.16809531e-07,-2.79375000e-04
-1.16769531e-07,-3.99375000e-04
-1.16729531e-07,-4.25625000e-04
-1.16689531e-07,-3.03750000e-04
-1.16649531e-07,-8.06250000e-05
-1.16609531e-07,1.23750000e-04
-1.16569531e-07,2.08125000e-04
-1.16529531e-07,1.72500000e-04
-1.16489531e-07,1.21875000e-04
-1.16449531e-07,1.63125000e-04
-1.16409531e-07,2.92500000e-04
-1.16369531e-07,3.86250000e-04
-1.16329531e-07,2.86875000e-04
-1.16289531e-07,-3.75000000e-05
-1.16249531e-07,-4.38750000e-04
-1.16209531e-07,-6.86250000e-04
-1.16169531e-07,-6.35625000e-04
-1.16129531e-07,-3.39375000e-04
-1.16089531e-07,-5.62500000e-06
-1.16049531e-07,1.63125000e-04
-1.16009531e-07,1.18125000e-04
-1.15969531e-07,-2.62500000e-05
-1.15929531e-07,-1.08750000e-04
-1.15889531e-07,-6.75000000e-05
-1.15849531e-07,3.18750000e-05
-1.15809531e-07,7.87500000e-05
-1.15769531e-07,3.93750000e-05
-1.15729531e-07,-1.31250000e-05
-1.15689531e-07,2.62500000e-05
-1.15649531e-07,1.63125000e-04
-1.15609531e-07,2.79375000e-04
-1.15569531e-07,2.26875000e-04
-1.15529531e-07,-2.81250000e-05
-1.15489531e-07,-3.43125000e-04
-1.15449531e-07,-4.91250000e-04
-1.15409531e-07,-3.37500000e-04
-1.15369531e-07,4.12500000e-05
-1.15329531e-07,4.06875000e-04
-1.15289531e-07,5.36250000e-04
-1.15249531e-07,3.91875000e-04
-1.15209531e-07,1.29375000e-04
-1.15169531e-07,-3.37500000e-05
-1.15129531e-07,3.75000000e-06
-1.15089531e-07,1.42500000e-04
-1.15049531e-07,1.96875000e-04
-1.15009531e-07,4.68750000e-05
-1.14969531e-07,-2.53125000e-04
-1.14929531e-07,-5.08125000e-04
-1.14889531e-07,-5.47500000e-04
-1.14849531e-07,-3.45000000e-04
-1.14809531e-07,-2.81250000e-05
-1.14769531e-07,2.17500000e-04
