Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,2499.12109375
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-9.99648437e-08,1.23750000e-04
-9.99248437e-08,-1.78125000e-04
-9.98848437e-08,-3.20625000e-04
-9.98448437e-08,-2.51250000e-04
-9.98048437e-08,-5.81250000e-05
-9.97648437e-08,1.23750000e-04
-9.97248437e-08,1.95000000e-04
-9.96848437e-08,1.59375000e-04
-9.96448437e-08,8.06250000e-05
-9.96048437e-08,2.43750000e-05
-9.95648437e-08,3.75000000e-06
-9.95248437e-08,-3.75000000e-06
-9.94848437e-08,-1.87500000e-05
-9.94448437e-08,-2.81250000e-05
-9.94048437e-08,-1.50000000e-05
-9.93648437e-08,2.43750000e-05
-9.93248438e-08,4.87500000e-05
-9.92848437e-08,2.25000000e-05
-9.92448437e-08,-5.06250000e-05
-9.92048437e-08,-1.05000000e-04
-9.91648437e-08,-6.75000000e-05
-9.91248437e-08,7.50000000e-05
-9.90848437e-08,2.55000000e-04
-9.90448438e-08,3.56250000e-04
-9.90048437e-08,3.11250000e-04
-9.89648437e-08,1.55625000e-04
-9.89248437e-08,-1.87500000e-06
-9.88848437e-08,-5.06250000e-05
-9.88448437e-08,3.18750000e-05
-9.88048437e-08,1.72500000e-04
-9.87648438e-08,2.75625000e-04
-9.87248437e-08,2.94375000e-04
-9.86848437e-08,2.60625000e-04
-9.86448437e-08,2.47500000e-04
-9.86048437e-08,2.94375000e-04
-9.85648437e-08,3.86250000e-04
-9.85248437e-08,4.74375000e-04
-9.84848438e-08,5.26875000e-04
-9.84448437e-08,5.53125000e-04
-9.84048437e-08,5.81250000e-04
-9.83648437e-08,6.22500000e-04
-9.83248437e-08,6.46875000e-04
-9.82848437e-08,6.01875000e-04
-9.82448437e-08,4.53750000e-04
-9.82048438e-08,2.30625000e-04
-9.81648437e-08,-1.87500000e-06
-9.81248437e-08,-1.55625000e-04
-9.80848437e-08,-1.72500000e-04
-9.80448437e-08,-4.31250000e-05
-9.80048437e-08,1.76250000e-04
-9.79648437e-08,3.97500000e-04
-9.79248437e-08,5.28750000e-04
-9.78848437e-08,5.30625000e-04
-9.78448437e-08,4.44375000e-04
-9.78048437e-08,3.61875000e-04
-9.77648437e-08,3.60000000e-04
-9.77248437e-08,4.27500000e-04
-9.76848437e-08,4.55625000e-04
-9.76448437e-08,3.18750000e-04
-9.76048437e-08,-1.12500000e-05
-9.75648437e-08,-4.03125000e-04
-9.75248437e-08,-6.24375000e-04
-9.74848437e-08,-5.10000000e-04
-9.74448437e-08,-8.81250000e-05
-9.74048437e-08,4.06875000e-04
-9.73648437e-08,6.86250000e-04
-9.73248437e-08,6.18750000e-04
-9.72848437e-08,3.11250000e-04
-9.72448437e-08,3.93750000e-05
-9.72048437e-08,2.81250000e-05
-9.71648437e-08,2.85000000e-04
-9.71248437e-08,6.03750000e-04
-9.70848437e-08,7.27500000e-04
-9.70448437e-08,5.60625000e-04
-9.70048437e-08,2.28750000e-04
-9.69648437e-08,-2.06250000e-05
-9.69248437e-08,-2.25000000e-05
-9.68848437e-08,1.89375000e-04
-9.68448437e-08,4.20000000e-04
-9.68048437e-08,4.80000000e-04
-9.67648437e-08,3.35625000e-04
-9.67248437e-08,1.23750000e-04
-9.66848437e-08,2.06250000e-05
-9.66448437e-08,1.01250000e-04
-9.66048437e-08,2.88750000e-04
-9.65648437e-08,4.27500000e-04
-9.65248437e-08,4.16250000e-04
-9.64848437e-08,2.88750000e-04
-9.64448437e-08,1.72500000e-04
-9.64048437e-08,1.78125000e-04
-9.63648437e-08,3.22500000e-04
-9.63248437e-08,5.15625000e-04
-9.62848437e-08,6.39375000e-04
-9.62448437e-08,6.35625000e-04
-9.62048437e-08,5.19375000e-04
-9.61648437e-08,3.65625000e-04
-9.61248437e-08,2.38125000e-04
-9.60848437e-08,1.55625000e-04
-9.60448437e-08,9.56250000e-05
-9.60048437e-08,2.81250000e-05
-9.59648437e-08,-5.62500000e-05
-9.59248437e-08,-1.21875000e-04
-9.58848437e-08,-1.18125000e-04
-9.58448437e-08,-1.50000000e-05
-9.58048437e-08,1.72500000e-04
-9.57648437e-08,3.78750000e-04
-9.57248437e-08,5.10000000e-04
-9.56848437e-08,5.08125000e-04
-9.56448437e-08,3.73125000e-04
-9.56048437e-08,1.70625000e-04
-9.55648437e-08,-3.75000000e-06
-9.55248437e-08,-8.25000000e-05
-9.54848438e-08,-6.37500000e-05
-9.54448437e-08,6.93889390e-18
-9.54048437e-08,4.12500000e-05
-9.53648437e-08,2.43750000e-05
-9.53248437e-08,-3.37500000e-05
-9.52848437e-08,-8.06250000e-05
-9.52448437e-08,-6.18750000e-05
-9.52048438e-08,3.56250000e-05
-9.51648437e-08,1.85625000e-04
-9.51248437e-08,3.30000000e-04
-9.50848437e-08,4.12500000e-04
-9.50448437e-08,4.06875000e-04
-9.50048437e-08,3.26250000e-04
-9.49648437e-08,2.19375000e-04
-9.49248438e-08,1.46250000e-04
-9.48848437e-08,1.44375000e-04
-9.48448437e-08,1.98750000e-04
-9.48048437e-08,2.53125000e-04
-9.47648437e-08,2.53125000e-04
-9.47248437e-08,1.87500000e-04
