 750.000 -75.93
 751.189 -76.40
 752.378 -76.21
 753.567 -76.12
 754.756 -76.05
 755.945 -75.33
 757.134 -76.56
 758.323 -76.33
 759.512 -76.10
 760.701 -76.33
 761.890 -76.44
 763.079 -75.90
 764.268 -76.09
 765.457 -75.61
 766.646 -75.71
 767.835 -75.02
 769.024 -75.33
 770.213 -74.94
 771.402 -75.67
 772.591 -75.70
 773.780 -75.88
 774.969 -75.95
 776.158 -75.76
 777.347 -75.74
 778.536 -75.91
 779.725 -75.35
 780.914 -75.69
 782.103 -75.97
 783.292 -76.22
 784.481 -75.98
 785.670 -75.78
 786.859 -75.76
 788.048 -76.50
 789.237 -76.45
 790.426 -75.93
 791.615 -76.07
 792.804 -76.01
 793.992 -76.93
 795.181 -76.22
 796.370 -76.20
 797.559 -75.22
 798.748 -76.44
 799.937 -76.71
 801.126 -75.81
 802.315 -76.00
 803.504 -77.03
 804.693 -76.98
 805.882 -76.47
 807.071 -76.20
 808.260 -76.38
 809.449 -76.30
 810.638 -76.27
 811.827 -76.88
 813.016 -76.60
 814.205 -76.35
 815.394 -76.71
 816.583 -76.26
 817.772 -76.45
 818.961 -76.41
 820.150 -76.18
 821.339 -77.42
 822.528 -76.66
 823.717 -76.71
 824.906 -76.58
 826.095 -76.59
 827.284 -76.02
 828.473 -76.86
 829.662 -76.60
 830.851 -77.31
 832.040 -76.90
 833.229 -77.33
 834.418 -76.71
 835.607 -76.53
 836.796 -76.84
 837.985 -76.87
 839.174 -76.72
 840.363 -76.53
 841.552 -76.98
 842.741 -76.95
 843.930 -77.47
 845.119 -76.55
 846.308 -77.11
 847.497 -76.81
 848.686 -77.07
 849.875 -77.20
 851.064 -77.49
 852.253 -77.31
 853.442 -77.05
 854.631 -77.12
 855.820 -76.33
 857.009 -76.79
 858.198 -77.29
 859.387 -76.91
 860.576 -77.15
 861.765 -77.41
 862.954 -76.76
 864.143 -77.47
 865.332 -77.31
 866.521 -77.50
 867.710 -77.49
 868.899 -77.43
 870.088 -77.53
 871.277 -77.32
 872.466 -76.85
 873.655 -77.79
 874.844 -77.45
 876.033 -77.01
 877.222 -77.13
 878.411 -77.65
 879.599 -78.38
 880.788 -77.29
 881.977 -77.97
 883.166 -77.33
 884.355 -77.48
 885.544 -77.43
 886.733 -76.91
 887.922 -77.89
 889.111 -77.82
 890.300 -77.27
 891.489 -77.66
 892.678 -77.45
 893.867 -78.38
 895.056 -78.19
 896.245 -77.68
 897.434 -77.86
 898.623 -77.79
 899.812 -78.04
 901.001 -78.15
 902.190 -77.97
 903.379 -78.37
 904.568 -77.69
 905.757 -78.46
 906.946 -77.97
 908.135 -78.36
 909.324 -78.18
 910.513 -78.05
 911.702 -77.26
 912.891 -78.36
 914.080 -78.73
 915.269 -78.28
 916.458 -78.61
 917.647 -78.55
 918.836 -78.51
 920.025 -78.25
 921.214 -78.52
 922.403 -78.54
 923.592 -78.70
 924.781 -78.48
 925.970 -78.40
 927.159 -78.49
 928.348 -78.54
 929.537 -78.97
 930.726 -78.68
 931.915 -78.49
 933.104 -78.51
 934.293 -78.71
 935.482 -78.92
 936.671 -79.19
 937.860 -79.13
 939.049 -79.03
 940.238 -79.36
 941.427 -78.82
 942.616 -79.91
 943.805 -79.31
 944.994 -79.31
 946.183 -79.67
 947.372 -79.33
 948.561 -79.73
 949.750 -79.75
 950.939 -79.35
 952.128 -80.32
 953.317 -79.94
 954.506 -80.03
 955.695 -79.61
 956.884 -80.19
 958.073 -80.14
 959.262 -79.78
 960.451 -80.06
 961.640 -80.33
 962.829 -80.33
 964.018 -79.95
 965.207 -80.41
 966.395 -80.30
 967.584 -79.50
 968.773 -80.64
 969.962 -80.87
 971.151 -80.81
 972.340 -80.08
 973.529 -80.58
 974.718 -80.93
 975.907 -81.00
 977.096 -80.98
 978.285 -80.63
 979.474 -81.24
 980.663 -81.21
 981.852 -81.69
 983.041 -80.70
 984.230 -81.14
 985.419 -81.32
 986.608 -81.83
 987.797 -81.26
 988.986 -81.67
 990.175 -81.86
 991.364 -80.99
 992.553 -82.29
 993.742 -81.95
 994.931 -81.69
 996.120 -82.21
 997.309 -81.67
 998.498 -82.14
 999.687 -82.13
1000.876 -82.81
1002.065 -82.69
1003.254 -81.94
