"Record Length",10000,"Points",-1.00000000e-009,2.05076467e-004
"Sample Interval",2.00000000e-013,s,-9.99800000e-010,1.98240529e-004
"Trigger Point",5000,"Samples",-9.99600000e-010,1.90428028e-004
"Trigger Time",8.77573964e-014,s,-9.99400000e-010,1.83592090e-004
"",,,-9.99200000e-010,1.75779589e-004
"Horizontal Offset",-1.00000000e-009,s,-9.99000000e-010,1.67967089e-004
,,,-9.98800000e-010,1.59178025e-004
,,,-9.98600000e-010,1.51365525e-004
,,,-9.98400000e-010,1.42576461e-004
,,,-9.98200000e-010,1.33787398e-004
,,,-9.98000000e-010,1.24998335e-004
,,,-9.97800000e-010,1.16209272e-004
,,,-9.97600000e-010,1.07420208e-004
,,,-9.97400000e-010,9.86311449e-005
,,,-9.97200000e-010,8.88655191e-005
,,,-9.97000000e-010,8.00764558e-005
,,,-9.96800000e-010,7.12873925e-005
,,,-9.96600000e-010,6.24983292e-005
,,,-9.96400000e-010,5.27327033e-005
,,,-9.96200000e-010,4.39436400e-005
,,,-9.96000000e-010,3.51545768e-005
,,,-9.95800000e-010,2.63655135e-005
,,,-9.95600000e-010,1.75764502e-005
,,,-9.95400000e-010,8.78738691e-006
,,,-9.95200000e-010,-1.67638063e-009
,,,-9.95000000e-010,-6.83761449e-006
,,,-9.94800000e-010,-1.26969900e-005
,,,-9.94600000e-010,-1.95329281e-005
,,,-9.94400000e-010,-2.63688662e-005
,,,-9.94200000e-010,-3.22282418e-005
,,,-9.94000000e-010,-3.80876173e-005
,,,-9.93800000e-010,-4.29704302e-005
,,,-9.93600000e-010,-4.88298057e-005
,,,-9.93400000e-010,-5.37126187e-005
,,,-9.93200000e-010,-5.85954316e-005
,,,-9.93000000e-010,-6.34782446e-005
,,,-9.92800000e-010,-6.73844949e-005
,,,-9.92600000e-010,-7.12907453e-005
,,,-9.92400000e-010,-7.51969956e-005
,,,-9.92200000e-010,-7.81266834e-005
,,,-9.92000000e-010,-8.10563711e-005
,,,-9.91800000e-010,-8.39860589e-005
,,,-9.91600000e-010,-8.59391841e-005
,,,-9.91400000e-010,-8.78923092e-005
,,,-9.91200000e-010,-8.98454344e-005
,,,-9.91000000e-010,-9.08219970e-005
,,,-9.90800000e-010,-9.17985596e-005
,,,-9.90600000e-010,-9.27751222e-005
,,,-9.90400000e-010,-9.27751222e-005
,,,-9.90200000e-010,-9.27751222e-005
,,,-9.90000000e-010,-9.27751222e-005
,,,-9.89800000e-010,-9.17985596e-005
,,,-9.89600000e-010,-9.08219970e-005
,,,-9.89400000e-010,-8.98454344e-005
,,,-9.89200000e-010,-8.78923092e-005
,,,-9.89000000e-010,-8.59391841e-005
,,,-9.88800000e-010,-8.30094963e-005
,,,-9.88600000e-010,-8.10563711e-005
,,,-9.88400000e-010,-7.81266834e-005
,,,-9.88200000e-010,-7.51969956e-005
,,,-9.88000000e-010,-7.12907453e-005
,,,-9.87800000e-010,-6.73844949e-005
,,,-9.87600000e-010,-6.34782446e-005
,,,-9.87400000e-010,-5.95719942e-005
,,,-9.87200000e-010,-5.46891813e-005
,,,-9.87000000e-010,-4.98063683e-005
,,,-9.86800000e-010,-4.49235554e-005
,,,-9.86600000e-010,-4.00407425e-005
,,,-9.86400000e-010,-3.41813669e-005
,,,-9.86200000e-010,-2.92985540e-005
,,,-9.86000000e-010,-2.34391785e-005
,,,-9.85800000e-010,-1.75798030e-005
,,,-9.85600000e-010,-1.17204274e-005
,,,-9.85400000e-010,-5.86105190e-006
,,,-9.85200000e-010,-1.67638063e-009
,,,-9.85000000e-010,7.81082432e-006
,,,-9.84800000e-010,1.46467624e-005
,,,-9.84600000e-010,2.14827005e-005
,,,-9.84400000e-010,2.92952012e-005
,,,-9.84200000e-010,3.61311393e-005
,,,-9.84000000e-010,4.29670775e-005
,,,-9.83800000e-010,4.98030156e-005
,,,-9.83600000e-010,5.66389537e-005
,,,-9.83400000e-010,6.24983292e-005
,,,-9.83200000e-010,6.93342673e-005
,,,-9.83000000e-010,7.51936428e-005
,,,-9.82800000e-010,8.10530184e-005
,,,-9.82600000e-010,8.69123939e-005
,,,-9.82400000e-010,9.17952068e-005
,,,-9.82200000e-010,9.66780198e-005
,,,-9.82000000e-010,1.01560833e-004
,,,-9.81800000e-010,1.06443646e-004
,,,-9.81600000e-010,1.10349896e-004
,,,-9.81400000e-010,1.14256146e-004
,,,-9.81200000e-010,1.17185834e-004
,,,-9.81000000e-010,1.20115522e-004
,,,-9.80800000e-010,1.23045210e-004
,,,-9.80600000e-010,1.24998335e-004
,,,-9.80400000e-010,1.26951460e-004
,,,-9.80200000e-010,1.27928023e-004
,,,-9.80000000e-010,1.28904585e-004
,,,-9.79800000e-010,1.28904585e-004
,,,-9.79600000e-010,1.28904585e-004
,,,-9.79400000e-010,1.28904585e-004
,,,-9.79200000e-010,1.26951460e-004
,,,-9.79000000e-010,1.25974897e-004
,,,-9.78800000e-010,1.24021772e-004
,,,-9.78600000e-010,1.21092084e-004
,,,-9.78400000e-010,1.18162397e-004
,,,-9.78200000e-010,1.14256146e-004
,,,-9.78000000e-010,1.10349896e-004
,,,-9.77800000e-010,1.05467083e-004
,,,-9.77600000e-010,1.00584270e-004
,,,-9.77400000e-010,9.47248946e-005
,,,-9.77200000e-010,8.88655191e-005
,,,-9.77000000e-010,8.20295810e-005
,,,-9.76800000e-010,7.51936428e-005
,,,-9.76600000e-010,6.73811421e-005
,,,-9.76400000e-010,5.95686414e-005
,,,-9.76200000e-010,5.07795782e-005
,,,-9.76000000e-010,4.10139523e-005
,,,-9.75800000e-010,3.22248890e-005
,,,-9.75600000e-010,2.14827005e-005
,,,-9.75400000e-010,1.17170747e-005
,,,-9.75200000e-010,-1.67638063e-009
,,,-9.75000000e-010,-1.17204274e-005
,,,-9.74800000e-010,-2.34391785e-005
,,,-9.74600000e-010,-3.61344921e-005
,,,-9.74400000e-010,-4.98063683e-005
,,,-9.74200000e-010,-6.25016820e-005
,,,-9.74000000e-010,-7.61735582e-005
,,,-9.73800000e-010,-8.98454344e-005
,,,-9.73600000e-010,-1.04493873e-004
,,,-9.73400000e-010,-1.18165749e-004
,,,-9.73200000e-010,-1.32814188e-004
,,,-9.73000000e-010,-1.47462627e-004
,,,-9.72800000e-010,-1.62111066e-004
,,,-9.72600000e-010,-1.76759505e-004
,,,-9.72400000e-010,-1.91407943e-004
,,,-9.72200000e-010,-2.06056382e-004
,,,-9.72000000e-010,-2.20704821e-004
,,,-9.71800000e-010,-2.35353260e-004
,,,-9.71600000e-010,-2.50001699e-004
,,,-9.71400000e-010,-2.64650138e-004
,,,-9.71200000e-010,-2.79298576e-004
,,,-9.71000000e-010,-2.93947015e-004
,,,-9.70800000e-010,-3.07618891e-004
,,,-9.70600000e-010,-3.21290768e-004
,,,-9.70400000e-010,-3.34962644e-004
,,,-9.70200000e-010,-3.48634520e-004
,,,-9.70000000e-010,-3.61329834e-004
,,,-9.69800000e-010,-3.74025147e-004
,,,-9.69600000e-010,-3.85743898e-004
,,,-9.69400000e-010,-3.97462649e-004
,,,-9.69200000e-010,-4.09181400e-004
,,,-9.69000000e-010,-4.19923589e-004
,,,-9.68800000e-010,-4.29689215e-004
,,,-9.68600000e-010,-4.39454841e-004
,,,-9.68400000e-010,-4.49220467e-004
,,,-9.68200000e-010,-4.58009530e-004
,,,-9.68000000e-010,-4.65822031e-004
,,,-9.67800000e-010,-4.72657969e-004
,,,-9.67600000e-010,-4.79493907e-004
,,,-9.67400000e-010,-4.85353282e-004
,,,-9.67200000e-010,-4.91212658e-004
,,,-9.67000000e-010,-4.95118908e-004
,,,-9.66800000e-010,-4.99025158e-004
,,,-9.66600000e-010,-5.01954846e-004
,,,-9.66400000e-010,-5.03907971e-004
,,,-9.66200000e-010,-5.05861097e-004
,,,-9.66000000e-010,-5.05861097e-004
,,,-9.65800000e-010,-5.05861097e-004
,,,-9.65600000e-010,-5.04884534e-004
,,,-9.65400000e-010,-5.02931409e-004
,,,-9.65200000e-010,-5.00001721e-004
,,,-9.65000000e-010,-4.96095471e-004
,,,-9.64800000e-010,-4.91212658e-004
,,,-9.64600000e-010,-4.85353282e-004
,,,-9.64400000e-010,-4.78517344e-004
,,,-9.64200000e-010,-4.71681406e-004
,,,-9.64000000e-010,-4.62892343e-004
,,,-9.63800000e-010,-4.54103279e-004
,,,-9.63600000e-010,-4.44337654e-004
,,,-9.63400000e-010,-4.33595465e-004
,,,-9.63200000e-010,-4.21876714e-004
,,,-9.63000000e-010,-4.09181400e-004
,,,-9.62800000e-010,-3.95509524e-004
,,,-9.62600000e-010,-3.81837648e-004
,,,-9.62400000e-010,-3.66212647e-004
,,,-9.62200000e-010,-3.50587645e-004
,,,-9.62000000e-010,-3.33986081e-004
,,,-9.61800000e-010,-3.17384517e-004
,,,-9.61600000e-010,-2.98829828e-004
,,,-9.61400000e-010,-2.80275139e-004
,,,-9.61200000e-010,-2.60743887e-004
,,,-9.61000000e-010,-2.41212635e-004
,,,-9.60800000e-010,-2.19728259e-004
,,,-9.60600000e-010,-1.99220444e-004
,,,-9.60400000e-010,-1.76759505e-004
,,,-9.60200000e-010,-1.54298565e-004
,,,-9.60000000e-010,-1.31837626e-004
,,,-9.59800000e-010,-1.08400124e-004
,,,-9.59600000e-010,-8.39860589e-005
,,,-9.59400000e-010,-5.95719942e-005
,,,-9.59200000e-010,-3.51579295e-005
,,,-9.59000000e-010,-9.76730225e-006
,,,-9.58800000e-010,1.56233250e-005
,,,-9.58600000e-010,4.19905149e-005
,,,-9.58400000e-010,6.83577047e-005
,,,-9.58200000e-010,9.47248946e-005
,,,-9.58000000e-010,1.21092084e-004
,,,-9.57800000e-010,1.48435837e-004
,,,-9.57600000e-010,1.74803027e-004
,,,-9.57400000e-010,2.02146779e-004
,,,-9.57200000e-010,2.29490532e-004
,,,-9.57000000e-010,2.56834284e-004
,,,-9.56800000e-010,2.84178037e-004
,,,-9.56600000e-010,3.11521789e-004
,,,-9.56400000e-010,3.38865541e-004
,,,-9.56200000e-010,3.66209294e-004
,,,-9.56000000e-010,3.93553046e-004
,,,-9.55800000e-010,4.20896799e-004
,,,-9.55600000e-010,4.47263989e-004
,,,-9.55400000e-010,4.73631178e-004
,,,-9.55200000e-010,4.99998368e-004
,,,-9.55000000e-010,5.26365558e-004
,,,-9.54800000e-010,5.50779623e-004
,,,-9.54600000e-010,5.75193688e-004
,,,-9.54400000e-010,5.99607752e-004
,,,-9.54200000e-010,6.24021817e-004
,,,-9.54000000e-010,6.46482756e-004
,,,-9.53800000e-010,6.69920259e-004
,,,-9.53600000e-010,6.91404635e-004
,,,-9.53400000e-010,7.13865575e-004
,,,-9.53200000e-010,7.34373389e-004
,,,-9.53000000e-010,7.54881204e-004
,,,-9.52800000e-010,7.75389018e-004
,,,-9.52600000e-010,7.93943707e-004
,,,-9.52400000e-010,8.13474959e-004
,,,-9.52200000e-010,8.31053085e-004
,,,-9.52000000e-010,8.48631212e-004
,,,-9.51800000e-010,8.65232776e-004
,,,-9.51600000e-010,8.80857777e-004
,,,-9.51400000e-010,8.96482779e-004
,,,-9.51200000e-010,9.11131218e-004
,,,-9.51000000e-010,9.24803094e-004
,,,-9.50800000e-010,9.37498407e-004
,,,-9.50600000e-010,9.50193721e-004
,,,-9.50400000e-010,9.61912472e-004
,,,-9.50200000e-010,9.72654661e-004
,,,-9.50000000e-010,9.83396849e-004
,,,-9.49800000e-010,9.92185912e-004
,,,-9.49600000e-010,1.00097498e-003
,,,-9.49400000e-010,1.00878748e-003
,,,-9.49200000e-010,1.01659998e-003
,,,-9.49000000e-010,1.02245935e-003
,,,-9.48800000e-010,1.02831873e-003
,,,-9.48600000e-010,1.03320154e-003
,,,-9.48400000e-010,1.03710779e-003
,,,-9.48200000e-010,1.04101404e-003
,,,-9.48000000e-010,1.04296717e-003
,,,-9.47800000e-010,1.04492029e-003
,,,-9.47600000e-010,1.04589685e-003
,,,-9.47400000e-010,1.04589685e-003
,,,-9.47200000e-010,1.04589685e-003
,,,-9.47000000e-010,1.04492029e-003
,,,-9.46800000e-010,1.04296717e-003
,,,-9.46600000e-010,1.04003748e-003
,,,-9.46400000e-010,1.03613123e-003
,,,-9.46200000e-010,1.03222498e-003
,,,-9.46000000e-010,1.02734217e-003
,,,-9.45800000e-010,1.02148279e-003
,,,-9.45600000e-010,1.01562341e-003
,,,-9.45400000e-010,1.00781091e-003
,,,-9.45200000e-010,9.99998413e-004
,,,-9.45000000e-010,9.90232787e-004
,,,-9.44800000e-010,9.80467161e-004
,,,-9.44600000e-010,9.68748410e-004
,,,-9.44400000e-010,9.57029659e-004
,,,-9.44200000e-010,9.45310908e-004
,,,-9.44000000e-010,9.31639032e-004
,,,-9.43800000e-010,9.17967156e-004
,,,-9.43600000e-010,9.04295279e-004
,,,-9.43400000e-010,8.89646841e-004
,,,-9.43200000e-010,8.74998402e-004
,,,-9.43000000e-010,8.58396838e-004
,,,-9.42800000e-010,8.42771836e-004
,,,-9.42600000e-010,8.26170272e-004
,,,-9.42400000e-010,8.08592146e-004
,,,-9.42200000e-010,7.91014019e-004
,,,-9.42000000e-010,7.73435893e-004
,,,-9.41800000e-010,7.54881204e-004
,,,-9.41600000e-010,7.35349952e-004
,,,-9.41400000e-010,7.15818700e-004
,,,-9.41200000e-010,6.96287448e-004
,,,-9.41000000e-010,6.76756197e-004
,,,-9.40800000e-010,6.56248382e-004
,,,-9.40600000e-010,6.35740568e-004
,,,-9.40400000e-010,6.14256191e-004
,,,-9.40200000e-010,5.92771814e-004
,,,-9.40000000e-010,5.71287437e-004
,,,-9.39800000e-010,5.48826498e-004
,,,-9.39600000e-010,5.27342121e-004
,,,-9.39400000e-010,5.03904619e-004
,,,-9.39200000e-010,4.81443679e-004
,,,-9.39000000e-010,4.58982740e-004
,,,-9.38800000e-010,4.35545238e-004
,,,-9.38600000e-010,4.12107735e-004
,,,-9.38400000e-010,3.88670233e-004
,,,-9.38200000e-010,3.65232731e-004
,,,-9.38000000e-010,3.40818667e-004
,,,-9.37800000e-010,3.17381164e-004
,,,-9.37600000e-010,2.92967100e-004
,,,-9.37400000e-010,2.68553035e-004
,,,-9.37200000e-010,2.44138970e-004
,,,-9.37000000e-010,2.19724906e-004
,,,-9.36800000e-010,1.95310841e-004
,,,-9.36600000e-010,1.70896776e-004
,,,-9.36400000e-010,1.46482712e-004
,,,-9.36200000e-010,1.22068647e-004
,,,-9.36000000e-010,9.76545824e-005
,,,-9.35800000e-010,7.32405177e-005
,,,-9.35600000e-010,4.88264530e-005
,,,-9.35400000e-010,2.44123883e-005
,,,-9.35200000e-010,-1.67638063e-009
,,,-9.35000000e-010,-2.34391785e-005
,,,-9.34800000e-010,-4.68766806e-005
,,,-9.34600000e-010,-7.03141827e-005
,,,-9.34400000e-010,-9.37516848e-005
,,,-9.34200000e-010,-1.16212624e-004
,,,-9.34000000e-010,-1.38673564e-004
,,,-9.33800000e-010,-1.61134503e-004
,,,-9.33600000e-010,-1.83595443e-004
,,,-9.33400000e-010,-2.05079820e-004
,,,-9.33200000e-010,-2.26564197e-004
,,,-9.33000000e-010,-2.48048574e-004
,,,-9.32800000e-010,-2.68556388e-004
,,,-9.32600000e-010,-2.89064202e-004
,,,-9.32400000e-010,-3.09572017e-004
,,,-9.32200000e-010,-3.29103268e-004
,,,-9.32000000e-010,-3.48634520e-004
,,,-9.31800000e-010,-3.67189209e-004
,,,-9.31600000e-010,-3.86720461e-004
,,,-9.31400000e-010,-4.04298588e-004
,,,-9.31200000e-010,-4.22853277e-004
,,,-9.31000000e-010,-4.40431403e-004
,,,-9.30800000e-010,-4.57032967e-004
,,,-9.30600000e-010,-4.73634531e-004
,,,-9.30400000e-010,-4.90236095e-004
,,,-9.30200000e-010,-5.05861097e-004
,,,-9.30000000e-010,-5.21486098e-004
,,,-9.29800000e-010,-5.36134537e-004
,,,-9.29600000e-010,-5.50782976e-004
,,,-9.29400000e-010,-5.64454852e-004
,,,-9.29200000e-010,-5.78126728e-004
,,,-9.29000000e-010,-5.90822042e-004
,,,-9.28800000e-010,-6.03517355e-004
,,,-9.28600000e-010,-6.16212669e-004
,,,-9.28400000e-010,-6.27931420e-004
,,,-9.28200000e-010,-6.38673608e-004
,,,-9.28000000e-010,-6.49415797e-004
,,,-9.27800000e-010,-6.60157985e-004
,,,-9.27600000e-010,-6.69923611e-004
,,,-9.27400000e-010,-6.78712675e-004
,,,-9.27200000e-010,-6.87501738e-004
,,,-9.27000000e-010,-6.96290801e-004
,,,-9.26800000e-010,-7.04103302e-004
,,,-9.26600000e-010,-7.10939240e-004
,,,-9.26400000e-010,-7.17775178e-004
,,,-9.26200000e-010,-7.24611116e-004
,,,-9.26000000e-010,-7.30470492e-004
,,,-9.25800000e-010,-7.36329867e-004
,,,-9.25600000e-010,-7.41212680e-004
,,,-9.25400000e-010,-7.45118930e-004
,,,-9.25200000e-010,-7.50001743e-004
,,,-9.25000000e-010,-7.50978306e-004
,,,-9.24800000e-010,-7.52931431e-004
,,,-9.24600000e-010,-7.53907994e-004
,,,-9.24400000e-010,-7.53907994e-004
,,,-9.24200000e-010,-7.53907994e-004
,,,-9.24000000e-010,-7.52931431e-004
,,,-9.23800000e-010,-7.51954869e-004
,,,-9.23600000e-010,-7.50978306e-004
,,,-9.23400000e-010,-7.49025181e-004
,,,-9.23200000e-010,-7.47072056e-004
,,,-9.23000000e-010,-7.44142368e-004
,,,-9.22800000e-010,-7.41212680e-004
,,,-9.22600000e-010,-7.38282992e-004
,,,-9.22400000e-010,-7.34376742e-004
,,,-9.22200000e-010,-7.30470492e-004
,,,-9.22000000e-010,-7.26564241e-004
,,,-9.21800000e-010,-7.21681428e-004
,,,-9.21600000e-010,-7.16798615e-004
,,,-9.21400000e-010,-7.11915803e-004
,,,-9.21200000e-010,-7.07032990e-004
,,,-9.21000000e-010,-7.01173614e-004
,,,-9.20800000e-010,-6.95314239e-004
,,,-9.20600000e-010,-6.89454863e-004
,,,-9.20400000e-010,-6.83595487e-004
,,,-9.20200000e-010,-6.76759549e-004
,,,-9.20000000e-010,-6.70900174e-004
,,,-9.19800000e-010,-6.64064236e-004
,,,-9.19600000e-010,-6.57228298e-004
,,,-9.19400000e-010,-6.50392360e-004
,,,-9.19200000e-010,-6.43556421e-004
,,,-9.19000000e-010,-6.36720483e-004
,,,-9.18800000e-010,-6.28907983e-004
,,,-9.18600000e-010,-6.22072044e-004
,,,-9.18400000e-010,-6.14259544e-004
,,,-9.18200000e-010,-6.07423606e-004
,,,-9.18000000e-010,-5.99611105e-004
,,,-9.17800000e-010,-5.92775167e-004
