Time(s),CH1V,CH2V,CH3V
-3.232000e-06,-3.106667e-03,2.436582e-02,-4.480000e-03
-3.200000e-06,-3.853333e-03,2.439060e-02,2.293333e-03
-3.168000e-06,-4.013333e-03,2.433986e-02,-6.506667e-03
-3.136000e-06,-4.306667e-03,2.438352e-02,1.093333e-03
-3.104000e-06,-4.466667e-03,2.469268e-02,-5.733334e-03
-3.072000e-06,-3.026667e-03,2.417584e-02,4.000000e-04
-3.040000e-06,-3.773333e-03,2.465610e-02,-5.066667e-03
-3.008000e-06,-4.413333e-03,2.459002e-02,2.400000e-03
-2.976000e-06,-4.013333e-03,2.476584e-02,2.240000e-03
-2.944000e-06,-3.773333e-03,2.452276e-02,2.293333e-03
-2.912000e-06,-2.920000e-03,2.443898e-02,8.693334e-03
-2.880000e-06,-3.506667e-03,2.497824e-02,-1.573333e-03
-2.848000e-06,-4.013333e-03,2.493104e-02,-1.733333e-03
-2.816000e-06,-3.826667e-03,2.472690e-02,2.186667e-03
-2.784000e-06,-4.093333e-03,2.470684e-02,-1.920000e-03
-2.752000e-06,-3.720000e-03,2.420062e-02,-6.666667e-04
-2.720000e-06,-4.573334e-03,2.473162e-02,1.573333e-03
-2.688000e-06,-3.773333e-03,2.426434e-02,-3.573333e-03
-2.656000e-06,-4.013333e-03,2.466790e-02,4.240000e-03
-2.624000e-06,-3.266667e-03,2.482130e-02,-8.000000e-04
-2.592000e-06,-4.493333e-03,2.459002e-02,3.653333e-03
-2.560000e-06,-4.413333e-03,2.417820e-02,3.466667e-04
-2.528000e-06,-3.640000e-03,2.488266e-02,-1.333333e-03
-2.496000e-06,-4.733333e-03,2.457350e-02,6.933333e-04
-2.464000e-06,-3.320000e-03,2.428558e-02,-1.920000e-03
-2.432000e-06,-3.720000e-03,2.498768e-02,-8.533333e-04
-2.400000e-06,-3.373333e-03,2.468088e-02,-2.746667e-03
-2.368000e-06,-4.253333e-03,2.457350e-02,-1.093333e-03
-2.336000e-06,-3.346667e-03,2.453220e-02,5.333333e-03
-2.304000e-06,-4.253333e-03,2.457822e-02,1.760000e-03
-2.272000e-06,-3.586667e-03,2.412982e-02,2.346667e-03
-2.240000e-06,-3.986666e-03,2.479770e-02,1.040000e-03
-2.208000e-06,-4.093333e-03,2.469740e-02,4.560000e-03
-2.176000e-06,-3.293333e-03,2.450034e-02,6.933333e-04
-2.144000e-06,-3.053333e-03,2.456642e-02,4.000000e-04
-2.112000e-06,-3.106667e-03,2.487086e-02,-2.053333e-03
-2.080000e-06,-3.506667e-03,2.448382e-02,-1.573333e-03
-2.048000e-06,-4.546667e-03,2.422304e-02,-2.986667e-03
-2.016000e-06,-4.013333e-03,2.464194e-02,-2.640000e-03
-1.984000e-06,-3.906667e-03,2.463132e-02,3.013333e-03
-1.952000e-06,-3.773333e-03,2.442718e-02,-1.920000e-03
-1.920000e-06,-3.666667e-03,2.458058e-02,-3.733333e-04
-1.888000e-06,-3.666667e-03,2.482720e-02,-4.266667e-04
-1.856000e-06,-4.626667e-03,2.466318e-02,1.706667e-03
-1.824000e-06,-3.426667e-03,2.458058e-02,3.120000e-03
-1.792000e-06,-4.546667e-03,2.470212e-02,-3.706667e-03
-1.760000e-06,-3.960000e-03,2.466790e-02,4.373333e-03
-1.728000e-06,-4.413333e-03,2.481894e-02,-5.360000e-03
-1.696000e-06,-3.853333e-03,2.449090e-02,1.706667e-03
-1.664000e-06,-5.266667e-03,2.477292e-02,-3.946667e-03
-1.632000e-06,-3.640000e-03,2.450270e-02,4.000000e-04
-1.600000e-06,-4.866667e-03,2.463958e-02,-3.226667e-03
-1.568000e-06,-4.040000e-03,2.433514e-02,-2.666667e-04
-1.536000e-06,-4.440000e-03,2.471274e-02,1.280000e-03
-1.504000e-06,-4.893333e-03,2.421006e-02,-3.760000e-03
-1.472000e-06,-4.360000e-03,2.478000e-02,-3.813333e-03
-1.440000e-06,-3.240000e-03,2.469032e-02,3.306667e-03
-1.408000e-06,-4.626667e-03,2.421714e-02,6.213333e-03
-1.376000e-06,-4.573334e-03,2.458766e-02,-1.866667e-04
-1.344000e-06,-3.826667e-03,2.460536e-02,2.480000e-03
-1.312000e-06,-2.946667e-03,2.395990e-02,-1.733333e-03
-1.280000e-06,-5.080000e-03,2.498296e-02,-3.893333e-03
-1.248000e-06,-4.440000e-03,2.435638e-02,-1.973333e-03
-1.216000e-06,-3.560000e-03,2.481658e-02,5.066667e-04
-1.184000e-06,-4.440000e-03,2.442010e-02,6.400000e-04
-1.152000e-06,-4.573334e-03,2.465374e-02,-9.066667e-04
-1.120000e-06,-3.826667e-03,2.437408e-02,1.520000e-03
-1.088000e-06,-4.493333e-03,2.455580e-02,-5.066667e-03
-1.056000e-06,-3.560000e-03,2.441538e-02,-3.173333e-03
-1.024000e-06,-4.573334e-03,2.493104e-02,1.040000e-03
-9.920000e-07,-4.466667e-03,2.467026e-02,-3.466667e-03
-9.600000e-07,-3.346667e-03,2.443426e-02,5.600000e-04
-9.280000e-07,-4.066667e-03,2.479534e-02,2.666667e-04
-8.960000e-07,-3.720000e-03,2.449090e-02,-2.880000e-03
-8.640000e-07,-4.120000e-03,2.482956e-02,1.226667e-03
-8.320000e-07,-3.666667e-03,2.435402e-02,-4.586667e-03
-8.000000e-07,-4.146667e-03,2.464194e-02,-2.213333e-03
-7.680000e-07,-4.733333e-03,2.446140e-02,1.466667e-03
-7.360000e-07,-4.120000e-03,2.481186e-02,-6.800000e-03
-7.040000e-07,-4.893333e-03,2.455934e-02,4.133333e-03
-6.720000e-07,-4.893333e-03,2.443898e-02,-1.920000e-03
-6.400000e-07,-2.440000e-03,2.450506e-02,-4.426667e-03
-6.080000e-07,-2.600000e-03,2.481894e-02,-2.586667e-03
-5.760000e-07,-2.200000e-03,2.473634e-02,-4.346667e-03
-5.440000e-07,-2.813333e-03,2.423012e-02,-1.077333e-02
-5.120000e-07,-2.600000e-03,2.449326e-02,6.933333e-04
-4.800000e-07,-3.053333e-03,2.460064e-02,-6.960000e-03
-4.480000e-07,-3.266667e-03,2.526262e-02,-2.346667e-03
-4.160000e-07,-2.920000e-03,2.486850e-02,-4.533333e-03
-3.840000e-07,-1.853333e-03,2.493694e-02,-1.573333e-03
-3.520000e-07,-3.160000e-03,2.434222e-02,-1.149333e-02
-3.200000e-07,-1.933333e-03,2.446848e-02,2.186667e-03
-2.880000e-07,-3.586667e-03,2.476820e-02,-3.946667e-03
-2.560000e-07,-2.520000e-03,2.464194e-02,-4.293333e-03
-2.240000e-07,-2.093333e-03,2.445432e-02,2.053333e-03
-1.920000e-07,-2.733333e-03,2.512338e-02,-7.146667e-03
-1.600000e-07,-2.120000e-03,2.463132e-02,-3.893333e-03
-1.280000e-07,-1.613333e-03,2.419826e-02,3.466667e-04
-9.600000e-08,-1.880000e-03,2.473398e-02,-6.666667e-03
-6.400000e-08,-4.093333e-03,2.426198e-02,-4.346667e-03
-3.200000e-08,-1.853333e-03,2.467380e-02,3.653333e-03
-3.851353e-21,-2.520000e-03,2.417820e-02,-1.626667e-03
3.200000e-08,-2.600000e-03,2.488502e-02,-4.960000e-03
6.400000e-08,-2.253333e-03,2.460536e-02,-4.586667e-03
9.600000e-08,-2.786667e-03,2.457586e-02,-7.386667e-03
1.280000e-07,-2.013333e-03,2.376166e-02,-8.506667e-03
1.600000e-07,-2.600000e-03,2.502662e-02,-2.400000e-03
1.920000e-07,-3.186667e-03,2.487086e-02,-4.773333e-03
2.240000e-07,-3.666667e-03,2.478590e-02,-2.933333e-03
2.560000e-07,-2.546667e-03,2.480478e-02,-5.733334e-03
2.880000e-07,-4.013333e-03,2.442010e-02,-4.720000e-03
3.200000e-07,-1.133333e-03,2.449562e-02,-2.106667e-03
3.520000e-07,-2.200000e-03,2.475404e-02,4.320000e-03
3.840000e-07,-1.586667e-03,2.442246e-02,4.560000e-03
4.160000e-07,-2.680000e-03,2.477292e-02,-6.426667e-03
4.480000e-07,-3.586667e-03,2.465846e-02,-2.986667e-03
4.800000e-07,-2.653333e-03,2.516822e-02,-5.066667e-04
5.120000e-07,-2.786667e-03,2.499712e-02,-6.666667e-03
5.440000e-07,-3.026667e-03,2.429030e-02,-7.493333e-03
5.760000e-07,-2.226667e-03,2.477056e-02,-1.146667e-03
6.080000e-07,-3.053333e-03,2.460536e-02,-6.560000e-03
6.400000e-07,-1.906667e-03,2.458530e-02,-2.880000e-03
6.720000e-07,-2.893333e-03,2.488502e-02,-5.066667e-03
7.040000e-07,-1.773333e-03,2.429620e-02,-2.453333e-03
7.360000e-07,-1.960000e-03,2.458530e-02,-4.186667e-03
7.680000e-07,-2.253333e-03,2.462660e-02,-5.786667e-03
8.000000e-07,-2.973333e-03,2.426906e-02,-2.453333e-03
8.320000e-07,-2.173333e-03,2.472690e-02,-2.213333e-03
8.640000e-07,-2.253333e-03,2.473398e-02,-3.946667e-03
8.960000e-07,-2.253333e-03,2.453692e-02,-9.066667e-04
9.280000e-07,-2.493333e-03,2.473398e-02,-5.306667e-03
9.600000e-07,-1.773333e-03,2.515524e-02,-4.106666e-03
9.920000e-07,-2.573333e-03,2.438116e-02,-6.026667e-03
1.024000e-06,-2.173333e-03,2.493930e-02,-5.600000e-03
1.056000e-06,-1.800000e-03,2.488266e-02,-2.586667e-03
1.088000e-06,-2.173333e-03,2.469504e-02,-1.136000e-02
1.120000e-06,-2.200000e-03,2.464902e-02,-4.533333e-03
1.152000e-06,-1.853333e-03,2.467852e-02,-6.026667e-03
1.184000e-06,-1.746667e-03,2.476112e-02,-6.026667e-03
1.216000e-06,-1.640000e-03,2.491924e-02,-2.106667e-03
1.248000e-06,-1.480000e-03,2.476820e-02,-1.680000e-03
1.280000e-06,-2.386667e-03,2.464194e-02,-3.706667e-03
1.312000e-06,-1.826667e-03,2.450270e-02,-9.520000e-03
1.344000e-06,-1.826667e-03,2.468560e-02,-3.706667e-03
1.376000e-06,-3.213333e-03,2.472690e-02,-7.040000e-03
1.408000e-06,-2.146667e-03,2.423248e-02,-4.533333e-03
1.440000e-06,-2.600000e-03,2.516232e-02,-7.253333e-03
1.472000e-06,-2.413333e-03,2.449562e-02,-5.253333e-03
1.504000e-06,-2.813333e-03,2.437408e-02,-5.546667e-03
1.536000e-06,-2.786667e-03,2.463722e-02,-1.146667e-03
1.568000e-06,-2.173333e-03,2.451214e-02,-4.480000e-03
1.600000e-06,-2.173333e-03,2.478590e-02,-6.560000e-03
1.632000e-06,-2.360000e-03,2.448382e-02,-6.666667e-03
1.664000e-06,-2.413333e-03,2.474106e-02,-5.493333e-03
1.696000e-06,-2.360000e-03,2.483192e-02,-2.586667e-03
1.728000e-06,-3.533333e-03,2.505140e-02,-5.120000e-03
1.760000e-06,-2.626667e-03,2.457350e-02,-4.186667e-03
1.792000e-06,-1.320000e-03,2.486850e-02,-2.933333e-03
1.824000e-06,-2.093333e-03,2.443898e-02,-5.253333e-03
1.856000e-06,-2.493333e-03,2.473634e-02,8.000000e-04
1.888000e-06,-2.093333e-03,2.442482e-02,-5.360000e-03
1.920000e-06,-1.906667e-03,2.455580e-02,-6.026667e-03
1.952000e-06,-2.306667e-03,2.487322e-02,-1.626667e-03
1.984000e-06,-3.026667e-03,2.460300e-02,-7.733333e-03
2.016000e-06,-2.333333e-03,2.476820e-02,-7.040000e-03
