Time(s),CH1V,CH2V,CH3V
-9.600000e-08,-1.906667e-03,2.125733e-02,9.324000e-02
-9.500000e-08,-1.000000e-03,2.090800e-02,8.980000e-02
-9.400000e-08,-1.453333e-03,2.127867e-02,9.302667e-02
-9.300000e-08,-1.793333e-03,2.071200e-02,9.260000e-02
-9.200000e-08,-1.000000e-03,2.084267e-02,9.474666e-02
-9.100000e-08,-8.666667e-05,2.103867e-02,9.045333e-02
-9.000000e-08,-1.680000e-03,2.154133e-02,9.302667e-02
-8.900000e-08,-2.253333e-03,2.149733e-02,9.302667e-02
-8.800000e-08,-1.453333e-03,2.103867e-02,9.410667e-02
-8.700000e-08,-2.000000e-04,2.171600e-02,9.022667e-02
-8.600000e-08,-8.800000e-04,2.213067e-02,9.260000e-02
-8.500000e-08,-2.820000e-03,2.132267e-02,9.302667e-02
-8.400000e-08,-6.533333e-04,2.114800e-02,9.474666e-02
-8.300000e-08,-5.400000e-04,2.119200e-02,9.088000e-02
-8.200000e-08,-1.226667e-03,2.123600e-02,9.152000e-02
-8.100000e-08,-2.366667e-03,2.068933e-02,9.302667e-02
-8.000000e-08,-1.226667e-03,2.125733e-02,9.389333e-02
-7.900000e-08,-1.000000e-03,2.106133e-02,9.045333e-02
-7.800000e-08,-5.400000e-04,2.171600e-02,9.366667e-02
-7.700000e-08,-2.253333e-03,2.079867e-02,9.302667e-02
-7.600000e-08,-2.140000e-03,2.184667e-02,9.389333e-02
-7.500000e-08,-3.133333e-04,2.116933e-02,9.088000e-02
-7.400000e-08,-2.253333e-03,2.171600e-02,9.173334e-02
-7.300000e-08,-2.253333e-03,2.099467e-02,9.345333e-02
-7.200000e-08,-1.793333e-03,2.123600e-02,9.561333e-02
-7.100000e-08,-7.666667e-04,2.136667e-02,8.937334e-02
-7.000000e-08,-1.453333e-03,2.167200e-02,9.194667e-02
-6.900000e-08,-1.453333e-03,2.103867e-02,9.432000e-02
-6.800000e-08,-1.113333e-03,2.171600e-02,9.496000e-02
-6.700000e-08,-8.666667e-05,2.114800e-02,9.022667e-02
-6.600000e-08,-3.133333e-04,2.156267e-02,9.194667e-02
-6.500000e-08,-2.593333e-03,2.110400e-02,9.324000e-02
-6.400000e-08,-1.113333e-03,2.075467e-02,9.389333e-02
-6.300000e-08,-6.533333e-04,2.130133e-02,9.022667e-02
-6.200000e-08,-2.000000e-04,2.162800e-02,9.260000e-02
-6.100000e-08,-1.113333e-03,2.149733e-02,9.238666e-02
-6.000000e-08,-8.800000e-04,2.204267e-02,9.410667e-02
-5.900000e-08,-1.000000e-03,2.162800e-02,8.958667e-02
-5.800000e-08,-6.533333e-04,2.176000e-02,9.238666e-02
-5.700000e-08,-2.366667e-03,2.141067e-02,9.281334e-02
-5.600000e-08,-7.666667e-04,2.132267e-02,9.432000e-02
-5.500000e-08,-6.533333e-04,2.189067e-02,8.850667e-02
-5.400000e-08,-4.266667e-04,2.099467e-02,9.302667e-02
-5.300000e-08,-1.000000e-03,2.165067e-02,9.217333e-02
-5.200000e-08,-1.226667e-03,2.121333e-02,9.432000e-02
-5.100000e-08,-2.480000e-03,2.130133e-02,8.958667e-02
-5.000000e-08,-1.340000e-03,2.151867e-02,9.194667e-02
-4.900000e-08,-1.453333e-03,2.079867e-02,9.238666e-02
-4.800000e-08,-1.566667e-03,2.099467e-02,9.302667e-02
-4.700000e-08,-4.266667e-04,2.116933e-02,9.022667e-02
-4.600000e-08,-1.113333e-03,2.160667e-02,9.260000e-02
-4.500000e-08,-1.566667e-03,2.145333e-02,9.238666e-02
-4.400000e-08,-1.453333e-03,2.186800e-02,9.496000e-02
-4.300000e-08,-4.266667e-04,2.097333e-02,8.980000e-02
-4.200000e-08,-1.566667e-03,2.116933e-02,9.281334e-02
-4.100000e-08,-2.933333e-03,2.112667e-02,9.217333e-02
-4.000000e-08,-1.340000e-03,2.077733e-02,9.345333e-02
-3.900000e-08,-8.666667e-05,2.055867e-02,8.916000e-02
-3.800000e-08,-1.680000e-03,2.127867e-02,9.389333e-02
-3.700000e-08,-2.366667e-03,2.119200e-02,9.302667e-02
-3.600000e-08,-1.340000e-03,2.178133e-02,9.561333e-02
-3.500000e-08,-4.266667e-04,2.134400e-02,9.045333e-02
-3.400000e-08,-1.453333e-03,2.171600e-02,9.389333e-02
-3.300000e-08,-2.706667e-03,2.138800e-02,9.217333e-02
-3.200000e-08,-1.340000e-03,2.171600e-02,9.345333e-02
