Time(s),CH1V,CH2V,CH3V
-3.232000e-06,-2.466667e-03,2.545732e-02,-1.626667e-03
-3.200000e-06,-5.053333e-03,2.523312e-02,1.813333e-03
-3.168000e-06,-4.146667e-03,2.565556e-02,1.413333e-03
-3.136000e-06,-4.360000e-03,2.512102e-02,5.146666e-03
-3.104000e-06,-3.320000e-03,2.509978e-02,1.093333e-03
-3.072000e-06,-3.853333e-03,2.516822e-02,-1.333333e-04
-3.040000e-06,-4.600000e-03,2.526262e-02,-2.640000e-03
-3.008000e-06,-4.120000e-03,2.496290e-02,4.533333e-04
-2.976000e-06,-3.986666e-03,2.524374e-02,-5.600000e-04
-2.944000e-06,-3.933333e-03,2.506792e-02,-1.813333e-03
-2.912000e-06,-4.680000e-03,2.531690e-02,4.186667e-03
-2.880000e-06,-3.373333e-03,2.553284e-02,1.520000e-03
-2.848000e-06,-4.306667e-03,2.541130e-02,4.800000e-03
-2.816000e-06,-5.186667e-03,2.498532e-02,1.600000e-04
-2.784000e-06,-4.333333e-03,2.526734e-02,-1.680000e-03
-2.752000e-06,-4.173333e-03,2.522604e-02,1.413333e-03
-2.720000e-06,-3.160000e-03,2.512102e-02,1.226667e-03
-2.688000e-06,-3.773333e-03,2.551632e-02,-1.813333e-03
-2.656000e-06,-3.933333e-03,2.502190e-02,-2.933333e-03
-2.624000e-06,-3.906667e-03,2.515052e-02,9.333334e-04
-2.592000e-06,-4.386667e-03,2.501954e-02,1.760000e-03
-2.560000e-06,-4.280000e-03,2.502898e-02,1.520000e-03
-2.528000e-06,-3.586667e-03,2.523784e-02,7.466667e-04
-2.496000e-06,-5.000000e-03,2.512692e-02,-2.693333e-03
-2.464000e-06,-5.293333e-03,2.506084e-02,4.026667e-03
-2.432000e-06,-3.666667e-03,2.536292e-02,-6.266667e-03
-2.400000e-06,-3.853333e-03,2.507972e-02,-2.640000e-03
-2.368000e-06,-4.066667e-03,2.524610e-02,-4.293333e-03
-2.336000e-06,-4.840000e-03,2.548682e-02,-2.586667e-03
-2.304000e-06,-4.653333e-03,2.518946e-02,-4.266667e-04
-2.272000e-06,-4.573334e-03,2.519890e-02,-2.933333e-03
-2.240000e-06,-3.906667e-03,2.515524e-02,-2.693333e-03
-2.208000e-06,-4.093333e-03,2.495346e-02,-1.146667e-03
-2.176000e-06,-3.880000e-03,2.531926e-02,3.653333e-03
-2.144000e-06,-4.040000e-03,2.548446e-02,-2.506667e-03
-2.112000e-06,-4.306667e-03,2.541130e-02,3.013333e-03
-2.080000e-06,-3.746667e-03,2.501482e-02,1.520000e-03
-2.048000e-06,-4.200000e-03,2.501246e-02,3.413333e-03
-2.016000e-06,-4.200000e-03,2.533342e-02,-3.280000e-03
-1.984000e-06,-4.066667e-03,2.503134e-02,1.573333e-03
-1.952000e-06,-3.746667e-03,2.509506e-02,2.666667e-04
-1.920000e-06,-3.773333e-03,2.507500e-02,2.133333e-04
-1.888000e-06,-3.400000e-03,2.548446e-02,-2.213333e-03
-1.856000e-06,-4.306667e-03,2.551396e-02,1.226667e-03
-1.824000e-06,-3.746667e-03,2.535348e-02,-1.733333e-03
-1.792000e-06,-3.853333e-03,2.541366e-02,2.240000e-03
-1.760000e-06,-3.160000e-03,2.476112e-02,-4.240000e-03
-1.728000e-06,-5.053333e-03,2.538416e-02,-7.093333e-03
-1.696000e-06,-3.640000e-03,2.519182e-02,-2.880000e-03
-1.664000e-06,-4.013333e-03,2.543844e-02,-4.053333e-03
-1.632000e-06,-3.533333e-03,2.497588e-02,2.666667e-04
-1.600000e-06,-4.440000e-03,2.534050e-02,3.946667e-03
-1.568000e-06,-3.666667e-03,2.496054e-02,-4.240000e-03
-1.536000e-06,-4.253333e-03,2.518946e-02,-2.346667e-03
-1.504000e-06,-5.400000e-03,2.518946e-02,-2.160000e-03
-1.472000e-06,-3.560000e-03,2.573344e-02,-1.200000e-03
-1.440000e-06,-3.826667e-03,2.517530e-02,-9.600000e-04
-1.408000e-06,-3.666667e-03,2.536764e-02,-5.013333e-03
-1.376000e-06,-4.573334e-03,2.523784e-02,2.293333e-03
-1.344000e-06,-4.013333e-03,2.518946e-02,-3.733333e-04
-1.312000e-06,-3.586667e-03,2.565202e-02,2.640000e-03
-1.280000e-06,-3.240000e-03,2.518238e-02,-7.466667e-04
-1.248000e-06,-4.013333e-03,2.461952e-02,-1.573333e-03
-1.216000e-06,-4.626667e-03,2.512338e-02,-4.480000e-03
-1.184000e-06,-3.613333e-03,2.515760e-02,1.573333e-03
-1.152000e-06,-3.240000e-03,2.534994e-02,-5.840000e-03
-1.120000e-06,-4.013333e-03,2.559656e-02,-5.600000e-04
-1.088000e-06,-3.666667e-03,2.526498e-02,-5.733334e-03
-1.056000e-06,-4.706667e-03,2.506320e-02,-3.706667e-03
-1.024000e-06,-3.800000e-03,2.494638e-02,-6.666667e-04
-9.920000e-07,-3.880000e-03,2.545732e-02,7.466667e-04
-9.600000e-07,-4.253333e-03,2.463486e-02,-2.586667e-03
-9.280000e-07,-3.053333e-03,2.514816e-02,8.800000e-04
-8.960000e-07,-3.746667e-03,2.525554e-02,-9.600000e-04
-8.640000e-07,-3.400000e-03,2.516586e-02,5.973333e-03
-8.320000e-07,-3.693333e-03,2.571574e-02,-3.706667e-03
-8.000000e-07,-3.986666e-03,2.528740e-02,-1.386667e-03
-7.680000e-07,-4.920000e-03,2.496526e-02,1.760000e-03
-7.360000e-07,-3.480000e-03,2.469268e-02,-1.040000e-03
-7.040000e-07,-4.386667e-03,2.493340e-02,2.133333e-04
-6.720000e-07,-4.066667e-03,2.488266e-02,-5.786667e-03
-6.400000e-07,-2.973333e-03,2.554346e-02,2.586667e-03
-6.080000e-07,-2.493333e-03,2.526970e-02,-4.586667e-03
-5.760000e-07,-2.226667e-03,2.536056e-02,-4.826667e-03
-5.440000e-07,-2.920000e-03,2.558240e-02,-1.440000e-03
-5.120000e-07,-2.306667e-03,2.529684e-02,-3.466667e-03
-4.800000e-07,-2.280000e-03,2.561898e-02,-9.066667e-04
-4.480000e-07,-4.466667e-03,2.561898e-02,-1.973333e-03
-4.160000e-07,-2.386667e-03,2.469740e-02,-8.213333e-03
-3.840000e-07,-2.946667e-03,2.558476e-02,-1.333333e-04
-3.520000e-07,-3.293333e-03,2.478826e-02,-4.773333e-03
-3.200000e-07,-4.013333e-03,2.543608e-02,-6.133333e-03
-2.880000e-07,-1.853333e-03,2.533578e-02,5.600000e-04
-2.560000e-07,-3.026667e-03,2.510922e-02,-8.506667e-03
-2.240000e-07,-3.906667e-03,2.508208e-02,-4.240000e-03
-1.920000e-07,-2.653333e-03,2.493104e-02,-5.013333e-03
-1.600000e-07,-1.880000e-03,2.559184e-02,4.000000e-04
-1.280000e-07,-1.720000e-03,2.490508e-02,-3.226667e-03
-9.600000e-08,-2.626667e-03,2.532398e-02,-9.813333e-03
-6.400000e-08,-3.026667e-03,2.504314e-02,-5.306667e-03
-3.200000e-08,-1.720000e-03,2.547738e-02,4.000000e-04
-3.851353e-21,-2.280000e-03,2.537236e-02,-3.360000e-03
3.200000e-08,-2.040000e-03,2.579126e-02,-1.333333e-04
6.400000e-08,-3.133333e-03,2.526970e-02,5.600000e-04
9.600000e-08,-2.600000e-03,2.463958e-02,-2.586667e-03
1.280000e-07,-2.360000e-03,2.394928e-02,-3.946667e-03
1.600000e-07,-3.053333e-03,2.492160e-02,-7.200000e-03
1.920000e-07,-2.546667e-03,2.413454e-02,1.173333e-03
2.240000e-07,-1.933333e-03,2.423956e-02,-3.173333e-03
2.560000e-07,-8.666667e-04,2.442010e-02,-5.600000e-03
2.880000e-07,-2.413333e-03,2.472218e-02,-9.600000e-04
3.200000e-07,-2.680000e-03,2.445904e-02,-1.386667e-03
3.520000e-07,-2.013333e-03,2.464666e-02,8.000000e-04
3.840000e-07,-1.533333e-03,2.448854e-02,-4.346667e-03
4.160000e-07,-2.733333e-03,2.393276e-02,-7.386667e-03
4.480000e-07,-1.960000e-03,2.447084e-02,1.066667e-04
4.800000e-07,-2.706667e-03,2.424900e-02,-3.733333e-04
5.120000e-07,-2.440000e-03,2.394456e-02,5.066667e-04
5.440000e-07,-1.666667e-03,2.465610e-02,-4.880000e-03
5.760000e-07,-2.360000e-03,2.409560e-02,-1.866667e-03
6.080000e-07,-2.173333e-03,2.400828e-02,-3.360000e-03
6.400000e-07,-2.600000e-03,2.429030e-02,-4.826667e-03
6.720000e-07,-2.173333e-03,2.434694e-02,-6.320000e-03
7.040000e-07,-2.920000e-03,2.428322e-02,-5.066667e-04
7.360000e-07,-1.800000e-03,2.426670e-02,-3.280000e-03
7.680000e-07,-3.000000e-03,2.405666e-02,-9.173334e-03
8.000000e-07,-2.360000e-03,2.425136e-02,-2.346667e-03
8.320000e-07,-2.066667e-03,2.416168e-02,-8.800000e-03
8.640000e-07,-1.800000e-03,2.400356e-02,-3.413333e-03
8.960000e-07,-2.173333e-03,2.449562e-02,-3.466667e-03
9.280000e-07,-1.640000e-03,2.434930e-02,-1.573333e-03
9.600000e-07,-1.453333e-03,2.414988e-02,-5.840000e-03
9.920000e-07,-2.173333e-03,2.410622e-02,-2.213333e-03
1.024000e-06,-3.266667e-03,2.413218e-02,-2.506667e-03
1.056000e-06,-2.200000e-03,2.410622e-02,-3.706667e-03
1.088000e-06,-2.280000e-03,2.390798e-02,-4.533333e-03
1.120000e-06,-1.586667e-03,2.393512e-02,-3.760000e-03
1.152000e-06,-2.013333e-03,2.378880e-02,-6.373333e-03
1.184000e-06,-2.493333e-03,2.394692e-02,-6.853333e-03
1.216000e-06,-2.706667e-03,2.386432e-02,-4.773333e-03
1.248000e-06,-2.466667e-03,2.402480e-02,-3.520000e-03
1.280000e-06,-1.800000e-03,2.414752e-02,-9.813333e-03
1.312000e-06,-2.600000e-03,2.382774e-02,-1.000000e-02
1.344000e-06,-2.013333e-03,2.383718e-02,-7.493333e-03
1.376000e-06,-2.146667e-03,2.399884e-02,-4.720000e-03
1.408000e-06,-1.933333e-03,2.395518e-02,-4.586667e-03
1.440000e-06,-2.386667e-03,2.390326e-02,-8.560000e-03
1.472000e-06,-3.320000e-03,2.362596e-02,-1.386667e-03
1.504000e-06,-2.146667e-03,2.375222e-02,-8.453334e-03
1.536000e-06,-2.786667e-03,2.371328e-02,-1.053333e-02
1.568000e-06,-2.253333e-03,2.365546e-02,-6.506667e-03
1.600000e-06,-1.506667e-03,2.423248e-02,-1.165333e-02
1.632000e-06,-2.146667e-03,2.365310e-02,-4.880000e-03
1.664000e-06,-2.546667e-03,2.415460e-02,-8.000000e-04
1.696000e-06,-2.440000e-03,2.424664e-02,-5.840000e-03
1.728000e-06,-3.133333e-03,2.406374e-02,-7.680000e-03
