Time(s),CH1V,CH2V,CH3V
1.340000e-06,-5.666667e-03,2.452276e-02,-3.040000e-03
1.350000e-06,-1.826667e-03,2.479534e-02,-8.266667e-03
1.360000e-06,-3.960000e-03,2.456170e-02,-6.666667e-04
1.370000e-06,-2.040000e-03,2.436582e-02,-1.064000e-02
1.380000e-06,-5.026666e-03,2.454164e-02,-6.666667e-04
1.390000e-06,-3.533333e-03,2.502898e-02,-6.853333e-03
1.400000e-06,-4.813334e-03,2.423012e-02,2.186667e-03
1.410000e-06,-2.253333e-03,2.461952e-02,-5.893333e-03
1.420000e-06,-3.533333e-03,2.384072e-02,-2.586667e-03
1.430000e-06,-2.040000e-03,2.461952e-02,-6.373333e-03
1.440000e-06,-4.600000e-03,2.440476e-02,-6.666667e-04
1.450000e-06,-7.600000e-04,2.442482e-02,-7.333333e-03
1.460000e-06,-4.813334e-03,2.413218e-02,6.933333e-03
1.470000e-06,-1.826667e-03,2.430800e-02,-4.000000e-03
1.480000e-06,-4.386667e-03,2.493104e-02,-3.040000e-03
1.490000e-06,-5.466667e-04,2.430800e-02,-5.893333e-03
1.500000e-06,-3.320000e-03,2.477528e-02,2.186667e-03
1.510000e-06,-1.826667e-03,2.423012e-02,-4.000000e-03
1.520000e-06,-4.600000e-03,2.411330e-02,-4.480000e-03
1.530000e-06,-3.746667e-03,2.413218e-02,-1.146667e-03
1.540000e-06,-3.746667e-03,2.487322e-02,-5.413333e-03
1.550000e-06,-1.826667e-03,2.448382e-02,-4.000000e-03
1.560000e-06,-3.320000e-03,2.465846e-02,4.560000e-03
1.570000e-06,-2.893333e-03,2.446376e-02,5.493333e-03
1.580000e-06,-2.466667e-03,2.465846e-02,-1.064000e-02
1.590000e-06,-2.253333e-03,2.458058e-02,3.120000e-03
1.600000e-06,-9.733333e-04,2.471746e-02,4.080000e-03
1.610000e-06,-2.893333e-03,2.491216e-02,-3.040000e-03
1.620000e-06,-2.466667e-03,2.450270e-02,7.466667e-04
1.630000e-06,-2.040000e-03,2.485316e-02,1.226667e-03
1.640000e-06,-2.466667e-03,2.465846e-02,4.080000e-03
1.650000e-06,-2.466667e-03,2.465846e-02,7.466667e-04
1.660000e-06,-1.400000e-03,2.471746e-02,-9.226667e-03
1.670000e-06,-2.680000e-03,2.475640e-02,3.120000e-03
1.680000e-06,-1.400000e-03,2.475640e-02,-2.106667e-03
1.690000e-06,-4.386667e-03,2.436582e-02,3.120000e-03
1.700000e-06,-2.680000e-03,2.471746e-02,-1.018667e-02
1.710000e-06,-3.106667e-03,2.471746e-02,5.493333e-03
1.720000e-06,-1.826667e-03,2.436582e-02,-1.866667e-04
1.730000e-06,-2.680000e-03,2.475640e-02,2.640000e-03
1.740000e-06,-2.466667e-03,2.456170e-02,-1.866667e-04
1.750000e-06,-2.040000e-03,2.510686e-02,-1.146667e-03
1.760000e-06,-3.320000e-03,2.448382e-02,-5.893333e-03
1.770000e-06,-2.680000e-03,2.456170e-02,8.346667e-03
1.780000e-06,-1.186667e-03,2.436582e-02,-4.960000e-03
1.790000e-06,-2.893333e-03,2.417112e-02,-7.786667e-03
1.800000e-06,-3.106667e-03,2.502898e-02,-7.786667e-03
1.810000e-06,-2.893333e-03,2.481422e-02,-8.266667e-03
1.820000e-06,-5.466667e-04,2.514580e-02,-6.373333e-03
1.830000e-06,-3.320000e-03,2.460064e-02,7.466667e-04
1.840000e-06,-2.466667e-03,2.452276e-02,1.706667e-03
1.850000e-06,-2.253333e-03,2.461952e-02,4.080000e-03
1.860000e-06,-3.320000e-03,2.485316e-02,-2.106667e-03
1.870000e-06,7.466667e-04,2.465846e-02,6.933333e-03
1.880000e-06,-1.826667e-03,2.487322e-02,-1.146667e-03
1.890000e-06,-1.826667e-03,2.500892e-02,-1.146667e-03
1.900000e-06,-2.253333e-03,2.446376e-02,-7.333333e-03
1.910000e-06,-3.320000e-03,2.491216e-02,-4.960000e-03
1.920000e-06,-2.680000e-03,2.440476e-02,-6.853333e-03
1.930000e-06,-2.680000e-03,2.452276e-02,2.186667e-03
1.940000e-06,-1.826667e-03,2.530156e-02,-2.586667e-03
1.950000e-06,-2.253333e-03,2.461952e-02,3.120000e-03
1.960000e-06,-2.466667e-03,2.348908e-02,-1.866667e-04
1.970000e-06,-2.680000e-03,2.438588e-02,-7.333333e-03
1.980000e-06,-3.106667e-03,2.413218e-02,-5.893333e-03
1.990000e-06,-1.826667e-03,2.370384e-02,-6.666667e-04
2.000000e-06,-2.466667e-03,2.387966e-02,1.706667e-03
2.010000e-06,-2.253333e-03,2.438588e-02,5.493333e-03
2.020000e-06,-2.253333e-03,2.387966e-02,-5.413333e-03
2.030000e-06,-1.613333e-03,2.376166e-02,3.120000e-03
2.040000e-06,-2.893333e-03,2.366490e-02,-3.520000e-03
2.050000e-06,-1.826667e-03,2.424900e-02,5.973333e-03
2.060000e-06,-2.253333e-03,2.423012e-02,-2.106667e-03
2.070000e-06,-7.600000e-04,2.421006e-02,1.226667e-03
2.080000e-06,-1.186667e-03,2.456170e-02,-1.626667e-03
2.090000e-06,-1.186667e-03,2.385960e-02,-6.666667e-04
2.100000e-06,-1.826667e-03,2.397642e-02,-5.893333e-03
2.110000e-06,-3.320000e-03,2.393748e-02,-4.000000e-03
2.120000e-06,-3.320000e-03,2.452276e-02,-9.226667e-03
2.130000e-06,-3.746667e-03,2.372272e-02,1.226667e-03
2.140000e-06,-2.680000e-03,2.397642e-02,-2.106667e-03
2.150000e-06,-2.893333e-03,2.432688e-02,1.226667e-03
2.160000e-06,-1.613333e-03,2.366490e-02,-3.520000e-03
2.170000e-06,-3.960000e-03,2.436582e-02,7.466667e-04
2.180000e-06,-3.320000e-03,2.428794e-02,-3.520000e-03
2.190000e-06,-1.826667e-03,2.413218e-02,2.186667e-03
2.200000e-06,-2.893333e-03,2.409324e-02,2.666667e-04
2.210000e-06,-4.173333e-03,2.442482e-02,7.466667e-04
2.220000e-06,-2.466667e-03,2.432688e-02,-2.106667e-03
2.230000e-06,-2.680000e-03,2.421006e-02,7.866667e-03
2.240000e-06,-2.040000e-03,2.356696e-02,1.706667e-03
2.250000e-06,-3.320000e-03,2.419118e-02,-4.960000e-03
2.260000e-06,-2.893333e-03,2.391860e-02,-2.106667e-03
2.270000e-06,-2.893333e-03,2.411330e-02,6.933333e-03
2.280000e-06,-2.893333e-03,2.436582e-02,-1.146667e-03
2.290000e-06,-2.893333e-03,2.452276e-02,7.866667e-03
2.300000e-06,-3.320000e-03,2.399648e-02,2.666667e-04
2.310000e-06,-2.466667e-03,2.411330e-02,3.120000e-03
2.320000e-06,-2.253333e-03,2.380060e-02,-3.520000e-03
2.330000e-06,-2.680000e-03,2.384072e-02,7.466667e-04
2.340000e-06,-1.826667e-03,2.428794e-02,-9.226667e-03
2.350000e-06,-3.320000e-03,2.393748e-02,-6.666667e-04
2.360000e-06,-3.106667e-03,2.421006e-02,-1.626667e-03
2.370000e-06,-2.680000e-03,2.423012e-02,5.013333e-03
2.380000e-06,-1.186667e-03,2.475640e-02,-2.586667e-03
2.390000e-06,-3.320000e-03,2.440476e-02,4.560000e-03
2.400000e-06,-2.466667e-03,2.450270e-02,-1.112000e-02
2.410000e-06,-2.893333e-03,2.477528e-02,1.226667e-03
2.420000e-06,-2.680000e-03,2.423012e-02,-6.373333e-03
2.430000e-06,-2.466667e-03,2.485316e-02,7.466667e-04
2.440000e-06,-2.680000e-03,2.417112e-02,-5.413333e-03
2.450000e-06,-1.400000e-03,2.463958e-02,-3.520000e-03
2.460000e-06,-3.320000e-03,2.403542e-02,-6.666667e-04
2.470000e-06,-3.320000e-03,2.403542e-02,1.226667e-03
2.480000e-06,-1.613333e-03,2.450270e-02,-4.480000e-03
2.490000e-06,-3.533333e-03,2.438588e-02,4.560000e-03
2.500000e-06,-2.253333e-03,2.438588e-02,-2.106667e-03
2.510000e-06,-3.746667e-03,2.407436e-02,-2.586667e-03
2.520000e-06,-2.466667e-03,2.415224e-02,-4.000000e-03
2.530000e-06,-3.106667e-03,2.500892e-02,2.186667e-03
2.540000e-06,-1.826667e-03,2.461952e-02,-2.106667e-03
2.550000e-06,-2.893333e-03,2.438588e-02,-3.040000e-03
2.560000e-06,-3.533333e-03,2.401536e-02,-2.106667e-03
2.570000e-06,-2.893333e-03,2.423012e-02,-1.146667e-03
2.580000e-06,-2.040000e-03,2.460064e-02,3.120000e-03
2.590000e-06,-2.893333e-03,2.442482e-02,-5.413333e-03
2.600000e-06,-1.826667e-03,2.450270e-02,-4.000000e-03
2.610000e-06,-4.173333e-03,2.403542e-02,5.493333e-03
2.620000e-06,-2.466667e-03,2.438588e-02,-9.706667e-03
2.630000e-06,-3.320000e-03,2.460064e-02,-1.146667e-03
2.640000e-06,-1.826667e-03,2.471746e-02,-5.893333e-03
2.650000e-06,-2.680000e-03,2.440476e-02,7.466667e-04
2.660000e-06,-3.106667e-03,2.423012e-02,2.640000e-03
2.670000e-06,-3.106667e-03,2.448382e-02,-6.666667e-04
2.680000e-06,-1.826667e-03,2.452276e-02,-6.853333e-03
2.690000e-06,-3.746667e-03,2.434694e-02,-2.106667e-03
2.700000e-06,-3.533333e-03,2.446376e-02,-3.520000e-03
2.710000e-06,-2.680000e-03,2.448382e-02,5.013333e-03
2.720000e-06,-9.733333e-04,2.409324e-02,-6.853333e-03
2.730000e-06,-2.893333e-03,2.399648e-02,-5.413333e-03
2.740000e-06,-1.613333e-03,2.465846e-02,-4.960000e-03
2.750000e-06,-2.893333e-03,2.376166e-02,-3.520000e-03
2.760000e-06,-2.466667e-03,2.461952e-02,-1.397333e-02
2.770000e-06,-2.466667e-03,2.424900e-02,4.080000e-03
2.780000e-06,-2.466667e-03,2.411330e-02,-3.520000e-03
2.790000e-06,-3.960000e-03,2.405430e-02,3.600000e-03
2.800000e-06,7.466667e-04,2.430800e-02,-5.893333e-03
2.810000e-06,-1.613333e-03,2.485316e-02,-1.146667e-03
2.820000e-06,-2.253333e-03,2.424900e-02,-9.706667e-03
2.830000e-06,-1.826667e-03,2.463958e-02,1.706667e-03
2.840000e-06,-2.253333e-03,2.442482e-02,-2.586667e-03
2.850000e-06,-2.253333e-03,2.419118e-02,-5.413333e-03
2.860000e-06,-2.253333e-03,2.475640e-02,2.186667e-03
2.870000e-06,-3.533333e-03,2.442482e-02,-3.040000e-03
2.880000e-06,-2.253333e-03,2.391860e-02,-7.333333e-03
2.890000e-06,-2.253333e-03,2.356696e-02,-6.666667e-04
2.900000e-06,-2.253333e-03,2.374278e-02,-1.866667e-04
2.910000e-06,-2.466667e-03,2.366490e-02,5.493333e-03
2.920000e-06,-1.826667e-03,2.323656e-02,-6.666667e-04
2.930000e-06,-2.466667e-03,2.333332e-02,1.226667e-03
2.940000e-06,-2.680000e-03,2.345014e-02,-1.866667e-04
2.950000e-06,-2.893333e-03,2.374278e-02,5.013333e-03
2.960000e-06,-1.400000e-03,2.403542e-02,-1.146667e-03
2.970000e-06,-2.893333e-03,2.380060e-02,-3.520000e-03
2.980000e-06,-2.466667e-03,2.382066e-02,-1.146667e-03
2.990000e-06,-3.533333e-03,2.352802e-02,-6.373333e-03
3.000000e-06,-2.466667e-03,2.391860e-02,-4.960000e-03
3.010000e-06,-2.680000e-03,2.341120e-02,-2.106667e-03
3.020000e-06,-2.040000e-03,2.397642e-02,-5.413333e-03
3.030000e-06,-2.893333e-03,2.395754e-02,-3.520000e-03
3.040000e-06,-3.106667e-03,2.376166e-02,-6.666667e-04
3.050000e-06,-2.680000e-03,2.391860e-02,4.560000e-03
3.060000e-06,-2.893333e-03,2.407436e-02,2.666667e-04
3.070000e-06,-2.893333e-03,2.360590e-02,1.024000e-02
3.080000e-06,-2.680000e-03,2.382066e-02,1.706667e-03
3.090000e-06,-3.320000e-03,2.382066e-02,-3.040000e-03
3.100000e-06,-2.466667e-03,2.393748e-02,-6.666667e-04
