Time(s),CH1V,CH2V,CH3V
-1.640000e-06,-1.226667e-03,2.927067e-02,-2.586667e-03
-1.635000e-06,-7.666667e-04,2.907333e-02,-1.626667e-03
-1.630000e-06,-2.253333e-03,2.900800e-02,-2.586667e-03
-1.625000e-06,-1.226667e-03,2.972800e-02,6.453333e-03
-1.620000e-06,-6.533333e-04,2.946667e-02,-1.160000e-02
-1.615000e-06,-1.453333e-03,2.946667e-02,2.186667e-03
-1.610000e-06,-2.366667e-03,2.953200e-02,5.973333e-03
-1.605000e-06,-1.113333e-03,2.951067e-02,2.640000e-03
-1.600000e-06,-6.533333e-04,2.935733e-02,-4.960000e-03
-1.595000e-06,-1.340000e-03,2.992533e-02,-4.480000e-03
-1.590000e-06,-1.906667e-03,2.990267e-02,-4.960000e-03
-1.585000e-06,-1.566667e-03,2.889867e-02,1.226667e-03
-1.580000e-06,-6.533333e-04,2.996933e-02,-8.266667e-03
-1.575000e-06,-1.226667e-03,2.957600e-02,-1.146667e-03
-1.570000e-06,-2.820000e-03,2.883333e-02,-1.064000e-02
-1.565000e-06,-7.666667e-04,2.951067e-02,-1.866667e-04
-1.560000e-06,-1.226667e-03,2.942267e-02,-8.266667e-03
-1.555000e-06,-8.800000e-04,2.946667e-02,4.080000e-03
-1.550000e-06,-2.820000e-03,2.905200e-02,-5.413333e-03
-1.545000e-06,-1.566667e-03,2.942267e-02,8.346667e-03
-1.540000e-06,-6.533333e-04,2.957600e-02,-7.786667e-03
-1.535000e-06,-1.340000e-03,2.975067e-02,4.080000e-03
-1.530000e-06,-1.793333e-03,2.863733e-02,-3.040000e-03
-1.525000e-06,-1.340000e-03,2.911733e-02,5.493333e-03
-1.520000e-06,-1.000000e-03,2.937867e-02,-1.301333e-02
-1.515000e-06,-2.026667e-03,2.964133e-02,-1.146667e-03
-1.510000e-06,-2.026667e-03,2.940133e-02,-1.146667e-03
-1.505000e-06,-2.253333e-03,2.977200e-02,-4.480000e-03
-1.500000e-06,-7.666667e-04,2.948800e-02,-2.106667e-03
-1.495000e-06,-1.113333e-03,2.894267e-02,-4.480000e-03
-1.490000e-06,-1.680000e-03,2.935733e-02,3.600000e-03
-1.485000e-06,-1.340000e-03,2.924800e-02,5.973333e-03
-1.480000e-06,-6.533333e-04,2.918267e-02,-1.064000e-02
-1.475000e-06,-1.226667e-03,2.955333e-02,-3.040000e-03
-1.470000e-06,-1.680000e-03,2.964133e-02,-4.000000e-03
-1.465000e-06,-4.266667e-04,3.001200e-02,-3.040000e-03
-1.460000e-06,-3.133333e-04,2.924800e-02,-8.266667e-03
-1.455000e-06,-1.566667e-03,2.935733e-02,2.666667e-04
-1.450000e-06,-2.366667e-03,2.920400e-02,-1.866667e-04
-1.445000e-06,-1.453333e-03,2.889867e-02,-5.893333e-03
-1.440000e-06,-6.533333e-04,2.942267e-02,2.186667e-03
-1.435000e-06,-1.793333e-03,2.948800e-02,2.640000e-03
-1.430000e-06,-1.906667e-03,2.953200e-02,-6.373333e-03
-1.425000e-06,-1.000000e-03,3.003467e-02,1.226667e-03
-1.420000e-06,-4.266667e-04,3.007733e-02,-1.208000e-02
-1.415000e-06,-1.226667e-03,2.937867e-02,-2.106667e-03
-1.410000e-06,-2.026667e-03,2.968533e-02,-1.866667e-04
-1.405000e-06,-1.340000e-03,2.951067e-02,-2.106667e-03
-1.400000e-06,-1.340000e-03,2.968533e-02,-9.226667e-03
-1.395000e-06,-1.453333e-03,2.935733e-02,-5.893333e-03
-1.390000e-06,-2.366667e-03,2.922667e-02,-1.146667e-03
-1.385000e-06,-1.793333e-03,2.957600e-02,1.226667e-03
-1.380000e-06,-1.906667e-03,2.935733e-02,-4.480000e-03
-1.375000e-06,-1.113333e-03,2.953200e-02,-3.040000e-03
-1.370000e-06,-2.480000e-03,2.896400e-02,1.706667e-03
-1.365000e-06,-1.566667e-03,2.953200e-02,4.560000e-03
-1.360000e-06,-1.906667e-03,2.920400e-02,-1.626667e-03
-1.355000e-06,1.466667e-04,2.992533e-02,-3.520000e-03
-1.350000e-06,-2.593333e-03,2.894267e-02,-1.146667e-03
-1.345000e-06,-2.000000e-04,2.972800e-02,-1.146667e-03
-1.340000e-06,-1.000000e-03,2.937867e-02,-7.333333e-03
-1.335000e-06,-1.226667e-03,2.968533e-02,-4.480000e-03
-1.330000e-06,-1.906667e-03,2.913867e-02,-1.146667e-03
-1.325000e-06,-1.793333e-03,2.955333e-02,5.493333e-03
-1.320000e-06,-6.533333e-04,2.959733e-02,-1.064000e-02
-1.315000e-06,-2.026667e-03,2.898667e-02,1.706667e-03
-1.310000e-06,-2.026667e-03,2.883333e-02,-5.413333e-03
-1.305000e-06,-1.793333e-03,2.918267e-02,3.120000e-03
-1.300000e-06,-7.666667e-04,2.927067e-02,2.666667e-04
-1.295000e-06,-2.000000e-04,2.957600e-02,4.080000e-03
-1.290000e-06,-1.793333e-03,2.970667e-02,-2.586667e-03
-1.285000e-06,-1.793333e-03,3.005600e-02,4.560000e-03
-1.280000e-06,-1.113333e-03,2.883333e-02,-4.960000e-03
-1.275000e-06,-1.226667e-03,2.944533e-02,-2.586667e-03
-1.270000e-06,-2.593333e-03,3.003467e-02,-1.146667e-03
-1.265000e-06,-1.113333e-03,2.935733e-02,-4.000000e-03
-1.260000e-06,-5.400000e-04,2.935733e-02,-9.706667e-03
-1.255000e-06,-1.453333e-03,2.924800e-02,-1.146667e-03
-1.250000e-06,-2.933333e-03,2.902933e-02,-6.666667e-04
-1.245000e-06,-1.906667e-03,2.913867e-02,-4.480000e-03
-1.240000e-06,-8.800000e-04,2.942267e-02,-5.893333e-03
-1.235000e-06,-1.793333e-03,3.001200e-02,-2.106667e-03
-1.230000e-06,-2.140000e-03,2.883333e-02,5.973333e-03
-1.225000e-06,-1.566667e-03,2.929200e-02,3.600000e-03
-1.220000e-06,-1.113333e-03,2.937867e-02,-4.480000e-03
-1.215000e-06,-3.133333e-04,2.946667e-02,-1.146667e-03
-1.210000e-06,-1.680000e-03,2.924800e-02,1.226667e-03
-1.205000e-06,-1.680000e-03,2.966267e-02,-6.666667e-04
-1.200000e-06,-1.000000e-03,2.937867e-02,-1.626667e-03
-1.195000e-06,-1.453333e-03,3.003467e-02,-3.520000e-03
-1.190000e-06,-2.140000e-03,2.935733e-02,-4.960000e-03
-1.185000e-06,-1.000000e-03,2.935733e-02,8.346667e-03
-1.180000e-06,-1.000000e-03,2.968533e-02,-9.226667e-03
-1.175000e-06,-2.253333e-03,2.924800e-02,-1.146667e-03
-1.170000e-06,-2.820000e-03,2.957600e-02,-1.866667e-04
-1.165000e-06,-1.340000e-03,2.929200e-02,-1.146667e-03
-1.160000e-06,-1.340000e-03,2.942267e-02,-9.706667e-03
-1.155000e-06,-8.800000e-04,2.981600e-02,-4.480000e-03
-1.150000e-06,-2.026667e-03,2.981600e-02,-4.960000e-03
-1.145000e-06,-1.680000e-03,2.922667e-02,-1.626667e-03
-1.140000e-06,-1.340000e-03,2.905200e-02,-9.226667e-03
-1.135000e-06,-1.113333e-03,2.957600e-02,5.973333e-03
-1.130000e-06,-2.253333e-03,2.964133e-02,2.186667e-03
-1.125000e-06,-7.666667e-04,2.972800e-02,3.120000e-03
-1.120000e-06,-1.566667e-03,2.898667e-02,-2.106667e-03
-1.115000e-06,-2.253333e-03,2.959733e-02,2.666667e-04
-1.110000e-06,-1.793333e-03,2.951067e-02,-2.106667e-03
-1.105000e-06,-1.226667e-03,2.983733e-02,-6.666667e-04
-1.100000e-06,-1.000000e-03,2.968533e-02,-1.146667e-03
-1.095000e-06,-8.800000e-04,2.990267e-02,2.666667e-04
-1.090000e-06,-2.366667e-03,2.916133e-02,-4.480000e-03
-1.085000e-06,-1.000000e-03,2.977200e-02,9.786666e-03
-1.080000e-06,-1.340000e-03,2.935733e-02,-1.064000e-02
-1.075000e-06,-5.400000e-04,2.957600e-02,-1.146667e-03
-1.070000e-06,-8.800000e-04,2.922667e-02,-4.000000e-03
-1.065000e-06,-1.566667e-03,2.929200e-02,1.706667e-03
-1.060000e-06,-1.113333e-03,2.931333e-02,-9.706667e-03
-1.055000e-06,-8.800000e-04,2.944533e-02,2.186667e-03
-1.050000e-06,-1.453333e-03,2.902933e-02,9.306666e-03
-1.045000e-06,-1.226667e-03,2.988133e-02,1.072000e-02
-1.040000e-06,-1.000000e-03,2.979467e-02,-9.706667e-03
-1.035000e-06,-1.113333e-03,2.942267e-02,6.453333e-03
-1.030000e-06,-2.706667e-03,2.981600e-02,-6.666667e-04
-1.025000e-06,-5.400000e-04,2.892133e-02,-2.106667e-03
-1.020000e-06,-7.666667e-04,2.920400e-02,1.226667e-03
-1.015000e-06,-6.533333e-04,2.922667e-02,2.640000e-03
-1.010000e-06,-2.026667e-03,2.937867e-02,3.120000e-03
