Time(s),CH1V,CH2V,CH3V
-1.152000e-06,-1.826667e-03,2.411330e-02,-2.106667e-03
-1.120000e-06,-1.560000e-03,2.417112e-02,2.666667e-04
-1.088000e-06,-1.826667e-03,2.464430e-02,-3.653333e-03
-1.056000e-06,-2.706667e-03,2.404486e-02,-6.853333e-03
-1.024000e-06,-2.493333e-03,2.446140e-02,-5.840000e-03
-9.920000e-07,-1.586667e-03,2.437880e-02,2.186667e-03
-9.600000e-07,-3.026667e-03,2.482484e-02,-4.586667e-03
-9.280000e-07,-2.680000e-03,2.441538e-02,-4.186667e-03
-8.960000e-07,-1.640000e-03,2.452276e-02,-6.666667e-04
-8.640000e-07,-3.293333e-03,2.445668e-02,-5.306667e-03
-8.320000e-07,-2.226667e-03,2.429856e-02,-7.040000e-03
-8.000000e-07,-2.546667e-03,2.439296e-02,-7.866667e-03
-7.680000e-07,-1.640000e-03,2.453692e-02,-7.466667e-04
-7.360000e-07,-2.520000e-03,2.446376e-02,-4.426667e-03
-7.040000e-07,-2.680000e-03,2.437880e-02,-5.600000e-04
-6.720000e-07,-2.626667e-03,2.461008e-02,-8.746667e-03
-6.400000e-07,-2.626667e-03,2.425726e-02,1.184000e-02
-6.080000e-07,-3.986666e-03,2.447320e-02,2.666667e-05
-5.760000e-07,-3.293333e-03,2.440240e-02,2.400000e-03
-5.440000e-07,-2.413333e-03,2.488738e-02,5.973333e-03
-5.120000e-07,-4.626667e-03,2.482484e-02,1.173333e-03
-4.800000e-07,-2.840000e-03,2.437880e-02,-5.653333e-03
-4.480000e-07,-2.760000e-03,2.473398e-02,1.040000e-03
-4.160000e-07,-3.506667e-03,2.459002e-02,1.066667e-04
-3.840000e-07,-2.200000e-03,2.440004e-02,-5.013333e-03
-3.520000e-07,-1.346667e-03,2.471510e-02,-9.600000e-04
-3.200000e-07,-2.493333e-03,2.417348e-02,3.786667e-03
-2.880000e-07,-4.200000e-03,2.399058e-02,4.533333e-04
-2.560000e-07,-2.866667e-03,2.453456e-02,-7.973333e-03
-2.240000e-07,-3.773333e-03,2.399058e-02,2.000000e-03
-1.920000e-07,-2.893333e-03,2.439296e-02,7.466667e-03
-1.600000e-07,-3.826667e-03,2.424428e-02,-5.600000e-04
-1.280000e-07,-2.520000e-03,2.448618e-02,5.093333e-03
-9.600000e-08,-2.466667e-03,2.369440e-02,9.173334e-03
-6.400000e-08,-8.400000e-04,2.474578e-02,-3.120000e-03
-3.200000e-08,-2.946667e-03,2.426906e-02,1.600000e-04
-3.851353e-21,-2.626667e-03,2.429856e-02,7.466667e-04
3.200000e-08,-1.640000e-03,2.427850e-02,1.280000e-03
6.400000e-08,-3.106667e-03,2.452276e-02,5.733334e-03
9.600000e-08,-2.306667e-03,2.212028e-02,8.160000e-03
1.280000e-07,-2.653333e-03,2.197160e-02,9.866667e-04
1.600000e-07,-3.000000e-03,2.212736e-02,-1.866667e-03
1.920000e-07,-2.680000e-03,2.200582e-02,-9.520000e-03
2.240000e-07,-3.240000e-03,2.199874e-02,2.106667e-03
2.560000e-07,-3.240000e-03,2.223474e-02,5.333333e-03
2.880000e-07,-3.266667e-03,2.183236e-02,3.546667e-03
3.200000e-07,-2.626667e-03,2.193738e-02,-4.106666e-03
3.520000e-07,-4.066667e-03,2.217928e-02,-1.973333e-03
3.840000e-07,-4.066667e-03,2.169430e-02,-3.653333e-03
4.160000e-07,-3.746667e-03,2.175684e-02,2.053333e-03
4.480000e-07,-2.253333e-03,2.151140e-02,9.173334e-03
4.800000e-07,-3.453333e-03,2.149370e-02,-1.333333e-03
5.120000e-07,-2.680000e-03,2.196452e-02,-1.493333e-03
5.440000e-07,-3.560000e-03,2.160108e-02,-1.493333e-03
5.760000e-07,-1.880000e-03,2.181584e-02,3.946667e-03
6.080000e-07,-2.413333e-03,2.186658e-02,-1.280000e-03
6.400000e-07,-5.053333e-03,2.178398e-02,2.240000e-03
6.720000e-07,-4.120000e-03,2.115858e-02,1.173333e-03
7.040000e-07,-3.906667e-03,2.162586e-02,3.253333e-03
7.360000e-07,-3.533333e-03,2.189136e-02,-9.066667e-04
7.680000e-07,-4.413333e-03,2.209078e-02,-3.200000e-04
8.000000e-07,-3.693333e-03,2.159164e-02,1.520000e-03
8.320000e-07,-3.773333e-03,2.212736e-02,-6.133333e-04
8.640000e-07,-4.173333e-03,2.209550e-02,2.666667e-05
8.960000e-07,-4.626667e-03,2.206718e-02,-4.293333e-03
9.280000e-07,-4.280000e-03,2.165300e-02,2.880000e-03
9.600000e-07,-2.466667e-03,2.184534e-02,8.346667e-03
9.920000e-07,-2.546667e-03,2.148190e-02,4.133333e-03
1.024000e-06,-4.706667e-03,2.281884e-02,-5.600000e-04
1.056000e-06,-4.226667e-03,2.228548e-02,6.400000e-04
1.088000e-06,-3.346667e-03,2.260762e-02,1.600000e-04
1.120000e-06,-3.160000e-03,2.299466e-02,8.000000e-04
1.152000e-06,-4.120000e-03,2.271028e-02,1.413333e-03
1.184000e-06,-3.880000e-03,2.301236e-02,2.826667e-03
1.216000e-06,-2.920000e-03,2.281648e-02,1.093333e-03
1.248000e-06,-3.506667e-03,2.263948e-02,-3.520000e-03
1.280000e-06,-3.906667e-03,2.266308e-02,1.066667e-04
1.312000e-06,-3.320000e-03,2.282474e-02,4.666667e-03
1.344000e-06,-4.146667e-03,2.287784e-02,1.600000e-04
1.376000e-06,-4.146667e-03,2.294864e-02,-1.146667e-03
1.408000e-06,-4.040000e-03,2.321886e-02,-1.200000e-03
1.440000e-06,-3.720000e-03,2.330854e-02,2.240000e-03
1.472000e-06,-4.253333e-03,2.334748e-02,-2.666667e-05
1.504000e-06,-3.666667e-03,2.311384e-02,1.333333e-03
1.536000e-06,-3.880000e-03,2.288728e-02,4.800000e-03
1.568000e-06,-4.120000e-03,2.312446e-02,4.720000e-03
1.600000e-06,-3.293333e-03,2.321886e-02,2.720000e-03
1.632000e-06,-3.400000e-03,2.277518e-02,-3.466667e-03
1.664000e-06,-4.520000e-03,2.265364e-02,-4.586667e-03
1.696000e-06,-3.986666e-03,2.295336e-02,5.386667e-03
1.728000e-06,-2.786667e-03,2.312446e-02,-2.666667e-04
1.760000e-06,-4.040000e-03,2.284126e-02,-3.573333e-03
1.792000e-06,-3.373333e-03,2.269494e-02,-2.506667e-03
1.824000e-06,-4.466667e-03,2.285896e-02,3.466667e-04
1.856000e-06,-5.026666e-03,2.317756e-02,1.600000e-04
1.888000e-06,-2.626667e-03,2.293094e-02,1.066667e-04
1.920000e-06,-4.306667e-03,2.306074e-02,-7.440000e-03
1.952000e-06,-4.573334e-03,2.352094e-02,-8.746667e-03
1.984000e-06,-3.800000e-03,2.261942e-02,4.560000e-03
2.016000e-06,-4.360000e-03,2.316576e-02,-2.266667e-03
2.048000e-06,-3.320000e-03,2.325072e-02,2.346667e-03
2.080000e-06,-3.586667e-03,2.349144e-02,-3.733333e-04
2.112000e-06,-3.533333e-03,2.272916e-02,-2.986667e-03
2.144000e-06,-3.880000e-03,2.332152e-02,-2.746667e-03
2.176000e-06,-3.453333e-03,2.301472e-02,-3.226667e-03
2.208000e-06,-4.226667e-03,2.369676e-02,-1.733333e-03
2.240000e-06,-3.880000e-03,2.258520e-02,-2.106667e-03
2.272000e-06,-3.080000e-03,2.302180e-02,2.826667e-03
2.304000e-06,-4.440000e-03,2.306310e-02,2.480000e-03
2.336000e-06,-4.013333e-03,2.268314e-02,1.066667e-04
2.368000e-06,-4.306667e-03,2.350206e-02,-2.506667e-03
2.400000e-06,-3.293333e-03,2.285896e-02,4.533333e-04
2.432000e-06,-4.173333e-03,2.351622e-02,5.386667e-03
2.464000e-06,-4.040000e-03,2.328258e-02,-9.653334e-03
2.496000e-06,-4.093333e-03,2.322830e-02,5.600000e-04
2.528000e-06,-4.013333e-03,2.291678e-02,-4.426667e-03
2.560000e-06,-4.653333e-03,2.319644e-02,4.853333e-03
2.592000e-06,-4.226667e-03,2.326252e-02,-7.733333e-03
2.624000e-06,-4.786666e-03,2.302416e-02,-6.133333e-04
2.656000e-06,-4.226667e-03,2.337934e-02,2.480000e-03
2.688000e-06,-3.826667e-03,2.342654e-02,1.093333e-03
2.720000e-06,-4.653333e-03,2.350442e-02,2.240000e-03
2.752000e-06,-4.653333e-03,2.325780e-02,3.173333e-03
2.784000e-06,-4.866667e-03,2.367670e-02,-2.400000e-03
2.816000e-06,-2.893333e-03,2.310204e-02,-3.226667e-03
2.848000e-06,-3.293333e-03,2.324836e-02,3.013333e-03
2.880000e-06,-3.106667e-03,2.314098e-02,2.240000e-03
2.912000e-06,-3.240000e-03,2.183236e-02,1.520000e-03
2.944000e-06,-3.586667e-03,2.311148e-02,4.853333e-03
2.976000e-06,-2.973333e-03,2.345014e-02,1.706667e-03
3.008000e-06,-3.613333e-03,2.327550e-02,-3.466667e-03
3.040000e-06,-3.373333e-03,2.312682e-02,-5.893333e-03
3.072000e-06,-3.320000e-03,2.341356e-02,4.533333e-04
3.104000e-06,-3.880000e-03,2.343126e-02,-5.120000e-03
3.136000e-06,-3.933333e-03,2.356224e-02,-6.666667e-04
3.168000e-06,-2.680000e-03,2.360118e-02,1.226667e-03
3.200000e-06,-2.600000e-03,2.364956e-02,-3.173333e-03
3.232000e-06,-3.000000e-03,2.388910e-02,-3.653333e-03
3.264000e-06,-2.893333e-03,2.397170e-02,3.706667e-03
3.296000e-06,-2.173333e-03,2.367434e-02,1.413333e-03
3.328000e-06,-3.533333e-03,2.391860e-02,-1.093333e-03
3.360000e-06,-2.253333e-03,2.406374e-02,2.773333e-03
3.392000e-06,-2.440000e-03,2.369912e-02,-4.826667e-03
3.424000e-06,-3.240000e-03,2.427378e-02,-1.040000e-03
3.456000e-06,-2.173333e-03,2.416876e-02,-3.733333e-04
3.488000e-06,-4.013333e-03,2.368378e-02,-4.186667e-03
3.520000e-06,-3.533333e-03,2.336282e-02,-2.346667e-03
3.552000e-06,-1.986667e-03,2.376992e-02,8.533333e-03
3.584000e-06,-3.080000e-03,2.334276e-02,-5.546667e-03
3.616000e-06,-1.880000e-03,2.348908e-02,-6.026667e-03
3.648000e-06,-3.373333e-03,2.361416e-02,-2.880000e-03
3.680000e-06,-2.386667e-03,2.355280e-02,2.106667e-03
3.712000e-06,-2.520000e-03,2.412510e-02,1.573333e-03
3.744000e-06,-1.853333e-03,2.361416e-02,-3.040000e-03
3.776000e-06,-2.600000e-03,2.350442e-02,3.493333e-03
3.808000e-06,-2.706667e-03,2.318228e-02,2.053333e-03
3.840000e-06,-2.360000e-03,2.215922e-02,5.733334e-03
3.872000e-06,-2.840000e-03,2.305366e-02,-5.546667e-03
3.904000e-06,-2.680000e-03,2.310912e-02,-3.760000e-03
3.936000e-06,-2.733333e-03,2.328494e-02,-2.933333e-03
3.968000e-06,-1.666667e-03,2.330854e-02,-7.626667e-03
4.000000e-06,-2.813333e-03,2.355044e-02,6.933333e-04
4.032000e-06,-2.813333e-03,2.353038e-02,-1.280000e-03
4.064000e-06,-3.720000e-03,2.355752e-02,1.066667e-04
4.096000e-06,-3.320000e-03,2.385488e-02,-6.666667e-03
4.128000e-06,-3.426667e-03,2.351150e-02,-4.346667e-03
4.160000e-06,-3.080000e-03,2.328022e-02,-8.346667e-03
4.192000e-06,-3.080000e-03,2.396934e-02,-4.880000e-03
4.224000e-06,-2.280000e-03,2.327786e-02,-4.266667e-04
4.256000e-06,-3.160000e-03,2.390562e-02,-1.626667e-03
4.288000e-06,-3.453333e-03,2.324128e-02,-5.413333e-03
4.320000e-06,-3.240000e-03,2.385252e-02,-3.813333e-03
4.352000e-06,-3.373333e-03,2.391860e-02,-1.040000e-03
4.384000e-06,-1.906667e-03,2.379588e-02,-1.493333e-03
4.416000e-06,-1.693333e-03,2.393040e-02,-5.120000e-03
4.448000e-06,-2.760000e-03,2.382774e-02,-3.760000e-03
4.480000e-06,-1.320000e-03,2.375694e-02,-5.546667e-03
4.512000e-06,-2.840000e-03,2.338760e-02,-2.053333e-03
4.544000e-06,-1.506667e-03,2.373806e-02,-1.733333e-03
4.576000e-06,-2.253333e-03,2.340884e-02,-2.400000e-03
4.608000e-06,-3.133333e-03,2.361416e-02,-4.106666e-03
4.640000e-06,-1.960000e-03,2.344306e-02,-1.920000e-03
4.672000e-06,-7.066667e-04,2.399412e-02,-5.066667e-03
4.704000e-06,-1.613333e-03,2.348436e-02,-8.640000e-03
4.736000e-06,-2.573333e-03,2.344070e-02,-8.533333e-04
4.768000e-06,-1.933333e-03,2.229374e-02,-2.106667e-03
4.800000e-06,-1.933333e-03,2.314570e-02,-2.693333e-03
4.832000e-06,-2.146667e-03,2.317284e-02,-3.413333e-03
4.864000e-06,-1.613333e-03,2.338996e-02,-6.186666e-03
4.896000e-06,-2.280000e-03,2.369676e-02,-5.013333e-03
4.928000e-06,-1.613333e-03,2.313626e-02,-4.293333e-03
4.960000e-06,-1.506667e-03,2.331208e-02,-2.586667e-03
4.992000e-06,-2.253333e-03,2.318228e-02,-7.040000e-03
5.024000e-06,-1.960000e-03,2.316340e-02,-5.733334e-03
5.056000e-06,-2.066667e-03,2.352330e-02,-1.866667e-04
5.088000e-06,-3.240000e-03,2.371092e-02,1.946667e-03
5.120000e-06,-2.146667e-03,2.385252e-02,-2.880000e-03
5.152000e-06,-2.680000e-03,2.319644e-02,-3.520000e-03
5.184000e-06,-3.133333e-03,2.366490e-02,2.480000e-03
5.216000e-06,-2.093333e-03,2.326960e-02,-4.240000e-03
5.248000e-06,-3.213333e-03,2.336518e-02,-4.826667e-03
5.280000e-06,-2.466667e-03,2.338760e-02,-3.173333e-03
5.312000e-06,-2.386667e-03,2.368142e-02,-8.000000e-05
5.344000e-06,-1.640000e-03,2.332860e-02,-4.053333e-03
5.376000e-06,-2.226667e-03,2.383482e-02,-3.466667e-03
5.408000e-06,-2.280000e-03,2.336518e-02,1.333333e-03
5.440000e-06,-1.533333e-03,2.355280e-02,-6.666667e-03
5.472000e-06,-2.600000e-03,2.375694e-02,-2.693333e-03
5.504000e-06,-2.466667e-03,2.336282e-02,-1.280000e-03
5.536000e-06,-1.613333e-03,2.351386e-02,-6.506667e-03
5.568000e-06,-3.026667e-03,2.401772e-02,-1.093333e-03
5.600000e-06,-3.600000e-04,2.339704e-02,-1.973333e-03
5.632000e-06,-1.880000e-03,2.390090e-02,-6.960000e-03
5.664000e-06,-2.253333e-03,2.377700e-02,-2.053333e-03
5.696000e-06,-1.453333e-03,2.156450e-02,-4.720000e-03
5.728000e-06,-2.466667e-03,2.296044e-02,-2.266667e-03
5.760000e-06,-1.933333e-03,2.267370e-02,-8.213333e-03
5.792000e-06,-2.440000e-03,2.313626e-02,-7.333333e-03
5.824000e-06,-1.773333e-03,2.343126e-02,-8.800000e-03
5.856000e-06,-1.880000e-03,2.326724e-02,-9.466667e-03
5.888000e-06,-2.253333e-03,2.265364e-02,-7.146667e-03
5.920000e-06,-3.826667e-03,2.320234e-02,-2.640000e-03
5.952000e-06,-2.893333e-03,2.318700e-02,-7.093333e-03
5.984000e-06,-1.880000e-03,2.295808e-02,-8.026667e-03
6.016000e-06,-2.253333e-03,2.319998e-02,-1.005333e-02
6.048000e-06,-2.386667e-03,2.330382e-02,-9.706667e-03
6.080000e-06,-2.786667e-03,2.377464e-02,-8.746667e-03
6.112000e-06,-1.400000e-03,2.284834e-02,-7.626667e-03
6.144000e-06,-1.480000e-03,2.282238e-02,-5.306667e-03
6.176000e-06,-1.746667e-03,2.294864e-02,-7.040000e-03
6.208000e-06,-1.826667e-03,2.339940e-02,-8.986667e-03
6.240000e-06,-2.813333e-03,2.344542e-02,-6.613333e-03
6.272000e-06,-1.826667e-03,2.353510e-02,-7.573333e-03
6.304000e-06,-2.040000e-03,2.329910e-02,-8.106667e-03
6.336000e-06,-2.013333e-03,2.347256e-02,-1.626667e-03
6.368000e-06,-1.533333e-03,2.309260e-02,-8.026667e-03
6.400000e-06,-3.773333e-03,2.346312e-02,-2.880000e-03
6.432000e-06,-2.440000e-03,2.361062e-02,-6.320000e-03
6.464000e-06,-2.120000e-03,2.411330e-02,-6.506667e-03
6.496000e-06,-2.573333e-03,2.297578e-02,-2.586667e-03
6.528000e-06,1.120000e-03,2.360590e-02,-4.186667e-03
6.560000e-06,-1.133333e-03,2.322358e-02,-7.440000e-03
6.592000e-06,-9.466666e-04,2.363304e-02,-1.680000e-03
6.624000e-06,-1.640000e-03,2.082464e-02,-1.626667e-03
6.656000e-06,-9.466666e-04,2.270792e-02,-8.106667e-03
6.688000e-06,-2.546667e-03,2.253682e-02,-4.640000e-03
6.720000e-06,-1.960000e-03,2.292150e-02,-6.373333e-03
6.752000e-06,-2.733333e-03,2.264184e-02,-3.813333e-03
6.784000e-06,-8.400000e-04,2.288492e-02,-6.853333e-03
6.816000e-06,-2.440000e-03,2.383246e-02,-4.533333e-03
6.848000e-06,-2.066667e-03,2.317756e-02,-4.346667e-03
6.880000e-06,-2.333333e-03,2.332860e-02,-3.040000e-03
6.912000e-06,-4.226667e-03,2.366962e-02,-8.026667e-03
6.944000e-06,-1.453333e-03,2.339468e-02,-8.533333e-04
6.976000e-06,-4.400000e-04,2.318936e-02,-9.520000e-03
7.008000e-06,-2.120000e-03,2.296280e-02,-1.733333e-03
7.040000e-06,-3.106667e-03,2.349380e-02,-2.933333e-03
7.072000e-06,-3.533333e-03,2.323892e-02,5.253333e-03
7.104000e-06,-3.666667e-03,2.297814e-02,2.773333e-03
7.136000e-06,-2.706667e-03,2.309024e-02,-4.880000e-03
7.168000e-06,-2.093333e-03,2.284834e-02,-1.733333e-03
7.200000e-06,-2.813333e-03,2.302652e-02,-1.626667e-03
7.232000e-06,-3.346667e-03,2.322830e-02,1.600000e-04
7.264000e-06,-2.973333e-03,2.363304e-02,-1.333333e-04
7.296000e-06,-3.160000e-03,2.364720e-02,-4.880000e-03
7.328000e-06,-3.426667e-03,2.336046e-02,-3.280000e-03
7.360000e-06,-2.413333e-03,2.310440e-02,-3.466667e-03
7.392000e-06,-2.066667e-03,2.326488e-02,1.600000e-04
7.424000e-06,-3.080000e-03,2.332860e-02,-5.600000e-04
7.456000e-06,1.866667e-03,2.330146e-02,-7.093333e-03
7.488000e-06,-1.773333e-03,2.359174e-02,2.586667e-03
7.520000e-06,-2.866667e-03,2.345958e-02,-7.093333e-03
7.552000e-06,-2.840000e-03,2.077508e-02,6.506667e-03
7.584000e-06,-2.546667e-03,2.263712e-02,-2.053333e-03
7.616000e-06,-3.080000e-03,2.273152e-02,-3.813333e-03
7.648000e-06,-2.520000e-03,2.296044e-02,-7.146667e-03
7.680000e-06,-3.293333e-03,2.285896e-02,-2.640000e-03
7.712000e-06,-2.440000e-03,2.288020e-02,1.093333e-03
7.744000e-06,-2.093333e-03,2.307254e-02,1.093333e-03
7.776000e-06,-2.626667e-03,2.298286e-02,-8.000000e-04
7.808000e-06,-2.493333e-03,2.322594e-02,4.533333e-04
7.840000e-06,-2.413333e-03,2.283418e-02,-3.120000e-03
7.872000e-06,-2.813333e-03,2.260526e-02,-2.800000e-03
7.904000e-06,-3.080000e-03,2.309260e-02,3.493333e-03
7.936000e-06,-2.573333e-03,2.299230e-02,-4.426667e-03
7.968000e-06,-2.146667e-03,2.375930e-02,7.466667e-04
8.000000e-06,-3.053333e-03,2.311856e-02,-1.093333e-03
8.032000e-06,-3.053333e-03,2.304894e-02,5.440000e-03
8.064000e-06,-3.240000e-03,2.325780e-02,8.160000e-03
8.096000e-06,-2.520000e-03,2.345014e-02,-4.000000e-03
8.128000e-06,-2.146667e-03,2.313390e-02,-1.093333e-03
8.160000e-06,-2.680000e-03,2.317520e-02,-4.773333e-03
8.192000e-06,-3.293333e-03,2.310912e-02,-3.280000e-03
8.224000e-06,-2.840000e-03,2.279288e-02,-1.146667e-03
8.256000e-06,-3.506667e-03,2.328966e-02,9.946667e-03
8.288000e-06,-2.680000e-03,2.313626e-02,1.040000e-03
8.320000e-06,-4.013333e-03,2.319172e-02,-1.093333e-03
8.352000e-06,-3.746667e-03,2.331680e-02,2.000000e-03
8.384000e-06,2.004000e-02,2.305602e-02,-1.573333e-03
8.416000e-06,-2.813333e-03,2.323892e-02,-1.920000e-03
8.448000e-06,-3.666667e-03,2.311384e-02,2.000000e-03
8.480000e-06,-3.506667e-03,2.060516e-02,-4.000000e-03
8.512000e-06,-3.240000e-03,2.227604e-02,-3.520000e-03
8.544000e-06,-4.040000e-03,2.281412e-02,2.720000e-03
8.576000e-06,-3.453333e-03,2.242944e-02,7.280000e-03
8.608000e-06,-4.013333e-03,2.286840e-02,-3.173333e-03
8.640000e-06,-3.613333e-03,2.313390e-02,4.533333e-04
8.672000e-06,-2.520000e-03,2.286604e-02,2.533333e-03
8.704000e-06,-3.506667e-03,2.280940e-02,-8.533333e-04
8.736000e-06,-3.613333e-03,2.315278e-02,-5.066667e-04
8.768000e-06,-3.186667e-03,2.268314e-02,1.760000e-03
8.800000e-06,-2.893333e-03,2.280704e-02,1.226667e-03
8.832000e-06,-3.106667e-03,2.289790e-02,-5.066667e-04
8.864000e-06,-3.506667e-03,2.300174e-02,5.546667e-03
8.896000e-06,-3.586667e-03,2.318464e-02,-5.066667e-03
8.928000e-06,-4.653333e-03,2.309496e-02,-3.946667e-03
8.960000e-06,-2.893333e-03,2.299466e-02,-1.813333e-03
8.992000e-06,-3.826667e-03,2.276810e-02,-6.666667e-04
9.024000e-06,-3.586667e-03,2.336046e-02,6.933333e-03
9.056000e-06,-4.013333e-03,2.257340e-02,1.093333e-03
9.088000e-06,-4.226667e-03,2.298286e-02,7.466667e-04
9.120000e-06,-4.013333e-03,2.277518e-02,-8.533333e-04
9.152000e-06,-4.146667e-03,2.303360e-02,1.040000e-03
9.184000e-06,-3.026667e-03,2.289200e-02,-1.920000e-03
9.216000e-06,-2.813333e-03,2.276338e-02,-1.093333e-03
9.248000e-06,-3.880000e-03,2.378880e-02,-1.093333e-03
9.280000e-06,-4.360000e-03,2.265364e-02,1.866667e-03
9.312000e-06,4.878667e-02,2.307962e-02,-8.000000e-04
9.344000e-06,-2.653333e-03,2.307962e-02,-3.946667e-03
9.376000e-06,-2.946667e-03,2.317048e-02,1.866667e-03
9.408000e-06,-3.666667e-03,2.111374e-02,-3.706667e-03
9.440000e-06,-3.960000e-03,2.251794e-02,1.040000e-03
9.472000e-06,-3.320000e-03,2.250968e-02,6.026667e-03
9.504000e-06,-3.506667e-03,2.249788e-02,3.600000e-03
9.536000e-06,-3.186667e-03,2.255688e-02,-1.146667e-03
9.568000e-06,-3.586667e-03,2.241764e-02,-4.106666e-03
9.600000e-06,-4.360000e-03,2.268786e-02,-1.093333e-03
9.632000e-06,-5.160000e-03,2.236690e-02,-2.213333e-03
9.664000e-06,-3.906667e-03,2.224654e-02,-7.733333e-03
9.696000e-06,-4.333333e-03,2.285896e-02,-3.706667e-03
9.728000e-06,-4.546667e-03,2.209078e-02,2.293333e-03
9.760000e-06,-5.160000e-03,2.290026e-02,-8.000000e-04
9.792000e-06,-4.333333e-03,2.260054e-02,3.493333e-03
9.824000e-06,-2.813333e-03,2.297342e-02,9.866667e-04
9.856000e-06,-4.253333e-03,2.246130e-02,4.000000e-04
9.888000e-06,-4.546667e-03,2.284126e-02,7.706667e-03
