Time(s),CH1V,CH2V,CH3V
-9.460000e-07,4.600000e-04,2.953560e-02,6.773333e-04
-9.350000e-07,3.306667e-04,2.998658e-02,7.226667e-04
-9.240000e-07,4.160000e-04,3.028858e-02,7.653334e-04
-9.130000e-07,6.320000e-04,2.946312e-02,1.112000e-03
-9.020000e-07,1.586667e-04,3.081205e-02,1.242667e-03
-8.910000e-07,6.746667e-04,2.991411e-02,7.226667e-04
-8.800000e-07,3.306667e-04,2.953560e-02,8.533333e-04
-8.690000e-07,6.320000e-04,2.916112e-02,4.160000e-04
-8.580000e-07,4.160000e-04,3.058656e-02,5.920000e-04
-8.470000e-07,3.733333e-04,2.998658e-02,6.346666e-04
-8.360000e-07,1.061333e-03,2.923762e-02,9.386666e-04
-8.250000e-07,8.466667e-04,2.916112e-02,3.733333e-04
-8.140000e-07,8.466667e-04,2.946312e-02,6.346666e-04
-8.030000e-07,9.760000e-04,2.946312e-02,6.773333e-04
-7.920000e-07,5.893334e-04,2.961211e-02,9.386666e-04
-7.810000e-07,3.306667e-04,2.983760e-02,9.840000e-04
-7.700000e-07,4.160000e-04,3.058656e-02,3.306667e-04
-7.590000e-07,5.893334e-04,2.983760e-02,8.533333e-04
-7.480000e-07,3.306667e-04,2.976109e-02,1.026667e-03
-7.370000e-07,9.760000e-04,2.998658e-02,2.880000e-04
-7.260000e-07,3.306667e-04,3.021208e-02,1.157333e-03
-7.150000e-07,8.466667e-04,2.991411e-02,1.120000e-04
-7.040000e-07,5.453333e-04,2.923762e-02,3.306667e-04
-6.930000e-07,8.040000e-04,2.908864e-02,1.157333e-03
-6.820000e-07,6.746667e-04,2.901213e-02,8.080000e-04
-6.710000e-07,1.190667e-03,2.923762e-02,4.613333e-04
-6.600000e-07,7.173333e-04,2.946312e-02,1.242667e-03
-6.490000e-07,9.760000e-04,2.991411e-02,1.026667e-03
-6.380000e-07,1.586667e-04,3.006309e-02,8.960000e-04
-6.270000e-07,3.306667e-04,2.953560e-02,2.880000e-04
-6.160000e-07,1.320000e-03,2.953560e-02,8.080000e-04
-6.050000e-07,8.040000e-04,2.886315e-02,7.653334e-04
-5.940000e-07,7.613333e-04,3.006309e-02,7.653334e-04
-5.830000e-07,8.466667e-04,2.946312e-02,4.613333e-04
-5.720000e-07,6.320000e-04,2.938661e-02,1.026667e-03
-5.610000e-07,1.362667e-03,2.968861e-02,1.373333e-03
-5.500000e-07,8.040000e-04,3.006309e-02,1.026667e-03
-5.390000e-07,7.173333e-04,3.006309e-02,3.733333e-04
-5.280000e-07,4.600000e-04,2.968861e-02,7.653334e-04
-5.170000e-07,1.234667e-03,2.916112e-02,3.733333e-04
-5.060000e-07,4.600000e-04,2.968861e-02,6.773333e-04
-4.950000e-07,8.466667e-04,3.051408e-02,5.466667e-04
-4.840000e-07,7.173333e-04,2.908864e-02,1.112000e-03
-4.730000e-07,8.893333e-04,2.953560e-02,5.920000e-04
-4.620000e-07,3.306667e-04,3.006309e-02,1.157333e-03
-4.510000e-07,8.040000e-04,2.968861e-02,4.160000e-04
-4.400000e-07,8.040000e-04,2.893562e-02,1.026667e-03
-4.290000e-07,9.333334e-04,2.878664e-02,7.653334e-04
-4.180000e-07,4.600000e-04,2.983760e-02,3.306667e-04
-4.070000e-07,1.277333e-03,2.931413e-02,6.773333e-04
-3.960000e-07,6.320000e-04,2.931413e-02,6.773333e-04
-3.850000e-07,6.320000e-04,2.931413e-02,5.466667e-04
-3.740000e-07,8.466667e-04,3.066306e-02,1.157333e-03
-3.630000e-07,7.173333e-04,2.976109e-02,9.386666e-04
-3.520000e-07,5.893334e-04,2.991411e-02,8.960000e-04
-3.410000e-07,8.040000e-04,2.968861e-02,5.920000e-04
-3.300000e-07,1.160000e-04,3.006309e-02,2.880000e-04
-3.190000e-07,5.893334e-04,2.991411e-02,8.080000e-04
-3.080000e-07,4.600000e-04,2.976109e-02,1.026667e-03
-2.970000e-07,8.893333e-04,2.871416e-02,4.613333e-04
-2.860000e-07,1.586667e-04,3.058656e-02,5.040000e-04
-2.750000e-07,7.173333e-04,2.923762e-02,7.226667e-04
-2.640000e-07,7.173333e-04,2.976109e-02,9.386666e-04
-2.530000e-07,6.746667e-04,2.931413e-02,1.808000e-03
-2.420000e-07,3.733333e-04,2.983760e-02,9.840000e-04
-2.310000e-07,2.440000e-04,2.946312e-02,5.920000e-04
-2.200000e-07,4.160000e-04,2.968861e-02,5.040000e-04
-2.090000e-07,1.018667e-03,2.908864e-02,2.000000e-04
-1.980000e-07,3.733333e-04,3.058656e-02,1.242667e-03
-1.870000e-07,8.893333e-04,3.021208e-02,4.613333e-04
-1.760000e-07,2.440000e-04,2.938661e-02,1.069333e-03
-1.650000e-07,5.453333e-04,2.811418e-02,1.112000e-03
-1.540000e-07,2.440000e-04,2.998658e-02,5.466667e-04
-1.430000e-07,5.026667e-04,2.976109e-02,5.920000e-04
-1.320000e-07,2.933333e-05,3.051408e-02,5.466667e-04
-1.210000e-07,3.733333e-04,3.036106e-02,7.653334e-04
-1.100000e-07,3.306667e-04,2.976109e-02,8.960000e-04
-9.900000e-08,5.893334e-04,3.051408e-02,5.466667e-04
-8.800000e-08,4.600000e-04,2.968861e-02,1.680000e-03
-7.700000e-08,5.453333e-04,2.991411e-02,1.112000e-03
-6.600000e-08,5.893334e-04,3.051408e-02,6.773333e-04
-5.500000e-08,8.040000e-04,3.051408e-02,5.920000e-04
-4.400000e-08,1.586667e-04,2.998658e-02,1.069333e-03
-3.300000e-08,8.040000e-04,2.916112e-02,3.306667e-04
-2.200000e-08,5.893334e-04,3.103754e-02,1.026667e-03
-1.100000e-08,4.160000e-04,2.938661e-02,6.773333e-04
-4.959775e-21,6.746667e-04,2.916112e-02,4.613333e-04
1.100000e-08,3.901333e-03,2.968861e-02,1.026667e-03
2.200000e-08,1.922667e-03,3.021208e-02,3.733333e-04
3.300000e-08,1.664000e-03,3.021208e-02,6.773333e-04
4.400000e-08,1.362667e-03,2.946312e-02,1.896000e-03
5.500000e-08,1.320000e-03,2.923762e-02,7.653334e-04
6.600000e-08,1.105333e-03,3.043757e-02,7.226667e-04
7.700000e-08,1.061333e-03,3.013557e-02,8.960000e-04
8.800000e-08,5.453333e-04,2.991411e-02,1.504000e-03
9.900000e-08,1.018667e-03,2.931413e-02,5.466667e-04
1.100000e-07,3.306667e-04,2.991411e-02,7.226667e-04
1.210000e-07,8.040000e-04,2.946312e-02,7.226667e-04
1.320000e-07,6.320000e-04,2.953560e-02,7.653334e-04
1.430000e-07,8.893333e-04,2.953560e-02,8.080000e-04
1.540000e-07,9.333334e-04,2.976109e-02,3.733333e-04
1.650000e-07,6.746667e-04,2.968861e-02,6.773333e-04
1.760000e-07,4.600000e-04,2.878664e-02,2.000000e-04
1.870000e-07,1.018667e-03,2.931413e-02,1.200000e-03
1.980000e-07,7.613333e-04,2.998658e-02,9.386666e-04
2.090000e-07,6.320000e-04,2.953560e-02,7.226667e-04
2.200000e-07,7.173333e-04,2.983760e-02,1.112000e-03
2.310000e-07,9.760000e-04,2.953560e-02,-3.226667e-04
