Time(s),CH1V,CH2V,CH3V
-3.232000e-06,-3.106667e-03,2.574996e-02,1.706667e-03
-3.200000e-06,-4.280000e-03,2.516822e-02,-1.333333e-04
-3.168000e-06,-4.013333e-03,2.494874e-02,1.093333e-03
-3.136000e-06,-3.640000e-03,2.522132e-02,1.413333e-03
-3.104000e-06,-3.906667e-03,2.536292e-02,-2.880000e-03
-3.072000e-06,-4.280000e-03,2.511630e-02,-1.093333e-03
-3.040000e-06,-3.693333e-03,2.515760e-02,5.200000e-03
-3.008000e-06,-4.413333e-03,2.514580e-02,-1.573333e-03
-2.976000e-06,-3.773333e-03,2.490744e-02,1.093333e-03
-2.944000e-06,-4.413333e-03,2.509034e-02,1.093333e-03
-2.912000e-06,-3.533333e-03,2.528976e-02,-1.573333e-03
-2.880000e-06,-3.746667e-03,2.494166e-02,-1.866667e-04
-2.848000e-06,-4.200000e-03,2.537236e-02,-4.186667e-03
-2.816000e-06,-4.626667e-03,2.501246e-02,-3.226667e-03
-2.784000e-06,-4.066667e-03,2.464430e-02,3.013333e-03
-2.752000e-06,-4.253333e-03,2.505612e-02,-3.413333e-03
-2.720000e-06,-3.346667e-03,2.526734e-02,-2.986667e-03
-2.688000e-06,-3.746667e-03,2.536292e-02,1.813333e-03
-2.656000e-06,-3.720000e-03,2.518946e-02,-5.066667e-03
-2.624000e-06,-3.640000e-03,2.509506e-02,3.600000e-03
-2.592000e-06,-3.853333e-03,2.522368e-02,-2.400000e-03
-2.560000e-06,-4.466667e-03,2.512102e-02,6.400000e-04
-2.528000e-06,-3.480000e-03,2.527206e-02,4.026667e-03
-2.496000e-06,-3.480000e-03,2.506320e-02,3.013333e-03
-2.464000e-06,-4.413333e-03,2.538416e-02,-9.066667e-04
-2.432000e-06,-4.520000e-03,2.519654e-02,-3.280000e-03
-2.400000e-06,-3.933333e-03,2.503842e-02,-5.600000e-04
-2.368000e-06,-3.373333e-03,2.549390e-02,-3.280000e-03
-2.336000e-06,-4.093333e-03,2.507736e-02,1.466667e-03
-2.304000e-06,-3.560000e-03,2.512338e-02,8.800000e-04
-2.272000e-06,-4.573334e-03,2.527442e-02,-2.746667e-03
-2.240000e-06,-4.093333e-03,2.505376e-02,2.826667e-03
-2.208000e-06,-3.506667e-03,2.520952e-02,5.066667e-04
-2.176000e-06,-3.506667e-03,2.479062e-02,1.173333e-03
-2.144000e-06,-3.373333e-03,2.506320e-02,3.466667e-04
-2.112000e-06,-4.600000e-03,2.507500e-02,6.320000e-03
-2.080000e-06,-2.920000e-03,2.542900e-02,2.053333e-03
-2.048000e-06,-4.520000e-03,2.509978e-02,-2.266667e-03
-2.016000e-06,-4.306667e-03,2.472218e-02,-1.200000e-03
-1.984000e-06,-3.426667e-03,2.465138e-02,-3.200000e-04
-1.952000e-06,-4.680000e-03,2.519182e-02,2.346667e-03
-1.920000e-06,-4.120000e-03,2.489682e-02,-6.666667e-04
-1.888000e-06,-4.466667e-03,2.500420e-02,2.400000e-03
-1.856000e-06,-3.373333e-03,2.509742e-02,-6.080000e-03
-1.824000e-06,-3.506667e-03,2.473398e-02,-5.413333e-03
-1.792000e-06,-4.173333e-03,2.534522e-02,-3.413333e-03
-1.760000e-06,-4.760000e-03,2.481186e-02,-3.733333e-04
-1.728000e-06,-4.200000e-03,2.512338e-02,4.000000e-04
-1.696000e-06,-5.106667e-03,2.556942e-02,2.133333e-04
-1.664000e-06,-3.533333e-03,2.558240e-02,2.826667e-03
-1.632000e-06,-3.746667e-03,2.494874e-02,-1.146667e-03
-1.600000e-06,-3.800000e-03,2.538416e-02,-1.973333e-03
-1.568000e-06,-4.146667e-03,2.502662e-02,-3.520000e-03
-1.536000e-06,-3.853333e-03,2.538416e-02,2.533333e-03
-1.504000e-06,-3.773333e-03,2.506792e-02,-4.480000e-03
-1.472000e-06,-3.720000e-03,2.471510e-02,-2.746667e-03
-1.440000e-06,-4.146667e-03,2.514108e-02,-3.653333e-03
-1.408000e-06,-4.333333e-03,2.506084e-02,2.640000e-03
-1.376000e-06,-3.560000e-03,2.518002e-02,-1.493333e-03
-1.344000e-06,-4.600000e-03,2.488974e-02,3.306667e-03
-1.312000e-06,-2.946667e-03,2.496290e-02,-1.920000e-03
-1.280000e-06,-4.413333e-03,2.490272e-02,1.413333e-03
-1.248000e-06,-4.280000e-03,2.517530e-02,-6.133333e-04
-1.216000e-06,-4.120000e-03,2.486142e-02,-8.000000e-05
-1.184000e-06,-3.000000e-03,2.448382e-02,-6.720000e-03
-1.152000e-06,-3.586667e-03,2.508798e-02,1.413333e-03
-1.120000e-06,-4.546667e-03,2.532870e-02,-6.186666e-03
-1.088000e-06,-3.800000e-03,2.509270e-02,2.720000e-03
-1.056000e-06,-3.880000e-03,2.485316e-02,1.653333e-03
-1.024000e-06,-4.546667e-03,2.548210e-02,1.226667e-03
-9.920000e-07,-3.960000e-03,2.452748e-02,4.533333e-04
-9.600000e-07,-3.800000e-03,2.511158e-02,4.533333e-04
-9.280000e-07,-4.786666e-03,2.501718e-02,3.600000e-03
-8.960000e-07,-3.773333e-03,2.486378e-02,-4.240000e-03
-8.640000e-07,-4.600000e-03,2.455934e-02,1.280000e-03
-8.320000e-07,-3.053333e-03,2.495346e-02,6.933333e-04
-8.000000e-07,-4.413333e-03,2.490980e-02,-3.466667e-03
-7.680000e-07,-4.146667e-03,2.539714e-02,8.800000e-04
-7.360000e-07,-3.800000e-03,2.528740e-02,3.546667e-03
-7.040000e-07,-4.253333e-03,2.510450e-02,-6.960000e-03
-6.720000e-07,-3.453333e-03,2.492632e-02,-5.413333e-03
-6.400000e-07,-3.426667e-03,2.539950e-02,-6.186666e-03
-6.080000e-07,-2.600000e-03,2.493930e-02,5.866667e-03
-5.760000e-07,-3.160000e-03,2.587386e-02,-2.666667e-04
-5.440000e-07,-1.853333e-03,2.552340e-02,4.533333e-04
-5.120000e-07,-2.333333e-03,2.513872e-02,-7.680000e-03
-4.800000e-07,-2.813333e-03,2.545968e-02,-1.493333e-03
-4.480000e-07,-2.973333e-03,2.533106e-02,-6.266667e-03
-4.160000e-07,-3.720000e-03,2.542546e-02,-4.480000e-03
-3.840000e-07,-2.626667e-03,2.500892e-02,1.706667e-03
-3.520000e-07,-2.680000e-03,2.514816e-02,-1.088000e-02
-3.200000e-07,-2.066667e-03,2.475168e-02,-5.066667e-03
-2.880000e-07,-2.626667e-03,2.563550e-02,-1.680000e-03
-2.560000e-07,-2.093333e-03,2.522840e-02,-3.173333e-03
-2.240000e-07,-2.280000e-03,2.516822e-02,-2.800000e-03
-1.920000e-07,-1.506667e-03,2.546440e-02,-6.853333e-03
-1.600000e-07,-2.760000e-03,2.556234e-02,-2.213333e-03
-1.280000e-07,-2.653333e-03,2.555290e-02,-5.653333e-03
-9.600000e-08,-2.440000e-03,2.519182e-02,-5.013333e-03
-6.400000e-08,-3.400000e-03,2.551160e-02,-3.120000e-03
-3.200000e-08,-3.106667e-03,2.537944e-02,-4.586667e-03
-3.851353e-21,-3.746667e-03,2.521188e-02,7.466667e-04
3.200000e-08,-3.026667e-03,2.492868e-02,-7.733333e-03
6.400000e-08,-3.026667e-03,2.451450e-02,-1.680000e-03
9.600000e-08,-2.546667e-03,2.437644e-02,-2.106667e-03
1.280000e-07,-2.946667e-03,2.445668e-02,-6.373333e-03
1.600000e-07,-3.533333e-03,2.367198e-02,4.186667e-03
1.920000e-07,-2.066667e-03,2.436110e-02,-5.360000e-03
2.240000e-07,-2.120000e-03,2.399412e-02,-3.413333e-03
2.560000e-07,-3.053333e-03,2.367198e-02,-9.066667e-04
2.880000e-07,-3.373333e-03,2.419590e-02,-4.053333e-03
3.200000e-07,-2.093333e-03,2.385488e-02,-2.213333e-03
3.520000e-07,-2.093333e-03,2.416640e-02,-1.029333e-02
3.840000e-07,-2.600000e-03,2.404722e-02,6.160000e-03
4.160000e-07,-4.306667e-03,2.417820e-02,-1.813333e-03
4.480000e-07,-2.466667e-03,2.366018e-02,2.186667e-03
4.800000e-07,-3.693333e-03,2.341828e-02,1.573333e-03
5.120000e-07,-2.626667e-03,2.443898e-02,-2.506667e-03
5.440000e-07,-2.680000e-03,2.382066e-02,-5.013333e-03
5.760000e-07,-3.453333e-03,2.321178e-02,-6.560000e-03
6.080000e-07,-2.386667e-03,2.406138e-02,-2.453333e-03
6.400000e-07,-3.186667e-03,2.383482e-02,-6.666667e-03
6.720000e-07,-3.400000e-03,2.376166e-02,-2.453333e-03
7.040000e-07,-3.026667e-03,2.387376e-02,-6.266667e-03
7.360000e-07,-2.653333e-03,2.339940e-02,-6.613333e-03
7.680000e-07,-2.120000e-03,2.380650e-02,-5.733334e-03
8.000000e-07,-2.600000e-03,2.352802e-02,-1.048000e-02
8.320000e-07,-2.600000e-03,2.399058e-02,-6.320000e-03
8.640000e-07,-1.880000e-03,2.381358e-02,-6.320000e-03
8.960000e-07,-1.426667e-03,2.388674e-02,-3.173333e-03
9.280000e-07,-2.600000e-03,2.362124e-02,-4.106666e-03
9.600000e-07,-1.346667e-03,2.372508e-02,-6.506667e-03
9.920000e-07,-2.066667e-03,2.375930e-02,-2.506667e-03
1.024000e-06,-3.080000e-03,2.445196e-02,-1.440000e-03
1.056000e-06,-2.200000e-03,2.356932e-02,-6.026667e-03
1.088000e-06,-1.426667e-03,2.364720e-02,-9.040000e-03
1.120000e-06,-2.013333e-03,2.350914e-02,-5.253333e-03
1.152000e-06,-1.480000e-03,2.405666e-02,-5.653333e-03
1.184000e-06,-2.173333e-03,2.395518e-02,-2.506667e-03
1.216000e-06,-1.666667e-03,2.339704e-02,-4.533333e-03
1.248000e-06,-5.466667e-04,2.378408e-02,-5.840000e-03
1.280000e-06,-2.146667e-03,2.378644e-02,-4.533333e-03
1.312000e-06,-2.626667e-03,2.370384e-02,-5.120000e-03
1.344000e-06,-2.200000e-03,2.382302e-02,-6.373333e-03
1.376000e-06,-2.066667e-03,2.377936e-02,-3.226667e-03
1.408000e-06,-1.960000e-03,2.400356e-02,-2.880000e-03
1.440000e-06,-2.786667e-03,2.359174e-02,-2.586667e-03
1.472000e-06,-2.973333e-03,2.357758e-02,-5.306667e-03
1.504000e-06,-2.466667e-03,2.387376e-02,-8.346667e-03
1.536000e-06,-3.373333e-03,2.382302e-02,-8.880000e-03
1.568000e-06,-2.253333e-03,2.367906e-02,-4.000000e-03
1.600000e-06,-2.573333e-03,2.367434e-02,-3.573333e-03
1.632000e-06,-1.186667e-03,2.393276e-02,-4.960000e-03
1.664000e-06,-3.000000e-03,2.385724e-02,-2.586667e-03
1.696000e-06,-2.173333e-03,2.438116e-02,-3.653333e-03
1.728000e-06,-2.840000e-03,2.345958e-02,-8.506667e-03
1.760000e-06,-2.040000e-03,2.409324e-02,-2.693333e-03
1.792000e-06,-2.733333e-03,2.377936e-02,-5.306667e-03
1.824000e-06,-2.546667e-03,2.369912e-02,-6.506667e-03
1.856000e-06,-2.360000e-03,2.404722e-02,-3.040000e-03
1.888000e-06,-1.960000e-03,2.379824e-02,-5.733334e-03
1.920000e-06,-1.400000e-03,2.341120e-02,-1.077333e-02
1.952000e-06,-1.746667e-03,2.438116e-02,-8.213333e-03
1.984000e-06,-2.440000e-03,2.321650e-02,-4.106666e-03
2.016000e-06,-2.253333e-03,2.371092e-02,-6.666667e-04
2.048000e-06,-2.333333e-03,2.376166e-02,-3.706667e-03
2.080000e-06,-2.040000e-03,2.351622e-02,-6.186666e-03
2.112000e-06,-1.453333e-03,2.380414e-02,-7.493333e-03
2.144000e-06,-2.866667e-03,2.364012e-02,-6.960000e-03
2.176000e-06,-2.386667e-03,2.388674e-02,-3.813333e-03
2.208000e-06,-2.893333e-03,2.360118e-02,-6.320000e-03
2.240000e-06,-2.680000e-03,2.369676e-02,-1.029333e-02
2.272000e-06,-2.226667e-03,2.352094e-02,-8.880000e-03
2.304000e-06,-3.026667e-03,2.392096e-02,-9.706667e-03
2.336000e-06,-2.093333e-03,2.386196e-02,-8.746667e-03
2.368000e-06,-1.746667e-03,2.361888e-02,-1.440000e-03
2.400000e-06,-2.040000e-03,2.385488e-02,2.640000e-03
2.432000e-06,-7.600000e-04,2.357994e-02,1.600000e-04
2.464000e-06,-1.880000e-03,2.353510e-02,-8.400000e-03
2.496000e-06,-3.320000e-03,2.378408e-02,-8.106667e-03
2.528000e-06,-3.586667e-03,2.386668e-02,-3.520000e-03
2.560000e-06,-3.080000e-03,2.349144e-02,-4.426667e-03
2.592000e-06,-1.880000e-03,2.417348e-02,-2.986667e-03
2.624000e-06,-2.973333e-03,2.364012e-02,-8.933334e-03
2.656000e-06,-2.120000e-03,2.357994e-02,-3.360000e-03
2.688000e-06,-2.226667e-03,2.393040e-02,-4.426667e-03
2.720000e-06,-2.120000e-03,2.374278e-02,-6.373333e-03
2.752000e-06,-3.240000e-03,2.387140e-02,-4.960000e-03
2.784000e-06,-2.600000e-03,2.404250e-02,-5.253333e-03
2.816000e-06,-7.600000e-04,2.355044e-02,-1.130667e-02
2.848000e-06,-2.306667e-03,2.356932e-02,-1.456000e-02
2.880000e-06,-1.666667e-03,2.407672e-02,-4.186667e-03
2.912000e-06,-1.106667e-03,2.319998e-02,-1.333333e-04
2.944000e-06,-2.013333e-03,2.312092e-02,-1.146667e-03
2.976000e-06,-2.306667e-03,2.321178e-02,-4.106666e-03
3.008000e-06,-2.226667e-03,2.336518e-02,-6.960000e-03
3.040000e-06,-2.173333e-03,2.354100e-02,-5.893333e-03
3.072000e-06,-1.320000e-03,2.337226e-02,-7.146667e-03
3.104000e-06,-3.320000e-03,2.327550e-02,-4.480000e-03
3.136000e-06,-3.080000e-03,2.390562e-02,-8.266667e-03
3.168000e-06,-2.946667e-03,2.308198e-02,-5.120000e-03
3.200000e-06,-1.826667e-03,2.368142e-02,-4.266667e-04
3.232000e-06,-3.373333e-03,2.381358e-02,-1.493333e-03
3.264000e-06,-2.733333e-03,2.355280e-02,-9.706667e-03
3.296000e-06,-3.080000e-03,2.349144e-02,2.880000e-03
3.328000e-06,-1.933333e-03,2.350914e-02,2.960000e-03
3.360000e-06,-2.920000e-03,2.403542e-02,2.880000e-03
3.392000e-06,-3.293333e-03,2.374514e-02,1.466667e-03
3.424000e-06,-3.053333e-03,2.377936e-02,-1.493333e-03
3.456000e-06,-1.906667e-03,2.355280e-02,-1.813333e-03
3.488000e-06,-1.933333e-03,2.378880e-02,-4.533333e-03
3.520000e-06,-3.160000e-03,2.358702e-02,-1.333333e-04
3.552000e-06,-2.253333e-03,2.333568e-02,-6.133333e-03
3.584000e-06,-1.906667e-03,2.368614e-02,6.933333e-04
3.616000e-06,-3.453333e-03,2.408852e-02,-2.053333e-03
3.648000e-06,-2.973333e-03,2.384308e-02,-2.160000e-03
3.680000e-06,-1.906667e-03,2.386904e-02,8.800000e-04
3.712000e-06,-2.520000e-03,2.351858e-02,4.000000e-04
3.744000e-06,-2.333333e-03,2.364720e-02,-5.066667e-04
3.776000e-06,-2.973333e-03,2.421478e-02,-3.226667e-03
3.808000e-06,-2.813333e-03,2.364484e-02,2.586667e-03
3.840000e-06,-1.480000e-03,2.252974e-02,-7.440000e-03
3.872000e-06,-3.800000e-03,2.356696e-02,-2.506667e-03
3.904000e-06,-3.160000e-03,2.304894e-02,-1.920000e-03
3.936000e-06,-3.053333e-03,2.334040e-02,-2.693333e-03
3.968000e-06,-3.560000e-03,2.363540e-02,1.066667e-04
4.000000e-06,-2.200000e-03,2.302180e-02,3.546667e-03
4.032000e-06,-3.266667e-03,2.299466e-02,2.053333e-03
4.064000e-06,-2.706667e-03,2.321886e-02,-1.386667e-03
4.096000e-06,-2.680000e-03,2.320706e-02,1.066667e-04
4.128000e-06,-3.133333e-03,2.327786e-02,2.666667e-04
4.160000e-06,-3.400000e-03,2.355988e-02,2.826667e-03
4.192000e-06,-2.920000e-03,2.328730e-02,-1.733333e-03
4.224000e-06,-2.973333e-03,2.404014e-02,-5.600000e-04
4.256000e-06,-2.706667e-03,2.373334e-02,-2.106667e-03
4.288000e-06,-3.320000e-03,2.359174e-02,2.826667e-03
4.320000e-06,-3.560000e-03,2.356696e-02,-3.360000e-03
4.352000e-06,-2.546667e-03,2.386432e-02,-2.586667e-03
4.384000e-06,-2.733333e-03,2.358938e-02,1.573333e-03
4.416000e-06,-2.626667e-03,2.348672e-02,-1.866667e-03
4.448000e-06,-2.893333e-03,2.363540e-02,-5.840000e-03
4.480000e-06,-3.506667e-03,2.350442e-02,3.840000e-03
4.512000e-06,-3.266667e-03,2.329910e-02,1.413333e-03
4.544000e-06,-4.013333e-03,2.371092e-02,-1.626667e-03
4.576000e-06,-4.226667e-03,2.324128e-02,5.066667e-04
4.608000e-06,-4.253333e-03,2.319644e-02,-1.573333e-03
