Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,80000,,Record Length,80000
Zero Index,10399.74218750,,Zero Index,10399.74218750
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-4.15989687e-07,5.90625000e-04,1.54487500e-02
-4.15949687e-07,4.56250000e-04,1.52909688e-02
-4.15909688e-07,4.46875000e-04,1.51640000e-02
-4.15869687e-07,6.04687500e-04,1.51321250e-02
-4.15829687e-07,8.51562500e-04,1.51932188e-02
-4.15789687e-07,1.01718750e-03,1.52867188e-02
-4.15749687e-07,9.62500000e-04,1.53440938e-02
-4.15709687e-07,6.89062500e-04,1.53393125e-02
-4.15669687e-07,3.64062500e-04,1.52946875e-02
-4.15629687e-07,2.01562500e-04,1.52537813e-02
-4.15589687e-07,3.14062500e-04,1.52389062e-02
-4.15549687e-07,6.20312500e-04,1.52346563e-02
-4.15509687e-07,9.15625000e-04,1.52128750e-02
-4.15469687e-07,1.02187500e-03,1.51645313e-02
-4.15429687e-07,9.20312500e-04,1.51161875e-02
-4.15389687e-07,7.40625000e-04,1.51066250e-02
-4.15349687e-07,6.39062500e-04,1.51512500e-02
-4.15309687e-07,6.65625000e-04,1.52250937e-02
-4.15269687e-07,7.34375000e-04,1.52814063e-02
-4.15229687e-07,7.21875000e-04,1.52872500e-02
-4.15189687e-07,5.84375000e-04,1.52500625e-02
-4.15149687e-07,4.01562500e-04,1.52054375e-02
-4.15109687e-07,3.01562500e-04,1.51815313e-02
-4.15069687e-07,3.46875000e-04,1.51778125e-02
-4.15029687e-07,4.82812500e-04,1.51714375e-02
-4.14989687e-07,5.95312500e-04,1.51480625e-02
-4.14949687e-07,6.18750000e-04,1.51225625e-02
-4.14909687e-07,5.82812500e-04,1.51268125e-02
-4.14869687e-07,5.79687500e-04,1.51740938e-02
-4.14829687e-07,6.53125000e-04,1.52362500e-02
-4.14789687e-07,7.46875000e-04,1.52585625e-02
-4.14749687e-07,7.53125000e-04,1.52080938e-02
-4.14709687e-07,6.07812500e-04,1.51066250e-02
-4.14669687e-07,3.68750000e-04,1.50226875e-02
-4.14629687e-07,1.85937500e-04,1.50200313e-02
-4.14589687e-07,1.81250000e-04,1.51034375e-02
-4.14549687e-07,3.59375000e-04,1.52150000e-02
-4.14509687e-07,5.98437500e-04,1.52808750e-02
-4.14469687e-07,7.42187500e-04,1.52686563e-02
-4.14429687e-07,7.14062500e-04,1.52123438e-02
-4.14389687e-07,5.59375000e-04,1.51767500e-02
-4.14349687e-07,4.09375000e-04,1.52017188e-02
-4.14309687e-07,3.67187500e-04,1.52702500e-02
-4.14269687e-07,4.53125000e-04,1.53308125e-02
-4.14229687e-07,5.93750000e-04,1.53435625e-02
-4.14189687e-07,6.87500000e-04,1.53122188e-02
-4.14149687e-07,6.60937500e-04,1.52750313e-02
-4.14109687e-07,5.15625000e-04,1.52628125e-02
-4.14069687e-07,3.06250000e-04,1.52713125e-02
-4.14029687e-07,1.23437500e-04,1.52755625e-02
-4.13989687e-07,4.68750000e-05,1.52580312e-02
-4.13949687e-07,1.21875000e-04,1.52314688e-02
-4.13909687e-07,3.28125000e-04,1.52224375e-02
-4.13869687e-07,5.79687500e-04,1.52436875e-02
-4.13829687e-07,7.59375000e-04,1.52739688e-02
-4.13789687e-07,7.71875000e-04,1.52814063e-02
-4.13749687e-07,6.07812500e-04,1.52553750e-02
-4.13709687e-07,3.57812500e-04,1.52203125e-02
-4.13669687e-07,1.60937500e-04,1.52134063e-02
-4.13629687e-07,1.23437500e-04,1.52410313e-02
-4.13589687e-07,2.50000000e-04,1.52665313e-02
-4.13549687e-07,4.34375000e-04,1.52378438e-02
-4.13509687e-07,5.35937500e-04,1.51390313e-02
-4.13469687e-07,4.73437500e-04,1.50157813e-02
-4.13429687e-07,2.76562500e-04,1.49456563e-02
-4.13389687e-07,6.87500000e-05,1.49796563e-02
-4.13349687e-07,-1.40625000e-05,1.50991875e-02
-4.13309687e-07,8.28125000e-05,1.52288125e-02
-4.13269687e-07,2.95312500e-04,1.52925625e-02
-4.13229687e-07,4.96875000e-04,1.52686563e-02
-4.13189687e-07,5.70312500e-04,1.51969375e-02
-4.13149687e-07,4.98437500e-04,1.51353125e-02
-4.13109687e-07,3.65625000e-04,1.51135313e-02
-4.13069687e-07,3.03125000e-04,1.51161875e-02
-4.13029687e-07,3.96875000e-04,1.51124688e-02
-4.12989687e-07,6.23437500e-04,1.50933437e-02
-4.12949687e-07,8.75000000e-04,1.50800625e-02
-4.12909687e-07,1.02031250e-03,1.51007813e-02
-4.12869687e-07,9.95312500e-04,1.51539063e-02
-4.12829687e-07,8.34375000e-04,1.52033125e-02
-4.12789687e-07,6.40625000e-04,1.52096875e-02
-4.12749687e-07,5.15625000e-04,1.51634688e-02
-4.12709687e-07,5.06250000e-04,1.50965313e-02
-4.12669687e-07,5.76562500e-04,1.50476563e-02
