Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,90000,,Record Length,90000
Zero Index,4409.52734375,,Zero Index,4409.52734375
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-1.76381094e-07,6.30000000e-04,1.57606250e-02
-1.76341094e-07,8.55312500e-04,1.57218750e-02
-1.76301094e-07,9.90937500e-04,1.56768750e-02
-1.76261094e-07,9.49375000e-04,1.56206250e-02
-1.76221094e-07,7.28437500e-04,1.55606250e-02
-1.76181094e-07,4.35312500e-04,1.55200000e-02
-1.76141094e-07,2.14375000e-04,1.55237500e-02
-1.76101094e-07,1.57500000e-04,1.55768750e-02
-1.76061094e-07,2.45000000e-04,1.56562500e-02
-1.76021094e-07,3.65312500e-04,1.57193750e-02
-1.75981094e-07,3.91562500e-04,1.57306250e-02
-1.75941094e-07,2.69062500e-04,1.56837500e-02
-1.75901094e-07,3.71875000e-05,1.56075000e-02
-1.75861094e-07,-1.90312500e-04,1.55462500e-02
-1.75821094e-07,-2.95312500e-04,1.55318750e-02
-1.75781094e-07,-2.18750000e-04,1.55656250e-02
-1.75741094e-07,1.31250000e-05,1.56175000e-02
-1.75701094e-07,3.06250000e-04,1.56531250e-02
-1.75661094e-07,5.38125000e-04,1.56550000e-02
-1.75621094e-07,6.14687500e-04,1.56368750e-02
-1.75581094e-07,5.18437500e-04,1.56312500e-02
-1.75541094e-07,3.19375000e-04,1.56668750e-02
-1.75501094e-07,1.50937500e-04,1.57456250e-02
-1.75461094e-07,1.35625000e-04,1.58406250e-02
-1.75421094e-07,3.12812500e-04,1.59062500e-02
-1.75381094e-07,5.92812500e-04,1.59112500e-02
-1.75341094e-07,8.15937500e-04,1.58562500e-02
-1.75301094e-07,8.48750000e-04,1.57731250e-02
-1.75261094e-07,6.78125000e-04,1.57075000e-02
-1.75221094e-07,4.30937500e-04,1.56875000e-02
-1.75181094e-07,2.93125000e-04,1.57081250e-02
-1.75141094e-07,3.78437500e-04,1.57412500e-02
-1.75101094e-07,6.43125000e-04,1.57587500e-02
-1.75061094e-07,9.07812500e-04,1.57606250e-02
-1.75021094e-07,9.84375000e-04,1.57700000e-02
-1.74981094e-07,8.02812500e-04,1.58106250e-02
-1.74941094e-07,4.70312500e-04,1.58768750e-02
-1.74901094e-07,2.07812500e-04,1.59293750e-02
-1.74861094e-07,2.01250000e-04,1.59212500e-02
-1.74821094e-07,4.90000000e-04,1.58387500e-02
-1.74781094e-07,9.40625000e-04,1.57262500e-02
-1.74741094e-07,1.31906250e-03,1.56562500e-02
-1.74701094e-07,1.43062500e-03,1.56812500e-02
-1.74661094e-07,1.22500000e-03,1.57881250e-02
-1.74621094e-07,8.11562500e-04,1.59062500e-02
-1.74581094e-07,3.95937500e-04,1.59543750e-02
-1.74541094e-07,1.66250000e-04,1.59050000e-02
-1.74501094e-07,2.10000000e-04,1.58012500e-02
-1.74461094e-07,4.76875000e-04,1.57187500e-02
-1.74421094e-07,8.22500000e-04,1.57043750e-02
-1.74381094e-07,1.06968750e-03,1.57400000e-02
-1.74341094e-07,1.09593750e-03,1.57618750e-02
-1.74301094e-07,8.77187500e-04,1.57237500e-02
-1.74261094e-07,5.09687500e-04,1.56412500e-02
-1.74221094e-07,1.64062500e-04,1.55856250e-02
-1.74181094e-07,0.00000000e+00,1.56193750e-02
-1.74141094e-07,9.18750000e-05,1.57387500e-02
-1.74101094e-07,3.74062500e-04,1.58693750e-02
-1.74061094e-07,6.71562500e-04,1.59237500e-02
-1.74021094e-07,8.09375000e-04,1.58750000e-02
-1.73981094e-07,7.26250000e-04,1.57812500e-02
-1.73941094e-07,5.16250000e-04,1.57343750e-02
-1.73901094e-07,3.60937500e-04,1.57800000e-02
-1.73861094e-07,3.85000000e-04,1.58718750e-02
-1.73821094e-07,5.55625000e-04,1.59118750e-02
-1.73781094e-07,7.04375000e-04,1.58381250e-02
-1.73741094e-07,6.38750000e-04,1.56862500e-02
-1.73701094e-07,3.19375000e-04,1.55706250e-02
-1.73661094e-07,-1.02812500e-04,1.55893750e-02
-1.73621094e-07,-3.80625000e-04,1.57387500e-02
-1.73581094e-07,-3.34687500e-04,1.59075000e-02
-1.73541094e-07,1.53125000e-05,1.59612500e-02
-1.73501094e-07,4.68125000e-04,1.58475000e-02
-1.73461094e-07,7.80937500e-04,1.56431250e-02
-1.73421094e-07,8.09375000e-04,1.54962500e-02
