Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,80000,,Record Length,80000
Zero Index,10399.69531250,,Zero Index,10399.69531250
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-4.15987812e-07,4.53125000e-04,1.54769063e-02
-4.15947812e-07,6.98437500e-04,1.55061250e-02
-4.15907812e-07,8.54687500e-04,1.54375938e-02
-4.15867812e-07,8.42187500e-04,1.53132813e-02
-4.15827812e-07,6.76562500e-04,1.51969375e-02
-4.15787812e-07,4.37500000e-04,1.51390313e-02
-4.15747812e-07,2.09375000e-04,1.51544375e-02
-4.15707812e-07,5.78125000e-05,1.52235000e-02
-4.15667812e-07,2.18750000e-05,1.53095625e-02
-4.15627812e-07,1.18750000e-04,1.53770313e-02
-4.15587812e-07,3.26562500e-04,1.54078438e-02
-4.15547812e-07,5.68750000e-04,1.54073125e-02
-4.15507812e-07,7.18750000e-04,1.53998750e-02
-4.15467812e-07,6.75000000e-04,1.54126250e-02
-4.15427812e-07,4.26562500e-04,1.54583125e-02
-4.15387812e-07,9.53125000e-05,1.55188750e-02
-4.15347812e-07,-1.28125000e-04,1.55571250e-02
-4.15307812e-07,-1.06250000e-04,1.55369375e-02
-4.15267812e-07,1.45312500e-04,1.54524688e-02
-4.15227812e-07,4.62500000e-04,1.53334688e-02
-4.15187812e-07,6.43750000e-04,1.52314688e-02
-4.15147812e-07,5.90625000e-04,1.51857813e-02
-4.15107812e-07,3.75000000e-04,1.52022500e-02
-4.15067812e-07,1.82812500e-04,1.52543125e-02
-4.15027812e-07,1.68750000e-04,1.53047813e-02
-4.14987812e-07,3.57812500e-04,1.53276250e-02
-4.14947812e-07,6.29687500e-04,1.53201875e-02
-4.14907812e-07,8.06250000e-04,1.52957500e-02
-4.14867812e-07,7.85937500e-04,1.52718437e-02
-4.14827812e-07,5.90625000e-04,1.52622813e-02
-4.14787812e-07,3.48437500e-04,1.52745000e-02
-4.14747812e-07,1.98437500e-04,1.53095625e-02
-4.14707812e-07,2.04687500e-04,1.53584375e-02
-4.14667812e-07,3.39062500e-04,1.54025313e-02
-4.14627812e-07,5.06250000e-04,1.54211250e-02
-4.14587812e-07,6.14062500e-04,1.54041250e-02
-4.14547812e-07,6.12500000e-04,1.53616250e-02
-4.14507812e-07,5.06250000e-04,1.53185938e-02
-4.14467812e-07,3.46875000e-04,1.52973438e-02
-4.14427812e-07,1.93750000e-04,1.52978750e-02
-4.14387812e-07,1.03125000e-04,1.53037188e-02
-4.14347812e-07,1.01562500e-04,1.52968125e-02
-4.14307812e-07,1.75000000e-04,1.52819375e-02
-4.14267812e-07,2.78125000e-04,1.52830000e-02
-4.14227812e-07,3.50000000e-04,1.53255000e-02
-4.14187812e-07,3.46875000e-04,1.54083750e-02
-4.14147812e-07,2.75000000e-04,1.54992187e-02
-4.14107812e-07,1.92187500e-04,1.55523438e-02
-4.14067812e-07,1.76562500e-04,1.55443750e-02
-4.14027812e-07,2.71875000e-04,1.54875313e-02
-4.13987812e-07,4.56250000e-04,1.54174063e-02
-4.13947812e-07,6.39062500e-04,1.53605625e-02
-4.13907812e-07,7.23437500e-04,1.53175313e-02
-4.13867812e-07,6.60937500e-04,1.52718437e-02
-4.13827812e-07,4.84375000e-04,1.52203125e-02
-4.13787812e-07,2.87500000e-04,1.51863125e-02
-4.13747812e-07,1.62500000e-04,1.52043750e-02
-4.13707812e-07,1.40625000e-04,1.52824688e-02
-4.13667812e-07,1.85937500e-04,1.53770313e-02
-4.13627812e-07,2.26562500e-04,1.54174063e-02
-4.13587812e-07,2.17187500e-04,1.53600313e-02
-4.13547812e-07,1.73437500e-04,1.52373125e-02
-4.13507812e-07,1.54687500e-04,1.51448750e-02
-4.13467812e-07,2.12500000e-04,1.51735625e-02
-4.13427812e-07,3.48437500e-04,1.53345313e-02
-4.13387812e-07,5.04687500e-04,1.55374688e-02
-4.13347812e-07,5.96875000e-04,1.56506250e-02
-4.13307812e-07,5.81250000e-04,1.55953750e-02
-4.13267812e-07,4.70312500e-04,1.54094375e-02
-4.13227812e-07,3.26562500e-04,1.52181875e-02
-4.13187812e-07,2.17187500e-04,1.51454063e-02
-4.13147812e-07,1.68750000e-04,1.52197813e-02
-4.13107812e-07,1.67187500e-04,1.53621562e-02
-4.13067812e-07,1.81250000e-04,1.54492813e-02
-4.13027812e-07,1.87500000e-04,1.54073125e-02
-4.12987813e-07,1.89062500e-04,1.52644063e-02
-4.12947812e-07,1.92187500e-04,1.51183125e-02
-4.12907812e-07,2.01562500e-04,1.50582813e-02
-4.12867812e-07,2.01562500e-04,1.51029063e-02
-4.12827812e-07,1.87500000e-04,1.51974688e-02
-4.12787812e-07,1.68750000e-04,1.52681250e-02
-4.12747812e-07,1.67187500e-04,1.52782188e-02
-4.12707813e-07,2.01562500e-04,1.52500625e-02
-4.12667812e-07,2.59375000e-04,1.52383750e-02
-4.12627812e-07,3.09375000e-04,1.52792813e-02
-4.12587812e-07,3.21875000e-04,1.53674688e-02
-4.12547812e-07,3.01562500e-04,1.54620313e-02
-4.12507812e-07,2.87500000e-04,1.55236563e-02
-4.12467812e-07,3.18750000e-04,1.55369375e-02
-4.12427813e-07,3.93750000e-04,1.55151563e-02
-4.12387812e-07,4.67187500e-04,1.54811563e-02
-4.12347812e-07,4.79687500e-04,1.54498125e-02
-4.12307812e-07,4.07812500e-04,1.54285625e-02
-4.12267812e-07,2.89062500e-04,1.54200625e-02
-4.12227812e-07,1.93750000e-04,1.54269688e-02
-4.12187812e-07,1.79687500e-04,1.54476875e-02
-4.12147813e-07,2.53125000e-04,1.54694688e-02
-4.12107812e-07,3.70312500e-04,1.54705313e-02
-4.12067812e-07,4.73437500e-04,1.54360000e-02
-4.12027812e-07,5.37500000e-04,1.53780938e-02
-4.11987812e-07,5.68750000e-04,1.53318750e-02
-4.11947812e-07,5.78125000e-04,1.53355938e-02
-4.11907812e-07,5.65625000e-04,1.54004063e-02
-4.11867813e-07,5.20312500e-04,1.55008125e-02
-4.11827812e-07,4.50000000e-04,1.55879375e-02
-4.11787812e-07,3.89062500e-04,1.56235313e-02
-4.11747812e-07,3.82812500e-04,1.56054688e-02
-4.11707812e-07,4.40625000e-04,1.55619063e-02
-4.11667812e-07,5.14062500e-04,1.55295000e-02
-4.11627812e-07,5.25000000e-04,1.55257813e-02
-4.11587813e-07,4.42187500e-04,1.55443750e-02
-4.11547812e-07,3.10937500e-04,1.55666875e-02
-4.11507812e-07,2.34375000e-04,1.55805000e-02
-4.11467812e-07,2.87500000e-04,1.55847500e-02
-4.11427812e-07,4.45312500e-04,1.55836875e-02
-4.11387812e-07,5.85937500e-04,1.55783750e-02
-4.11347812e-07,5.82812500e-04,1.55693438e-02
-4.11307813e-07,4.10937500e-04,1.55608438e-02
-4.11267812e-07,1.75000000e-04,1.55645625e-02
-4.11227812e-07,3.90625000e-05,1.55836875e-02
-4.11187812e-07,1.01562500e-04,1.56012188e-02
-4.11147812e-07,3.20312500e-04,1.55794375e-02
-4.11107812e-07,5.40625000e-04,1.54864688e-02
-4.11067812e-07,6.10937500e-04,1.53318750e-02
-4.11027813e-07,4.98437500e-04,1.51778125e-02
-4.10987812e-07,3.00000000e-04,1.51098125e-02
-4.10947812e-07,1.67187500e-04,1.51767500e-02
-4.10907812e-07,1.95312500e-04,1.53488750e-02
-4.10867812e-07,3.54687500e-04,1.55310938e-02
-4.10827812e-07,5.29687500e-04,1.56192813e-02
-4.10787812e-07,6.03125000e-04,1.55735938e-02
-4.10747813e-07,5.32812500e-04,1.54407813e-02
-4.10707812e-07,3.70312500e-04,1.53175313e-02
-4.10667812e-07,2.04687500e-04,1.52798125e-02
-4.10627812e-07,1.09375000e-04,1.53345313e-02
-4.10587812e-07,1.06250000e-04,1.54306875e-02
-4.10547812e-07,1.87500000e-04,1.55050625e-02
-4.10507812e-07,3.25000000e-04,1.55305625e-02
-4.10467813e-07,4.87500000e-04,1.55188750e-02
-4.10427812e-07,6.28125000e-04,1.54933750e-02
-4.10387812e-07,6.95312500e-04,1.54599063e-02
-4.10347812e-07,6.46875000e-04,1.54126250e-02
-4.10307812e-07,4.85937500e-04,1.53552500e-02
-4.10267812e-07,2.73437500e-04,1.53207188e-02
-4.10227812e-07,9.53125000e-05,1.53472813e-02
-4.10187813e-07,1.71875000e-05,1.54375938e-02
-4.10147812e-07,4.21875000e-05,1.55358750e-02
-4.10107812e-07,1.21875000e-04,1.55613750e-02
-4.10067812e-07,1.90625000e-04,1.54731875e-02
-4.10027812e-07,2.21875000e-04,1.53180625e-02
-4.09987812e-07,2.40625000e-04,1.52065000e-02
-4.09947812e-07,2.90625000e-04,1.52298750e-02
-4.09907813e-07,4.03125000e-04,1.53834063e-02
-4.09867812e-07,5.56250000e-04,1.55576563e-02
-4.09827812e-07,6.93750000e-04,1.56150313e-02
-4.09787812e-07,7.51562500e-04,1.54970938e-02
-4.09747812e-07,7.00000000e-04,1.52723750e-02
-4.09707812e-07,5.59375000e-04,1.50912188e-02
-4.09667812e-07,3.95312500e-04,1.50763438e-02
-4.09627812e-07,2.76562500e-04,1.52351875e-02
-4.09587812e-07,2.54687500e-04,1.54583125e-02
-4.09547812e-07,3.29687500e-04,1.56033438e-02
-4.09507812e-07,4.48437500e-04,1.55927188e-02
-4.09467812e-07,5.39062500e-04,1.54604375e-02
-4.09427812e-07,5.35937500e-04,1.53154063e-02
-4.09387812e-07,4.25000000e-04,1.52543125e-02
-4.09347812e-07,2.51562500e-04,1.53037188e-02
-4.09307812e-07,1.01562500e-04,1.54142187e-02
-4.09267812e-07,4.68750000e-05,1.55087813e-02
-4.09227812e-07,1.06250000e-04,1.55369375e-02
-4.09187812e-07,2.32812500e-04,1.54960313e-02
-4.09147812e-07,3.46875000e-04,1.54211250e-02
-4.09107812e-07,3.92187500e-04,1.53536563e-02
-4.09067812e-07,3.70312500e-04,1.53233750e-02
-4.09027812e-07,3.31250000e-04,1.53419688e-02
-4.08987812e-07,3.28125000e-04,1.54078438e-02
-4.08947812e-07,3.70312500e-04,1.55013438e-02
-4.08907812e-07,4.14062500e-04,1.55868750e-02
-4.08867812e-07,4.14062500e-04,1.56230000e-02
-4.08827812e-07,3.60937500e-04,1.55852813e-02
-4.08787812e-07,2.92187500e-04,1.54864688e-02
-4.08747812e-07,2.65625000e-04,1.53775625e-02
-4.08707812e-07,2.98437500e-04,1.53164688e-02
-4.08667812e-07,3.53125000e-04,1.53350625e-02
-4.08627812e-07,3.82812500e-04,1.54147500e-02
-4.08587812e-07,3.64062500e-04,1.55029375e-02
-4.08547812e-07,3.34375000e-04,1.55470313e-02
-4.08507812e-07,3.40625000e-04,1.55300313e-02
-4.08467812e-07,3.96875000e-04,1.54737188e-02
-4.08427812e-07,4.59375000e-04,1.54163438e-02
-4.08387812e-07,4.71875000e-04,1.53850000e-02
-4.08347812e-07,4.26562500e-04,1.53812812e-02
-4.08307812e-07,3.85937500e-04,1.53871250e-02
-4.08267812e-07,4.31250000e-04,1.53855313e-02
-4.08227812e-07,5.90625000e-04,1.53717188e-02
-4.08187812e-07,7.85937500e-04,1.53510000e-02
-4.08147812e-07,8.81250000e-04,1.53340000e-02
-4.08107812e-07,7.78125000e-04,1.53270938e-02
-4.08067812e-07,4.96875000e-04,1.53355938e-02
-4.08027812e-07,1.75000000e-04,1.53621562e-02
-4.07987812e-07,-2.18750000e-05,1.54035938e-02
-4.07947812e-07,-4.68750000e-06,1.54466250e-02
-4.07907812e-07,1.92187500e-04,1.54710625e-02
-4.07867812e-07,4.37500000e-04,1.54636250e-02
-4.07827812e-07,5.92187500e-04,1.54306875e-02
-4.07787812e-07,5.90625000e-04,1.54014688e-02
-4.07747812e-07,4.62500000e-04,1.54057188e-02
-4.07707812e-07,2.95312500e-04,1.54466250e-02
-4.07667812e-07,1.76562500e-04,1.54907188e-02
-4.07627812e-07,1.43750000e-04,1.54875313e-02
-4.07587812e-07,1.82812500e-04,1.54105000e-02
-4.07547812e-07,2.48437500e-04,1.52872500e-02
-4.07507812e-07,3.01562500e-04,1.51847188e-02
-4.07467812e-07,3.23437500e-04,1.51666563e-02
-4.07427812e-07,3.14062500e-04,1.52458125e-02
-4.07387812e-07,2.78125000e-04,1.53711875e-02
-4.07347812e-07,2.15625000e-04,1.54668125e-02
-4.07307812e-07,1.32812500e-04,1.54854063e-02
-4.07267812e-07,4.84375000e-05,1.54381250e-02
-4.07227812e-07,1.09375000e-05,1.53743750e-02
-4.07187812e-07,6.87500000e-05,1.53387813e-02
-4.07147812e-07,2.39062500e-04,1.53387813e-02
-4.07107812e-07,4.75000000e-04,1.53510000e-02
-4.07067812e-07,6.79687500e-04,1.53573750e-02
-4.07027812e-07,7.50000000e-04,1.53695938e-02
-4.06987812e-07,6.53125000e-04,1.54174063e-02
-4.06947812e-07,4.53125000e-04,1.55098438e-02
-4.06907812e-07,2.78125000e-04,1.56134375e-02
-4.06867812e-07,2.40625000e-04,1.56660313e-02
-4.06827812e-07,3.53125000e-04,1.56283125e-02
-4.06787812e-07,5.21875000e-04,1.55225938e-02
-4.06747812e-07,6.14062500e-04,1.54179375e-02
-4.06707812e-07,5.59375000e-04,1.53770313e-02
-4.06667812e-07,4.09375000e-04,1.54035938e-02
-4.06627812e-07,2.93750000e-04,1.54423750e-02
-4.06587812e-07,3.17187500e-04,1.54306875e-02
-4.06547812e-07,4.75000000e-04,1.53589688e-02
-4.06507812e-07,6.40625000e-04,1.52814063e-02
-4.06467812e-07,6.71875000e-04,1.52697188e-02
-4.06427812e-07,5.23437500e-04,1.53478125e-02
-4.06387812e-07,2.89062500e-04,1.54641563e-02
-4.06347812e-07,1.45312500e-04,1.55316250e-02
-4.06307812e-07,2.04687500e-04,1.55024063e-02
-4.06267812e-07,4.35937500e-04,1.54067813e-02
-4.06227812e-07,6.73437500e-04,1.53286875e-02
-4.06187812e-07,7.39062500e-04,1.53355938e-02
-4.06147812e-07,5.71875000e-04,1.54227188e-02
-4.06107812e-07,2.82812500e-04,1.55194063e-02
-4.06067812e-07,6.71875000e-05,1.55480938e-02
-4.06027812e-07,7.34375000e-05,1.54875313e-02
-4.05987812e-07,2.90625000e-04,1.53823438e-02
-4.05947812e-07,5.62500000e-04,1.53031875e-02
-4.05907812e-07,6.93750000e-04,1.52915000e-02
-4.05867812e-07,5.93750000e-04,1.53377188e-02
-4.05827812e-07,3.29687500e-04,1.54014688e-02
-4.05787812e-07,8.12500000e-05,1.54519375e-02
-4.05747812e-07,1.25000000e-05,1.54843438e-02
-4.05707812e-07,1.62500000e-04,1.55061250e-02
-4.05667812e-07,4.18750000e-04,1.55156875e-02
-4.05627812e-07,6.07812500e-04,1.54992187e-02
-4.05587812e-07,6.14062500e-04,1.54498125e-02
-4.05547812e-07,4.56250000e-04,1.53876563e-02
-4.05507812e-07,2.65625000e-04,1.53525938e-02
-4.05467812e-07,1.89062500e-04,1.53717188e-02
-4.05427812e-07,2.81250000e-04,1.54306875e-02
-4.05387812e-07,4.70312500e-04,1.54806250e-02
-4.05347812e-07,6.17187500e-04,1.54785000e-02
-4.05307812e-07,6.04687500e-04,1.54280313e-02
-4.05267812e-07,4.28125000e-04,1.53802188e-02
-4.05227812e-07,1.87500000e-04,1.53945625e-02
-4.05187812e-07,2.34375000e-05,1.54843438e-02
