Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,80000,,Record Length,80000
Zero Index,10399.69921875,,Zero Index,10399.69921875
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-4.15987969e-07,4.68750000e-06,1.56225000e-02
-4.15947969e-07,1.87500000e-04,1.56356250e-02
-4.15907969e-07,4.50000000e-04,1.56193750e-02
-4.15867969e-07,6.04687500e-04,1.55800000e-02
-4.15827969e-07,5.15625000e-04,1.55475000e-02
-4.15787969e-07,2.10937500e-04,1.55487500e-02
-4.15747969e-07,-1.25000000e-04,1.55837500e-02
-4.15707969e-07,-2.85937500e-04,1.56212500e-02
-4.15667969e-07,-1.95312500e-04,1.56212500e-02
-4.15627969e-07,4.68750000e-05,1.55737500e-02
-4.15587969e-07,2.54687500e-04,1.55100000e-02
-4.15547969e-07,3.06250000e-04,1.54875000e-02
-4.15507969e-07,2.17187500e-04,1.55437500e-02
-4.15467969e-07,1.17187500e-04,1.56631250e-02
-4.15427969e-07,1.18750000e-04,1.57756250e-02
-4.15387969e-07,2.29687500e-04,1.58012500e-02
-4.15347969e-07,3.60937500e-04,1.57062500e-02
-4.15307969e-07,4.09375000e-04,1.55350000e-02
-4.15267969e-07,3.46875000e-04,1.53868750e-02
-4.15227969e-07,2.35937500e-04,1.53525000e-02
-4.15187969e-07,1.59375000e-04,1.54575000e-02
-4.15147969e-07,1.56250000e-04,1.56431250e-02
-4.15107969e-07,1.93750000e-04,1.58062500e-02
-4.15067969e-07,2.17187500e-04,1.58631250e-02
-4.15027969e-07,2.04687500e-04,1.57975000e-02
-4.14987969e-07,1.87500000e-04,1.56618750e-02
-4.14947969e-07,2.15625000e-04,1.55393750e-02
-4.14907969e-07,2.90625000e-04,1.54900000e-02
-4.14867969e-07,3.60937500e-04,1.55262500e-02
-4.14827969e-07,3.64062500e-04,1.56118750e-02
-4.14787969e-07,2.81250000e-04,1.56943750e-02
-4.14747969e-07,1.70312500e-04,1.57337500e-02
-4.14707969e-07,1.12500000e-04,1.57181250e-02
-4.14667969e-07,1.46875000e-04,1.56631250e-02
-4.14627969e-07,2.32812500e-04,1.56012500e-02
-4.14587969e-07,2.82812500e-04,1.55662500e-02
-4.14547969e-07,2.42187500e-04,1.55756250e-02
-4.14507969e-07,1.43750000e-04,1.56218750e-02
-4.14467969e-07,8.90625000e-05,1.56743750e-02
-4.14427969e-07,1.64062500e-04,1.56962500e-02
-4.14387969e-07,3.57812500e-04,1.56656250e-02
-4.14347969e-07,5.64062500e-04,1.55925000e-02
-4.14307969e-07,6.46875000e-04,1.55137500e-02
-4.14267969e-07,5.50000000e-04,1.54737500e-02
-4.14227969e-07,3.35937500e-04,1.54937500e-02
-4.14187969e-07,1.46875000e-04,1.55600000e-02
-4.14147969e-07,1.00000000e-04,1.56362500e-02
-4.14107969e-07,2.07812500e-04,1.56831250e-02
-4.14067969e-07,3.76562500e-04,1.56856250e-02
-4.14027969e-07,4.87500000e-04,1.56568750e-02
-4.13987969e-07,4.78125000e-04,1.56262500e-02
-4.13947969e-07,3.78125000e-04,1.56181250e-02
-4.13907969e-07,2.75000000e-04,1.56393750e-02
-4.13867969e-07,2.34375000e-04,1.56787500e-02
-4.13827969e-07,2.57812500e-04,1.57131250e-02
-4.13787969e-07,3.04687500e-04,1.57243750e-02
-4.13747969e-07,3.35937500e-04,1.57056250e-02
-4.13707969e-07,3.57812500e-04,1.56675000e-02
-4.13667969e-07,4.04687500e-04,1.56337500e-02
