Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,50000,,Record Length,50000
Zero Index,2999.72265625,,Zero Index,2999.72265625
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-1.19988906e-07,1.96875000e-04,1.56293750e-02
-1.19948906e-07,4.68750000e-04,1.54885938e-02
-1.19908906e-07,5.62500000e-04,1.53438281e-02
-1.19868906e-07,3.91406250e-04,1.53000000e-02
-1.19828906e-07,2.57812500e-05,1.53836719e-02
-1.19788906e-07,-3.23437500e-04,1.55151563e-02
-1.19748906e-07,-4.26562500e-04,1.55709375e-02
-1.19708906e-07,-1.78125000e-04,1.54806250e-02
-1.19668906e-07,3.23437500e-04,1.52867188e-02
-1.19628906e-07,8.25000000e-04,1.51220313e-02
-1.19588906e-07,1.07812500e-03,1.51087500e-02
-1.19548906e-07,9.96093750e-04,1.52694531e-02
-1.19508906e-07,7.00781250e-04,1.55085156e-02
-1.19468906e-07,4.24218750e-04,1.56745313e-02
-1.19428906e-07,3.35156250e-04,1.56625781e-02
-1.19388906e-07,4.28906250e-04,1.54872656e-02
-1.19348906e-07,5.55468750e-04,1.52721094e-02
-1.19308906e-07,5.53125000e-04,1.51725000e-02
-1.19268906e-07,3.96093750e-04,1.52681250e-02
-1.19228906e-07,2.08593750e-04,1.55138281e-02
-1.19188906e-07,1.47656250e-04,1.57648438e-02
-1.19148906e-07,2.57812500e-04,1.58684375e-02
-1.19108906e-07,4.10156250e-04,1.57568750e-02
-1.19068906e-07,4.05468750e-04,1.54899219e-02
-1.19028906e-07,1.57031250e-04,1.52203125e-02
-1.18988906e-07,-2.17968750e-04,1.50994531e-02
-1.18948906e-07,-4.61718750e-04,1.51910938e-02
-1.18908906e-07,-3.53906250e-04,1.54367969e-02
-1.18868906e-07,8.67187500e-05,1.56997656e-02
-1.18828906e-07,6.16406250e-04,1.58378906e-02
-1.18788906e-07,9.18750000e-04,1.57874219e-02
-1.18748906e-07,8.25000000e-04,1.55882031e-02
-1.18708906e-07,4.38281250e-04,1.53464844e-02
-1.18668906e-07,3.04687500e-05,1.51725000e-02
-1.18628906e-07,-1.54687500e-04,1.51260156e-02
-1.18588906e-07,-7.50000000e-05,1.52043750e-02
-1.18548906e-07,1.14843750e-04,1.53610938e-02
-1.18508906e-07,2.08593750e-04,1.55324219e-02
-1.18468906e-07,1.21875000e-04,1.56652344e-02
-1.18428906e-07,-3.28125000e-05,1.57236719e-02
-1.18388906e-07,-6.56250000e-05,1.57010938e-02
-1.18348906e-07,1.38281250e-04,1.56253906e-02
-1.18308906e-07,5.01562500e-04,1.55656250e-02
-1.18268906e-07,8.06250000e-04,1.55975000e-02
-1.18228906e-07,8.46093750e-04,1.57462500e-02
-1.18188906e-07,5.88281250e-04,1.59507813e-02
-1.18148906e-07,2.01562500e-04,1.60769531e-02
-1.18108906e-07,-4.45312500e-05,1.60012500e-02
-1.18068906e-07,2.34375000e-05,1.57117188e-02
-1.18028906e-07,3.77343750e-04,1.53385156e-02
-1.17988906e-07,7.89843750e-04,1.50914844e-02
-1.17948906e-07,9.96093750e-04,1.51167188e-02
-1.17908906e-07,8.69531250e-04,1.53969531e-02
