Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,80000,,Record Length,80000
Zero Index,10399.44921875,,Zero Index,10399.44921875
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-4.15977969e-07,2.12500000e-04,1.53906250e-02
-4.15937969e-07,4.09375000e-04,1.55025000e-02
-4.15897969e-07,6.07812500e-04,1.55625000e-02
-4.15857969e-07,6.53125000e-04,1.55206250e-02
-4.15817969e-07,4.98437500e-04,1.53881250e-02
-4.15777969e-07,2.32812500e-04,1.52381250e-02
-4.15737969e-07,3.12500000e-06,1.51556250e-02
-4.15697969e-07,-8.59375000e-05,1.51812500e-02
-4.15657969e-07,-1.71875000e-05,1.52850000e-02
-4.15617969e-07,1.54687500e-04,1.53843750e-02
-4.15577969e-07,3.53125000e-04,1.54081250e-02
-4.15537969e-07,5.10937500e-04,1.53406250e-02
-4.15497969e-07,5.79687500e-04,1.52318750e-02
-4.15457969e-07,5.32812500e-04,1.51562500e-02
-4.15417969e-07,3.67187500e-04,1.51556250e-02
-4.15377969e-07,1.21875000e-04,1.52137500e-02
-4.15337969e-07,-1.25000000e-04,1.52768750e-02
-4.15297969e-07,-2.85937500e-04,1.52981250e-02
-4.15257969e-07,-3.07812500e-04,1.52762500e-02
-4.15217969e-07,-1.96875000e-04,1.52493750e-02
-4.15177969e-07,-2.34375000e-05,1.52618750e-02
-4.15137969e-07,1.18750000e-04,1.53281250e-02
-4.15097969e-07,1.64062500e-04,1.54237500e-02
-4.15057969e-07,1.10937500e-04,1.55087500e-02
-4.15017969e-07,1.09375000e-05,1.55556250e-02
-4.14977969e-07,-6.25000000e-05,1.55643750e-02
-4.14937969e-07,-5.46875000e-05,1.55500000e-02
-4.14897969e-07,3.43750000e-05,1.55281250e-02
-4.14857969e-07,1.57812500e-04,1.55012500e-02
-4.14817969e-07,2.53125000e-04,1.54700000e-02
-4.14777969e-07,2.75000000e-04,1.54356250e-02
-4.14737969e-07,2.32812500e-04,1.54037500e-02
-4.14697969e-07,1.71875000e-04,1.53743750e-02
-4.14657969e-07,1.46875000e-04,1.53400000e-02
-4.14617969e-07,1.79687500e-04,1.52937500e-02
-4.14577969e-07,2.43750000e-04,1.52468750e-02
-4.14537969e-07,2.79687500e-04,1.52281250e-02
-4.14497969e-07,2.51562500e-04,1.52675000e-02
-4.14457969e-07,1.73437500e-04,1.53631250e-02
-4.14417969e-07,1.09375000e-04,1.54693750e-02
-4.14377969e-07,1.25000000e-04,1.55212500e-02
-4.14337969e-07,2.40625000e-04,1.54818750e-02
-4.14297969e-07,4.04687500e-04,1.53762500e-02
-4.14257969e-07,5.31250000e-04,1.52818750e-02
-4.14217969e-07,5.57812500e-04,1.52787500e-02
-4.14177969e-07,4.84375000e-04,1.53875000e-02
-4.14137969e-07,3.68750000e-04,1.55506250e-02
-4.14097969e-07,2.68750000e-04,1.56706250e-02
-4.14057969e-07,2.06250000e-04,1.56737500e-02
-4.14017969e-07,1.60937500e-04,1.55593750e-02
-4.13977969e-07,1.06250000e-04,1.53950000e-02
-4.13937969e-07,5.00000000e-05,1.52650000e-02
-4.13897969e-07,3.75000000e-05,1.52175000e-02
-4.13857969e-07,1.12500000e-04,1.52450000e-02
-4.13817969e-07,2.76562500e-04,1.53075000e-02
-4.13777969e-07,4.65625000e-04,1.53662500e-02
-4.13737969e-07,5.89062500e-04,1.54075000e-02
-4.13697969e-07,5.84375000e-04,1.54337500e-02
-4.13657969e-07,4.50000000e-04,1.54443750e-02
-4.13617969e-07,2.53125000e-04,1.54293750e-02
-4.13577969e-07,8.90625000e-05,1.53818750e-02
-4.13537969e-07,3.28125000e-05,1.53156250e-02
-4.13497969e-07,1.10937500e-04,1.52631250e-02
-4.13457969e-07,2.84375000e-04,1.52537500e-02
-4.13417969e-07,4.65625000e-04,1.52943750e-02
-4.13377969e-07,5.56250000e-04,1.53556250e-02
-4.13337969e-07,5.03125000e-04,1.53981250e-02
-4.13297969e-07,3.21875000e-04,1.53987500e-02
-4.13257969e-07,1.03125000e-04,1.53675000e-02
-4.13217969e-07,-4.06250000e-05,1.53375000e-02
-4.13177969e-07,-4.06250000e-05,1.53331250e-02
-4.13137969e-07,7.81250000e-05,1.53550000e-02
-4.13097969e-07,2.25000000e-04,1.53793750e-02
-4.13057969e-07,2.96875000e-04,1.53825000e-02
-4.13017969e-07,2.64062500e-04,1.53687500e-02
-4.12977969e-07,1.73437500e-04,1.53662500e-02
-4.12937969e-07,1.14062500e-04,1.54062500e-02
-4.12897969e-07,1.37500000e-04,1.54900000e-02
-4.12857969e-07,2.17187500e-04,1.55768750e-02
-4.12817969e-07,2.79687500e-04,1.56075000e-02
-4.12777969e-07,2.65625000e-04,1.55450000e-02
-4.12737969e-07,1.87500000e-04,1.54056250e-02
-4.12697969e-07,1.21875000e-04,1.52593750e-02
-4.12657969e-07,1.32812500e-04,1.51868750e-02
-4.12617969e-07,2.15625000e-04,1.52293750e-02
-4.12577969e-07,2.93750000e-04,1.53625000e-02
-4.12537969e-07,2.84375000e-04,1.55081250e-02
-4.12497969e-07,1.84375000e-04,1.55837500e-02
-4.12457969e-07,7.96875000e-05,1.55512500e-02
-4.12417969e-07,8.28125000e-05,1.54331250e-02
-4.12377969e-07,2.31250000e-04,1.52968750e-02
-4.12337969e-07,4.48437500e-04,1.52093750e-02
-4.12297969e-07,5.90625000e-04,1.52068750e-02
-4.12257969e-07,5.65625000e-04,1.52793750e-02
-4.12217969e-07,4.15625000e-04,1.53856250e-02
-4.12177969e-07,2.75000000e-04,1.54743750e-02
-4.12137969e-07,2.62500000e-04,1.55075000e-02
-4.12097969e-07,3.76562500e-04,1.54737500e-02
-4.12057969e-07,4.90625000e-04,1.53912500e-02
-4.12017969e-07,4.57812500e-04,1.53012500e-02
-4.11977969e-07,2.40625000e-04,1.52481250e-02
-4.11937969e-07,-5.46875000e-05,1.52600000e-02
-4.11897969e-07,-2.51562500e-04,1.53287500e-02
-4.11857969e-07,-2.37500000e-04,1.54162500e-02
