Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,80000,,Record Length,80000
Zero Index,10399.15234375,,Zero Index,10399.15234375
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-4.15966094e-07,4.32812500e-04,1.53079688e-02
-4.15926094e-07,6.03125000e-04,1.53595000e-02
-4.15886094e-07,6.10937500e-04,1.54227188e-02
-4.15846094e-07,4.81250000e-04,1.54710625e-02
-4.15806094e-07,3.07812500e-04,1.54806250e-02
-4.15766094e-07,1.84375000e-04,1.54466250e-02
-4.15726094e-07,1.46875000e-04,1.53855313e-02
-4.15686094e-07,1.71875000e-04,1.53270938e-02
-4.15646094e-07,2.09375000e-04,1.52978750e-02
-4.15606094e-07,2.21875000e-04,1.53053125e-02
-4.15566094e-07,2.04687500e-04,1.53393125e-02
-4.15526094e-07,1.75000000e-04,1.53780938e-02
-4.15486094e-07,1.57812500e-04,1.54035938e-02
-4.15446094e-07,1.67187500e-04,1.54062500e-02
-4.15406094e-07,1.93750000e-04,1.53839375e-02
-4.15366094e-07,2.18750000e-04,1.53419688e-02
-4.15326094e-07,2.25000000e-04,1.52904375e-02
-4.15286094e-07,2.04687500e-04,1.52495313e-02
-4.15246094e-07,1.73437500e-04,1.52420938e-02
-4.15206094e-07,1.54687500e-04,1.52819375e-02
-4.15166094e-07,1.67187500e-04,1.53584375e-02
-4.15126094e-07,2.12500000e-04,1.54317500e-02
-4.15086094e-07,2.76562500e-04,1.54556563e-02
-4.15046094e-07,3.40625000e-04,1.54051875e-02
-4.15006094e-07,3.90625000e-04,1.53026563e-02
-4.14966094e-07,4.20312500e-04,1.52075625e-02
-4.14926094e-07,4.20312500e-04,1.51820625e-02
-4.14886094e-07,3.84375000e-04,1.52511250e-02
-4.14846094e-07,3.15625000e-04,1.53865938e-02
-4.14806094e-07,2.39062500e-04,1.55236563e-02
-4.14766094e-07,1.93750000e-04,1.56028125e-02
-4.14726094e-07,2.15625000e-04,1.56001563e-02
-4.14686094e-07,3.03125000e-04,1.55337500e-02
-4.14646094e-07,4.07812500e-04,1.54476875e-02
-4.14606094e-07,4.75000000e-04,1.53865938e-02
-4.14566094e-07,4.76562500e-04,1.53791563e-02
-4.14526094e-07,4.40625000e-04,1.54285625e-02
-4.14486094e-07,4.18750000e-04,1.55140938e-02
-4.14446094e-07,4.43750000e-04,1.55975000e-02
-4.14406094e-07,4.87500000e-04,1.56330938e-02
-4.14366094e-07,4.96875000e-04,1.55921875e-02
-4.14326094e-07,4.46875000e-04,1.54838125e-02
-4.14286094e-07,3.75000000e-04,1.53573750e-02
-4.14246094e-07,3.54687500e-04,1.52776875e-02
-4.14206094e-07,4.32812500e-04,1.52845938e-02
-4.14166094e-07,5.73437500e-04,1.53637500e-02
-4.14126094e-07,6.76562500e-04,1.54514063e-02
-4.14086094e-07,6.53125000e-04,1.54800937e-02
-4.14046094e-07,5.01562500e-04,1.54253750e-02
-4.14006094e-07,3.06250000e-04,1.53286875e-02
-4.13966094e-07,1.71875000e-04,1.52644063e-02
-4.13926094e-07,1.43750000e-04,1.52835313e-02
-4.13886094e-07,1.81250000e-04,1.53738438e-02
-4.13846094e-07,2.04687500e-04,1.54673438e-02
-4.13806094e-07,1.82812500e-04,1.54912500e-02
-4.13766094e-07,1.53125000e-04,1.54275000e-02
-4.13726094e-07,1.79687500e-04,1.53233750e-02
-4.13686094e-07,2.87500000e-04,1.52596250e-02
-4.13646094e-07,4.15625000e-04,1.52856563e-02
-4.13606094e-07,4.71875000e-04,1.53818125e-02
-4.13566094e-07,4.07812500e-04,1.54747812e-02
-4.13526094e-07,2.70312500e-04,1.54939063e-02
-4.13486094e-07,1.68750000e-04,1.54259063e-02
-4.13446094e-07,1.90625000e-04,1.53233750e-02
-4.13406094e-07,3.32812500e-04,1.52622813e-02
-4.13366094e-07,5.00000000e-04,1.52867188e-02
-4.13326094e-07,5.82812500e-04,1.53765000e-02
-4.13286094e-07,5.40625000e-04,1.54694688e-02
-4.13246094e-07,4.23437500e-04,1.55109063e-02
-4.13206094e-07,3.34375000e-04,1.54928438e-02
-4.13166094e-07,3.50000000e-04,1.54530000e-02
-4.13126094e-07,4.82812500e-04,1.54344063e-02
-4.13086094e-07,6.78125000e-04,1.54476875e-02
-4.13046094e-07,8.56250000e-04,1.54662812e-02
-4.13006094e-07,9.50000000e-04,1.54583125e-02
-4.12966094e-07,9.25000000e-04,1.54221875e-02
-4.12926094e-07,7.90625000e-04,1.53929688e-02
-4.12886094e-07,5.89062500e-04,1.54126250e-02
-4.12846094e-07,3.90625000e-04,1.54859375e-02
-4.12806094e-07,2.70312500e-04,1.55688125e-02
-4.12766094e-07,2.62500000e-04,1.55985625e-02
-4.12726094e-07,3.34375000e-04,1.55459687e-02
-4.12686094e-07,4.10937500e-04,1.54434375e-02
-4.12646094e-07,4.14062500e-04,1.53637500e-02
-4.12606094e-07,3.40625000e-04,1.53653438e-02
-4.12566094e-07,2.56250000e-04,1.54466250e-02
-4.12526094e-07,2.56250000e-04,1.55465000e-02
-4.12486094e-07,3.75000000e-04,1.55937813e-02
-4.12446094e-07,5.40625000e-04,1.55555313e-02
-4.12406094e-07,6.18750000e-04,1.54588438e-02
-4.12366094e-07,5.14062500e-04,1.53616250e-02
-4.12326094e-07,2.48437500e-04,1.53069063e-02
-4.12286094e-07,-2.50000000e-05,1.52989375e-02
-4.12246094e-07,-1.32812500e-04,1.53127500e-02
-4.12206094e-07,4.68750000e-06,1.53244375e-02
-4.12166094e-07,3.01562500e-04,1.53313438e-02
-4.12126094e-07,5.70312500e-04,1.53456875e-02
-4.12086094e-07,6.48437500e-04,1.53738438e-02
-4.12046094e-07,5.09375000e-04,1.54009375e-02
-4.12006094e-07,2.78125000e-04,1.54046563e-02
-4.11966094e-07,1.28125000e-04,1.53733125e-02
-4.11926094e-07,1.60937500e-04,1.53233750e-02
-4.11886094e-07,3.37500000e-04,1.52845938e-02
-4.11846094e-07,5.26562500e-04,1.52814063e-02
-4.11806094e-07,6.01562500e-04,1.53127500e-02
-4.11766094e-07,5.28125000e-04,1.53579063e-02
-4.11726094e-07,3.65625000e-04,1.53956250e-02
-4.11686094e-07,2.12500000e-04,1.54158125e-02
-4.11646094e-07,1.26562500e-04,1.54237813e-02
-4.11606094e-07,1.17187500e-04,1.54248438e-02
-4.11566094e-07,1.53125000e-04,1.54190000e-02
-4.11526094e-07,2.04687500e-04,1.53988125e-02
-4.11486094e-07,2.48437500e-04,1.53637500e-02
-4.11446094e-07,2.60937500e-04,1.53239063e-02
-4.11406094e-07,2.20312500e-04,1.52984063e-02
-4.11366094e-07,1.12500000e-04,1.53042500e-02
-4.11326094e-07,-2.34375000e-05,1.53446250e-02
-4.11286094e-07,-1.03125000e-04,1.54062500e-02
-4.11246094e-07,-4.68750000e-05,1.54646875e-02
-4.11206094e-07,1.60937500e-04,1.54923125e-02
-4.11166094e-07,4.32812500e-04,1.54731875e-02
-4.11126094e-07,6.28125000e-04,1.54094375e-02
-4.11086094e-07,6.32812500e-04,1.53260313e-02
-4.11046094e-07,4.48437500e-04,1.52638750e-02
-4.11006094e-07,1.95312500e-04,1.52601563e-02
-4.10966094e-07,3.75000000e-05,1.53270938e-02
-4.10926094e-07,7.96875000e-05,1.54375938e-02
-4.10886094e-07,3.00000000e-04,1.55385313e-02
-4.10846094e-07,5.68750000e-04,1.55810313e-02
-4.10806094e-07,7.39062500e-04,1.55491563e-02
-4.10766094e-07,7.28125000e-04,1.54673438e-02
-4.10726094e-07,5.70312500e-04,1.53780938e-02
-4.10686094e-07,3.71875000e-04,1.53143438e-02
-4.10646094e-07,2.50000000e-04,1.52830000e-02
-4.10606094e-07,2.57812500e-04,1.52697188e-02
-4.10566094e-07,3.60937500e-04,1.52617500e-02
-4.10526094e-07,4.81250000e-04,1.52612188e-02
-4.10486094e-07,5.40625000e-04,1.52776875e-02
-4.10446094e-07,5.03125000e-04,1.53116875e-02
-4.10406094e-07,3.90625000e-04,1.53467500e-02
-4.10366094e-07,2.51562500e-04,1.53610938e-02
-4.10326094e-07,1.40625000e-04,1.53494063e-02
-4.10286094e-07,8.90625000e-05,1.53329375e-02
-4.10246094e-07,1.07812500e-04,1.53430312e-02
-4.10206094e-07,1.85937500e-04,1.53972188e-02
-4.10166094e-07,2.90625000e-04,1.54779688e-02
-4.10126094e-07,3.84375000e-04,1.55411875e-02
-4.10086094e-07,4.31250000e-04,1.55496875e-02
-4.10046094e-07,4.17187500e-04,1.55008125e-02
-4.10006094e-07,3.53125000e-04,1.54301563e-02
-4.09966094e-07,2.67187500e-04,1.53865938e-02
-4.09926094e-07,1.95312500e-04,1.53966875e-02
-4.09886094e-07,1.57812500e-04,1.54466250e-02
-4.09846094e-07,1.56250000e-04,1.54912500e-02
-4.09806094e-07,1.79687500e-04,1.54896563e-02
-4.09766094e-07,2.09375000e-04,1.54344063e-02
-4.09726094e-07,2.28125000e-04,1.53589688e-02
-4.09686094e-07,2.25000000e-04,1.53148750e-02
-4.09646094e-07,1.96875000e-04,1.53361250e-02
-4.09606094e-07,1.59375000e-04,1.54158125e-02
-4.09566094e-07,1.50000000e-04,1.55125000e-02
-4.09526094e-07,2.03125000e-04,1.55778438e-02
-4.09486094e-07,3.23437500e-04,1.55911250e-02
-4.09446094e-07,4.84375000e-04,1.55725313e-02
-4.09406094e-07,6.25000000e-04,1.55608438e-02
-4.09366094e-07,6.95312500e-04,1.55789062e-02
-4.09326094e-07,6.81250000e-04,1.56049375e-02
-4.09286094e-07,6.10937500e-04,1.55831563e-02
-4.09246094e-07,5.28125000e-04,1.54668125e-02
-4.09206094e-07,4.65625000e-04,1.52660000e-02
-4.09166094e-07,4.26562500e-04,1.50593438e-02
-4.09126094e-07,4.04687500e-04,1.49573438e-02
-4.09086094e-07,4.04687500e-04,1.50269375e-02
-4.09046094e-07,4.37500000e-04,1.52373125e-02
-4.09006094e-07,4.87500000e-04,1.54700000e-02
-4.08966094e-07,5.10937500e-04,1.55884688e-02
-4.08926094e-07,4.50000000e-04,1.55364063e-02
-4.08886094e-07,2.95312500e-04,1.53770313e-02
-4.08846094e-07,1.29687500e-04,1.52495313e-02
-4.08806094e-07,8.43750000e-05,1.52675938e-02
-4.08766094e-07,2.50000000e-04,1.54269688e-02
-4.08726094e-07,5.81250000e-04,1.56049375e-02
-4.08686094e-07,9.01562500e-04,1.56522188e-02
-4.08646094e-07,1.01250000e-03,1.55103750e-02
-4.08606094e-07,8.40625000e-04,1.52665313e-02
-4.08566094e-07,4.96875000e-04,1.50949375e-02
-4.08526094e-07,1.96875000e-04,1.51236250e-02
-4.08486094e-07,1.03125000e-04,1.53371875e-02
-4.08446094e-07,2.10937500e-04,1.55826250e-02
-4.08406094e-07,3.71875000e-04,1.56856875e-02
-4.08366094e-07,4.34375000e-04,1.55794375e-02
-4.08326094e-07,3.62500000e-04,1.53531250e-02
-4.08286094e-07,2.48437500e-04,1.51794063e-02
-4.08246094e-07,2.14062500e-04,1.51847188e-02
-4.08206094e-07,2.89062500e-04,1.53610938e-02
-4.08166094e-07,3.95312500e-04,1.55836875e-02
-4.08126094e-07,4.29687500e-04,1.57111875e-02
-4.08086094e-07,3.73437500e-04,1.56851563e-02
-4.08046094e-07,3.03125000e-04,1.55550000e-02
-4.08006094e-07,3.17187500e-04,1.54232500e-02
-4.07966094e-07,4.25000000e-04,1.53637500e-02
-4.07926094e-07,5.35937500e-04,1.53834063e-02
-4.07886094e-07,5.37500000e-04,1.54381250e-02
-4.07846094e-07,4.07812500e-04,1.54806250e-02
-4.07806094e-07,2.53125000e-04,1.54896563e-02
-4.07766094e-07,2.14062500e-04,1.54662812e-02
-4.07726094e-07,3.54687500e-04,1.54195313e-02
-4.07686094e-07,5.90625000e-04,1.53605625e-02
-4.07646094e-07,7.60937500e-04,1.53132813e-02
-4.07606094e-07,7.59375000e-04,1.53148750e-02
-4.07566094e-07,6.17187500e-04,1.53945625e-02
-4.07526094e-07,4.76562500e-04,1.55406563e-02
-4.07486094e-07,4.75000000e-04,1.56888750e-02
-4.07446094e-07,6.34375000e-04,1.57547500e-02
-4.07406094e-07,8.53125000e-04,1.56910000e-02
-4.07366094e-07,9.89062500e-04,1.55268438e-02
-4.07326094e-07,9.60937500e-04,1.53536563e-02
-4.07286094e-07,7.84375000e-04,1.52633438e-02
-4.07246094e-07,5.37500000e-04,1.52845938e-02
-4.07206094e-07,2.92187500e-04,1.53706563e-02
-4.07166094e-07,9.06250000e-05,1.54455625e-02
-4.07126094e-07,-3.75000000e-05,1.54630938e-02
-4.07086094e-07,-5.15625000e-05,1.54381250e-02
-4.07046094e-07,7.65625000e-05,1.54211250e-02
-4.07006094e-07,3.26562500e-04,1.54466250e-02
-4.06966094e-07,5.89062500e-04,1.55013438e-02
-4.06926094e-07,7.14062500e-04,1.55353438e-02
-4.06886094e-07,6.09375000e-04,1.55066563e-02
-4.06846094e-07,3.26562500e-04,1.54168750e-02
-4.06806094e-07,4.21875000e-05,1.53100937e-02
-4.06766094e-07,-5.15625000e-05,1.52389062e-02
-4.06726094e-07,1.21875000e-04,1.52288125e-02
-4.06686094e-07,4.56250000e-04,1.52670625e-02
-4.06646094e-07,7.39062500e-04,1.53223125e-02
-4.06606094e-07,7.93750000e-04,1.53722500e-02
-4.06566094e-07,5.93750000e-04,1.54120938e-02
-4.06526094e-07,2.76562500e-04,1.54460938e-02
-4.06486094e-07,4.06250000e-05,1.54710625e-02
-4.06446094e-07,1.09375000e-05,1.54726563e-02
-4.06406094e-07,1.65625000e-04,1.54370625e-02
-4.06366094e-07,3.71875000e-04,1.53690625e-02
-4.06326094e-07,4.87500000e-04,1.52968125e-02
-4.06286094e-07,4.56250000e-04,1.52559063e-02
-4.06246094e-07,3.35937500e-04,1.52622813e-02
-4.06206094e-07,2.31250000e-04,1.53021250e-02
-4.06166094e-07,2.17187500e-04,1.53366563e-02
-4.06126094e-07,2.87500000e-04,1.53318750e-02
-4.06086094e-07,3.82812500e-04,1.52888438e-02
-4.06046094e-07,4.45312500e-04,1.52431563e-02
-4.06006094e-07,4.67187500e-04,1.52452813e-02
-4.05966094e-07,4.71875000e-04,1.53191250e-02
-4.05926094e-07,4.79687500e-04,1.54407813e-02
-4.05886094e-07,4.71875000e-04,1.55454375e-02
-4.05846094e-07,4.20312500e-04,1.55709375e-02
-4.05806094e-07,3.25000000e-04,1.54986875e-02
-4.05766094e-07,2.45312500e-04,1.53706563e-02
-4.05726094e-07,2.53125000e-04,1.52612188e-02
-4.05686094e-07,3.70312500e-04,1.52298750e-02
-4.05646094e-07,5.31250000e-04,1.52814063e-02
-4.05606094e-07,6.21875000e-04,1.53674688e-02
-4.05566094e-07,5.71875000e-04,1.54280313e-02
-4.05526094e-07,4.29687500e-04,1.54322813e-02
-4.05486094e-07,3.21875000e-04,1.53982813e-02
-4.05446094e-07,3.50000000e-04,1.53690625e-02
-4.05406094e-07,4.90625000e-04,1.53717188e-02
-4.05366094e-07,6.00000000e-04,1.53945625e-02
-4.05326094e-07,5.28125000e-04,1.54014688e-02
-4.05286094e-07,2.54687500e-04,1.53690625e-02
-4.05246094e-07,-7.34375000e-05,1.53154063e-02
-4.05206094e-07,-2.37500000e-04,1.52872500e-02
-4.05166094e-07,-1.14062500e-04,1.53239063e-02
-4.05126094e-07,2.34375000e-04,1.54237813e-02
-4.05086094e-07,6.00000000e-04,1.55395938e-02
-4.05046094e-07,7.81250000e-04,1.56160938e-02
-4.05006094e-07,7.17187500e-04,1.56261875e-02
-4.04966094e-07,5.14062500e-04,1.55842187e-02
-4.04926094e-07,3.46875000e-04,1.55236563e-02
-4.04886094e-07,3.20312500e-04,1.54636250e-02
-4.04846094e-07,4.17187500e-04,1.53961563e-02
-4.04806094e-07,5.26562500e-04,1.53037188e-02
-4.04766094e-07,5.53125000e-04,1.51852500e-02
-4.04726094e-07,4.81250000e-04,1.50715625e-02
