Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,90000,,Record Length,90000
Zero Index,4409.70312500,,Zero Index,4409.70312500
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-1.76388125e-07,2.07812500e-04,1.56450000e-02
-1.76348125e-07,4.20000000e-04,1.57812500e-02
-1.76308125e-07,7.32812500e-04,1.58443750e-02
-1.76268125e-07,9.34062500e-04,1.57831250e-02
-1.76228125e-07,8.96875000e-04,1.56281250e-02
-1.76188125e-07,6.69375000e-04,1.54725000e-02
-1.76148125e-07,4.28750000e-04,1.54087500e-02
-1.76108125e-07,3.23750000e-04,1.54687500e-02
-1.76068125e-07,3.71875000e-04,1.55981250e-02
-1.76028125e-07,4.57187500e-04,1.57018750e-02
-1.75988125e-07,4.63750000e-04,1.57093750e-02
-1.75948125e-07,3.67500000e-04,1.56237500e-02
-1.75908125e-07,2.51562500e-04,1.55181250e-02
-1.75868125e-07,2.12187500e-04,1.54793750e-02
-1.75828125e-07,2.55937500e-04,1.55525000e-02
-1.75788125e-07,3.08437500e-04,1.57087500e-02
-1.75748125e-07,2.90937500e-04,1.58700000e-02
-1.75708125e-07,2.20937500e-04,1.59587500e-02
-1.75668125e-07,1.94687500e-04,1.59400000e-02
-1.75628125e-07,2.95312500e-04,1.58331250e-02
-1.75588125e-07,5.07500000e-04,1.56962500e-02
-1.75548125e-07,6.91250000e-04,1.55925000e-02
-1.75508125e-07,7.06562500e-04,1.55618750e-02
-1.75468125e-07,5.29375000e-04,1.56068750e-02
-1.75428125e-07,2.84375000e-04,1.56918750e-02
-1.75388125e-07,1.55312500e-04,1.57606250e-02
-1.75348125e-07,2.38437500e-04,1.57600000e-02
-1.75308125e-07,4.76875000e-04,1.56737500e-02
-1.75268125e-07,7.10937500e-04,1.55343750e-02
-1.75228125e-07,8.13750000e-04,1.54125000e-02
-1.75188125e-07,7.74375000e-04,1.53762500e-02
-1.75148125e-07,6.95625000e-04,1.54450000e-02
-1.75108125e-07,6.78125000e-04,1.55775000e-02
-1.75068125e-07,7.37187500e-04,1.56943750e-02
-1.75028125e-07,8.00625000e-04,1.57375000e-02
-1.74988125e-07,7.76562500e-04,1.57075000e-02
-1.74948125e-07,6.43125000e-04,1.56600000e-02
-1.74908125e-07,4.59375000e-04,1.56631250e-02
-1.74868125e-07,3.21562500e-04,1.57406250e-02
-1.74828125e-07,2.80000000e-04,1.58537500e-02
-1.74788125e-07,3.19375000e-04,1.59293750e-02
-1.74748125e-07,3.95937500e-04,1.59162500e-02
-1.74708125e-07,4.74687500e-04,1.58200000e-02
-1.74668125e-07,5.42500000e-04,1.56962500e-02
-1.74628125e-07,5.90625000e-04,1.56068750e-02
-1.74588125e-07,5.79687500e-04,1.55787500e-02
-1.74548125e-07,4.70312500e-04,1.55931250e-02
-1.74508125e-07,2.64687500e-04,1.56143750e-02
-1.74468125e-07,4.59375000e-05,1.56287500e-02
-1.74428125e-07,-5.03125000e-05,1.56468750e-02
-1.74388125e-07,7.00000000e-05,1.56831250e-02
-1.74348125e-07,3.67500000e-04,1.57243750e-02
-1.74308125e-07,6.91250000e-04,1.57268750e-02
-1.74268125e-07,8.53125000e-04,1.56525000e-02
-1.74228125e-07,7.72187500e-04,1.55131250e-02
-1.74188125e-07,5.16250000e-04,1.53812500e-02
-1.74148125e-07,2.58125000e-04,1.53475000e-02
-1.74108125e-07,1.44375000e-04,1.54525000e-02
-1.74068125e-07,2.05625000e-04,1.56468750e-02
-1.74028125e-07,3.58750000e-04,1.58168750e-02
-1.73988125e-07,4.79062500e-04,1.58587500e-02
-1.73948125e-07,5.03125000e-04,1.57550000e-02
-1.73908125e-07,4.44062500e-04,1.55831250e-02
-1.73868125e-07,3.56562500e-04,1.54600000e-02
-1.73828125e-07,2.80000000e-04,1.54568750e-02
-1.73788125e-07,2.23125000e-04,1.55556250e-02
-1.73748125e-07,1.88125000e-04,1.56675000e-02
-1.73708125e-07,2.10000000e-04,1.57075000e-02
-1.73668125e-07,3.25937500e-04,1.56543750e-02
-1.73628125e-07,5.29375000e-04,1.55587500e-02
-1.73588125e-07,7.35000000e-04,1.54987500e-02
-1.73548125e-07,8.20312500e-04,1.55193750e-02
-1.73508125e-07,7.13125000e-04,1.56043750e-02
-1.73468125e-07,4.74687500e-04,1.56918750e-02
-1.73428125e-07,2.88750000e-04,1.57243750e-02
-1.73388125e-07,3.28125000e-04,1.56806250e-02
-1.73348125e-07,6.25625000e-04,1.55881250e-02
-1.73308125e-07,1.01500000e-03,1.54993750e-02
-1.73268125e-07,1.22718750e-03,1.54643750e-02
-1.73228125e-07,1.08062500e-03,1.55056250e-02
-1.73188125e-07,6.19062500e-04,1.56112500e-02
-1.73148125e-07,1.13750000e-04,1.57381250e-02
-1.73108125e-07,-1.13750000e-04,1.58306250e-02
-1.73068125e-07,8.53125000e-05,1.58443750e-02
-1.73028125e-07,5.70937500e-04,1.57737500e-02
-1.72988125e-07,1.00187500e-03,1.56587500e-02
-1.72948125e-07,1.05437500e-03,1.55687500e-02
-1.72908125e-07,6.62812500e-04,1.55600000e-02
-1.72868125e-07,6.78125000e-05,1.56362500e-02
-1.72828125e-07,-3.28125000e-04,1.57456250e-02
-1.72788125e-07,-2.49375000e-04,1.58112500e-02
-1.72748125e-07,2.80000000e-04,1.57843750e-02
-1.72708125e-07,9.38437500e-04,1.56781250e-02
-1.72668125e-07,1.32781250e-03,1.55562500e-02
-1.72628125e-07,1.24468750e-03,1.54843750e-02
-1.72588125e-07,7.85312500e-04,1.54881250e-02
-1.72548125e-07,2.69062500e-04,1.55393750e-02
-1.72508125e-07,-4.37500000e-06,1.55875000e-02
-1.72468125e-07,5.90625000e-05,1.55975000e-02
-1.72428125e-07,3.19375000e-04,1.55718750e-02
-1.72388125e-07,5.38125000e-04,1.55400000e-02
-1.72348125e-07,5.66562500e-04,1.55256250e-02
-1.72308125e-07,4.28750000e-04,1.55300000e-02
-1.72268125e-07,2.71250000e-04,1.55350000e-02
-1.72228125e-07,2.31875000e-04,1.55281250e-02
-1.72188125e-07,3.32500000e-04,1.55187500e-02
-1.72148125e-07,5.03125000e-04,1.55306250e-02
-1.72108125e-07,6.58437500e-04,1.55806250e-02
-1.72068125e-07,7.74375000e-04,1.56568750e-02
-1.72028125e-07,8.72812500e-04,1.57218750e-02
-1.71988125e-07,9.58125000e-04,1.57387500e-02
-1.71948125e-07,9.84375000e-04,1.56975000e-02
-1.71908125e-07,8.77187500e-04,1.56250000e-02
-1.71868125e-07,6.32187500e-04,1.55606250e-02
-1.71828125e-07,3.60937500e-04,1.55306250e-02
-1.71788125e-07,2.40625000e-04,1.55300000e-02
-1.71748125e-07,3.71875000e-04,1.55306250e-02
-1.71708125e-07,6.84687500e-04,1.55150000e-02
-1.71668125e-07,9.55937500e-04,1.54956250e-02
-1.71628125e-07,9.73437500e-04,1.55093750e-02
-1.71588125e-07,7.06562500e-04,1.55868750e-02
-1.71548125e-07,3.45625000e-04,1.57175000e-02
-1.71508125e-07,1.66250000e-04,1.58437500e-02
-1.71468125e-07,3.12812500e-04,1.58937500e-02
-1.71428125e-07,6.84687500e-04,1.58337500e-02
-1.71388125e-07,9.97500000e-04,1.56968750e-02
-1.71348125e-07,1.01500000e-03,1.55693750e-02
-1.71308125e-07,7.15312500e-04,1.55331250e-02
-1.71268125e-07,3.19375000e-04,1.56137500e-02
-1.71228125e-07,1.11562500e-04,1.57593750e-02
-1.71188125e-07,2.14375000e-04,1.58762500e-02
-1.71148125e-07,5.11875000e-04,1.58918750e-02
-1.71108125e-07,7.45937500e-04,1.57993750e-02
-1.71068125e-07,7.28437500e-04,1.56606250e-02
-1.71028125e-07,4.85625000e-04,1.55575000e-02
-1.70988125e-07,2.14375000e-04,1.55393750e-02
-1.70948125e-07,1.24687500e-04,1.55931250e-02
-1.70908125e-07,2.69062500e-04,1.56618750e-02
-1.70868125e-07,5.16250000e-04,1.56893750e-02
-1.70828125e-07,6.75937500e-04,1.56600000e-02
-1.70788125e-07,6.49687500e-04,1.56037500e-02
-1.70748125e-07,4.98750000e-04,1.55687500e-02
-1.70708125e-07,3.74062500e-04,1.55862500e-02
-1.70668125e-07,3.87187500e-04,1.56512500e-02
-1.70628125e-07,5.14062500e-04,1.57293750e-02
-1.70588125e-07,6.32187500e-04,1.57843750e-02
-1.70548125e-07,6.21250000e-04,1.57950000e-02
-1.70508125e-07,4.59375000e-04,1.57612500e-02
-1.70468125e-07,2.42812500e-04,1.56987500e-02
-1.70428125e-07,1.02812500e-04,1.56293750e-02
-1.70388125e-07,1.13750000e-04,1.55768750e-02
-1.70348125e-07,2.45000000e-04,1.55643750e-02
