Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,90000,,Record Length,90000
Zero Index,4409.19531250,,Zero Index,4409.19531250
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-1.76367813e-07,2.82187500e-04,1.57162500e-02
-1.76327813e-07,1.22500000e-04,1.57625000e-02
-1.76287813e-07,1.05000000e-04,1.58231250e-02
-1.76247813e-07,2.07812500e-04,1.58768750e-02
-1.76207813e-07,3.08437500e-04,1.59137500e-02
-1.76167813e-07,3.06250000e-04,1.59337500e-02
-1.76127813e-07,2.12187500e-04,1.59387500e-02
-1.76087813e-07,1.44375000e-04,1.59268750e-02
-1.76047813e-07,2.36250000e-04,1.58987500e-02
-1.76007813e-07,4.98750000e-04,1.58706250e-02
-1.75967813e-07,7.94062500e-04,1.58681250e-02
-1.75927813e-07,9.16562500e-04,1.59087500e-02
-1.75887813e-07,7.72187500e-04,1.59781250e-02
-1.75847813e-07,4.48437500e-04,1.60275000e-02
-1.75807813e-07,1.68437500e-04,1.59993750e-02
-1.75767813e-07,1.24687500e-04,1.58793750e-02
-1.75727813e-07,3.23750000e-04,1.57168750e-02
-1.75687813e-07,5.95000000e-04,1.56037500e-02
-1.75647813e-07,7.24062500e-04,1.56137500e-02
-1.75607813e-07,6.27812500e-04,1.57456250e-02
-1.75567813e-07,4.06875000e-04,1.59181250e-02
-1.75527813e-07,2.55937500e-04,1.60225000e-02
-1.75487813e-07,2.97500000e-04,1.59993750e-02
-1.75447813e-07,4.83437500e-04,1.58781250e-02
-1.75407813e-07,6.45312500e-04,1.57587500e-02
-1.75367813e-07,6.49687500e-04,1.57375000e-02
-1.75327813e-07,4.98750000e-04,1.58387500e-02
-1.75287813e-07,3.28125000e-04,1.60018750e-02
-1.75247813e-07,2.77812500e-04,1.61225000e-02
-1.75207813e-07,3.82812500e-04,1.61250000e-02
-1.75167813e-07,5.55625000e-04,1.60093750e-02
-1.75127813e-07,6.58437500e-04,1.58456250e-02
-1.75087813e-07,6.12500000e-04,1.57237500e-02
-1.75047813e-07,4.48437500e-04,1.57000000e-02
-1.75007813e-07,2.53750000e-04,1.57662500e-02
-1.74967813e-07,1.26875000e-04,1.58656250e-02
-1.74927813e-07,1.11562500e-04,1.59306250e-02
-1.74887813e-07,2.07812500e-04,1.59200000e-02
-1.74847813e-07,3.82812500e-04,1.58412500e-02
-1.74807813e-07,5.79687500e-04,1.57400000e-02
-1.74767813e-07,7.28437500e-04,1.56762500e-02
-1.74727813e-07,7.61250000e-04,1.56918750e-02
-1.74687813e-07,6.58437500e-04,1.57893750e-02
-1.74647813e-07,4.76875000e-04,1.59225000e-02
-1.74607813e-07,3.25937500e-04,1.60181250e-02
-1.74567813e-07,2.93125000e-04,1.60181250e-02
-1.74527813e-07,3.71875000e-04,1.59143750e-02
-1.74487813e-07,4.68125000e-04,1.57606250e-02
-1.74447813e-07,4.72500000e-04,1.56425000e-02
-1.74407813e-07,3.60937500e-04,1.56193750e-02
-1.74367813e-07,2.31875000e-04,1.56868750e-02
-1.74327813e-07,2.20937500e-04,1.57806250e-02
-1.74287813e-07,3.85000000e-04,1.58256250e-02
-1.74247813e-07,6.27812500e-04,1.57968750e-02
-1.74207813e-07,7.65625000e-04,1.57362500e-02
-1.74167813e-07,6.65000000e-04,1.57175000e-02
-1.74127813e-07,3.67500000e-04,1.57825000e-02
-1.74087813e-07,7.43750000e-05,1.59050000e-02
-1.74047813e-07,6.56250000e-06,1.60106250e-02
-1.74007813e-07,2.31875000e-04,1.60306250e-02
-1.73967813e-07,5.99375000e-04,1.59600000e-02
-1.73927813e-07,8.44375000e-04,1.58550000e-02
-1.73887813e-07,7.78750000e-04,1.57862500e-02
-1.73847813e-07,4.28750000e-04,1.57831250e-02
-1.73807813e-07,6.56250000e-06,1.58181250e-02
-1.73767813e-07,-2.34062500e-04,1.58387500e-02
-1.73727813e-07,-1.83750000e-04,1.58187500e-02
-1.73687813e-07,6.34375000e-05,1.57818750e-02
-1.73647813e-07,3.04062500e-04,1.57762500e-02
-1.73607813e-07,3.91562500e-04,1.58287500e-02
-1.73567813e-07,3.23750000e-04,1.59162500e-02
-1.73527813e-07,2.14375000e-04,1.59831250e-02
-1.73487813e-07,1.81562500e-04,1.59887500e-02
-1.73447813e-07,2.42812500e-04,1.59418750e-02
-1.73407813e-07,3.28125000e-04,1.58875000e-02
-1.73367813e-07,3.58750000e-04,1.58668750e-02
-1.73327813e-07,3.41250000e-04,1.58743750e-02
-1.73287813e-07,3.39062500e-04,1.58656250e-02
-1.73247813e-07,4.02500000e-04,1.57968750e-02
-1.73207813e-07,4.94375000e-04,1.56743750e-02
-1.73167813e-07,5.05312500e-04,1.55600000e-02
-1.73127813e-07,3.71875000e-04,1.55287500e-02
-1.73087813e-07,1.57500000e-04,1.56118750e-02
-1.73047813e-07,3.06250000e-05,1.57700000e-02
-1.73007813e-07,1.35625000e-04,1.59212500e-02
-1.72967813e-07,4.41875000e-04,1.59950000e-02
-1.72927813e-07,7.39375000e-04,1.59731250e-02
-1.72887813e-07,7.89687500e-04,1.58912500e-02
-1.72847813e-07,5.20625000e-04,1.58018750e-02
