Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,80000,,Record Length,80000
Zero Index,10399.98046875,,Zero Index,10399.98046875
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-4.15999219e-07,7.75000000e-04,1.52851250e-02
-4.15959219e-07,7.50000000e-04,1.52633438e-02
-4.15919219e-07,6.90625000e-04,1.53132813e-02
-4.15879219e-07,6.26562500e-04,1.54025313e-02
-4.15839219e-07,5.87500000e-04,1.54715938e-02
-4.15799219e-07,5.89062500e-04,1.54737188e-02
-4.15759219e-07,6.25000000e-04,1.54062500e-02
-4.15719219e-07,6.51562500e-04,1.53063750e-02
-4.15679219e-07,6.10937500e-04,1.52208438e-02
-4.15639219e-07,4.76562500e-04,1.51730312e-02
-4.15599219e-07,2.90625000e-04,1.51533750e-02
-4.15559219e-07,1.43750000e-04,1.51411563e-02
-4.15519219e-07,1.26562500e-04,1.51315938e-02
-4.15479219e-07,2.56250000e-04,1.51400937e-02
-4.15439219e-07,4.60937500e-04,1.51841875e-02
-4.15399219e-07,6.28125000e-04,1.52590938e-02
-4.15359219e-07,6.81250000e-04,1.53302813e-02
-4.15319219e-07,6.32812500e-04,1.53557813e-02
-4.15279219e-07,5.59375000e-04,1.53201875e-02
-4.15239219e-07,5.39062500e-04,1.52458125e-02
-4.15199219e-07,5.90625000e-04,1.51772813e-02
-4.15159219e-07,6.60937500e-04,1.51448750e-02
-4.15119219e-07,6.76562500e-04,1.51443438e-02
-4.15079219e-07,6.00000000e-04,1.51480625e-02
-4.15039219e-07,4.56250000e-04,1.51342500e-02
-4.14999219e-07,3.06250000e-04,1.51103438e-02
-4.14959219e-07,2.00000000e-04,1.51092813e-02
-4.14919219e-07,1.48437500e-04,1.51539063e-02
-4.14879219e-07,1.35937500e-04,1.52341250e-02
-4.14839219e-07,1.48437500e-04,1.53037188e-02
-4.14799219e-07,1.98437500e-04,1.53159375e-02
-4.14759219e-07,3.00000000e-04,1.52590938e-02
-4.14719219e-07,4.46875000e-04,1.51698438e-02
-4.14679219e-07,5.95312500e-04,1.51055625e-02
-4.14639219e-07,6.82812500e-04,1.51066250e-02
-4.14599219e-07,6.73437500e-04,1.51666563e-02
-4.14559219e-07,5.85937500e-04,1.52415625e-02
-4.14519219e-07,4.81250000e-04,1.52845938e-02
-4.14479219e-07,4.21875000e-04,1.52776875e-02
-4.14439219e-07,4.31250000e-04,1.52415625e-02
-4.14399219e-07,4.81250000e-04,1.52144688e-02
-4.14359219e-07,5.18750000e-04,1.52192500e-02
-4.14319219e-07,5.03125000e-04,1.52500625e-02
-4.14279219e-07,4.26562500e-04,1.52782188e-02
-4.14239219e-07,3.18750000e-04,1.52776875e-02
-4.14199219e-07,2.18750000e-04,1.52426250e-02
-4.14159219e-07,1.53125000e-04,1.51910938e-02
-4.14119219e-07,1.31250000e-04,1.51485938e-02
-4.14079219e-07,1.53125000e-04,1.51310625e-02
-4.14039219e-07,2.01562500e-04,1.51385000e-02
-4.13999219e-07,2.56250000e-04,1.51608125e-02
-4.13959219e-07,2.93750000e-04,1.51879063e-02
-4.13919219e-07,2.98437500e-04,1.52144688e-02
-4.13879219e-07,2.82812500e-04,1.52394375e-02
-4.13839219e-07,2.79687500e-04,1.52601563e-02
-4.13799219e-07,3.21875000e-04,1.52729063e-02
-4.13759219e-07,4.03125000e-04,1.52776875e-02
-4.13719219e-07,4.71875000e-04,1.52830000e-02
-4.13679219e-07,4.56250000e-04,1.53042500e-02
-4.13639219e-07,3.26562500e-04,1.53515313e-02
-4.13599219e-07,1.35937500e-04,1.54195313e-02
-4.13559219e-07,9.37500000e-06,1.54822188e-02
-4.13519219e-07,6.56250000e-05,1.55066563e-02
-4.13479219e-07,3.32812500e-04,1.54726563e-02
-4.13439219e-07,7.07812500e-04,1.53935000e-02
-4.13399219e-07,1.00937500e-03,1.53111563e-02
-4.13359219e-07,1.08593750e-03,1.52734375e-02
-4.13319219e-07,9.12500000e-04,1.53000000e-02
-4.13279219e-07,6.07812500e-04,1.53669375e-02
-4.13239219e-07,3.51562500e-04,1.54184688e-02
-4.13199219e-07,2.70312500e-04,1.54046563e-02
-4.13159219e-07,3.67187500e-04,1.53207188e-02
-4.13119219e-07,5.45312500e-04,1.52112812e-02
-4.13079219e-07,6.82812500e-04,1.51422188e-02
-4.13039219e-07,7.14062500e-04,1.51528438e-02
-4.12999219e-07,6.54687500e-04,1.52293438e-02
-4.12959219e-07,5.64062500e-04,1.53116875e-02
-4.12919219e-07,4.89062500e-04,1.53398438e-02
-4.12879219e-07,4.39062500e-04,1.52930938e-02
-4.12839219e-07,4.04687500e-04,1.52049063e-02
-4.12799219e-07,3.85937500e-04,1.51347813e-02
-4.12759219e-07,4.03125000e-04,1.51273438e-02
-4.12719219e-07,4.76562500e-04,1.51825938e-02
-4.12679219e-07,5.89062500e-04,1.52612188e-02
-4.12639219e-07,6.89062500e-04,1.53159375e-02
-4.12599219e-07,7.17187500e-04,1.53249688e-02
-4.12559219e-07,6.45312500e-04,1.53010625e-02
-4.12519219e-07,5.12500000e-04,1.52782188e-02
-4.12479219e-07,3.90625000e-04,1.52856563e-02
-4.12439219e-07,3.42187500e-04,1.53302813e-02
-4.12399219e-07,3.82812500e-04,1.53929688e-02
-4.12359219e-07,4.68750000e-04,1.54445000e-02
-4.12319219e-07,5.46875000e-04,1.54609688e-02
-4.12279219e-07,5.90625000e-04,1.54333438e-02
-4.12239219e-07,6.10937500e-04,1.53738438e-02
-4.12199219e-07,6.32812500e-04,1.53074375e-02
-4.12159219e-07,6.54687500e-04,1.52644063e-02
-4.12119219e-07,6.45312500e-04,1.52617500e-02
-4.12079219e-07,5.71875000e-04,1.52957500e-02
-4.12039219e-07,4.39062500e-04,1.53366563e-02
-4.11999219e-07,3.03125000e-04,1.53478125e-02
-4.11959219e-07,2.39062500e-04,1.53095625e-02
-4.11919219e-07,2.81250000e-04,1.52335938e-02
-4.11879219e-07,3.87500000e-04,1.51618750e-02
-4.11839219e-07,4.65625000e-04,1.51416875e-02
-4.11799219e-07,4.34375000e-04,1.51916250e-02
-4.11759219e-07,2.89062500e-04,1.52909688e-02
-4.11719219e-07,1.14062500e-04,1.53876563e-02
-4.11679219e-07,3.12500000e-05,1.54296250e-02
-4.11639219e-07,1.14062500e-04,1.53908438e-02
-4.11599219e-07,3.37500000e-04,1.52824688e-02
-4.11559219e-07,5.81250000e-04,1.51443438e-02
-4.11519219e-07,7.09375000e-04,1.50301250e-02
-4.11479219e-07,6.51562500e-04,1.49886875e-02
-4.11439219e-07,4.53125000e-04,1.50455313e-02
-4.11399219e-07,2.43750000e-04,1.51910938e-02
-4.11359219e-07,1.64062500e-04,1.53695938e-02
-4.11319219e-07,2.75000000e-04,1.55002813e-02
-4.11279219e-07,5.20312500e-04,1.55114375e-02
-4.11239219e-07,7.57812500e-04,1.53887188e-02
-4.11199219e-07,8.39062500e-04,1.51884375e-02
-4.11159219e-07,7.01562500e-04,1.50141875e-02
-4.11119219e-07,4.07812500e-04,1.49562812e-02
-4.11079219e-07,1.20312500e-04,1.50365000e-02
-4.11039219e-07,9.37500000e-06,1.51974688e-02
-4.10999219e-07,1.54687500e-04,1.53451563e-02
-4.10959219e-07,4.98437500e-04,1.54094375e-02
-4.10919219e-07,8.71875000e-04,1.53823438e-02
-4.10879219e-07,1.08906250e-03,1.53106250e-02
