Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,90000,,Record Length,90000
Zero Index,4409.27734375,,Zero Index,4409.27734375
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-1.76371094e-07,6.65625000e-04,1.52581250e-02
-1.76331094e-07,5.78906250e-04,1.51406250e-02
-1.76291094e-07,6.04687500e-04,1.49800000e-02
-1.76251094e-07,6.56250000e-04,1.48631250e-02
-1.76211094e-07,5.67187500e-04,1.48431250e-02
-1.76171094e-07,2.69531250e-04,1.49156250e-02
-1.76131094e-07,-1.31250000e-04,1.50331250e-02
-1.76091094e-07,-4.00781250e-04,1.51343750e-02
-1.76051094e-07,-3.65625000e-04,1.51743750e-02
-1.76011094e-07,-4.68750000e-05,1.51431250e-02
-1.75971094e-07,3.42187500e-04,1.50681250e-02
-1.75931094e-07,5.46093750e-04,1.49993750e-02
-1.75891094e-07,4.66406250e-04,1.49800000e-02
-1.75851094e-07,2.20312500e-04,1.50175000e-02
-1.75811094e-07,5.62500000e-05,1.50793750e-02
-1.75771094e-07,1.61718750e-04,1.51112500e-02
-1.75731094e-07,5.17968750e-04,1.50781250e-02
-1.75691094e-07,9.07031250e-04,1.49943750e-02
-1.75651094e-07,1.06171875e-03,1.49168750e-02
-1.75611094e-07,8.48437500e-04,1.49050000e-02
-1.75571094e-07,3.51562500e-04,1.49706250e-02
-1.75531094e-07,-1.82812500e-04,1.50687500e-02
-1.75491094e-07,-5.03906250e-04,1.51312500e-02
-1.75451094e-07,-5.10937500e-04,1.51181250e-02
-1.75411094e-07,-2.85937500e-04,1.50481250e-02
-1.75371094e-07,-9.37500000e-06,1.49800000e-02
-1.75331094e-07,1.71093750e-04,1.49612500e-02
-1.75291094e-07,2.29687500e-04,1.49937500e-02
-1.75251094e-07,2.36718750e-04,1.50381250e-02
-1.75211094e-07,2.74218750e-04,1.50562500e-02
-1.75171094e-07,3.51562500e-04,1.50456250e-02
-1.75131094e-07,4.00781250e-04,1.50350000e-02
-1.75091094e-07,3.65625000e-04,1.50500000e-02
-1.75051094e-07,2.60156250e-04,1.50837500e-02
-1.75011094e-07,1.85156250e-04,1.51025000e-02
-1.74971094e-07,2.29687500e-04,1.50825000e-02
-1.74931094e-07,3.79687500e-04,1.50418750e-02
-1.74891094e-07,4.96875000e-04,1.50281250e-02
-1.74851094e-07,4.35937500e-04,1.50762500e-02
-1.74811094e-07,1.75781250e-04,1.51681250e-02
-1.74771094e-07,-1.19531250e-04,1.52412500e-02
-1.74731094e-07,-2.17968750e-04,1.52343750e-02
-1.74691094e-07,2.34375000e-06,1.51425000e-02
-1.74651094e-07,4.17187500e-04,1.50243750e-02
-1.74611094e-07,7.38281250e-04,1.49606250e-02
-1.74571094e-07,7.17187500e-04,1.49925000e-02
-1.74531094e-07,3.56250000e-04,1.50918750e-02
-1.74491094e-07,-7.03125000e-05,1.51868750e-02
-1.74451094e-07,-2.15625000e-04,1.52168750e-02
-1.74411094e-07,7.26562500e-05,1.51743750e-02
-1.74371094e-07,6.25781250e-04,1.50950000e-02
-1.74331094e-07,1.06640625e-03,1.50181250e-02
-1.74291094e-07,1.09218750e-03,1.49543750e-02
-1.74251094e-07,7.00781250e-04,1.48881250e-02
-1.74211094e-07,1.87500000e-04,1.48106250e-02
-1.74171094e-07,-8.67187500e-05,1.47450000e-02
-1.74131094e-07,5.15625000e-05,1.47375000e-02
-1.74091094e-07,4.61718750e-04,1.48131250e-02
-1.74051094e-07,8.22656250e-04,1.49450000e-02
-1.74011094e-07,8.81250000e-04,1.50618750e-02
-1.73971094e-07,6.35156250e-04,1.51000000e-02
-1.73931094e-07,3.07031250e-04,1.50562500e-02
-1.73891094e-07,1.68750000e-04,1.49937500e-02
-1.73851094e-07,3.14062500e-04,1.49906250e-02
-1.73811094e-07,6.18750000e-04,1.50750000e-02
-1.73771094e-07,8.48437500e-04,1.51968750e-02
-1.73731094e-07,8.46093750e-04,1.52631250e-02
-1.73691094e-07,6.37500000e-04,1.52118750e-02
-1.73651094e-07,3.72656250e-04,1.50643750e-02
-1.73611094e-07,1.89843750e-04,1.49168750e-02
-1.73571094e-07,1.14843750e-04,1.48718750e-02
-1.73531094e-07,7.96875000e-05,1.49675000e-02
-1.73491094e-07,1.87500000e-05,1.51531250e-02
-1.73451094e-07,-4.92187500e-05,1.53293750e-02
-1.73411094e-07,-5.15625000e-05,1.54131250e-02
-1.73371094e-07,5.62500000e-05,1.53875000e-02
-1.73331094e-07,2.25000000e-04,1.52931250e-02
-1.73291094e-07,3.39843750e-04,1.51900000e-02
-1.73251094e-07,3.35156250e-04,1.51150000e-02
-1.73211094e-07,2.53125000e-04,1.50681250e-02
-1.73171094e-07,2.27343750e-04,1.50325000e-02
-1.73131094e-07,3.51562500e-04,1.50000000e-02
-1.73091094e-07,5.81250000e-04,1.49800000e-02
-1.73051094e-07,7.50000000e-04,1.49887500e-02
-1.73011094e-07,6.96093750e-04,1.50331250e-02
-1.72971094e-07,3.98437500e-04,1.50987500e-02
-1.72931094e-07,1.40625000e-05,1.51600000e-02
-1.72891094e-07,-2.20312500e-04,1.51918750e-02
-1.72851094e-07,-1.64062500e-04,1.51818750e-02
-1.72811094e-07,1.45312500e-04,1.51318750e-02
-1.72771094e-07,5.03906250e-04,1.50618750e-02
-1.72731094e-07,6.96093750e-04,1.50025000e-02
-1.72691094e-07,6.32812500e-04,1.49906250e-02
-1.72651094e-07,3.98437500e-04,1.50506250e-02
-1.72611094e-07,1.92187500e-04,1.51743750e-02
-1.72571094e-07,1.87500000e-04,1.53162500e-02
-1.72531094e-07,4.28906250e-04,1.54043750e-02
-1.72491094e-07,7.96875000e-04,1.53862500e-02
-1.72451094e-07,1.08046875e-03,1.52637500e-02
-1.72411094e-07,1.08984375e-03,1.51000000e-02
-1.72371094e-07,7.78125000e-04,1.49868750e-02
-1.72331094e-07,2.69531250e-04,1.49831250e-02
-1.72291094e-07,-1.82812500e-04,1.50750000e-02
-1.72251094e-07,-3.42187500e-04,1.51862500e-02
-1.72211094e-07,-1.05468750e-04,1.52325000e-02
-1.72171094e-07,4.24218750e-04,1.51825000e-02
-1.72131094e-07,9.89062500e-04,1.50818750e-02
-1.72091094e-07,1.30546875e-03,1.50125000e-02
-1.72051094e-07,1.23046875e-03,1.50325000e-02
-1.72011094e-07,8.20312500e-04,1.51275000e-02
-1.71971094e-07,2.95312500e-04,1.52256250e-02
-1.71931094e-07,-9.84375000e-05,1.52525000e-02
-1.71891094e-07,-2.20312500e-04,1.51900000e-02
-1.71851094e-07,-7.73437500e-05,1.50843750e-02
-1.71811094e-07,1.94531250e-04,1.50112500e-02
-1.71771094e-07,4.26562500e-04,1.50125000e-02
-1.71731094e-07,4.99218750e-04,1.50700000e-02
-1.71691094e-07,3.89062500e-04,1.51237500e-02
-1.71651094e-07,1.61718750e-04,1.51250000e-02
-1.71611094e-07,-6.79687500e-05,1.50750000e-02
-1.71571094e-07,-1.73437500e-04,1.50168750e-02
-1.71531094e-07,-9.14062500e-05,1.49962500e-02
-1.71491094e-07,1.52343750e-04,1.50218750e-02
-1.71451094e-07,4.33593750e-04,1.50593750e-02
-1.71411094e-07,6.02343750e-04,1.50693750e-02
-1.71371094e-07,5.74218750e-04,1.50443750e-02
-1.71331094e-07,3.89062500e-04,1.50193750e-02
-1.71291094e-07,1.99218750e-04,1.50393750e-02
-1.71251094e-07,1.59375000e-04,1.51156250e-02
-1.71211094e-07,3.07031250e-04,1.52093750e-02
-1.71171094e-07,5.36718750e-04,1.52612500e-02
-1.71131094e-07,6.65625000e-04,1.52425000e-02
-1.71091094e-07,5.85937500e-04,1.51812500e-02
-1.71051094e-07,3.49218750e-04,1.51431250e-02
-1.71011094e-07,1.35937500e-04,1.51700000e-02
-1.70971094e-07,1.14843750e-04,1.52406250e-02
-1.70931094e-07,3.21093750e-04,1.52800000e-02
-1.70891094e-07,6.23437500e-04,1.52187500e-02
-1.70851094e-07,8.34375000e-04,1.50606250e-02
-1.70811094e-07,8.48437500e-04,1.48862500e-02
-1.70771094e-07,7.05468750e-04,1.47981250e-02
-1.70731094e-07,5.27343750e-04,1.48393750e-02
-1.70691094e-07,4.03125000e-04,1.49575000e-02
-1.70651094e-07,3.16406250e-04,1.50462500e-02
-1.70611094e-07,1.99218750e-04,1.50331250e-02
-1.70571094e-07,2.34375000e-05,1.49412500e-02
-1.70531094e-07,-1.35937500e-04,1.48675000e-02
-1.70491094e-07,-1.50000000e-04,1.49012500e-02
-1.70451094e-07,2.57812500e-05,1.50456250e-02
-1.70411094e-07,2.92968750e-04,1.52093750e-02
-1.70371094e-07,4.54687500e-04,1.52818750e-02
-1.70331094e-07,3.65625000e-04,1.52206250e-02
-1.70291094e-07,7.26562500e-05,1.50862500e-02
-1.70251094e-07,-2.08593750e-04,1.49893750e-02
-1.70211094e-07,-2.39062500e-04,1.49993750e-02
-1.70171094e-07,5.15625000e-05,1.50950000e-02
-1.70131094e-07,5.10937500e-04,1.51887500e-02
-1.70091094e-07,8.76562500e-04,1.52075000e-02
-1.70051094e-07,9.60937500e-04,1.51468750e-02
-1.70011094e-07,7.89843750e-04,1.50650000e-02
-1.69971094e-07,5.55468750e-04,1.50181250e-02
-1.69931094e-07,4.66406250e-04,1.50093750e-02
-1.69891094e-07,5.85937500e-04,1.49962500e-02
-1.69851094e-07,7.96875000e-04,1.49443750e-02
-1.69811094e-07,9.11718750e-04,1.48781250e-02
-1.69771094e-07,8.13281250e-04,1.48687500e-02
-1.69731094e-07,5.46093750e-04,1.49681250e-02
-1.69691094e-07,2.81250000e-04,1.51481250e-02
-1.69651094e-07,1.89843750e-04,1.53018750e-02
-1.69611094e-07,3.30468750e-04,1.53143750e-02
-1.69571094e-07,6.11718750e-04,1.51587500e-02
-1.69531094e-07,8.60156250e-04,1.49250000e-02
-1.69491094e-07,9.25781250e-04,1.47681250e-02
-1.69451094e-07,7.57031250e-04,1.47987500e-02
-1.69411094e-07,4.26562500e-04,1.50006250e-02
-1.69371094e-07,8.20312500e-05,1.52418750e-02
-1.69331094e-07,-1.40625000e-04,1.53643750e-02
-1.69291094e-07,-1.71093750e-04,1.52925000e-02
-1.69251094e-07,-2.81250000e-05,1.50793750e-02
-1.69211094e-07,1.92187500e-04,1.48681250e-02
-1.69171094e-07,3.79687500e-04,1.47875000e-02
-1.69131094e-07,4.47656250e-04,1.48725000e-02
-1.69091094e-07,3.84375000e-04,1.50493750e-02
-1.69051094e-07,2.48437500e-04,1.51937500e-02
-1.69011094e-07,1.47656250e-04,1.52181250e-02
-1.68971094e-07,1.73437500e-04,1.51212500e-02
-1.68931094e-07,3.46875000e-04,1.49787500e-02
-1.68891094e-07,6.04687500e-04,1.48831250e-02
-1.68851094e-07,8.29687500e-04,1.48856250e-02
-1.68811094e-07,9.18750000e-04,1.49725000e-02
-1.68771094e-07,8.53125000e-04,1.50887500e-02
-1.68731094e-07,7.07812500e-04,1.51756250e-02
-1.68691094e-07,5.90625000e-04,1.52037500e-02
-1.68651094e-07,5.64843750e-04,1.51768750e-02
-1.68611094e-07,6.14062500e-04,1.51187500e-02
-1.68571094e-07,6.51562500e-04,1.50556250e-02
-1.68531094e-07,5.95312500e-04,1.50125000e-02
-1.68491094e-07,4.35937500e-04,1.50093750e-02
-1.68451094e-07,2.43750000e-04,1.50568750e-02
-1.68411094e-07,1.28906250e-04,1.51431250e-02
-1.68371094e-07,1.64062500e-04,1.52275000e-02
-1.68331094e-07,3.39843750e-04,1.52568750e-02
-1.68291094e-07,5.64843750e-04,1.52012500e-02
-1.68251094e-07,7.19531250e-04,1.50862500e-02
-1.68211094e-07,7.21875000e-04,1.49837500e-02
-1.68171094e-07,5.69531250e-04,1.49737500e-02
-1.68131094e-07,3.49218750e-04,1.50762500e-02
-1.68091094e-07,1.78125000e-04,1.52287500e-02
-1.68051094e-07,1.47656250e-04,1.53206250e-02
-1.68011094e-07,2.50781250e-04,1.52681250e-02
-1.67971094e-07,3.98437500e-04,1.50881250e-02
-1.67931094e-07,4.47656250e-04,1.48931250e-02
-1.67891094e-07,3.14062500e-04,1.48225000e-02
-1.67851094e-07,3.98437500e-05,1.49381250e-02
-1.67811094e-07,-2.20312500e-04,1.51756250e-02
-1.67771094e-07,-2.78906250e-04,1.53843750e-02
-1.67731094e-07,-5.62500000e-05,1.54281250e-02
-1.67691094e-07,3.56250000e-04,1.52825000e-02
-1.67651094e-07,7.33593750e-04,1.50431250e-02
-1.67611094e-07,8.53125000e-04,1.48568750e-02
-1.67571094e-07,6.46875000e-04,1.48181250e-02
-1.67531094e-07,2.36718750e-04,1.49137500e-02
-1.67491094e-07,-1.47656250e-04,1.50518750e-02
-1.67451094e-07,-3.00000000e-04,1.51443750e-02
-1.67411094e-07,-1.73437500e-04,1.51706250e-02
-1.67371094e-07,1.28906250e-04,1.51756250e-02
-1.67331094e-07,4.33593750e-04,1.52100000e-02
-1.67291094e-07,5.97656250e-04,1.52737500e-02
-1.67251094e-07,5.76562500e-04,1.53068750e-02
-1.67211094e-07,4.17187500e-04,1.52487500e-02
-1.67171094e-07,2.01562500e-04,1.50975000e-02
-1.67131094e-07,1.87500000e-05,1.49262500e-02
-1.67091094e-07,-6.56250000e-05,1.48337500e-02
-1.67051094e-07,-1.64062500e-05,1.48700000e-02
-1.67011094e-07,1.38281250e-04,1.50000000e-02
-1.66971094e-07,3.30468750e-04,1.51368750e-02
-1.66931094e-07,4.57031250e-04,1.52081250e-02
-1.66891094e-07,4.33593750e-04,1.52118750e-02
-1.66851094e-07,2.41406250e-04,1.52031250e-02
-1.66811094e-07,-5.85937500e-05,1.52350000e-02
-1.66771094e-07,-3.58593750e-04,1.53031250e-02
-1.66731094e-07,-5.48437500e-04,1.53443750e-02
-1.66691094e-07,-5.60156250e-04,1.52893750e-02
-1.66651094e-07,-4.03125000e-04,1.51268750e-02
-1.66611094e-07,-1.54687500e-04,1.49287500e-02
-1.66571094e-07,6.79687500e-05,1.48043750e-02
-1.66531094e-07,1.68750000e-04,1.48268750e-02
-1.66491094e-07,1.14843750e-04,1.49793750e-02
-1.66451094e-07,-1.40625000e-05,1.51650000e-02
-1.66411094e-07,-8.43750000e-05,1.52693750e-02
-1.66371094e-07,7.03125000e-06,1.52381250e-02
-1.66331094e-07,2.50781250e-04,1.51081250e-02
-1.66291094e-07,5.03906250e-04,1.49775000e-02
-1.66251094e-07,5.92968750e-04,1.49362500e-02
-1.66211094e-07,4.40625000e-04,1.50087500e-02
-1.66171094e-07,1.50000000e-04,1.51387500e-02
-1.66131094e-07,-6.79687500e-05,1.52343750e-02
-1.66091094e-07,-4.45312500e-05,1.52293750e-02
-1.66051094e-07,2.06250000e-04,1.51281250e-02
-1.66011094e-07,4.87500000e-04,1.50000000e-02
-1.65971094e-07,5.60156250e-04,1.49262500e-02
-1.65931094e-07,3.39843750e-04,1.49456250e-02
-1.65891094e-07,-4.21875000e-05,1.50312500e-02
-1.65851094e-07,-3.28125000e-04,1.51156250e-02
-1.65811094e-07,-3.28125000e-04,1.51368750e-02
-1.65771094e-07,-6.09375000e-05,1.50831250e-02
-1.65731094e-07,2.85937500e-04,1.49937500e-02
-1.65691094e-07,5.01562500e-04,1.49275000e-02
-1.65651094e-07,5.10937500e-04,1.49206250e-02
-1.65611094e-07,4.03125000e-04,1.49706250e-02
-1.65571094e-07,3.11718750e-04,1.50406250e-02
-1.65531094e-07,2.92968750e-04,1.50887500e-02
-1.65491094e-07,2.74218750e-04,1.50918750e-02
-1.65451094e-07,1.50000000e-04,1.50556250e-02
-1.65411094e-07,-9.37500000e-05,1.50087500e-02
-1.65371094e-07,-3.42187500e-04,1.49856250e-02
