Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,90000,,Record Length,90000
Zero Index,4409.81250000,,Zero Index,4409.81250000
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-1.76392500e-07,5.57812500e-04,1.57631250e-02
-1.76352500e-07,6.14687500e-04,1.57718750e-02
-1.76312500e-07,4.72500000e-04,1.57912500e-02
-1.76272500e-07,2.34062500e-04,1.57900000e-02
-1.76232500e-07,7.21875000e-05,1.57337500e-02
-1.76192500e-07,1.02812500e-04,1.56093750e-02
-1.76152500e-07,2.99687500e-04,1.54425000e-02
-1.76112500e-07,5.03125000e-04,1.52962500e-02
-1.76072500e-07,5.20625000e-04,1.52387500e-02
-1.76032500e-07,2.80000000e-04,1.52975000e-02
-1.75992500e-07,-1.00625000e-04,1.54406250e-02
-1.75952500e-07,-3.78437500e-04,1.55943750e-02
-1.75912500e-07,-3.50000000e-04,1.56912500e-02
-1.75872500e-07,-6.56250000e-06,1.57131250e-02
-1.75832500e-07,4.39687500e-04,1.56925000e-02
-1.75792500e-07,6.95625000e-04,1.56781250e-02
-1.75752500e-07,6.10312500e-04,1.56893750e-02
-1.75712500e-07,2.71250000e-04,1.56993750e-02
-1.75672500e-07,-5.03125000e-05,1.56656250e-02
-1.75632500e-07,-1.11562500e-04,1.55700000e-02
-1.75592500e-07,1.37812500e-04,1.54418750e-02
-1.75552500e-07,5.18437500e-04,1.53431250e-02
-1.75512500e-07,7.63437500e-04,1.53262500e-02
-1.75472500e-07,7.24062500e-04,1.54012500e-02
-1.75432500e-07,4.59375000e-04,1.55312500e-02
-1.75392500e-07,1.68437500e-04,1.56537500e-02
-1.75352500e-07,3.50000000e-05,1.57168750e-02
-1.75312500e-07,9.84375000e-05,1.56981250e-02
-1.75272500e-07,2.40625000e-04,1.56075000e-02
-1.75232500e-07,2.99687500e-04,1.54825000e-02
-1.75192500e-07,1.88125000e-04,1.53706250e-02
-1.75152500e-07,-4.81250000e-05,1.53150000e-02
-1.75112500e-07,-2.73437500e-04,1.53343750e-02
-1.75072500e-07,-3.65312500e-04,1.54150000e-02
-1.75032500e-07,-2.82187500e-04,1.55168750e-02
-1.74992500e-07,-8.75000000e-05,1.55987500e-02
-1.74952500e-07,1.07187500e-04,1.56450000e-02
-1.74912500e-07,2.07812500e-04,1.56700000e-02
-1.74872500e-07,1.92500000e-04,1.57025000e-02
-1.74832500e-07,1.18125000e-04,1.57550000e-02
-1.74792500e-07,7.21875000e-05,1.58043750e-02
-1.74752500e-07,1.20312500e-04,1.58131250e-02
-1.74712500e-07,2.58125000e-04,1.57587500e-02
-1.74672500e-07,4.04687500e-04,1.56593750e-02
-1.74632500e-07,4.50625000e-04,1.55668750e-02
-1.74592500e-07,3.23750000e-04,1.55268750e-02
-1.74552500e-07,5.90625000e-05,1.55481250e-02
