Model,MSO64
Channel,CH1,,Channel,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,90000,,Record Length,90000
Zero Index,4409.89843750,,Zero Index,4409.89843750
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2
-1.76395938e-07,5.10937500e-04,1.54712500e-02
-1.76355938e-07,3.14062500e-04,1.53368750e-02
-1.76315938e-07,-1.26562500e-04,1.52081250e-02
-1.76275938e-07,-5.10937500e-04,1.51725000e-02
-1.76235938e-07,-5.60156250e-04,1.52581250e-02
-1.76195938e-07,-1.92187500e-04,1.54093750e-02
-1.76155938e-07,3.98437500e-04,1.55250000e-02
-1.76115938e-07,8.92968750e-04,1.55393750e-02
-1.76075938e-07,1.04765625e-03,1.54675000e-02
-1.76035938e-07,8.43750000e-04,1.53887500e-02
-1.75995938e-07,4.82812500e-04,1.53662500e-02
-1.75955938e-07,2.10937500e-04,1.53950000e-02
-1.75915938e-07,1.64062500e-04,1.54062500e-02
-1.75875938e-07,2.95312500e-04,1.53406250e-02
-1.75835938e-07,4.35937500e-04,1.52175000e-02
-1.75795938e-07,4.47656250e-04,1.51350000e-02
-1.75755938e-07,2.92968750e-04,1.51956250e-02
-1.75715938e-07,4.92187500e-05,1.54143750e-02
-1.75675938e-07,-1.82812500e-04,1.56900000e-02
-1.75635938e-07,-3.35156250e-04,1.58662500e-02
-1.75595938e-07,-3.86718750e-04,1.58425000e-02
-1.75555938e-07,-3.32812500e-04,1.56450000e-02
-1.75515938e-07,-1.75781250e-04,1.54037500e-02
-1.75475938e-07,6.09375000e-05,1.52587500e-02
-1.75435938e-07,3.04687500e-04,1.52712500e-02
-1.75395938e-07,4.50000000e-04,1.53962500e-02
-1.75355938e-07,4.17187500e-04,1.55393750e-02
-1.75315938e-07,2.29687500e-04,1.56293750e-02
-1.75275938e-07,3.28125000e-05,1.56593750e-02
-1.75235938e-07,-1.64062500e-05,1.56618750e-02
-1.75195938e-07,1.35937500e-04,1.56637500e-02
-1.75155938e-07,3.60937500e-04,1.56581250e-02
-1.75115938e-07,4.40625000e-04,1.56218750e-02
-1.75075938e-07,2.39062500e-04,1.55543750e-02
-1.75035938e-07,-1.57031250e-04,1.54918750e-02
-1.74995938e-07,-4.66406250e-04,1.54825000e-02
-1.74955938e-07,-4.24218750e-04,1.55425000e-02
-1.74915938e-07,9.37500000e-06,1.56362500e-02
-1.74875938e-07,5.69531250e-04,1.56993750e-02
-1.74835938e-07,8.62500000e-04,1.56856250e-02
-1.74795938e-07,6.58593750e-04,1.56031250e-02
-1.74755938e-07,7.26562500e-05,1.55093750e-02
-1.74715938e-07,-4.96875000e-04,1.54662500e-02
-1.74675938e-07,-6.53906250e-04,1.54943750e-02
-1.74635938e-07,-2.95312500e-04,1.55643750e-02
-1.74595938e-07,3.28125000e-04,1.56150000e-02
-1.74555938e-07,7.92187500e-04,1.56025000e-02
-1.74515938e-07,8.13281250e-04,1.55225000e-02
-1.74475938e-07,4.35937500e-04,1.54125000e-02
-1.74435938e-07,-3.28125000e-05,1.53250000e-02
-1.74395938e-07,-2.67187500e-04,1.52968750e-02
-1.74355938e-07,-1.50000000e-04,1.53350000e-02
-1.74315938e-07,1.82812500e-04,1.54143750e-02
-1.74275938e-07,4.80468750e-04,1.54918750e-02
-1.74235938e-07,5.67187500e-04,1.55293750e-02
-1.74195938e-07,4.31250000e-04,1.55112500e-02
-1.74155938e-07,1.92187500e-04,1.54556250e-02
-1.74115938e-07,-3.28125000e-05,1.54075000e-02
-1.74075938e-07,-1.85156250e-04,1.54118750e-02
-1.74035938e-07,-2.62500000e-04,1.54837500e-02
-1.73995938e-07,-2.69531250e-04,1.55893750e-02
-1.73955938e-07,-1.85156250e-04,1.56650000e-02
-1.73915938e-07,7.03125000e-06,1.56543750e-02
-1.73875938e-07,2.55468750e-04,1.55500000e-02
-1.73835938e-07,4.47656250e-04,1.54043750e-02
-1.73795938e-07,4.71093750e-04,1.52975000e-02
-1.73755938e-07,2.97656250e-04,1.52837500e-02
-1.73715938e-07,2.57812500e-05,1.53575000e-02
-1.73675938e-07,-1.75781250e-04,1.54537500e-02
-1.73635938e-07,-1.66406250e-04,1.55000000e-02
-1.73595938e-07,4.92187500e-05,1.54681250e-02
-1.73555938e-07,3.32812500e-04,1.53925000e-02
-1.73515938e-07,4.89843750e-04,1.53412500e-02
-1.73475938e-07,3.98437500e-04,1.53643750e-02
-1.73435938e-07,9.37500000e-05,1.54525000e-02
-1.73395938e-07,-2.43750000e-04,1.55456250e-02
-1.73355938e-07,-3.98437500e-04,1.55787500e-02
-1.73315938e-07,-2.50781250e-04,1.55331250e-02
-1.73275938e-07,1.35937500e-04,1.54462500e-02
-1.73235938e-07,5.39062500e-04,1.53868750e-02
-1.73195938e-07,6.98437500e-04,1.54018750e-02
-1.73155938e-07,4.89843750e-04,1.54881250e-02
-1.73115938e-07,2.34375000e-06,1.55956250e-02
-1.73075938e-07,-4.87500000e-04,1.56618750e-02
-1.73035938e-07,-6.89062500e-04,1.56468750e-02
-1.72995938e-07,-4.71093750e-04,1.55487500e-02
-1.72955938e-07,3.98437500e-05,1.53981250e-02
-1.72915938e-07,5.50781250e-04,1.52425000e-02
-1.72875938e-07,7.92187500e-04,1.51337500e-02
-1.72835938e-07,7.00781250e-04,1.51112500e-02
-1.72795938e-07,4.42968750e-04,1.51925000e-02
-1.72755938e-07,2.74218750e-04,1.53512500e-02
-1.72715938e-07,3.28125000e-04,1.55256250e-02
-1.72675938e-07,5.27343750e-04,1.56393750e-02
-1.72635938e-07,6.42187500e-04,1.56450000e-02
-1.72595938e-07,5.08593750e-04,1.55562500e-02
-1.72555938e-07,1.66406250e-04,1.54381250e-02
-1.72515938e-07,-1.61718750e-04,1.53662500e-02
-1.72475938e-07,-2.53125000e-04,1.53750000e-02
-1.72435938e-07,-5.15625000e-05,1.54350000e-02
-1.72395938e-07,2.81250000e-04,1.54818750e-02
-1.72355938e-07,4.96875000e-04,1.54675000e-02
-1.72315938e-07,4.59375000e-04,1.53981250e-02
-1.72275938e-07,2.34375000e-04,1.53306250e-02
-1.72235938e-07,-1.17187500e-05,1.53275000e-02
-1.72195938e-07,-1.50000000e-04,1.54050000e-02
-1.72155938e-07,-1.99218750e-04,1.55200000e-02
-1.72115938e-07,-2.67187500e-04,1.55993750e-02
-1.72075938e-07,-4.05468750e-04,1.55900000e-02
-1.72035938e-07,-5.17968750e-04,1.54956250e-02
-1.71995938e-07,-4.31250000e-04,1.53706250e-02
-1.71955938e-07,-6.79687500e-05,1.52818750e-02
-1.71915938e-07,4.38281250e-04,1.52668750e-02
-1.71875938e-07,8.03906250e-04,1.53175000e-02
-1.71835938e-07,7.92187500e-04,1.53943750e-02
